fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
43	83	0.518	4	19	0.211	14	18	0.778	11	36	47	18	8	5	15	17	104	17208	 01-00 
31	83	0.373	6	22	0.273	19	24	0.792	16	30	46	15	10	10	16	24	87	14662	 02-00 
32	80	0.4	14	37	0.378	18	22	0.818	12	31	43	21	11	3	23	23	96	18203	 02-01 
39	78	0.5	12	25	0.48	14	22	0.636	7	34	41	25	10	4	15	20	104	13404	 03-01 
42	85	0.494	7	19	0.368	5	9	0.556	5	38	43	14	7	5	18	17	96	17870	 03-02 
40	83	0.482	9	20	0.45	25	32	0.781	11	37	48	21	11	3	20	22	114	15145	 04-02 
38	78	0.487	7	22	0.318	18	23	0.783	10	30	40	14	10	11	14	16	101	13154	 05-02 
37	86	0.43	5	15	0.333	10	13	0.769	10	31	41	16	11	1	14	21	89	19537	 05-03 
34	79	0.43	10	28	0.357	20	25	0.8	9	33	42	17	8	4	16	23	98	15984	 05-04 
37	79	0.468	10	29	0.345	20	28	0.714	6	25	31	23	9	3	16	23	104	14626	 05-05 
38	85	0.447	15	33	0.455	15	22	0.682	13	24	37	12	6	6	17	26	106	12705	 05-06 
33	70	0.471	10	23	0.435	22	38	0.579	9	34	43	21	8	5	21	25	98	14916	 06-06 
46	95	0.484	11	29	0.379	1	3	0.333	10	34	44	25	5	9	9	14	104	15785	 07-06 
33	83	0.398	8	32	0.25	18	24	0.75	14	31	45	17	10	1	15	18	92	19758	 07-07 
42	81	0.519	10	24	0.417	26	31	0.839	13	30	43	22	9	4	10	22	120	12731	 08-07 
41	75	0.547	8	25	0.32	22	25	0.88	6	24	30	18	4	5	8	17	112	18435	 09-07 
37	78	0.474	12	27	0.444	18	25	0.72	12	23	35	17	8	3	13	28	104	12957	 09-08 
37	87	0.425	7	29	0.241	10	15	0.667	14	27	41	22	4	5	14	17	91	15069	 09-09 
36	79	0.456	11	24	0.458	14	19	0.737	8	32	40	17	13	6	18	23	97	18151	 10-09 
37	82	0.451	9	23	0.391	23	32	0.719	18	35	53	16	4	4	16	27	106	12672	 11-09 
44	85	0.518	7	23	0.304	19	21	0.905	10	33	43	24	6	3	13	22	114	18997	 12-09 
41	83	0.494	12	24	0.5	22	29	0.759	16	27	43	20	11	9	16	20	116	14128	 13-09 
35	79	0.443	13	27	0.481	23	34	0.676	5	40	45	17	13	5	12	24	106	14393	 14-09 
38	82	0.463	7	15	0.467	18	24	0.75	13	29	42	16	8	7	19	24	101	13661	 14-10 
35	88	0.398	12	34	0.353	21	31	0.677	9	35	44	19	9	8	11	20	103	15974	 15-10 
44	86	0.512	15	30	0.5	20	22	0.909	15	30	45	19	8	1	18	22	123	15241	 16-10 
42	90	0.467	14	32	0.438	19	25	0.76	13	49	62	24	5	7	15	22	117	14814	 17-10 
32	89	0.36	4	23	0.174	18	23	0.783	16	25	41	12	9	4	17	22	86	19596	 17-11 
44	95	0.463	9	33	0.273	18	23	0.783	15	42	57	24	9	11	19	21	115	15623	 18-11 
41	85	0.482	12	31	0.387	13	22	0.591	10	35	45	26	17	9	16	20	107	19278	 19-11 
37	90	0.411	8	30	0.267	9	16	0.563	13	27	40	18	11	5	12	14	91	14844	 19-12 
41	85	0.482	12	27	0.444	22	25	0.88	9	27	36	20	13	2	11	21	116	14344	 20-12 
33	82	0.402	6	23	0.261	15	19	0.789	9	32	41	12	7	8	12	21	87	21181	 20-13 
38	92	0.413	11	29	0.379	17	23	0.739	15	35	50	19	6	3	10	30	104	12202	 21-13 
38	92	0.413	11	30	0.367	12	16	0.75	14	30	44	19	4	6	6	23	99	17049	 21-14 
37	94	0.394	13	35	0.371	21	25	0.84	16	29	45	24	8	3	12	23	108	15224	 21-15 
33	93	0.355	7	30	0.233	23	28	0.821	17	32	49	14	6	3	10	25	96	19812	 21-16 
49	100	0.49	4	19	0.211	19	25	0.76	16	37	53	23	12	6	17	21	121	16022	 22-16 
42	93	0.452	7	22	0.318	16	21	0.762	17	30	47	19	7	1	13	17	107	16486	 22-17 
46	91	0.505	8	19	0.421	17	26	0.654	14	34	48	23	6	5	10	20	117	16211	 23-17 
45	83	0.542	11	16	0.688	23	32	0.719	7	28	35	15	9	0	9	23	124	16465	 24-17 
34	71	0.479	7	22	0.318	20	25	0.8	9	21	30	19	8	3	21	24	95	16198	 24-18 
34	82	0.415	9	27	0.333	22	28	0.786	14	36	50	23	6	2	12	24	99	15872	 25-18 
43	80	0.538	9	20	0.45	29	35	0.829	13	29	42	25	11	12	19	25	124	10793	 26-18 
42	78	0.538	12	23	0.522	30	32	0.938	8	28	36	28	8	4	15	29	126	11175	 27-18 
39	91	0.429	8	17	0.471	16	20	0.8	11	35	46	18	6	4	12	21	102	16541	 28-18 
39	80	0.488	7	21	0.333	20	23	0.87	9	42	51	13	5	4	13	22	105	16248	 29-18 
31	80	0.388	8	28	0.286	22	29	0.759	11	36	47	12	8	5	21	23	92	16636	 29-19 
42	90	0.467	8	30	0.267	16	21	0.762	12	26	38	21	6	4	13	27	108	18217	 29-20 
43	80	0.538	11	21	0.524	25	30	0.833	12	33	45	16	9	2	17	22	122	17846	 30-20 
35	76	0.461	12	28	0.429	15	17	0.882	6	30	36	20	6	6	16	23	97	17927	 30-21 
35	93	0.376	11	29	0.379	31	39	0.795	15	41	56	21	11	4	15	31	112	16461	 31-21 
36	82	0.439	11	28	0.393	17	26	0.654	10	36	46	23	5	6	18	23	100	16135	 32-21 
42	82	0.512	5	25	0.2	17	25	0.68	9	34	43	19	11	6	12	20	106	18422	 33-21 
42	86	0.488	11	26	0.423	17	24	0.708	9	25	34	16	14	2	16	18	112	15510	 33-22 
42	95	0.442	3	15	0.2	14	18	0.778	18	32	50	19	10	9	19	30	101	16273	 33-23 
31	80	0.388	6	19	0.316	18	29	0.621	14	26	40	14	7	5	13	21	86	19639	 33-24 
40	74	0.541	10	23	0.435	26	32	0.813	12	23	35	21	6	5	14	15	116	16578	 34-24 
44	80	0.55	15	24	0.625	26	30	0.867	7	34	41	29	9	5	15	21	129	16759	 35-24 
39	86	0.453	7	19	0.368	11	19	0.579	16	30	46	22	8	0	18	24	96	15068	 35-25 
42	80	0.525	15	27	0.556	29	39	0.744	11	33	44	21	6	2	14	24	128	17816	 36-25 
36	75	0.48	10	21	0.476	25	28	0.893	9	32	41	21	6	1	19	24	107	19596	 36-26 
39	85	0.459	7	20	0.35	20	29	0.69	13	23	36	22	11	5	16	25	105	19226	 36-27 
39	90	0.433	10	36	0.278	13	22	0.591	12	24	36	20	11	1	12	21	101	17902	 36-28 
34	80	0.425	5	26	0.192	14	20	0.7	9	42	51	14	8	5	16	18	87	18624	 37-28 
38	75	0.507	11	23	0.478	34	38	0.895	12	33	45	17	5	4	21	23	121	18717	 38-28 
37	80	0.463	6	22	0.273	15	28	0.536	12	28	40	18	9	2	16	24	95	17401	 38-29 
45	89	0.506	11	25	0.44	8	12	0.667	10	33	43	22	11	6	16	22	109	17508	 39-29 
33	73	0.452	8	25	0.32	24	35	0.686	4	35	39	17	11	7	11	21	98	18422	 40-29 
46	80	0.575	12	27	0.444	23	29	0.793	9	33	42	16	5	4	19	29	127	17866	 41-29 
38	74	0.514	12	24	0.5	14	16	0.875	7	32	39	21	10	1	18	25	102	12240	 42-29 
37	75	0.493	14	28	0.5	11	12	0.917	6	33	39	22	8	4	19	18	99	18805	 43-29 
40	88	0.455	14	33	0.424	18	23	0.783	18	38	56	18	8	7	12	19	112	17106	 44-29 
35	91	0.385	8	36	0.222	21	28	0.75	13	35	48	20	9	2	13	20	99	18355	 44-30 
36	78	0.462	8	28	0.286	28	33	0.848	14	24	38	17	4	4	14	26	108	16091	 44-31 
39	97	0.402	6	21	0.286	25	31	0.806	23	36	59	17	7	4	12	20	109	20089	 45-31 
45	77	0.584	11	23	0.478	21	31	0.677	5	31	36	17	6	2	12	24	122	18422	 46-31 
39	80	0.488	9	19	0.474	7	10	0.7	6	32	38	23	5	6	12	18	94	16256	 47-31 
39	82	0.476	9	26	0.346	17	19	0.895	10	38	48	18	7	1	18	17	104	18581	 47-32 
36	78	0.462	8	17	0.471	18	23	0.783	12	29	41	14	16	4	18	18	98	20413	 47-33 
38	80	0.475	5	26	0.192	10	14	0.714	8	22	30	15	12	6	12	20	91	18422	 47-34 
40	86	0.465	8	20	0.4	16	22	0.727	7	33	40	16	9	5	11	21	104	17317	 48-34 
