fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
36	79	0.456	6	22	0.273	20	30	0.667	10	34	44	25	6	5	22	28	98	19911	 00-01 
31	85	0.365	5	17	0.294	17	27	0.63	22	31	53	20	3	1	20	20	84	14662	 00-02 
34	81	0.42	4	22	0.182	21	27	0.778	15	24	39	12	9	6	15	25	93	19498	 00-03 
31	82	0.378	4	18	0.222	22	30	0.733	19	28	47	17	6	3	20	24	88	17732	 00-04 
37	80	0.463	1	10	0.1	12	18	0.667	11	31	42	14	8	4	20	22	87	17130	 00-05 
25	85	0.294	7	20	0.35	16	25	0.64	17	23	40	18	13	4	17	21	73	21946	 00-06 
34	77	0.442	3	18	0.167	20	24	0.833	12	25	37	20	7	5	14	24	91	17211	 00-07 
31	77	0.403	3	17	0.176	16	23	0.696	9	26	35	11	4	6	14	22	81	16866	 00-08 
37	72	0.514	9	22	0.409	28	39	0.718	14	30	44	23	9	7	21	19	111	16717	 01-08 
35	91	0.385	5	16	0.313	7	11	0.636	16	34	50	16	9	4	18	23	82	17530	 01-09 
35	77	0.455	8	17	0.471	10	16	0.625	7	25	32	18	7	5	17	18	88	19596	 01-10 
32	81	0.395	7	15	0.467	16	19	0.842	6	34	40	18	8	5	10	21	87	16051	 01-11 
37	83	0.446	8	24	0.333	16	20	0.8	9	28	37	27	7	7	14	25	98	13203	 01-12 
39	78	0.5	7	20	0.35	8	12	0.667	9	22	31	27	10	6	17	22	93	19781	 01-13 
28	71	0.394	4	18	0.222	13	29	0.448	6	27	33	17	9	4	18	19	73	18203	 01-14 
33	85	0.388	7	17	0.412	16	19	0.842	12	33	45	22	8	4	15	25	89	18936	 02-14 
40	83	0.482	5	20	0.25	16	20	0.8	13	26	39	21	5	1	11	18	101	18435	 02-15 
39	76	0.513	9	18	0.5	25	29	0.862	12	27	39	21	6	1	12	23	112	12957	 03-15 
43	79	0.544	10	17	0.588	13	16	0.813	8	31	39	20	3	2	11	18	109	15801	 04-15 
33	80	0.413	4	11	0.364	16	18	0.889	11	29	40	21	5	2	14	20	86	15519	 04-16 
39	93	0.419	4	11	0.364	16	19	0.842	18	21	39	17	17	3	16	22	98	19833	 04-17 
36	89	0.404	8	19	0.421	22	30	0.733	12	38	50	20	5	9	16	32	102	16500	 04-18 
36	82	0.439	1	7	0.143	21	23	0.913	11	32	43	13	6	5	12	15	94	17555	 04-19 
48	89	0.539	13	23	0.565	13	15	0.867	12	27	39	35	7	8	6	27	122	15198	 05-19 
38	84	0.452	8	21	0.381	19	20	0.95	11	33	44	24	6	6	10	21	103	15616	 06-19 
35	89	0.393	6	20	0.3	8	11	0.727	8	34	42	17	5	11	9	17	84	19330	 06-20 
39	84	0.464	5	18	0.278	11	17	0.647	11	22	33	17	7	2	14	20	94	19600	 06-21 
33	82	0.402	8	21	0.381	12	15	0.8	11	36	47	19	5	10	16	17	86	15574	 07-21 
35	94	0.372	3	18	0.167	12	15	0.8	17	32	49	21	6	8	15	17	85	11150	 07-22 
32	83	0.386	10	21	0.476	14	18	0.778	12	32	44	19	9	3	7	18	88	18078	 08-22 
35	75	0.467	11	24	0.458	13	15	0.867	8	30	38	24	4	7	13	16	94	16665	 08-23 
40	88	0.455	9	23	0.391	16	20	0.8	11	32	43	25	9	3	15	18	105	19911	 09-23 
32	76	0.421	7	19	0.368	19	21	0.905	8	37	45	24	9	4	19	27	90	19278	 09-24 
34	80	0.425	8	21	0.381	7	9	0.778	10	36	46	17	6	9	13	17	83	19125	 10-24 
36	81	0.444	7	16	0.438	17	17	1	9	34	43	15	10	6	11	15	96	16012	 11-24 
38	86	0.442	8	26	0.308	15	23	0.652	12	29	41	28	5	3	10	20	99	18997	 11-25 
40	68	0.588	8	18	0.444	24	31	0.774	3	37	40	22	6	6	17	20	112	18547	 12-25 
39	81	0.481	9	20	0.45	15	27	0.556	8	26	34	22	4	3	11	17	102	18480	 12-26 
44	79	0.557	8	18	0.444	22	29	0.759	7	35	42	22	7	2	11	24	118	17232	 13-26 
44	89	0.494	4	8	0.5	13	19	0.684	11	32	43	23	6	1	10	20	105	17917	 13-27 
43	79	0.544	9	22	0.409	15	19	0.789	10	33	43	27	7	5	18	22	110	18528	 14-27 
21	73	0.288	7	25	0.28	23	29	0.793	7	35	42	12	10	9	16	25	72	17111	 14-28 
41	87	0.471	5	17	0.294	10	12	0.833	7	34	41	22	5	6	13	23	97	16387	 14-29 
38	81	0.469	10	24	0.417	18	22	0.818	8	33	41	17	5	1	11	14	104	17754	 15-29 
32	80	0.4	7	20	0.35	35	53	0.66	19	35	54	20	6	3	8	23	106	16663	 16-29 
35	73	0.479	3	9	0.333	17	21	0.81	6	36	42	18	3	3	18	22	90	19911	 16-30 
29	81	0.358	10	30	0.333	19	28	0.679	15	27	42	19	5	1	11	27	87	19060	 16-31 
32	78	0.41	3	17	0.176	12	13	0.923	11	28	39	10	4	5	11	16	79	17139	 16-32 
31	76	0.408	12	35	0.343	7	14	0.5	6	31	37	22	7	4	15	20	81	19928	 16-33 
36	74	0.486	10	25	0.4	12	19	0.632	10	31	41	23	9	1	12	25	94	19911	 17-33 
37	85	0.435	6	17	0.353	16	25	0.64	15	40	55	23	10	6	11	14	96	18209	 18-33 
37	87	0.425	3	16	0.188	28	32	0.875	11	34	45	15	10	7	12	19	105	19368	 19-33 
37	82	0.451	9	24	0.375	16	17	0.941	13	33	46	20	2	1	18	16	99	17386	 19-34 
37	82	0.451	6	13	0.462	14	18	0.778	9	31	40	20	8	5	14	18	94	19998	 19-35 
37	79	0.468	3	19	0.158	27	36	0.75	5	29	34	16	8	7	8	25	104	19323	 19-36 
44	80	0.55	6	17	0.353	16	21	0.762	11	27	38	25	8	8	12	21	110	17130	 20-36 
42	74	0.568	9	18	0.5	16	24	0.667	8	36	44	22	5	4	14	24	109	19639	 21-36 
28	80	0.35	14	29	0.483	9	14	0.643	6	25	31	20	6	6	9	15	79	18601	 21-37 
36	78	0.462	6	14	0.429	13	18	0.722	10	34	44	20	4	6	18	28	91	18165	 21-38 
31	79	0.392	6	21	0.286	20	26	0.769	18	21	39	18	5	5	13	21	88	10022	 21-39 
35	78	0.449	8	23	0.348	13	22	0.591	12	26	38	20	4	5	13	15	91	13911	 21-40 
30	73	0.411	6	27	0.222	15	20	0.75	12	35	47	13	4	3	19	16	81	19812	 21-41 
37	80	0.463	10	23	0.435	20	28	0.714	13	29	42	25	9	4	19	24	104	13569	 22-41 
40	82	0.488	10	21	0.476	20	24	0.833	11	34	45	19	9	2	15	26	110	17774	 22-42 
40	85	0.471	5	26	0.192	16	21	0.762	11	29	40	23	6	2	11	18	101	17982	 22-43 
35	77	0.455	7	14	0.5	10	13	0.769	9	30	39	18	7	3	16	17	87	19381	 22-44 
42	91	0.462	5	11	0.455	15	21	0.714	13	26	39	19	8	3	8	18	104	18242	 22-45 
