fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
43	80	0.538	8	21	0.381	20	24	0.833	8	32	40	24	16	1	18	21	114	19523	 01-00 
48	94	0.511	6	23	0.261	7	14	0.5	9	37	46	26	8	6	19	17	109	17160	 02-00 
42	86	0.488	11	22	0.5	12	18	0.667	10	29	39	24	8	6	15	18	107	15782	 03-00 
31	88	0.352	5	25	0.2	23	37	0.622	14	38	52	19	9	3	24	18	90	11089	 03-01 
39	83	0.47	6	18	0.333	18	26	0.692	11	39	50	26	5	3	20	15	102	10117	 03-02 
40	84	0.476	7	21	0.333	7	9	0.778	12	35	47	25	5	8	17	18	94	15219	 04-02 
47	99	0.475	11	27	0.407	20	23	0.87	9	35	44	24	10	3	19	22	125	20562	 04-03 
34	82	0.415	5	19	0.263	12	16	0.75	11	29	40	19	4	9	15	12	85	12424	 04-04 
43	103	0.417	11	25	0.44	26	34	0.765	15	35	50	29	12	8	13	23	123	11671	 05-04 
40	86	0.465	5	19	0.263	18	23	0.783	9	30	39	21	6	4	16	19	103	12070	 05-05 
35	83	0.422	6	19	0.316	22	31	0.71	10	28	38	16	8	2	17	21	98	16659	 05-06 
38	99	0.384	6	21	0.286	12	22	0.545	18	35	53	24	12	4	12	22	94	19790	 05-07 
34	76	0.447	7	20	0.35	23	31	0.742	9	41	50	20	5	4	20	23	98	10787	 05-08 
45	79	0.57	7	20	0.35	18	29	0.621	10	40	50	34	8	4	26	26	115	13588	 06-08 
35	102	0.343	4	25	0.16	24	32	0.75	23	31	54	11	15	6	14	27	98	18165	 06-09 
38	85	0.447	7	22	0.318	11	17	0.647	9	31	40	22	8	4	15	15	94	15839	 06-10 
42	92	0.457	12	31	0.387	9	21	0.429	18	31	49	28	6	4	18	19	105	17807	 06-11 
38	88	0.432	7	23	0.304	17	19	0.895	6	35	41	22	15	7	20	27	100	14107	 06-12 
46	96	0.479	11	29	0.379	23	33	0.697	20	36	56	20	10	4	23	27	126	10061	 07-12 
37	92	0.402	6	27	0.222	8	13	0.615	11	39	50	21	4	4	15	20	88	14088	 07-13 
40	88	0.455	3	16	0.188	9	14	0.643	11	27	38	19	4	4	13	24	92	13113	 07-14 
33	92	0.359	3	21	0.143	14	19	0.737	14	36	50	26	7	0	16	26	83	12355	 07-15 
39	74	0.527	9	20	0.45	12	14	0.857	5	32	37	22	7	7	26	25	99	13450	 07-16 
37	84	0.44	9	23	0.391	17	21	0.81	12	30	42	19	7	5	17	18	100	17133	 07-17 
39	87	0.448	9	15	0.6	18	26	0.692	9	24	33	26	9	5	14	15	105	10189	 07-18 
37	90	0.411	8	30	0.267	12	20	0.6	8	31	39	21	14	0	19	24	94	16733	 07-19 
51	100	0.51	9	29	0.31	10	15	0.667	12	37	49	36	8	2	17	21	121	15267	 08-19 
38	93	0.409	10	23	0.435	20	22	0.909	17	27	44	25	6	1	17	22	106	14541	 08-20 
37	95	0.389	11	29	0.379	16	22	0.727	15	34	49	19	12	3	20	24	101	15623	 08-21 
39	95	0.411	6	24	0.25	27	33	0.818	17	32	49	24	13	6	10	24	111	18997	 09-21 
43	92	0.467	9	23	0.391	19	28	0.679	14	39	53	23	10	5	17	25	114	16006	 10-21 
42	90	0.467	5	19	0.263	24	31	0.774	13	34	47	23	12	11	12	31	113	16259	 11-21 
40	88	0.455	4	14	0.286	17	24	0.708	6	37	43	18	12	3	14	25	101	20004	 12-21 
