fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
37	72	0.514	11	20	0.55	22	29	0.759	5	35	40	26	10	7	18	21	107	19964	 01-00 
42	85	0.494	16	40	0.4	10	13	0.769	7	24	31	30	7	0	19	25	110	19523	 01-01 
32	67	0.478	7	14	0.5	29	36	0.806	4	26	30	24	10	2	15	29	100	17732	 01-02 
37	70	0.529	11	27	0.407	18	27	0.667	8	24	32	32	9	6	16	18	103	19600	 02-02 
41	83	0.494	10	23	0.435	12	14	0.857	10	28	38	31	7	4	11	27	104	18470	 03-02 
38	71	0.535	5	16	0.313	21	33	0.636	8	22	30	27	6	3	16	23	102	19600	 04-02 
41	71	0.577	5	10	0.5	23	34	0.676	4	27	31	26	4	7	10	13	110	19710	 04-03 
46	79	0.582	12	23	0.522	14	24	0.583	5	35	40	29	9	7	13	17	118	19600	 05-03 
40	74	0.541	5	13	0.385	25	30	0.833	4	30	34	17	19	5	16	15	110	19772	 06-03 
35	69	0.507	6	15	0.4	21	23	0.913	6	37	43	18	5	8	15	22	97	19084	 07-03 
41	81	0.506	10	21	0.476	12	19	0.632	10	27	37	26	13	4	15	17	104	19600	 08-03 
38	74	0.514	15	24	0.625	29	32	0.906	12	28	40	27	12	6	21	15	120	17256	 09-03 
37	78	0.474	6	25	0.24	21	26	0.808	4	29	33	19	6	3	12	19	101	19647	 10-03 
39	79	0.494	7	22	0.318	22	24	0.917	7	31	38	20	9	4	14	17	107	19758	 11-03 
35	72	0.486	4	19	0.211	21	25	0.84	2	39	41	23	11	7	14	19	95	20562	 12-03 
36	76	0.474	9	22	0.409	9	13	0.692	3	33	36	24	10	4	19	30	90	18290	 13-03 
36	69	0.522	8	18	0.444	19	25	0.76	4	30	34	19	8	9	14	19	99	19617	 14-03 
36	82	0.439	9	28	0.321	16	23	0.696	13	21	34	19	12	3	19	18	97	19741	 14-04 
32	77	0.416	6	22	0.273	17	24	0.708	6	21	27	16	9	5	9	25	87	22125	 14-05 
43	78	0.551	4	18	0.222	13	19	0.684	7	37	44	23	11	8	20	28	103	19888	 15-05 
40	72	0.556	11	28	0.393	19	21	0.905	5	29	34	26	8	3	17	18	110	18034	 16-05 
33	77	0.429	4	21	0.19	14	20	0.7	6	27	33	20	13	6	12	21	84	18165	 16-06 
42	76	0.553	8	21	0.381	22	30	0.733	9	31	40	24	10	9	14	21	114	19656	 17-06 
45	71	0.634	6	15	0.4	21	26	0.808	6	35	41	28	10	8	14	14	117	19600	 18-06 
37	77	0.481	5	21	0.238	18	22	0.818	5	32	37	21	11	0	12	20	97	19898	 19-06 
51	83	0.614	10	23	0.435	10	14	0.714	7	32	39	32	15	3	17	16	122	19600	 20-06 
46	91	0.505	10	29	0.345	19	29	0.655	13	31	44	20	8	6	13	19	121	20204	 21-06 
41	80	0.513	9	27	0.333	10	17	0.588	7	36	43	29	9	2	12	20	101	18997	 22-06 
38	86	0.442	11	32	0.344	16	21	0.762	4	31	35	23	9	5	16	23	103	17317	 22-07 
45	88	0.511	8	14	0.571	10	11	0.909	7	29	36	24	13	1	12	13	108	20071	 23-07 
34	67	0.507	11	23	0.478	18	28	0.643	5	26	31	23	7	4	13	13	97	19155	 24-07 
40	78	0.513	8	18	0.444	26	31	0.839	5	26	31	20	10	2	15	19	114	20350	 24-08 
40	74	0.541	6	16	0.375	24	31	0.774	7	33	40	23	9	2	15	16	110	18846	 25-08 
38	81	0.469	3	11	0.273	23	27	0.852	14	28	42	17	8	2	10	24	102	20020	 26-08 
40	78	0.513	9	27	0.333	18	23	0.783	9	30	39	24	6	2	12	18	107	20097	 27-08 
37	68	0.544	7	21	0.333	11	21	0.524	4	28	32	20	7	4	15	13	92	19812	 27-09 
34	80	0.425	6	23	0.261	21	27	0.778	11	28	39	19	5	2	14	24	95	17732	 27-10 
37	84	0.44	7	25	0.28	16	17	0.941	9	26	35	22	6	1	12	19	97	20356	 27-11 
38	80	0.475	8	23	0.348	17	20	0.85	12	26	38	30	13	12	17	25	101	19286	 28-11 
39	79	0.494	7	21	0.333	19	29	0.655	8	35	43	16	5	5	12	23	104	19631	 29-11 
38	78	0.487	15	33	0.455	23	28	0.821	8	29	37	28	9	2	17	26	114	19262	 29-12 
38	74	0.514	5	20	0.25	12	16	0.75	7	26	33	22	7	5	14	18	93	19619	 30-12 
45	78	0.577	8	20	0.4	11	23	0.478	12	36	48	25	7	4	18	23	109	19608	 31-12 
43	74	0.581	8	19	0.421	19	20	0.95	7	30	37	28	6	5	14	22	113	19683	 32-12 
37	72	0.514	3	19	0.158	18	22	0.818	10	27	37	20	4	2	20	15	95	19673	 32-13 
41	76	0.539	8	23	0.348	16	24	0.667	7	27	34	18	10	3	13	20	106	19812	 33-13 
39	85	0.459	7	20	0.35	17	21	0.81	13	31	44	24	13	6	20	22	102	19802	 34-13 
41	78	0.526	13	31	0.419	21	26	0.808	7	24	31	33	11	5	15	32	116	19672	 35-13 
29	67	0.433	7	23	0.304	24	30	0.8	5	27	32	19	8	2	10	17	89	19911	 35-14 
36	76	0.474	9	27	0.333	22	30	0.733	9	32	41	14	12	1	12	17	103	17927	 36-14 
42	78	0.538	10	22	0.455	17	25	0.68	4	31	35	25	11	5	12	20	111	19596	 37-14 
44	77	0.571	10	26	0.385	19	24	0.792	7	21	28	29	11	5	12	23	117	20461	 38-14 
41	75	0.547	5	21	0.238	16	21	0.762	8	33	41	24	15	3	18	20	103	18203	 39-14 
37	88	0.42	9	23	0.391	10	14	0.714	15	26	41	22	8	7	7	19	93	19848	 40-14 
45	74	0.608	6	15	0.4	12	18	0.667	3	36	39	18	5	3	12	22	108	19634	 41-14 
43	74	0.581	6	16	0.375	20	24	0.833	9	30	39	20	8	6	17	20	112	19834	 42-14 
46	83	0.554	16	28	0.571	16	20	0.8	10	26	36	18	7	3	7	18	124	19727	 43-14 
38	80	0.475	7	27	0.259	20	29	0.69	10	23	33	19	11	7	8	19	103	18523	 43-15 
34	79	0.43	4	13	0.308	15	18	0.833	8	28	36	25	10	4	20	22	87	18581	 43-16 
30	74	0.405	7	20	0.35	21	22	0.955	6	36	42	20	8	9	17	21	88	22028	 43-17 
40	80	0.5	10	21	0.476	9	9	1	9	24	33	26	8	8	10	11	99	19657	 44-17 
33	68	0.485	9	27	0.333	20	26	0.769	3	30	33	18	6	3	17	16	95	19616	 44-18 
42	81	0.519	7	24	0.292	16	21	0.762	7	28	35	23	8	5	18	19	107	19600	 44-19 
40	78	0.513	9	22	0.409	24	29	0.828	7	24	31	21	9	3	13	21	113	19666	 45-19 
34	75	0.453	12	30	0.4	20	31	0.645	7	29	36	22	10	7	14	18	100	20562	 46-19 
40	81	0.494	4	17	0.235	12	15	0.8	11	26	37	29	9	5	12	15	96	18624	 46-20 
35	75	0.467	7	20	0.35	14	16	0.875	10	24	34	20	9	5	14	18	91	20007	 47-20 
37	73	0.507	8	26	0.308	13	17	0.765	5	28	33	27	4	6	15	19	95	18185	 47-21 
37	84	0.44	5	15	0.333	14	23	0.609	13	35	48	16	14	4	9	24	93	20030	 48-21 
28	61	0.459	6	19	0.316	21	29	0.724	5	32	37	13	6	9	18	22	83	18165	 48-22 
43	79	0.544	8	19	0.421	16	22	0.727	10	37	47	31	6	4	8	14	110	21231	 49-22 
32	74	0.432	7	23	0.304	17	21	0.81	14	29	43	18	5	8	11	12	88	17986	 50-22 
34	66	0.515	7	25	0.28	18	22	0.818	6	30	36	19	5	2	15	14	93	19831	 51-22 
39	77	0.506	9	26	0.346	9	14	0.643	8	27	35	22	12	5	9	12	96	19609	 52-22 
43	99	0.434	11	36	0.306	24	30	0.8	15	37	52	20	11	6	16	27	121	19661	 52-23 
34	61	0.557	12	27	0.444	22	30	0.733	7	28	35	22	6	0	16	17	102	19647	 53-23 
33	69	0.478	7	24	0.292	14	19	0.737	6	28	34	17	9	3	13	15	87	19600	 53-24 
38	73	0.521	15	25	0.6	11	12	0.917	6	21	27	24	11	2	15	17	102	18119	 53-25 
35	75	0.467	6	16	0.375	22	28	0.786	11	29	40	14	10	4	9	22	98	20300	 54-25 
35	73	0.479	6	25	0.24	9	19	0.474	6	38	44	18	5	5	20	20	85	19287	 54-26 
36	80	0.45	7	27	0.259	14	16	0.875	5	26	31	23	11	3	12	15	93	20356	 54-27 
30	73	0.411	10	30	0.333	17	22	0.773	9	25	34	16	8	2	19	16	87	20350	 54-28 
