fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
36	76	0.474	9	25	0.36	15	24	0.625	14	40	54	17	4	6	18	16	96	18083	 01-00 
34	73	0.466	11	29	0.379	34	51	0.667	13	38	51	17	11	4	22	20	113	18142	 02-00 
34	67	0.507	9	22	0.409	27	35	0.771	9	31	40	16	6	7	18	23	104	19498	 03-00 
41	82	0.5	7	25	0.28	29	43	0.674	13	33	46	21	7	3	15	22	118	19404	 03-01 
41	75	0.547	6	22	0.273	28	34	0.824	10	37	47	17	6	3	20	27	116	17491	 04-01 
29	77	0.377	7	27	0.259	33	52	0.635	8	36	44	17	12	7	17	17	98	18133	 04-02 
35	78	0.449	7	26	0.269	17	27	0.63	10	32	42	21	10	5	18	23	94	18108	 04-03 
37	84	0.44	7	26	0.269	29	47	0.617	13	46	59	21	8	14	23	30	110	18134	 05-03 
43	96	0.448	15	41	0.366	16	25	0.64	13	37	50	34	8	15	19	27	117	11671	 05-04 
31	68	0.456	9	28	0.321	38	44	0.864	11	32	43	14	6	6	14	19	109	19812	 06-04 
41	81	0.506	9	21	0.429	31	44	0.705	12	35	47	27	6	9	16	23	122	18147	 07-04 
41	72	0.569	9	21	0.429	18	24	0.75	6	42	48	22	7	10	19	20	109	18232	 08-04 
42	76	0.553	12	31	0.387	24	33	0.727	8	22	30	29	9	2	11	23	120	20045	 08-05 
41	79	0.519	17	31	0.548	13	16	0.813	11	43	54	26	6	9	23	16	112	18196	 09-05 
34	69	0.493	6	24	0.25	19	27	0.704	11	32	43	12	7	6	18	20	93	15246	 10-05 
43	78	0.551	14	27	0.519	13	21	0.619	8	34	42	25	8	3	13	17	113	18051	 11-05 
39	74	0.527	19	32	0.594	17	20	0.85	7	34	41	31	9	8	16	18	114	18138	 12-05 
40	90	0.444	13	30	0.433	19	30	0.633	12	42	54	24	13	4	16	18	112	18581	 13-05 
40	83	0.482	9	28	0.321	14	20	0.7	11	29	40	18	5	5	8	19	103	15801	 13-06 
31	88	0.352	9	31	0.29	17	19	0.895	21	33	54	13	8	1	22	20	88	18151	 13-07 
37	83	0.446	6	28	0.214	25	39	0.641	14	38	52	15	14	9	15	21	105	18145	 14-07 
32	76	0.421	10	33	0.303	24	42	0.571	15	45	60	22	5	10	18	20	98	16407	 15-07 
40	94	0.426	5	20	0.25	19	24	0.792	15	33	48	16	11	6	8	23	104	19997	 15-08 
39	79	0.494	12	29	0.414	26	35	0.743	7	25	32	20	10	3	15	23	116	19596	 16-08 
31	75	0.413	7	27	0.259	22	38	0.579	11	31	42	15	6	5	17	26	91	15606	 16-09 
44	82	0.537	8	22	0.364	13	16	0.813	9	28	37	23	8	5	13	22	109	18242	 17-09 
32	84	0.381	4	22	0.182	13	24	0.542	12	24	36	10	11	6	14	18	81	18165	 17-10 
44	79	0.557	9	23	0.391	17	23	0.739	5	40	45	33	4	4	14	19	114	14606	 18-10 
38	70	0.543	7	19	0.368	21	29	0.724	8	28	36	23	5	1	17	18	104	18328	 18-11 
45	86	0.523	12	24	0.5	9	18	0.5	11	39	50	28	3	9	10	16	111	18581	 19-11 
31	71	0.437	5	24	0.208	33	40	0.825	7	34	41	17	3	7	9	19	100	18201	 20-11 
38	77	0.494	6	26	0.231	25	32	0.781	12	35	47	19	6	5	14	11	107	18233	 21-11 
31	85	0.365	7	28	0.25	17	31	0.548	11	27	38	8	4	4	9	14	86	18203	 21-12 
39	81	0.481	7	28	0.25	21	33	0.636	14	29	43	16	10	7	16	23	106	18232	 21-13 
34	74	0.459	10	26	0.385	24	28	0.857	10	34	44	16	4	4	15	19	102	18304	 22-13 
39	86	0.453	7	28	0.25	28	50	0.56	16	36	52	18	12	3	9	19	113	18229	 23-13 
29	70	0.414	6	19	0.316	16	22	0.727	10	34	44	15	3	2	16	18	80	13115	 23-14 
38	73	0.521	8	18	0.444	30	42	0.714	9	34	43	22	7	5	19	25	114	17454	 24-14 
37	79	0.468	8	19	0.421	22	34	0.647	10	36	46	24	6	9	11	16	104	17750	 25-14 
37	72	0.514	4	13	0.308	25	41	0.61	8	30	38	18	9	14	13	28	103	15918	 26-14 
33	82	0.402	12	34	0.353	14	21	0.667	10	32	42	20	4	5	17	20	92	18231	 26-15 
41	85	0.482	7	27	0.259	25	37	0.676	13	33	46	20	11	4	11	19	114	18082	 27-15 
45	86	0.523	16	33	0.485	20	24	0.833	17	35	52	27	5	3	18	18	126	18135	 28-15 
43	90	0.478	8	31	0.258	25	40	0.625	14	41	55	29	8	9	10	21	119	16488	 29-15 
32	79	0.405	14	34	0.412	9	14	0.643	7	24	31	21	7	4	13	19	87	16998	 29-16 
30	81	0.37	9	32	0.281	12	17	0.706	10	28	38	14	3	5	15	15	81	17512	 29-17 
33	75	0.44	5	18	0.278	26	47	0.553	19	36	55	18	5	4	15	21	97	18314	 30-17 
41	74	0.554	9	21	0.429	26	36	0.722	10	32	42	24	8	1	17	29	117	19359	 31-17 
41	80	0.513	7	26	0.269	17	24	0.708	10	34	44	24	8	7	17	12	106	18309	 32-17 
39	71	0.549	11	16	0.688	33	42	0.786	5	31	36	17	9	5	13	19	122	18217	 33-17 
42	85	0.494	8	24	0.333	9	13	0.692	6	32	38	23	11	5	13	15	101	15923	 34-17 
39	82	0.476	11	27	0.407	18	20	0.9	10	36	46	25	10	4	17	23	107	12002	 35-17 
34	64	0.531	10	22	0.455	35	47	0.745	13	38	51	18	4	7	24	19	113	18314	 36-17 
52	104	0.5	18	35	0.514	12	25	0.48	19	37	56	28	15	6	14	15	134	18997	 37-17 
37	101	0.366	9	30	0.3	16	25	0.64	21	39	60	24	4	6	12	25	99	19596	 37-18 
41	78	0.526	5	16	0.313	28	32	0.875	10	33	43	25	10	3	22	19	115	15510	 38-18 
41	72	0.569	11	22	0.5	36	42	0.857	7	38	45	25	5	6	19	26	129	16057	 39-18 
34	77	0.442	8	25	0.32	17	24	0.708	12	34	46	19	6	4	20	20	93	19258	 39-19 
42	84	0.5	11	33	0.333	23	33	0.697	13	31	44	26	5	5	15	20	118	18330	 40-19 
40	78	0.513	8	23	0.348	18	27	0.667	12	34	46	24	4	3	18	22	106	18523	 41-19 
40	82	0.488	6	22	0.273	15	24	0.625	14	35	49	21	8	4	21	15	101	16012	 42-19 
40	76	0.526	13	28	0.464	19	25	0.76	6	28	34	26	8	4	12	15	112	18332	 43-19 
38	89	0.427	9	29	0.31	33	45	0.733	13	35	48	13	15	5	13	27	118	18321	 44-19 
33	79	0.418	9	25	0.36	23	34	0.676	8	37	45	18	7	5	13	22	98	18203	 44-20 
28	79	0.354	5	26	0.192	26	34	0.765	19	30	49	16	3	5	16	21	87	21747	 44-21 
37	75	0.493	9	23	0.391	21	28	0.75	10	24	34	18	11	4	15	21	104	19666	 44-22 
46	79	0.582	13	25	0.52	19	26	0.731	8	38	46	31	7	12	19	22	124	18156	 45-22 
49	85	0.576	16	38	0.421	15	19	0.789	9	35	44	36	11	7	15	20	129	18315	 46-22 
38	79	0.481	12	35	0.343	30	34	0.882	5	26	31	31	9	10	13	18	118	19058	 47-22 
39	82	0.476	12	27	0.444	10	18	0.556	11	31	42	22	5	7	12	24	100	15511	 48-22 
44	90	0.489	9	26	0.346	23	34	0.676	17	40	57	27	13	6	20	22	120	18334	 49-22 
32	79	0.405	7	25	0.28	36	45	0.8	14	35	49	14	2	3	19	25	107	18337	 49-23 
32	84	0.381	10	35	0.286	22	28	0.786	10	34	44	20	6	3	15	16	96	17732	 49-24 
36	87	0.414	9	26	0.346	22	30	0.733	10	37	47	19	8	1	15	30	103	18294	 49-25 
33	78	0.423	13	31	0.419	32	37	0.865	9	36	45	21	8	2	11	21	111	18407	 50-25 
45	98	0.459	13	36	0.361	27	40	0.675	15	35	50	24	15	10	15	19	130	18325	 51-25 
56	97	0.577	11	26	0.423	22	28	0.786	12	46	58	33	8	9	14	22	145	18131	 52-25 
40	92	0.435	15	40	0.375	21	25	0.84	12	35	47	28	9	5	15	20	116	15322	 52-26 
36	83	0.434	11	25	0.44	27	36	0.75	15	37	52	22	12	4	20	32	110	16689	 52-27 
35	74	0.473	10	27	0.37	31	39	0.795	6	30	36	23	10	8	13	19	111	18372	 53-27 
38	85	0.447	4	22	0.182	24	29	0.828	11	39	50	18	4	2	6	16	104	18406	 54-27 
35	81	0.432	14	30	0.467	16	24	0.667	13	28	41	23	3	4	14	16	100	17421	 54-28 
