fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
41	83	0.494	8	21	0.381	13	23	0.565	10	30	40	27	11	4	16	21	103	18997	 00-01 
42	85	0.494	9	28	0.321	33	50	0.66	16	28	44	27	15	4	18	30	126	19060	 01-01 
35	70	0.5	12	24	0.5	28	34	0.824	10	29	39	26	4	5	15	29	110	17317	 02-01 
49	94	0.521	15	38	0.395	24	28	0.857	9	29	38	33	7	7	10	29	137	19404	 03-01 
36	95	0.379	3	19	0.158	15	21	0.714	15	36	51	20	9	5	13	19	90	15807	 03-02 
36	73	0.493	8	24	0.333	17	21	0.81	9	29	38	22	8	1	17	30	97	19600	 03-03 
42	88	0.477	9	24	0.375	14	23	0.609	15	30	45	26	10	7	13	28	107	18108	 04-03 
44	80	0.55	4	16	0.25	17	28	0.607	6	37	43	30	9	2	14	17	109	19060	 05-03 
39	86	0.453	6	28	0.214	27	34	0.794	18	32	50	30	15	4	22	23	111	19273	 06-03 
40	77	0.519	10	23	0.435	20	30	0.667	13	38	51	23	6	7	17	21	110	19349	 07-03 
34	86	0.395	7	23	0.304	27	32	0.844	16	29	45	20	7	4	11	25	102	19060	 07-04 
40	81	0.494	12	24	0.5	10	16	0.625	6	37	43	24	8	5	19	25	102	13101	 08-04 
38	92	0.413	8	28	0.286	7	15	0.467	10	31	41	26	9	2	10	20	91	18203	 08-05 
33	68	0.485	11	25	0.44	26	45	0.578	5	34	39	22	5	5	17	26	103	19060	 09-05 
48	82	0.585	8	21	0.381	17	19	0.895	6	38	44	32	8	5	9	23	121	19245	 10-05 
32	74	0.432	6	25	0.24	23	31	0.742	7	35	42	17	8	2	13	17	93	19270	 11-05 
37	83	0.446	6	20	0.3	24	37	0.649	13	33	46	20	4	9	12	16	104	17317	 12-05 
36	82	0.439	4	15	0.267	24	31	0.774	12	29	41	19	8	2	11	23	100	19060	 12-06 
39	83	0.47	4	19	0.211	15	20	0.75	7	29	36	22	4	2	12	16	97	12020	 12-07 
38	80	0.475	11	20	0.55	14	18	0.778	10	30	40	22	6	5	15	24	101	15112	 13-07 
28	87	0.322	7	35	0.2	19	26	0.731	10	35	45	24	9	7	13	21	82	16216	 13-08 
35	82	0.427	5	27	0.185	19	29	0.655	9	40	49	20	10	4	12	22	94	12355	 14-08 
34	76	0.447	6	17	0.353	22	34	0.647	8	29	37	20	9	6	13	17	96	17587	 15-08 
26	70	0.371	6	24	0.25	35	52	0.673	9	34	43	15	6	1	14	20	93	15563	 15-09 
39	69	0.565	9	21	0.429	26	31	0.839	5	29	34	27	9	3	10	20	113	16509	 16-09 
39	76	0.513	11	23	0.478	26	35	0.743	9	34	43	19	12	4	18	20	115	19253	 17-09 
33	78	0.423	11	29	0.379	31	36	0.861	11	38	49	25	4	8	9	16	108	19060	 18-09 
39	86	0.453	13	33	0.394	21	31	0.677	11	35	46	26	9	8	17	20	112	19129	 19-09 
46	97	0.474	7	29	0.241	21	27	0.778	16	29	45	24	14	1	13	23	120	19304	 20-09 
40	81	0.494	4	18	0.222	19	23	0.826	6	32	38	22	6	9	13	24	103	19596	 20-10 
49	110	0.445	8	20	0.4	6	12	0.5	12	36	48	24	11	5	5	22	112	20053	 20-11 
35	77	0.455	3	14	0.214	25	32	0.781	7	34	41	20	14	4	13	16	98	19278	 21-11 
31	85	0.365	7	20	0.35	19	26	0.731	14	34	48	17	8	4	20	23	88	19278	 21-12 
47	85	0.553	11	34	0.324	7	10	0.7	8	36	44	36	9	3	13	20	112	19160	 22-12 
40	82	0.488	9	23	0.391	30	38	0.789	13	33	46	21	5	4	10	16	119	20187	 23-12 
37	79	0.468	3	15	0.2	15	21	0.714	7	26	33	21	6	3	15	24	92	18581	 23-13 
35	83	0.422	11	31	0.355	20	24	0.833	13	38	51	30	9	10	14	17	101	19060	 24-13 
36	79	0.456	11	30	0.367	28	39	0.718	7	30	37	26	11	4	13	23	111	19214	 25-13 
45	92	0.489	7	23	0.304	26	35	0.743	13	43	56	24	16	13	8	23	123	19316	 26-13 
42	83	0.506	17	34	0.5	28	37	0.757	11	27	38	34	6	4	12	17	129	19208	 27-13 
33	78	0.423	8	30	0.267	35	42	0.833	8	36	44	17	9	4	11	27	109	19812	 28-13 
33	83	0.398	5	20	0.25	21	24	0.875	9	30	39	17	3	4	12	18	92	18165	 28-14 
40	72	0.556	9	21	0.429	23	37	0.622	15	29	44	27	7	7	18	19	112	17417	 29-14 
39	90	0.433	6	26	0.231	7	9	0.778	10	33	43	24	5	4	13	19	91	14760	 29-15 
41	76	0.539	13	21	0.619	17	26	0.654	10	30	40	26	4	2	7	17	112	21755	 30-15 
46	84	0.548	12	22	0.545	22	25	0.88	8	24	32	20	10	1	6	23	126	19800	 31-15 
43	79	0.544	14	28	0.5	14	19	0.737	11	36	47	29	9	3	17	25	114	11126	 32-15 
36	73	0.493	6	15	0.4	32	42	0.762	8	35	43	21	5	3	19	16	110	19060	 33-15 
31	76	0.408	8	24	0.333	22	34	0.647	8	26	34	17	6	1	13	15	92	19596	 33-16 
38	74	0.514	2	12	0.167	24	37	0.649	14	31	45	25	7	6	11	22	102	19060	 34-16 
42	84	0.5	6	21	0.286	25	34	0.735	9	28	37	31	12	5	11	27	115	16567	 34-17 
37	86	0.43	7	25	0.28	31	42	0.738	21	31	52	26	8	2	20	24	112	19672	 34-18 
36	71	0.507	9	24	0.375	37	54	0.685	10	35	45	25	6	4	12	28	118	19060	 35-18 
50	89	0.562	9	28	0.321	14	17	0.824	11	48	59	33	12	9	22	20	123	19157	 36-18 
46	79	0.582	4	10	0.4	26	31	0.839	5	28	33	24	13	2	8	20	122	19175	 37-18 
35	81	0.432	6	21	0.286	27	38	0.711	9	29	38	19	11	6	12	20	103	19257	 37-19 
31	80	0.388	7	24	0.292	27	43	0.628	13	34	47	23	6	4	12	15	96	17963	 37-20 
42	81	0.519	13	30	0.433	28	39	0.718	10	34	44	26	8	2	17	23	125	18203	 38-20 
43	83	0.518	16	28	0.571	21	26	0.808	10	30	40	34	4	5	9	28	123	16185	 39-20 
41	93	0.441	8	24	0.333	11	13	0.846	14	28	42	25	12	8	11	23	101	19258	 40-20 
38	81	0.469	9	25	0.36	23	32	0.719	9	36	45	25	9	9	11	22	108	19060	 41-20 
40	78	0.513	8	20	0.4	16	22	0.727	9	31	40	26	7	5	15	21	104	15068	 42-20 
57	103	0.553	12	26	0.462	16	22	0.727	16	48	64	34	16	5	17	21	142	18488	 43-20 
42	79	0.532	7	22	0.318	18	24	0.75	13	22	35	26	7	4	18	21	109	19178	 44-20 
43	78	0.551	4	14	0.286	22	31	0.71	9	33	42	25	11	4	21	28	112	19226	 45-20 
43	88	0.489	8	18	0.444	17	24	0.708	11	38	49	23	7	9	10	21	111	19570	 46-20 
37	76	0.487	9	23	0.391	13	20	0.65	6	26	32	20	12	3	11	16	96	19381	 47-20 
42	94	0.447	8	28	0.286	10	15	0.667	10	31	41	32	8	3	5	20	102	19274	 48-20 
36	92	0.391	5	21	0.238	23	25	0.92	16	27	43	22	13	5	15	28	100	16553	 48-21 
45	83	0.542	11	29	0.379	11	17	0.647	7	33	40	31	13	10	13	15	112	19214	 49-21 
38	78	0.487	8	18	0.444	22	27	0.815	7	33	40	29	7	6	13	17	106	19060	 50-21 
33	80	0.413	13	30	0.433	17	28	0.607	12	28	40	25	7	9	12	21	96	16363	 50-22 
38	82	0.463	11	26	0.423	22	25	0.88	13	28	41	22	10	3	19	24	109	19912	 51-22 
42	89	0.472	12	41	0.293	22	36	0.611	12	31	43	26	10	10	9	29	118	18337	 52-22 
38	82	0.463	12	30	0.4	26	32	0.813	13	36	49	23	8	4	18	18	114	12172	 53-22 
37	79	0.468	11	26	0.423	27	30	0.9	10	26	36	18	10	4	13	24	112	16091	 54-22 
39	91	0.429	6	27	0.222	23	29	0.793	12	29	41	26	7	4	6	20	107	19222	 54-23 
