fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
34	78	0.436	10	25	0.4	24	32	0.75	13	25	38	23	5	3	16	30	102	19258	 00-01 
41	94	0.436	9	26	0.346	11	17	0.647	15	31	46	23	14	6	17	16	102	17160	 00-02 
35	82	0.427	12	30	0.4	11	16	0.688	17	24	41	22	8	2	20	26	93	19600	 00-03 
43	98	0.439	18	33	0.545	12	16	0.75	10	30	40	32	10	5	11	20	116	10117	 01-03 
41	88	0.466	10	24	0.417	20	26	0.769	7	29	36	28	10	4	16	19	112	17215	 02-03 
40	88	0.455	12	29	0.414	13	26	0.5	7	34	41	23	5	7	12	19	105	18203	 02-04 
33	75	0.44	9	26	0.346	20	29	0.69	11	33	44	24	12	4	19	20	95	19627	 02-05 
33	91	0.363	5	15	0.333	8	11	0.727	12	32	44	15	11	3	9	11	79	18581	 02-06 
37	93	0.398	6	25	0.24	16	22	0.727	13	34	47	22	11	3	18	17	96	18038	 02-07 
41	85	0.482	7	15	0.467	15	15	1	7	34	41	31	10	5	11	24	104	14804	 03-07 
38	84	0.452	8	19	0.421	14	14	1	15	29	44	31	6	5	14	17	98	16189	 04-07 
36	86	0.419	6	17	0.353	10	13	0.769	9	30	39	17	6	4	14	22	88	18671	 04-08 
37	76	0.487	7	19	0.368	17	22	0.773	11	34	45	23	4	4	12	18	98	18089	 05-08 
46	87	0.529	6	21	0.286	18	22	0.818	10	32	42	25	15	2	10	14	116	19204	 06-08 
37	74	0.5	10	26	0.385	16	22	0.727	5	29	34	27	14	2	19	9	100	11584	 07-08 
29	73	0.397	6	18	0.333	9	13	0.692	6	31	37	16	5	10	17	12	73	18165	 07-09 
38	78	0.487	12	24	0.5	20	30	0.667	6	32	38	24	12	5	16	20	108	14280	 08-09 
33	73	0.452	9	13	0.692	23	29	0.793	7	35	42	21	5	4	17	22	98	12809	 09-09 
33	83	0.398	8	27	0.296	31	41	0.756	13	33	46	22	12	10	14	26	105	18194	 09-10 
32	89	0.36	5	24	0.208	5	9	0.556	16	30	46	18	10	7	14	16	74	13293	 09-11 
42	100	0.42	4	14	0.286	11	18	0.611	18	42	60	26	4	3	17	20	99	11251	 09-12 
40	81	0.494	3	14	0.214	14	20	0.7	9	24	33	21	6	3	13	26	97	16509	 09-13 
39	72	0.542	11	18	0.611	13	17	0.765	6	35	41	21	4	3	19	25	102	19812	 10-13 
38	88	0.432	12	20	0.6	25	30	0.833	19	32	51	19	9	6	16	22	113	16187	 11-13 
41	87	0.471	8	21	0.381	16	22	0.727	12	35	47	24	10	7	11	19	106	18169	 12-13 
38	83	0.458	8	21	0.381	14	17	0.824	9	26	35	18	3	1	12	25	98	16473	 12-14 
43	86	0.5	9	19	0.474	11	17	0.647	16	30	46	34	10	5	17	20	106	19336	 13-14 
39	78	0.5	7	19	0.368	21	27	0.778	9	33	42	25	11	2	15	27	106	15050	 14-14 
33	88	0.375	5	24	0.208	7	10	0.7	15	31	46	17	9	6	18	21	78	15713	 14-15 
34	82	0.415	4	12	0.333	16	17	0.941	16	26	42	19	7	2	17	14	88	14940	 14-16 
37	86	0.43	6	20	0.3	16	16	1	9	33	42	23	8	5	13	17	96	17390	 14-17 
40	85	0.471	5	17	0.294	12	15	0.8	8	38	46	20	7	8	7	20	97	12079	 15-17 
38	80	0.475	10	21	0.476	16	26	0.615	13	33	46	24	6	5	12	23	102	17557	 16-17 
26	81	0.321	5	14	0.357	9	23	0.391	8	33	41	13	8	7	14	25	66	18165	 16-18 
40	95	0.421	5	19	0.263	22	31	0.71	17	30	47	24	11	3	11	32	107	17454	 16-19 
39	75	0.52	7	18	0.389	17	28	0.607	8	32	40	25	9	5	12	17	102	21287	 17-19 
41	75	0.547	10	22	0.455	22	26	0.846	7	34	41	30	7	7	12	19	114	20356	 18-19 
40	79	0.506	6	11	0.545	10	13	0.769	8	28	36	27	9	8	16	17	96	17005	 19-19 
37	76	0.487	8	21	0.381	16	29	0.552	6	29	35	22	7	1	19	26	98	17039	 19-20 
37	84	0.44	5	18	0.278	28	35	0.8	10	43	53	25	5	12	16	28	107	18650	 20-20 
42	94	0.447	7	22	0.318	20	27	0.741	12	38	50	23	10	4	18	23	111	14492	 20-21 
39	86	0.453	6	16	0.375	17	23	0.739	19	25	44	22	13	7	17	24	101	16198	 21-21 
39	91	0.429	7	20	0.35	16	18	0.889	14	33	47	19	6	3	9	18	101	17754	 21-22 
34	90	0.378	10	22	0.455	10	15	0.667	12	44	56	20	10	4	18	17	88	19596	 22-22 
45	88	0.511	3	22	0.136	10	17	0.588	6	30	36	31	10	4	16	26	103	19060	 22-23 
41	89	0.461	8	24	0.333	6	9	0.667	8	35	43	28	9	2	10	18	96	20356	 23-23 
37	84	0.44	7	17	0.412	19	22	0.864	5	34	39	22	10	3	6	16	100	13259	 24-23 
44	101	0.436	5	16	0.313	25	32	0.781	13	36	49	19	10	6	15	18	118	15791	 24-24 
43	85	0.506	11	20	0.55	16	23	0.696	11	23	34	29	11	5	13	23	113	16294	 24-25 
34	79	0.43	8	21	0.381	17	22	0.773	10	28	38	20	9	8	14	18	93	18173	 25-25 
34	74	0.459	7	24	0.292	14	20	0.7	5	28	33	14	8	7	13	20	89	15613	 25-26 
44	97	0.454	16	32	0.5	8	16	0.5	12	23	35	28	14	3	9	32	112	18314	 25-27 
38	81	0.469	4	15	0.267	13	21	0.619	16	24	40	21	8	3	16	19	93	15624	 25-28 
46	89	0.517	13	24	0.542	9	11	0.818	9	32	41	30	6	5	10	23	114	13529	 26-28 
36	74	0.486	3	14	0.214	19	26	0.731	9	33	42	23	6	7	17	15	94	18385	 27-28 
41	96	0.427	8	20	0.4	6	10	0.6	15	33	48	26	7	3	5	19	96	17238	 28-28 
42	80	0.525	10	16	0.625	21	28	0.75	9	27	36	24	8	2	12	15	115	13306	 29-28 
51	108	0.472	5	22	0.227	27	37	0.73	18	39	57	22	10	7	14	32	134	17758	 30-28 
45	89	0.506	12	26	0.462	20	28	0.714	12	32	44	33	12	6	16	25	122	20856	 31-28 
39	81	0.481	9	19	0.474	17	21	0.81	8	26	34	18	4	2	13	22	104	14065	 31-29 
44	81	0.543	6	15	0.4	10	10	1	8	33	41	28	9	2	12	20	104	13911	 32-29 
43	80	0.538	15	28	0.536	13	23	0.565	11	24	35	25	6	7	16	21	114	14839	 33-29 
36	89	0.404	12	31	0.387	6	9	0.667	21	29	50	24	3	3	18	14	90	19657	 33-30 
35	82	0.427	9	25	0.36	6	9	0.667	8	29	37	16	3	4	14	22	85	17220	 33-31 
36	90	0.4	10	23	0.435	23	29	0.793	11	41	52	24	5	4	11	14	105	16011	 34-31 
36	77	0.468	8	26	0.308	21	25	0.84	11	28	39	21	4	7	13	14	101	20356	 35-31 
40	91	0.44	11	28	0.393	20	30	0.667	11	30	41	28	11	2	15	32	111	16084	 35-32 
38	90	0.422	12	27	0.444	15	17	0.882	15	28	43	25	5	5	11	21	103	19571	 35-33 
42	87	0.483	10	25	0.4	23	29	0.793	9	35	44	21	9	7	19	22	117	18112	 36-33 
41	85	0.482	5	15	0.333	15	18	0.833	12	34	46	20	8	7	24	20	102	18324	 36-34 
37	81	0.457	6	19	0.316	13	21	0.619	7	28	35	21	9	1	14	13	93	18805	 36-35 
34	87	0.391	7	23	0.304	16	17	0.941	12	31	43	20	6	4	8	21	91	19708	 37-35 
39	79	0.494	6	14	0.429	17	25	0.68	11	33	44	17	11	5	13	22	101	17996	 38-35 
38	79	0.481	9	17	0.529	9	13	0.692	9	28	37	26	6	3	14	21	94	14894	 38-36 
45	72	0.625	10	19	0.526	18	21	0.857	6	35	41	29	8	4	21	24	118	17770	 39-36 
38	78	0.487	5	19	0.263	9	15	0.6	12	29	41	18	7	0	15	15	90	19812	 40-36 
34	86	0.395	3	16	0.188	7	12	0.583	14	26	40	16	6	4	11	19	78	19661	 40-37 
37	82	0.451	1	15	0.067	13	20	0.65	7	38	45	23	7	9	12	15	88	17784	 40-38 
35	82	0.427	2	19	0.105	24	33	0.727	13	31	44	24	7	4	12	19	96	17009	 41-38 
40	84	0.476	8	22	0.364	16	19	0.842	8	28	36	25	7	5	9	23	104	17278	 42-38 
46	78	0.59	14	29	0.483	8	15	0.533	8	34	42	36	9	3	17	19	114	20356	 43-38 
50	88	0.568	6	18	0.333	12	17	0.706	6	30	36	26	6	2	12	20	118	18624	 44-38 
