fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
38	80	0.475	2	19	0.105	29	36	0.806	12	25	37	21	10	2	4	18	107	19614	 27-21 
44	80	0.55	12	26	0.462	24	26	0.923	10	35	45	30	4	5	13	23	124	19595	 28-21 
42	78	0.538	8	18	0.444	18	25	0.72	11	24	35	24	7	3	13	20	110	16188	 29-21 
38	81	0.469	10	18	0.556	17	22	0.773	11	37	48	24	10	2	9	20	103	19928	 30-21 
37	82	0.451	10	23	0.435	18	20	0.9	10	38	48	21	6	4	9	12	102	17650	 31-21 
37	82	0.451	5	14	0.357	10	12	0.833	7	26	33	20	5	4	8	15	89	11467	 31-22 
30	84	0.357	5	19	0.263	16	21	0.762	10	37	47	21	7	10	13	19	81	17663	 32-22 
34	85	0.4	9	27	0.333	29	32	0.906	21	29	50	20	6	1	16	16	106	20461	 32-23 
48	77	0.623	9	23	0.391	19	25	0.76	8	40	48	39	9	7	23	24	124	14928	 33-23 
44	90	0.489	8	23	0.348	17	22	0.773	16	34	50	31	8	6	14	19	113	15213	 34-23 
41	86	0.477	15	36	0.417	13	16	0.813	11	23	34	27	5	3	10	19	110	19812	 35-23 
41	79	0.519	10	22	0.455	16	17	0.941	4	30	34	28	15	4	9	14	108	19729	 36-23 
34	85	0.4	11	31	0.355	12	17	0.706	13	24	37	17	12	5	13	20	91	20398	 36-24 
45	97	0.464	7	18	0.389	9	14	0.643	14	29	43	24	10	5	7	23	106	18581	 36-25 
46	87	0.529	9	20	0.45	9	9	1	8	25	33	24	6	4	15	27	110	14541	 36-26 
37	79	0.468	4	13	0.308	25	34	0.735	9	29	38	17	10	4	9	22	103	20251	 37-26 
36	81	0.444	8	20	0.4	25	31	0.806	15	27	42	23	10	2	10	23	105	20361	 38-26 
30	82	0.366	5	18	0.278	20	31	0.645	11	29	40	18	10	3	17	16	85	19596	 38-27 
42	79	0.532	13	21	0.619	11	12	0.917	5	34	39	26	2	2	13	23	108	17982	 39-27 
40	75	0.533	13	24	0.542	16	20	0.8	8	34	42	26	9	4	18	17	109	18203	 40-27 
33	78	0.423	9	27	0.333	19	21	0.905	6	30	36	20	7	4	13	17	94	20132	 41-27 
47	95	0.495	9	27	0.333	19	25	0.76	10	41	51	26	9	4	16	25	122	20100	 41-28 
48	89	0.539	12	22	0.545	14	17	0.824	15	33	48	28	11	5	16	18	122	20188	 42-28 
35	91	0.385	10	31	0.323	24	31	0.774	18	34	52	21	2	9	13	25	104	19603	 42-29 
45	90	0.5	15	38	0.395	23	28	0.821	12	36	48	27	14	4	20	22	128	19607	 43-29 
37	79	0.468	10	20	0.5	19	27	0.704	11	32	43	21	12	4	17	21	103	19912	 43-30 
34	70	0.486	7	23	0.304	28	35	0.8	6	29	35	28	6	7	12	18	103	20210	 44-30 
47	96	0.49	14	30	0.467	12	16	0.75	15	28	43	27	7	5	8	12	120	20423	 44-31 
41	82	0.5	14	29	0.483	17	20	0.85	8	38	46	24	4	9	11	21	113	19222	 45-31 
44	92	0.478	5	21	0.238	14	15	0.933	15	37	52	28	8	4	16	17	107	18997	 46-31 
36	89	0.404	13	31	0.419	8	14	0.571	16	29	45	23	7	5	10	16	93	17023	 47-31 
40	72	0.556	9	23	0.391	6	11	0.545	6	30	36	24	3	5	9	12	95	18102	 48-31 
39	83	0.47	5	12	0.417	17	21	0.81	8	34	42	16	5	5	10	17	100	20324	 48-32 
39	79	0.494	11	24	0.458	12	15	0.8	9	33	42	21	11	5	19	18	101	20413	 49-32 
44	92	0.478	8	30	0.267	9	11	0.818	15	24	39	22	11	4	13	23	105	17323	 49-33 
