fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
32	66	0.485	3	13	0.231	20	29	0.69	7	26	33	15	10	7	22	27	87	20155	 00-01 
34	76	0.447	4	16	0.25	26	38	0.684	18	34	52	13	5	7	17	29	98	18624	 00-02 
31	74	0.419	3	16	0.188	12	12	1	8	29	37	15	15	3	23	22	77	14978	 00-03 
33	70	0.471	7	20	0.35	15	18	0.833	4	28	32	14	9	6	17	21	88	15872	 00-04 
40	89	0.449	7	20	0.35	10	14	0.714	10	32	42	22	5	4	14	18	97	17130	 01-04 
34	95	0.358	2	14	0.143	21	26	0.808	19	31	50	19	11	5	11	24	91	17555	 02-04 
46	89	0.517	10	21	0.476	9	12	0.75	11	28	39	24	4	5	12	25	111	19710	 03-04 
51	85	0.6	5	12	0.417	13	15	0.867	8	28	36	28	11	7	13	19	120	18624	 04-04 
29	77	0.377	7	21	0.333	18	25	0.72	10	35	45	15	5	2	15	26	83	17032	 04-05 
37	81	0.457	7	18	0.389	15	19	0.789	4	30	34	17	8	4	15	21	96	18624	 04-06 
34	86	0.395	5	18	0.278	15	18	0.833	15	35	50	14	6	8	21	21	88	15111	 04-07 
32	99	0.323	7	20	0.35	14	20	0.7	18	25	43	16	10	3	12	19	85	18232	 04-08 
39	86	0.453	4	15	0.267	11	12	0.917	10	34	44	18	4	3	17	20	93	18581	 04-09 
35	69	0.507	5	11	0.455	7	9	0.778	5	26	31	11	8	1	21	16	82	18624	 04-10 
33	72	0.458	4	16	0.25	24	31	0.774	7	40	47	18	3	7	17	14	94	15189	 05-10 
35	80	0.438	9	20	0.45	17	21	0.81	11	28	39	22	8	5	11	24	96	13558	 06-10 
38	89	0.427	7	20	0.35	10	13	0.769	17	29	46	14	1	7	15	20	93	17319	 06-11 
38	76	0.5	11	23	0.478	16	26	0.615	8	39	47	26	8	7	17	22	103	17685	 07-11 
35	84	0.417	4	19	0.211	11	15	0.733	10	31	41	17	7	2	10	21	85	15471	 07-12 
38	77	0.494	11	24	0.458	21	27	0.778	11	29	40	20	7	4	12	23	108	16649	 08-12 
43	83	0.518	6	20	0.3	14	18	0.778	10	27	37	25	5	6	9	18	106	17263	 09-12 
39	72	0.542	14	25	0.56	22	27	0.815	7	39	46	22	9	3	16	19	114	19812	 10-12 
35	80	0.438	11	22	0.5	15	21	0.714	10	25	35	14	8	1	9	22	96	15738	 10-13 
33	80	0.413	6	17	0.353	16	19	0.842	8	32	40	20	5	5	16	23	88	17587	 10-14 
33	68	0.485	7	21	0.333	17	25	0.68	6	36	42	17	1	5	15	19	90	17479	 11-14 
38	86	0.442	7	21	0.333	18	23	0.783	14	36	50	19	3	3	12	25	101	17071	 12-14 
40	81	0.494	6	18	0.333	20	22	0.909	8	33	41	22	8	1	18	20	106	17101	 12-15 
42	87	0.483	4	20	0.2	11	18	0.611	11	29	40	25	5	2	12	14	99	18169	 12-16 
32	84	0.381	6	14	0.429	9	13	0.692	6	35	41	16	6	9	16	22	79	18165	 12-17 
38	83	0.458	9	25	0.36	18	25	0.72	13	30	43	22	9	5	15	18	103	18624	 13-17 
35	84	0.417	5	20	0.25	16	17	0.941	8	39	47	28	6	7	15	22	91	18624	 13-18 
32	81	0.395	2	12	0.167	16	23	0.696	13	35	48	15	7	8	19	26	82	21721	 13-19 
31	89	0.348	7	29	0.241	23	28	0.821	22	27	49	22	5	5	9	21	92	18624	 13-20 
35	80	0.438	11	23	0.478	15	24	0.625	12	25	37	23	5	6	15	26	96	18203	 13-21 
35	91	0.385	4	18	0.222	24	32	0.75	10	25	35	22	8	2	14	28	98	16224	 13-22 
39	83	0.47	5	17	0.294	22	30	0.733	10	35	45	25	7	1	18	30	105	19214	 13-23 
38	85	0.447	7	19	0.368	14	16	0.875	12	37	49	19	7	8	17	25	97	19596	 13-24 
44	95	0.463	4	14	0.286	12	17	0.706	20	26	46	25	8	4	9	22	104	20011	 13-25 
38	101	0.376	3	17	0.176	13	14	0.929	15	35	50	17	8	7	13	26	92	17750	 13-26 
29	84	0.345	4	17	0.235	26	36	0.722	19	39	58	22	7	3	9	22	88	17569	 14-26 
44	99	0.444	7	23	0.304	9	11	0.818	13	29	42	34	12	6	7	19	104	18624	 14-27 
33	90	0.367	3	13	0.231	22	24	0.917	15	31	46	16	7	5	10	25	91	17548	 14-28 
33	84	0.393	5	27	0.185	15	18	0.833	17	29	46	17	8	3	16	19	86	19619	 14-29 
41	89	0.461	15	34	0.441	16	23	0.696	5	37	42	21	15	8	18	22	113	14492	 15-29 
32	75	0.427	5	27	0.185	14	19	0.737	11	21	32	24	7	0	16	12	83	18624	 15-30 
28	75	0.373	7	26	0.269	16	19	0.842	12	33	45	17	6	5	15	21	79	18624	 15-31 
32	82	0.39	6	22	0.273	18	24	0.75	13	27	40	21	8	2	17	22	88	19812	 15-32 
32	87	0.368	7	19	0.368	23	30	0.767	18	41	59	20	8	7	17	21	94	18624	 15-33 
41	82	0.5	4	14	0.286	10	12	0.833	10	34	44	24	7	3	16	18	96	18624	 16-33 
41	84	0.488	8	19	0.421	24	33	0.727	12	36	48	27	9	8	13	19	114	10267	 17-33 
40	88	0.455	9	22	0.409	10	15	0.667	15	37	52	24	8	6	13	21	99	18624	 18-33 
33	92	0.359	11	27	0.407	14	15	0.933	11	32	43	27	5	3	10	19	91	17650	 18-34 
42	88	0.477	7	20	0.35	11	14	0.786	14	29	43	25	8	6	15	22	102	11016	 19-34 
37	80	0.463	6	17	0.353	12	17	0.706	9	29	38	24	5	2	14	15	92	17922	 19-35 
34	87	0.391	5	17	0.294	21	28	0.75	13	33	46	18	8	6	14	24	94	16135	 19-36 
38	97	0.392	4	22	0.182	12	17	0.706	16	31	47	23	11	1	14	19	92	18997	 19-37 
34	87	0.391	6	21	0.286	24	36	0.667	15	27	42	17	8	3	14	19	98	17317	 19-38 
37	84	0.44	4	15	0.267	20	21	0.952	13	18	31	16	6	2	14	18	98	17130	 19-39 
43	90	0.478	8	22	0.364	21	23	0.913	14	32	46	24	10	1	14	24	115	16605	 20-39 
38	89	0.427	7	21	0.333	14	17	0.824	12	29	41	25	2	5	8	21	97	18624	 20-40 
30	76	0.395	7	26	0.269	21	26	0.808	11	29	40	19	4	5	22	16	88	18155	 20-41 
