fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
34	79	0.43	5	15	0.333	15	17	0.882	8	33	41	19	3	11	18	21	88	17317	 00-01 
36	99	0.364	6	18	0.333	20	34	0.588	20	35	55	14	6	5	4	19	98	19155	 00-02 
35	83	0.422	9	19	0.474	15	20	0.75	10	35	45	22	4	4	22	23	94	15721	 00-03 
42	86	0.488	14	25	0.56	11	17	0.647	10	35	45	28	4	8	16	18	109	15404	 01-03 
36	80	0.45	8	22	0.364	23	28	0.821	7	30	37	17	11	2	20	26	103	15145	 01-04 
36	80	0.45	5	17	0.294	23	27	0.852	13	39	52	18	5	1	14	28	100	16866	 02-04 
40	100	0.4	6	21	0.286	25	37	0.676	23	35	58	23	11	8	8	20	111	17824	 03-04 
47	97	0.485	7	20	0.35	16	21	0.762	14	32	46	28	7	9	15	17	117	17142	 04-04 
45	99	0.455	8	24	0.333	13	18	0.722	18	25	43	22	8	7	13	33	111	18147	 04-05 
40	83	0.482	8	23	0.348	25	43	0.581	10	35	45	24	7	6	11	22	113	18203	 04-06 
38	84	0.452	9	21	0.429	12	22	0.545	13	35	48	23	6	10	15	17	97	18423	 05-06 
35	79	0.443	11	32	0.344	21	30	0.7	8	36	44	24	7	3	18	18	102	17841	 06-06 
41	75	0.547	8	20	0.4	20	28	0.714	10	32	42	23	10	2	13	24	110	19677	 07-06 
45	88	0.511	8	16	0.5	19	25	0.76	9	27	36	22	11	5	12	25	117	14244	 08-06 
31	71	0.437	9	24	0.375	26	34	0.765	5	39	44	19	4	5	14	23	97	19155	 09-06 
44	87	0.506	10	23	0.435	14	19	0.737	14	33	47	29	10	6	15	22	112	16290	 10-06 
43	85	0.506	7	18	0.389	18	28	0.643	17	39	56	23	7	7	10	23	111	17732	 11-06 
36	92	0.391	6	23	0.261	10	13	0.769	15	28	43	27	6	8	11	22	88	14642	 11-07 
34	77	0.442	6	17	0.353	24	29	0.828	15	27	42	11	4	4	14	19	98	17263	 11-08 
35	83	0.422	7	22	0.318	26	34	0.765	20	32	52	21	8	4	11	17	103	13113	 12-08 
30	73	0.411	7	21	0.333	8	14	0.571	12	36	48	19	10	4	20	16	75	13293	 13-08 
36	85	0.424	7	21	0.333	14	24	0.583	12	34	46	22	7	11	8	23	93	15616	 13-09 
37	85	0.435	7	24	0.292	21	28	0.75	15	36	51	23	7	7	16	24	102	15111	 14-09 
36	87	0.414	5	19	0.263	16	22	0.727	13	30	43	25	9	3	15	20	93	17035	 14-10 
35	85	0.412	4	17	0.235	25	29	0.862	11	42	53	18	5	7	16	27	99	15974	 14-11 
31	88	0.352	6	30	0.2	23	29	0.793	15	35	50	16	12	3	18	26	91	19129	 14-12 
31	81	0.383	3	13	0.231	16	21	0.762	12	35	47	16	7	10	17	17	81	18551	 14-13 
33	82	0.402	6	23	0.261	17	24	0.708	11	31	42	19	10	4	17	15	89	18089	 14-14 
33	70	0.471	10	22	0.455	23	28	0.821	6	19	25	17	5	7	14	18	99	17017	 14-15 
38	81	0.469	8	20	0.4	10	11	0.909	8	29	37	23	6	2	13	21	94	19155	 14-16 
36	91	0.396	5	25	0.2	25	35	0.714	15	33	48	23	7	8	14	28	102	16006	 14-17 
43	80	0.538	9	22	0.409	16	21	0.762	11	30	41	27	7	5	16	28	111	17608	 15-17 
