fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
34	85	0.4	5	11	0.455	17	21	0.81	15	28	43	17	7	5	15	29	90	17803	 00-01 
32	92	0.348	6	12	0.5	20	26	0.769	17	27	44	16	7	5	12	21	90	18846	 00-02 
37	75	0.493	7	13	0.538	24	28	0.857	8	35	43	30	10	18	17	26	105	15232	 01-02 
37	85	0.435	10	18	0.556	14	19	0.737	8	32	40	26	12	11	13	20	98	13404	 01-03 
38	78	0.487	4	13	0.308	19	21	0.905	13	26	39	16	10	5	13	17	99	15209	 02-03 
38	87	0.437	3	9	0.333	17	22	0.773	11	39	50	25	10	8	8	22	96	18209	 03-03 
39	88	0.443	4	13	0.308	12	13	0.923	14	29	43	20	6	3	15	20	94	13154	 03-04 
34	84	0.405	3	10	0.3	24	33	0.727	9	22	31	23	11	3	13	20	95	18426	 03-05 
42	85	0.494	5	12	0.417	16	20	0.8	11	23	34	19	13	3	13	30	105	16717	 03-06 
52	86	0.605	13	28	0.464	18	27	0.667	10	33	43	30	11	17	13	25	135	16659	 04-06 
40	79	0.506	5	15	0.333	20	33	0.606	14	30	44	24	9	13	12	20	105	13203	 05-06 
36	88	0.409	6	17	0.353	26	33	0.788	19	29	48	20	11	6	12	20	104	15186	 06-06 
37	97	0.381	2	15	0.133	17	20	0.85	17	31	48	21	11	6	15	18	93	18323	 06-07 
41	87	0.471	9	19	0.474	10	13	0.769	14	33	47	22	5	8	16	21	101	15330	 06-08 
51	93	0.548	8	20	0.4	11	14	0.786	10	30	40	30	13	9	12	21	121	17807	 07-08 
38	77	0.494	10	21	0.476	17	23	0.739	9	23	32	22	10	1	12	19	103	19812	 08-08 
50	113	0.442	11	23	0.478	20	27	0.741	22	32	54	25	9	5	11	34	131	21615	 09-08 
38	94	0.404	7	22	0.318	14	15	0.933	18	40	58	21	5	2	16	17	97	14524	 09-09 
33	88	0.375	3	16	0.188	26	34	0.765	19	30	49	19	9	3	16	21	95	17694	 09-10 
38	84	0.452	9	23	0.391	26	32	0.813	16	35	51	23	10	7	15	22	111	14517	 10-10 
39	76	0.513	9	22	0.409	17	20	0.85	8	23	31	22	3	5	6	12	104	15516	 11-10 
37	85	0.435	7	24	0.292	12	19	0.632	9	23	32	23	10	8	13	23	93	15111	 11-11 
33	88	0.375	5	18	0.278	22	30	0.733	12	32	44	22	8	3	10	20	93	19596	 11-12 
37	93	0.398	7	20	0.35	14	20	0.7	18	37	55	26	6	1	11	22	95	19060	 11-13 
44	94	0.468	6	17	0.353	13	19	0.684	16	32	48	22	5	3	11	21	107	20027	 11-14 
41	83	0.494	8	17	0.471	23	27	0.852	15	30	45	28	13	2	16	26	113	17317	 12-14 
42	89	0.472	11	24	0.458	10	15	0.667	15	38	53	28	10	8	16	21	105	18089	 13-14 
41	93	0.441	10	22	0.455	6	8	0.75	12	30	42	28	5	5	10	25	98	18233	 13-15 
48	89	0.539	2	11	0.182	12	15	0.8	9	38	47	19	5	10	9	19	110	17035	 14-15 
45	87	0.517	6	20	0.3	16	22	0.727	13	24	37	20	10	5	17	25	112	14002	 14-16 
38	77	0.494	2	6	0.333	17	22	0.773	12	33	45	23	3	4	15	19	95	18624	 15-16 
31	68	0.456	3	9	0.333	17	26	0.654	5	28	33	15	9	6	17	18	82	18165	 15-17 
36	77	0.468	3	9	0.333	13	17	0.765	12	29	41	18	9	4	16	22	88	20097	 15-18 
35	78	0.449	4	13	0.308	22	27	0.815	8	29	37	23	8	9	10	24	96	17557	 15-19 
36	80	0.45	3	7	0.429	15	19	0.789	15	23	38	15	6	8	18	17	90	16533	 15-20 
37	77	0.481	8	19	0.421	25	31	0.806	13	35	48	22	6	2	17	33	107	20116	 15-21 
38	87	0.437	7	11	0.636	12	17	0.706	9	32	41	19	7	4	9	23	95	15552	 15-22 
35	77	0.455	8	20	0.4	22	29	0.759	12	32	44	19	7	8	15	34	100	15918	 15-23 
32	83	0.386	2	11	0.182	21	28	0.75	15	32	47	18	4	5	13	17	87	18045	 15-24 
35	77	0.455	5	9	0.556	20	23	0.87	9	25	34	21	10	8	10	22	95	17485	 16-24 
33	69	0.478	5	11	0.455	26	38	0.684	9	26	35	18	8	7	14	28	97	16459	 16-25 
37	73	0.507	7	17	0.412	22	24	0.917	8	27	35	15	14	8	18	25	103	14107	 17-25 
37	81	0.457	5	12	0.417	21	27	0.778	16	32	48	21	10	10	14	26	100	17197	 18-25 
39	74	0.527	4	13	0.308	18	23	0.783	6	35	41	27	7	10	13	23	100	13985	 19-25 
29	82	0.354	2	21	0.095	17	23	0.739	13	35	48	12	4	6	13	26	77	11702	 19-26 
