fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
46	86	0.535	15	27	0.556	18	23	0.783	7	41	48	34	8	9	15	22	125	19596	 01-00 
40	76	0.526	12	21	0.571	23	33	0.697	10	23	33	26	7	2	24	35	115	19060	 01-01 
39	76	0.513	11	27	0.407	9	12	0.75	5	39	44	28	8	7	18	22	98	19596	 02-01 
41	92	0.446	15	38	0.395	13	20	0.65	13	41	54	28	18	7	22	24	110	11089	 03-01 
42	84	0.5	8	20	0.4	14	20	0.7	9	40	49	23	12	11	21	29	106	15559	 04-01 
29	71	0.408	8	20	0.4	8	10	0.8	6	39	45	16	7	4	19	20	74	18581	 04-02 
33	78	0.423	10	30	0.333	14	26	0.538	9	24	33	17	8	3	17	24	90	16989	 04-03 
42	70	0.6	8	16	0.5	21	26	0.808	10	33	43	28	5	3	23	25	113	19596	 05-03 
45	94	0.479	14	23	0.609	12	14	0.857	9	22	31	26	12	5	7	22	116	19596	 06-03 
41	80	0.513	9	21	0.429	11	14	0.786	10	32	42	24	7	5	15	19	102	19596	 07-03 
32	79	0.405	12	22	0.545	22	30	0.733	14	43	57	17	5	6	14	16	98	16051	 08-03 
36	82	0.439	5	18	0.278	4	8	0.5	7	36	43	24	3	3	14	20	81	19596	 08-04 
34	82	0.415	9	22	0.409	18	28	0.643	16	34	50	23	8	2	18	20	95	18997	 08-05 
36	77	0.468	7	17	0.412	22	30	0.733	5	36	41	20	4	4	19	31	101	19596	 08-06 
40	88	0.455	7	19	0.368	15	21	0.714	9	32	41	25	8	6	10	14	102	15330	 09-06 
32	76	0.421	9	23	0.391	26	34	0.765	10	42	52	18	2	6	18	15	99	20211	 09-07 
42	95	0.442	8	26	0.308	20	29	0.69	12	39	51	20	4	6	15	28	112	18203	 09-08 
42	82	0.512	15	25	0.6	16	22	0.727	10	22	32	22	13	5	18	25	115	15588	 10-08 
40	79	0.506	12	29	0.414	20	25	0.8	9	27	36	27	11	2	12	16	112	19596	 11-08 
27	76	0.355	2	16	0.125	27	34	0.794	10	33	43	10	9	3	22	27	83	18145	 11-09 
44	88	0.5	8	18	0.444	12	14	0.857	15	32	47	24	6	5	10	20	108	15088	 12-09 
41	90	0.456	11	37	0.297	18	22	0.818	10	43	53	20	3	6	15	24	111	13129	 12-10 
37	86	0.43	12	28	0.429	9	15	0.6	14	36	50	20	6	6	18	18	95	19596	 13-10 
43	90	0.478	6	22	0.273	20	24	0.833	19	37	56	22	6	6	18	30	112	19596	 13-11 
34	80	0.425	11	22	0.5	23	33	0.697	11	39	50	19	6	4	20	25	102	14393	 13-12 
41	91	0.451	5	20	0.25	17	24	0.708	17	41	58	25	6	2	12	23	104	19596	 14-12 
42	90	0.467	8	31	0.258	10	11	0.909	13	34	47	26	14	4	24	21	102	19596	 14-13 
38	98	0.388	12	31	0.387	14	19	0.737	16	39	55	19	14	5	16	24	102	19596	 15-13 
36	84	0.429	7	16	0.438	10	18	0.556	11	31	42	17	4	8	15	18	89	18551	 16-13 
40	95	0.421	10	24	0.417	15	22	0.682	16	33	49	27	8	4	13	22	105	19596	 17-13 
45	85	0.529	8	20	0.4	17	24	0.708	15	41	56	32	9	4	21	25	115	19596	 18-13 
42	95	0.442	10	33	0.303	14	19	0.737	12	40	52	30	8	10	17	28	108	19384	 19-13 
41	85	0.482	6	27	0.222	6	10	0.6	12	44	56	21	3	11	17	13	94	15062	 20-13 
46	82	0.561	15	29	0.517	16	19	0.842	6	34	40	29	9	1	18	24	123	20350	 21-13 
39	87	0.448	6	27	0.222	17	25	0.68	13	34	47	30	15	7	21	17	101	15210	 22-13 
43	85	0.506	9	22	0.409	17	20	0.85	8	37	45	24	8	7	12	15	112	17390	 23-13 
39	85	0.459	10	32	0.313	13	20	0.65	16	40	56	21	5	4	17	22	101	11739	 24-13 
36	78	0.462	9	26	0.346	17	23	0.739	6	34	40	19	7	5	18	27	98	17732	 24-14 
38	92	0.413	8	26	0.308	15	21	0.714	14	32	46	23	7	1	11	18	99	19596	 25-14 
39	90	0.433	9	28	0.321	29	33	0.879	9	32	41	24	7	3	12	21	116	19596	 25-15 
43	82	0.524	16	27	0.593	19	34	0.559	12	21	33	22	10	1	17	29	121	18203	 25-16 
37	84	0.44	6	22	0.273	17	19	0.895	10	33	43	17	7	11	8	20	97	18045	 26-16 
35	86	0.407	10	30	0.333	14	20	0.7	13	32	45	21	7	2	15	22	94	19596	 26-17 
49	89	0.551	9	22	0.409	13	15	0.867	9	32	41	31	4	8	14	26	120	19596	 26-18 
38	91	0.418	10	25	0.4	17	21	0.81	10	41	51	22	8	4	9	21	103	19596	 27-18 
30	80	0.375	7	23	0.304	18	23	0.783	5	42	47	19	12	6	19	16	85	19596	 27-19 
45	91	0.495	6	21	0.286	15	20	0.75	16	37	53	24	8	5	11	21	111	19596	 28-19 
33	88	0.375	10	26	0.385	19	24	0.792	14	29	43	17	9	5	8	22	95	19911	 29-19 
29	93	0.312	4	20	0.2	13	16	0.813	18	32	50	18	7	4	16	18	75	19596	 29-20 
40	83	0.482	11	22	0.5	11	15	0.733	12	27	39	24	7	6	12	18	102	19596	 30-20 
41	84	0.488	8	25	0.32	19	26	0.731	12	22	34	16	5	4	12	21	109	17846	 30-21 
43	88	0.489	12	29	0.414	25	30	0.833	13	47	60	24	9	11	18	20	123	19596	 31-21 
40	83	0.482	9	16	0.563	21	26	0.808	11	32	43	22	10	4	13	18	110	19596	 31-22 
39	86	0.453	3	19	0.158	20	24	0.833	6	29	35	26	14	3	7	23	101	17317	 32-22 
37	93	0.398	9	27	0.333	19	24	0.792	14	35	49	18	8	9	12	24	102	19596	 33-22 
37	85	0.435	6	20	0.3	13	17	0.765	12	38	50	26	12	4	10	22	93	19596	 34-22 
38	82	0.463	13	31	0.419	15	22	0.682	11	33	44	27	3	7	13	19	104	14071	 35-22 
30	84	0.357	5	21	0.238	18	22	0.818	9	32	41	17	6	7	16	27	83	21701	 35-23 
44	92	0.478	14	35	0.4	24	31	0.774	12	37	49	25	11	5	15	21	126	19812	 36-23 
37	88	0.42	8	23	0.348	16	20	0.8	16	25	41	25	5	5	13	22	98	18658	 36-24 
37	84	0.44	10	20	0.5	14	21	0.667	10	34	44	24	4	6	10	21	98	18165	 37-24 
46	98	0.469	5	28	0.179	11	12	0.917	15	30	45	28	13	6	11	24	108	18155	 38-24 
43	80	0.538	6	19	0.316	19	24	0.792	11	33	44	28	12	3	16	17	111	19596	 39-24 
45	85	0.529	10	22	0.455	13	21	0.619	9	26	35	27	7	3	12	22	113	19596	 40-24 
41	80	0.513	12	25	0.48	14	17	0.824	8	38	46	26	7	6	19	24	108	19596	 41-24 
