fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
34	71	0.479	7	17	0.412	22	32	0.688	10	34	44	17	4	18	20	13	97	18165	 01-00 
30	70	0.429	10	23	0.435	25	30	0.833	6	31	37	19	5	12	16	18	95	17803	 02-00 
32	77	0.416	10	28	0.357	15	20	0.75	10	41	51	24	6	6	20	16	89	16242	 03-00 
38	73	0.521	9	21	0.429	14	23	0.609	4	41	45	26	6	9	18	21	99	13401	 04-00 
36	86	0.419	7	18	0.389	18	21	0.857	17	35	52	21	9	7	14	24	97	18165	 05-00 
36	78	0.462	6	21	0.286	13	16	0.813	9	29	38	20	5	6	15	19	91	13316	 06-00 
37	80	0.463	7	14	0.5	15	20	0.75	11	31	42	24	9	3	13	18	96	17732	 07-00 
37	76	0.487	6	19	0.316	15	18	0.833	9	36	45	25	5	9	13	22	95	13130	 08-00 
40	79	0.506	5	16	0.313	19	21	0.905	9	35	44	14	5	11	13	20	104	16202	 09-00 
34	85	0.4	4	16	0.25	22	28	0.786	12	25	37	16	5	8	9	19	94	22158	 09-01 
33	87	0.379	9	30	0.3	28	36	0.778	10	39	49	16	7	8	14	19	103	19812	 10-01 
38	81	0.469	6	17	0.353	15	18	0.833	15	26	41	19	13	3	15	13	97	18624	 11-01 
35	76	0.461	5	18	0.278	31	38	0.816	8	42	50	20	5	11	19	21	106	18165	 12-01 
40	80	0.5	8	15	0.533	10	17	0.588	7	38	45	19	13	5	20	24	98	16426	 13-01 
32	84	0.381	10	25	0.4	25	32	0.781	12	45	57	20	8	4	15	23	99	15170	 14-01 
38	85	0.447	9	22	0.409	8	10	0.8	14	35	49	27	12	1	16	15	93	18165	 15-01 
39	89	0.438	8	26	0.308	19	26	0.731	17	33	50	25	5	4	16	25	105	19060	 16-01 
39	88	0.443	9	22	0.409	15	17	0.882	9	33	42	25	9	2	15	28	102	19023	 16-02 
40	84	0.476	3	16	0.188	12	15	0.8	7	34	41	24	7	4	8	17	95	15519	 17-02 
38	71	0.535	9	19	0.474	26	28	0.929	8	33	41	22	8	3	14	16	111	18581	 18-02 
34	85	0.4	7	21	0.333	19	21	0.905	9	20	29	13	9	4	13	18	94	18203	 18-03 
34	67	0.507	5	15	0.333	17	25	0.68	9	34	43	22	7	2	21	21	90	18165	 19-03 
36	76	0.474	8	21	0.381	19	25	0.76	6	38	44	19	6	10	12	21	99	18165	 20-03 
