fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
38	86	0.442	5	17	0.294	12	23	0.522	19	29	48	15	9	6	17	25	93	20155	 01-00 
40	88	0.455	7	23	0.304	8	14	0.571	10	32	42	15	5	6	12	25	95	18118	 01-01 
31	78	0.397	7	23	0.304	28	38	0.737	18	42	60	19	6	0	17	22	97	16046	 02-01 
31	72	0.431	6	21	0.286	27	33	0.818	13	27	40	15	4	1	15	21	95	18470	 02-02 
35	79	0.443	7	16	0.438	13	15	0.867	11	27	38	18	2	3	12	27	90	11118	 02-03 
32	81	0.395	6	18	0.333	14	16	0.875	15	27	42	16	7	6	15	22	84	13316	 02-04 
40	83	0.482	10	25	0.4	25	29	0.862	13	27	40	23	8	4	12	20	115	17211	 03-04 
38	114	0.333	8	25	0.32	20	27	0.741	20	31	51	10	12	5	13	38	104	18134	 03-05 
31	67	0.463	8	15	0.533	33	39	0.846	9	28	37	14	12	6	13	21	103	15971	 04-05 
29	82	0.354	5	21	0.238	17	22	0.773	11	32	43	19	8	6	16	21	80	19800	 04-06 
42	94	0.447	3	17	0.176	23	31	0.742	15	36	51	17	6	3	16	23	110	17945	 04-07 
36	86	0.419	14	29	0.483	22	28	0.786	9	32	41	24	7	9	10	23	108	10787	 05-07 
37	78	0.474	5	18	0.278	17	23	0.739	13	33	46	22	5	8	14	20	96	18671	 06-07 
34	78	0.436	11	26	0.423	21	22	0.955	9	25	34	18	4	1	15	24	100	16421	 06-08 
28	73	0.384	8	30	0.267	19	32	0.594	10	33	43	16	8	5	17	18	83	18290	 06-09 
35	87	0.402	8	22	0.364	20	26	0.769	14	28	42	18	8	6	13	20	98	16290	 06-10 
40	77	0.519	8	20	0.4	15	18	0.833	9	29	38	17	6	2	18	25	103	19596	 06-11 
35	87	0.402	5	19	0.263	22	25	0.88	11	25	36	15	7	5	8	26	97	12672	 06-12 
40	82	0.488	4	26	0.154	22	25	0.88	6	32	38	19	11	4	11	18	106	18997	 07-12 
38	83	0.458	10	23	0.435	17	19	0.895	11	27	38	23	6	3	17	18	103	17702	 07-13 
39	82	0.476	10	25	0.4	20	24	0.833	10	37	47	24	8	5	15	19	108	17133	 08-13 
40	83	0.482	5	15	0.333	14	18	0.778	7	36	43	26	5	11	11	17	99	21386	 09-13 
41	96	0.427	6	26	0.231	14	20	0.7	16	34	50	22	10	4	15	28	102	15201	 09-14 
42	91	0.462	11	21	0.524	14	18	0.778	14	32	46	17	9	3	15	14	109	19406	 10-14 
36	91	0.396	8	20	0.4	24	29	0.828	12	30	42	22	7	2	13	29	104	18203	 11-14 
37	81	0.457	7	21	0.333	18	25	0.72	11	29	40	21	4	5	13	21	99	18581	 11-15 
31	73	0.425	10	28	0.357	23	33	0.697	15	35	50	21	6	4	16	20	95	19812	 12-15 
36	80	0.45	15	32	0.469	28	34	0.824	13	32	45	23	8	4	14	22	115	19800	 13-15 
29	69	0.42	4	14	0.286	23	31	0.742	7	37	44	16	5	6	15	22	85	21507	 14-15 
34	78	0.436	7	19	0.368	20	23	0.87	9	30	39	27	12	4	17	18	95	18271	 15-15 
40	79	0.506	11	22	0.5	10	13	0.769	10	23	33	29	8	4	12	20	101	14940	 16-15 
39	77	0.506	7	22	0.318	12	21	0.571	7	27	34	24	5	7	13	23	97	20020	 16-16 
30	81	0.37	5	19	0.263	14	18	0.778	5	31	36	18	7	4	9	25	79	16147	 16-17 
35	86	0.407	11	31	0.355	31	34	0.912	12	43	55	25	5	10	12	30	112	16194	 17-17 
32	79	0.405	11	25	0.44	21	28	0.75	16	33	49	16	8	6	12	21	96	19800	 18-17 
40	79	0.506	12	23	0.522	24	30	0.8	16	30	46	26	9	3	14	23	116	15819	 19-17 
30	78	0.385	11	24	0.458	12	25	0.48	13	31	44	22	5	3	13	29	83	17569	 19-18 
34	78	0.436	11	24	0.458	15	20	0.75	12	31	43	26	6	2	11	21	94	19800	 20-18 
44	90	0.489	9	30	0.3	9	11	0.818	13	34	47	30	6	4	13	21	106	17706	 20-19 
39	95	0.411	10	29	0.345	7	10	0.7	17	34	51	19	8	3	12	24	95	14929	 20-20 
32	76	0.421	7	23	0.304	22	32	0.688	9	31	40	20	11	1	13	19	93	18179	 21-20 
40	84	0.476	8	20	0.4	16	22	0.727	13	40	53	28	4	6	15	22	104	11489	 22-20 
36	74	0.486	14	29	0.483	32	38	0.842	15	27	42	24	4	1	14	22	118	19800	 22-21 
37	79	0.468	9	22	0.409	21	26	0.808	10	33	43	21	8	3	18	18	104	15790	 23-21 
37	87	0.425	14	31	0.452	10	13	0.769	13	41	54	26	5	3	14	20	98	17694	 24-21 
37	85	0.435	8	21	0.381	18	20	0.9	9	31	40	24	10	7	14	18	100	17131	 25-21 
40	87	0.46	6	20	0.3	17	25	0.68	9	29	38	27	2	3	12	30	103	19996	 25-22 
37	84	0.44	6	21	0.286	14	16	0.875	15	29	44	21	7	3	6	17	94	17139	 26-22 
36	84	0.429	10	25	0.4	19	24	0.792	16	28	44	25	7	6	17	35	101	17317	 26-23 
34	85	0.4	7	26	0.269	30	40	0.75	16	28	44	22	7	2	9	35	105	19060	 26-24 
36	76	0.474	10	24	0.417	26	33	0.788	9	27	36	22	6	3	11	20	108	17596	 27-24 
38	94	0.404	11	33	0.333	17	22	0.773	15	32	47	22	8	3	7	19	104	17121	 28-24 
42	74	0.568	7	16	0.438	12	15	0.8	2	27	29	25	9	5	15	25	103	15624	 29-24 
35	83	0.422	3	17	0.176	19	23	0.826	12	21	33	16	7	4	10	24	92	17704	 29-25 
40	93	0.43	7	21	0.333	11	13	0.846	12	30	42	23	8	4	8	23	98	18854	 30-25 
34	65	0.523	9	17	0.529	28	36	0.778	9	41	50	23	4	4	23	22	105	17435	 31-25 
35	79	0.443	10	32	0.313	19	24	0.792	10	29	39	27	5	6	14	21	99	13758	 32-25 
45	100	0.45	12	30	0.4	27	36	0.75	11	39	50	29	10	5	17	35	129	17758	 32-26 
38	79	0.481	8	22	0.364	20	23	0.87	9	30	39	28	6	3	9	18	104	18658	 33-26 
34	73	0.466	10	21	0.476	21	28	0.75	6	31	37	21	9	6	12	29	99	18188	 34-26 
37	76	0.487	14	24	0.583	23	31	0.742	12	36	48	22	3	6	19	27	111	13116	 35-26 
35	71	0.493	6	23	0.261	21	24	0.875	7	30	37	19	7	6	12	22	97	17351	 35-27 
37	88	0.42	8	20	0.4	19	25	0.76	15	39	54	19	9	3	16	20	101	18247	 36-27 
36	71	0.507	9	17	0.529	18	22	0.818	8	28	36	23	9	1	16	22	99	18465	 37-27 
42	85	0.494	7	23	0.304	22	25	0.88	4	22	26	27	12	3	11	27	113	18717	 37-28 
40	81	0.494	7	24	0.292	26	29	0.897	8	42	50	21	2	3	15	31	113	11759	 37-29 
36	86	0.419	9	22	0.409	26	32	0.813	22	26	48	20	8	5	11	20	107	15282	 38-29 
41	101	0.406	8	29	0.276	28	33	0.848	14	43	57	17	10	8	18	32	118	19800	 38-30 
34	80	0.425	8	24	0.333	20	28	0.714	12	33	45	17	12	4	16	19	96	18140	 39-30 
35	88	0.398	14	32	0.438	16	26	0.615	13	25	38	30	6	3	7	24	100	15497	 39-31 
36	80	0.45	11	23	0.478	16	18	0.889	11	37	48	17	4	3	16	21	99	18341	 40-31 
40	86	0.465	5	20	0.25	20	22	0.909	12	24	36	23	10	5	10	18	105	19800	 41-31 
33	73	0.452	6	19	0.316	26	27	0.963	8	22	30	13	9	2	14	14	98	16018	 42-31 
35	70	0.5	8	26	0.308	5	10	0.5	5	25	30	17	7	1	14	25	83	19831	 42-32 
34	75	0.453	10	25	0.4	29	39	0.744	3	33	36	20	7	3	13	25	107	18294	 43-32 
40	84	0.476	10	22	0.455	12	16	0.75	9	33	42	23	6	5	11	20	102	19800	 44-32 
36	81	0.444	12	27	0.444	18	22	0.818	12	27	39	20	5	2	9	22	102	16310	 45-32 
41	82	0.5	12	25	0.48	31	37	0.838	10	25	35	25	2	7	7	16	125	18789	 46-32 
30	76	0.395	15	33	0.455	25	31	0.806	14	28	42	16	2	4	14	24	100	19800	 46-33 
39	81	0.481	9	23	0.391	29	35	0.829	8	32	40	22	8	6	9	35	116	16944	 47-33 
38	81	0.469	14	32	0.438	20	26	0.769	15	31	46	25	11	0	13	22	110	18821	 48-33 
36	80	0.45	9	29	0.31	11	18	0.611	12	36	48	20	9	2	24	20	92	19812	 48-34 
