fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
29	73	0.397	9	30	0.3	23	29	0.793	3	44	47	16	4	3	17	15	90	20491	 00-01 
37	86	0.43	11	36	0.306	24	30	0.8	12	45	57	17	5	4	21	18	109	18417	 01-01 
33	78	0.423	7	26	0.269	21	36	0.583	10	38	48	17	3	5	14	21	94	12887	 01-02 
38	81	0.469	13	31	0.419	21	26	0.808	10	40	50	17	5	5	14	16	110	14253	 02-02 
33	88	0.375	11	29	0.379	16	28	0.571	11	33	44	16	6	5	9	14	93	17339	 02-03 
53	97	0.546	6	18	0.333	8	17	0.471	12	47	59	31	6	7	17	24	120	15531	 03-03 
37	89	0.416	7	17	0.412	23	29	0.793	10	46	56	15	3	7	11	22	104	15771	 04-03 
45	84	0.536	14	25	0.56	22	29	0.759	7	34	41	21	5	3	11	18	126	15655	 05-03 
33	80	0.413	8	24	0.333	27	42	0.643	11	35	46	16	11	1	12	20	101	18418	 05-04 
37	89	0.416	9	28	0.321	11	21	0.524	10	30	40	24	8	3	11	24	94	14124	 05-05 
42	91	0.462	15	37	0.405	14	17	0.824	17	23	40	24	8	2	13	22	113	18704	 05-06 
31	80	0.388	6	22	0.273	19	33	0.576	7	40	47	20	5	7	14	21	87	18624	 05-07 
41	86	0.477	6	26	0.231	19	28	0.679	8	33	41	21	7	5	13	19	107	19427	 05-08 
42	81	0.519	10	21	0.476	26	34	0.765	5	37	42	19	3	2	12	15	120	20493	 05-09 
34	87	0.391	11	26	0.423	23	29	0.793	8	41	49	20	7	9	8	16	102	17640	 06-09 
42	85	0.494	11	26	0.423	23	29	0.793	11	41	52	22	5	7	17	18	118	15978	 07-09 
43	91	0.473	10	28	0.357	33	40	0.825	14	34	48	23	5	5	11	20	129	16041	 08-09 
36	94	0.383	11	29	0.379	16	27	0.593	15	40	55	25	4	3	9	17	99	20562	 08-10 
31	84	0.369	4	25	0.16	20	26	0.769	14	28	42	20	7	4	14	19	86	18597	 08-11 
37	79	0.468	9	19	0.474	30	35	0.857	7	29	36	26	6	2	12	17	113	19800	 08-12 
38	79	0.481	5	20	0.25	19	21	0.905	10	30	40	21	9	5	22	24	100	19600	 08-13 
34	84	0.405	3	17	0.176	33	40	0.825	11	41	52	17	13	5	14	18	104	14419	 09-13 
34	97	0.351	6	19	0.316	13	17	0.765	14	35	49	17	5	3	12	13	87	19334	 09-14 
40	100	0.4	10	29	0.345	21	29	0.724	9	41	50	22	7	11	11	20	111	14077	 09-15 
41	93	0.441	8	25	0.32	9	14	0.643	9	34	43	21	7	3	11	21	99	19320	 09-16 
43	81	0.531	13	25	0.52	17	24	0.708	9	32	41	22	7	4	12	20	116	18203	 10-16 
36	87	0.414	4	21	0.19	20	27	0.741	12	44	56	14	4	5	12	15	96	16509	 10-17 
34	83	0.41	10	27	0.37	20	27	0.741	11	31	42	21	7	1	16	14	98	15565	 10-18 
33	96	0.344	7	31	0.226	18	28	0.643	13	38	51	18	9	3	6	21	91	16687	 10-19 
43	88	0.489	9	20	0.45	14	16	0.875	12	35	47	30	10	6	19	16	109	15386	 11-19 
39	85	0.459	7	23	0.304	26	35	0.743	8	31	39	21	10	6	12	18	111	15023	 11-20 
39	88	0.443	12	26	0.462	14	17	0.824	9	34	43	21	4	7	9	18	104	17018	 11-21 
36	74	0.486	9	21	0.429	30	40	0.75	9	34	43	22	2	7	16	20	111	18363	 12-21 
32	87	0.368	7	23	0.304	20	29	0.69	19	33	52	15	7	3	11	11	91	19611	 12-22 
41	89	0.461	6	20	0.3	23	34	0.676	13	34	47	27	12	6	10	10	111	19596	 13-22 
36	93	0.387	11	33	0.333	15	19	0.789	15	32	47	23	10	3	17	21	98	17348	 13-23 
51	89	0.573	15	32	0.469	14	18	0.778	5	25	30	25	7	3	3	14	131	17583	 14-23 
42	99	0.424	12	33	0.364	12	16	0.75	16	40	56	26	10	3	14	17	108	18997	 15-23 
43	84	0.512	10	26	0.385	15	30	0.5	4	39	43	16	6	5	11	22	111	14462	 15-24 
32	78	0.41	9	27	0.333	26	34	0.765	8	38	46	17	8	2	12	19	99	14848	 16-24 
33	83	0.398	9	28	0.321	16	23	0.696	9	41	50	16	3	7	14	15	91	19624	 16-25 
43	84	0.512	10	21	0.476	22	33	0.667	9	40	49	21	9	4	15	11	118	17200	 17-25 
48	98	0.49	15	31	0.484	22	26	0.846	13	36	49	27	10	5	9	18	133	11528	 18-25 
41	90	0.456	7	27	0.259	16	21	0.762	8	35	43	22	9	8	7	12	105	18687	 18-26 
38	86	0.442	16	40	0.4	20	25	0.8	11	37	48	22	4	10	15	14	112	11806	 19-26 
36	85	0.424	6	21	0.286	18	31	0.581	10	39	49	16	5	6	14	23	96	14588	 19-27 
40	88	0.455	13	34	0.382	28	32	0.875	11	32	43	25	13	8	11	25	121	15479	 20-27 
29	84	0.345	5	24	0.208	28	35	0.8	12	34	46	12	6	6	7	15	91	19600	 20-28 
37	83	0.446	9	31	0.29	13	20	0.65	11	29	40	18	5	2	16	14	96	14225	 20-29 
46	90	0.511	17	32	0.531	14	18	0.778	12	30	42	29	6	1	10	21	123	13103	 21-29 
44	83	0.53	15	33	0.455	30	34	0.882	11	32	43	27	5	2	15	21	133	17135	 22-29 
40	96	0.417	10	38	0.263	25	29	0.862	13	30	43	24	12	6	8	17	115	14487	 23-29 
39	77	0.506	11	26	0.423	15	24	0.625	5	31	36	21	7	1	10	16	104	14410	 23-30 
38	98	0.388	13	33	0.394	14	17	0.824	7	37	44	17	10	3	11	16	103	19178	 23-31 
35	85	0.412	9	24	0.375	15	19	0.789	5	28	33	17	8	2	7	18	94	18306	 23-32 
38	89	0.427	10	23	0.435	17	23	0.739	11	31	42	26	5	5	13	13	103	18320	 23-33 
38	88	0.432	13	30	0.433	15	19	0.789	8	37	45	26	14	4	12	15	104	18428	 24-33 
42	87	0.483	11	21	0.524	16	20	0.8	13	41	54	29	3	6	14	15	111	14112	 25-33 
44	90	0.489	17	39	0.436	17	20	0.85	13	28	41	26	7	5	8	18	122	17824	 26-33 
42	88	0.477	16	35	0.457	14	23	0.609	13	34	47	28	9	4	18	19	114	17894	 27-33 
44	82	0.537	15	35	0.429	15	21	0.714	6	29	35	28	11	8	14	14	118	14521	 28-33 
42	91	0.462	9	27	0.333	13	22	0.591	9	24	33	24	6	6	7	17	106	18624	 28-34 
34	81	0.42	11	24	0.458	20	32	0.625	7	32	39	21	7	0	10	25	99	20487	 28-35 
32	85	0.376	5	21	0.238	29	35	0.829	9	37	46	16	7	4	9	21	98	19800	 28-36 
40	80	0.5	11	29	0.379	23	31	0.742	8	25	33	26	7	5	10	12	114	15600	 28-37 
41	85	0.482	4	19	0.211	25	30	0.833	6	30	36	19	5	5	13	21	111	14173	 28-38 
44	87	0.506	13	32	0.406	21	27	0.778	7	34	41	24	11	5	12	18	122	19336	 29-38 
45	93	0.484	7	26	0.269	18	22	0.818	8	37	45	22	8	9	13	13	115	15507	 29-39 
46	87	0.529	17	33	0.515	20	30	0.667	6	39	45	30	3	3	10	21	129	14486	 30-39 
33	90	0.367	9	33	0.273	26	32	0.813	13	37	50	11	7	5	10	13	101	17760	 30-40 
32	84	0.381	6	22	0.273	24	30	0.8	6	33	39	16	8	4	9	12	94	20530	 30-41 
36	94	0.383	3	16	0.188	36	47	0.766	23	45	68	18	3	2	13	16	111	10231	 31-41 
49	92	0.533	19	40	0.475	23	27	0.852	11	42	53	25	10	4	8	17	140	15033	 32-41 
35	92	0.38	12	25	0.48	20	29	0.69	13	49	62	21	10	4	13	14	102	20085	 33-41 
51	93	0.548	11	28	0.393	24	28	0.857	11	32	43	25	5	4	14	12	137	14487	 34-41 
39	76	0.513	5	21	0.238	22	24	0.917	6	34	40	20	2	2	13	16	105	19474	 34-42 
35	77	0.455	6	23	0.261	17	27	0.63	9	37	46	22	6	2	17	14	93	19071	 34-43 
33	82	0.402	9	30	0.3	27	34	0.794	9	31	40	17	8	7	16	13	102	17005	 34-44 
40	81	0.494	13	34	0.382	21	28	0.75	10	39	49	24	3	4	20	16	114	20139	 34-45 
48	86	0.558	17	31	0.548	24	26	0.923	9	41	50	32	4	5	9	15	137	17018	 35-45 
40	80	0.5	11	30	0.367	26	30	0.867	5	31	36	27	6	3	21	17	117	16629	 35-46 
46	99	0.465	18	42	0.429	9	12	0.75	13	42	55	27	5	7	6	8	119	17331	 36-46 
