fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
45	94	0.479	12	30	0.4	29	32	0.906	11	32	43	22	7	2	20	25	131	15008	 00-01 
46	92	0.5	9	27	0.333	25	35	0.714	15	33	48	22	13	6	18	17	126	16144	 01-01 
41	87	0.471	11	27	0.407	23	34	0.676	13	38	51	27	12	8	18	27	116	13917	 02-01 
40	96	0.417	11	35	0.314	30	34	0.882	14	35	49	21	8	4	15	27	121	16015	 02-02 
40	93	0.43	17	46	0.37	15	21	0.714	10	28	38	22	11	3	12	22	112	17732	 03-02 
30	75	0.4	11	30	0.367	15	21	0.714	5	30	35	18	5	1	16	20	86	19812	 03-03 
39	96	0.406	12	31	0.387	21	31	0.677	17	39	56	24	5	4	15	18	111	14854	 03-04 
42	102	0.412	9	31	0.29	21	30	0.7	7	37	44	15	9	4	7	22	114	12936	 03-05 
37	91	0.407	9	38	0.237	29	38	0.763	8	35	43	23	8	5	16	22	112	18997	 03-06 
35	87	0.402	8	32	0.25	20	29	0.69	11	37	48	20	10	4	16	30	98	15905	 04-06 
38	89	0.427	11	35	0.314	17	22	0.773	8	39	47	22	12	6	25	16	104	14058	 04-07 
39	91	0.429	12	38	0.316	11	19	0.579	11	38	49	25	7	4	10	13	101	19393	 05-07 
35	76	0.461	7	23	0.304	29	39	0.744	10	31	41	13	7	4	17	22	106	17413	 05-08 
39	88	0.443	14	35	0.4	10	16	0.625	9	34	43	26	4	3	14	24	102	17732	 05-09 
43	84	0.512	17	37	0.459	15	20	0.75	4	32	36	27	8	2	12	21	118	14495	 06-09 
34	95	0.358	16	48	0.333	27	39	0.692	13	39	52	24	7	2	13	21	111	17732	 06-10 
42	81	0.519	14	37	0.378	11	16	0.688	8	34	42	26	5	2	19	21	109	20562	 06-11 
50	100	0.5	10	25	0.4	15	21	0.714	13	34	47	25	4	6	9	22	125	15246	 06-12 
33	74	0.446	13	29	0.448	19	23	0.826	12	31	43	19	7	7	17	22	98	14889	 07-12 
40	86	0.465	10	39	0.256	13	17	0.765	6	37	43	24	5	4	13	19	103	16189	 07-13 
42	90	0.467	11	29	0.379	14	25	0.56	14	38	52	25	5	1	14	21	109	19327	 08-13 
34	82	0.415	17	42	0.405	17	21	0.81	12	34	46	26	1	8	19	18	102	13949	 08-14 
41	85	0.482	15	36	0.417	13	15	0.867	12	40	52	29	7	6	22	28	110	12056	 09-14 
35	80	0.438	11	37	0.297	19	30	0.633	7	42	49	24	3	7	13	21	100	20562	 10-14 
33	81	0.407	7	27	0.259	16	19	0.842	8	35	43	16	3	3	12	17	89	19777	 10-15 
34	84	0.405	10	43	0.233	25	33	0.758	9	44	53	26	4	6	14	21	103	14515	 11-15 
37	83	0.446	12	42	0.286	18	23	0.783	11	32	43	21	10	4	17	21	104	17732	 11-16 
32	76	0.421	7	23	0.304	16	19	0.842	6	31	37	15	4	1	22	14	87	19800	 11-17 
34	81	0.42	12	33	0.364	17	21	0.81	7	22	29	26	7	2	9	17	97	13934	 11-18 
32	82	0.39	15	42	0.357	20	23	0.87	14	24	38	15	5	7	10	19	99	13179	 11-19 
44	88	0.5	14	41	0.341	17	21	0.81	13	47	60	29	4	4	14	17	119	15589	 12-19 
42	98	0.429	16	36	0.444	19	25	0.76	18	33	51	24	2	2	10	20	119	17107	 12-20 
39	93	0.419	12	32	0.375	7	9	0.778	12	33	45	23	5	0	13	18	97	18492	 12-21 
41	90	0.456	19	38	0.5	12	14	0.857	10	33	43	26	8	3	15	18	113	16707	 12-22 
39	79	0.494	11	26	0.423	22	25	0.88	8	46	54	25	8	4	18	23	111	19600	 13-22 
39	95	0.411	11	36	0.306	16	19	0.842	11	34	45	25	5	4	9	19	105	18624	 13-23 
36	82	0.439	9	25	0.36	17	23	0.739	10	42	52	17	7	10	13	22	98	16164	 14-23 
37	72	0.514	14	30	0.467	10	11	0.909	4	34	38	22	3	3	19	23	98	16215	 15-23 
30	91	0.33	6	31	0.194	19	22	0.864	12	43	55	11	2	11	16	14	85	17732	 15-24 
39	100	0.39	12	33	0.364	23	28	0.821	11	44	55	22	8	2	16	27	113	13681	 15-25 
27	74	0.365	12	37	0.324	14	15	0.933	2	33	35	19	11	2	17	11	80	13457	 15-26 
40	87	0.46	13	34	0.382	17	26	0.654	13	30	43	29	8	1	14	24	110	13093	 16-26 
42	99	0.424	12	43	0.279	17	20	0.85	13	34	47	28	6	3	15	22	113	18354	 16-27 
32	87	0.368	11	32	0.344	29	36	0.806	11	34	45	16	5	3	11	23	104	17732	 16-28 
35	83	0.422	13	36	0.361	12	18	0.667	6	41	47	23	3	1	14	28	95	15425	 16-29 
36	76	0.474	9	32	0.281	20	26	0.769	10	34	44	20	5	8	14	18	101	17732	 17-29 
37	80	0.463	13	31	0.419	14	20	0.7	7	39	46	23	1	3	15	18	101	17554	 18-29 
37	79	0.468	16	38	0.421	18	25	0.72	8	37	45	27	1	5	12	25	108	18203	 18-30 
33	89	0.371	8	34	0.235	17	20	0.85	11	34	45	18	5	2	14	19	91	18717	 18-31 
38	82	0.463	9	30	0.3	12	15	0.8	11	32	43	22	3	7	15	19	97	16231	 18-32 
36	87	0.414	9	37	0.243	14	16	0.875	11	38	49	15	6	3	17	21	95	19505	 18-33 
39	77	0.506	13	32	0.406	25	28	0.893	9	30	39	19	3	9	11	26	116	15577	 19-33 
37	82	0.451	9	29	0.31	16	23	0.696	5	33	38	20	7	8	11	18	99	17732	 19-34 
37	90	0.411	9	29	0.31	11	14	0.786	11	25	36	25	5	1	9	19	94	14392	 19-35 
41	85	0.482	16	35	0.457	15	17	0.882	10	27	37	24	8	2	11	17	113	15064	 19-36 
39	90	0.433	17	51	0.333	11	12	0.917	8	42	50	33	4	6	19	20	106	15114	 19-37 
43	114	0.377	21	59	0.356	21	22	0.955	18	42	60	30	10	3	15	30	128	16572	 19-38 
41	89	0.461	12	40	0.3	7	10	0.7	10	27	37	27	10	6	12	15	101	13735	 19-39 
35	83	0.422	13	35	0.371	20	27	0.741	9	35	44	24	4	2	13	20	103	13159	 19-40 
36	93	0.387	14	43	0.326	10	14	0.714	11	30	41	27	6	8	9	23	96	14112	 19-41 
40	90	0.444	16	42	0.381	8	8	1	7	41	48	31	4	9	15	20	104	15081	 20-41 
44	82	0.537	12	32	0.375	23	30	0.767	3	33	36	29	6	0	12	21	123	20562	 20-42 
40	96	0.417	17	46	0.37	14	17	0.824	16	35	51	27	10	4	21	14	111	17583	 20-43 
40	92	0.435	19	45	0.422	21	23	0.913	13	31	44	30	8	4	14	21	120	16384	 20-44 
36	85	0.424	9	34	0.265	20	25	0.8	10	28	38	24	7	1	12	18	101	19596	 20-45 
47	92	0.511	11	32	0.344	20	22	0.909	9	34	43	30	7	7	10	27	125	14173	 21-45 
33	85	0.388	10	28	0.357	21	24	0.875	13	29	42	17	5	5	18	19	97	16901	 21-46 
35	86	0.407	15	36	0.417	17	19	0.895	9	29	38	21	9	6	11	19	102	16654	 21-47 
40	89	0.449	15	30	0.5	21	27	0.778	11	36	47	25	4	5	12	22	116	20666	 21-48 
43	84	0.512	14	36	0.389	14	19	0.737	10	33	43	25	4	6	10	14	114	13877	 22-48 
36	72	0.5	16	40	0.4	30	40	0.75	9	32	41	27	5	9	22	22	118	12856	 23-48 
39	93	0.419	13	37	0.351	14	21	0.667	10	36	46	22	6	11	12	36	105	10231	 23-49 
41	84	0.488	11	27	0.407	19	31	0.613	5	35	40	21	5	9	9	23	112	19800	 23-50 
38	83	0.458	17	37	0.459	21	26	0.808	7	31	38	27	7	3	9	23	114	17732	 23-51 
40	87	0.46	12	34	0.353	19	22	0.864	11	37	48	28	6	5	8	17	111	16517	 24-51 
39	91	0.429	10	35	0.286	22	28	0.786	7	40	47	28	11	5	15	24	110	19600	 25-51 
37	87	0.425	12	43	0.279	10	15	0.667	6	34	40	23	5	5	12	22	96	16097	 25-52 
34	81	0.42	17	42	0.405	10	23	0.435	3	33	36	20	5	6	18	15	95	20710	 25-53 
41	75	0.547	19	39	0.487	18	21	0.857	4	37	41	30	3	12	17	21	119	18378	 26-53 
46	92	0.5	24	55	0.436	8	11	0.727	5	41	46	36	11	10	13	18	124	21669	 27-53 
41	82	0.5	18	42	0.429	14	15	0.933	6	32	38	32	8	10	17	15	114	16187	 28-53 
37	91	0.407	11	40	0.275	12	16	0.75	10	34	44	27	10	6	15	12	97	18624	 28-54 
