fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
28	89	0.315	7	27	0.259	13	18	0.722	10	23	33	10	9	8	16	22	76	18055	 00-01 
45	92	0.489	14	29	0.483	26	38	0.684	10	40	50	17	8	9	19	25	130	18055	 00-02 
27	71	0.38	6	24	0.25	28	38	0.737	4	32	36	19	8	3	19	27	88	19068	 00-03 
42	77	0.545	10	30	0.333	23	27	0.852	6	39	45	20	6	5	20	25	117	14903	 01-03 
42	96	0.438	6	19	0.316	7	9	0.778	16	39	55	18	8	5	16	25	97	16022	 02-03 
37	87	0.425	9	26	0.346	24	30	0.8	12	34	46	21	12	7	17	23	107	19343	 02-04 
45	96	0.469	10	22	0.455	22	24	0.917	10	56	66	18	5	5	18	26	122	12936	 03-04 
41	83	0.494	9	24	0.375	31	38	0.816	11	34	45	23	5	5	9	24	122	14790	 04-04 
34	97	0.351	9	32	0.281	30	37	0.811	20	27	47	17	7	3	10	25	107	19404	 04-05 
37	81	0.457	8	23	0.348	13	22	0.591	11	34	45	23	5	4	18	16	95	18038	 04-06 
30	86	0.349	6	25	0.24	26	35	0.743	14	38	52	13	8	7	17	29	92	15905	 04-07 
40	88	0.455	12	29	0.414	23	30	0.767	6	28	34	20	4	2	11	29	115	16500	 04-08 
44	94	0.468	5	24	0.208	19	25	0.76	12	28	40	13	8	5	15	29	112	16507	 04-09 
46	86	0.535	10	26	0.385	16	24	0.667	7	39	46	21	4	10	18	25	118	16910	 05-09 
37	95	0.389	7	26	0.269	12	20	0.6	11	43	54	15	6	4	15	17	93	17533	 05-10 
47	104	0.452	10	30	0.333	12	21	0.571	16	31	47	28	9	5	14	22	116	16875	 05-11 
48	103	0.466	13	32	0.406	13	19	0.684	9	35	44	28	10	5	13	22	122	18997	 06-11 
45	89	0.506	7	27	0.259	16	22	0.727	9	39	48	32	5	4	12	16	113	16264	 07-11 
37	93	0.398	7	22	0.318	26	33	0.788	22	38	60	15	7	9	29	26	107	16270	 07-12 
37	94	0.394	2	20	0.1	15	18	0.833	15	33	48	12	9	6	16	18	91	16574	 07-13 
43	85	0.506	13	26	0.5	9	12	0.75	11	26	37	25	6	1	15	20	108	16448	 07-14 
38	87	0.437	11	30	0.367	17	23	0.739	13	44	57	25	4	4	15	12	104	18324	 08-14 
39	84	0.464	7	22	0.318	22	28	0.786	8	29	37	21	11	4	19	19	107	18096	 08-15 
48	101	0.475	7	24	0.292	8	11	0.727	16	31	47	24	8	1	10	19	111	18624	 08-16 
44	91	0.484	10	22	0.455	17	22	0.773	15	31	46	25	10	9	11	14	115	20564	 09-16 
37	75	0.493	9	24	0.375	30	38	0.789	0	35	35	23	7	4	17	24	113	19800	 09-17 
36	78	0.462	7	23	0.304	20	28	0.714	10	32	42	22	5	5	13	21	99	15925	 09-18 
35	80	0.438	7	25	0.28	24	30	0.8	10	30	40	11	4	1	10	21	101	16575	 09-19 
37	90	0.411	7	32	0.219	11	14	0.786	13	32	45	22	5	4	12	18	92	17583	 09-20 
37	83	0.446	8	24	0.333	27	34	0.794	10	31	41	20	3	9	11	24	109	15517	 09-21 
33	72	0.458	11	24	0.458	31	35	0.886	13	39	52	22	4	3	23	21	108	18109	 10-21 
35	79	0.443	10	25	0.4	17	22	0.773	7	42	49	17	9	6	18	25	97	19245	 11-21 
35	97	0.361	8	35	0.229	17	19	0.895	14	36	50	22	3	3	10	25	95	17151	 11-22 
33	81	0.407	10	26	0.385	21	27	0.778	12	32	44	21	4	1	10	17	97	16339	 12-22 
40	86	0.465	11	32	0.344	15	24	0.625	9	27	36	24	5	4	13	22	106	16482	 12-23 
32	72	0.444	8	22	0.364	27	35	0.771	6	35	41	24	5	5	19	29	99	17105	 13-23 
41	85	0.482	13	30	0.433	16	24	0.667	16	31	47	26	5	5	10	19	111	17583	 14-23 
37	88	0.42	10	27	0.37	26	34	0.765	12	23	35	18	9	4	16	29	110	16983	 14-24 
39	77	0.506	7	22	0.318	19	26	0.731	11	36	47	24	7	4	21	22	104	15921	 15-24 
39	92	0.424	13	35	0.371	20	28	0.714	14	21	35	26	12	1	12	18	111	14079	 15-25 
35	83	0.422	7	30	0.233	12	18	0.667	9	37	46	22	11	2	23	23	89	18501	 15-26 
39	88	0.443	17	39	0.436	19	23	0.826	12	31	43	24	6	6	7	19	114	18055	 16-26 
37	80	0.463	14	33	0.424	7	9	0.778	4	34	38	27	5	3	19	19	95	18055	 16-27 
35	85	0.412	9	37	0.243	18	24	0.75	14	31	45	20	2	1	12	16	97	17091	 16-28 
37	89	0.416	16	41	0.39	21	22	0.955	12	31	43	21	6	3	13	15	111	18604	 16-29 
40	81	0.494	14	33	0.424	14	20	0.7	4	33	37	28	9	6	11	21	108	15732	 17-29 
39	79	0.494	9	26	0.346	18	20	0.9	9	25	34	31	12	2	21	26	105	14766	 17-30 
35	84	0.417	9	35	0.257	22	29	0.759	10	32	42	22	3	2	16	26	101	14060	 17-31 
33	94	0.351	11	33	0.333	8	13	0.615	12	30	42	15	6	3	14	24	85	17068	 17-32 
36	85	0.424	8	33	0.242	22	26	0.846	7	36	43	17	7	2	12	29	102	18055	 17-33 
38	82	0.463	7	23	0.304	26	36	0.722	15	22	37	20	11	2	19	20	109	13202	 17-34 
40	83	0.482	11	30	0.367	11	15	0.733	8	39	47	23	9	3	17	29	102	15923	 18-34 
36	87	0.414	9	33	0.273	16	19	0.842	6	26	32	19	7	5	12	25	97	16560	 18-35 
41	77	0.532	15	29	0.517	13	13	1	2	37	39	24	4	4	19	25	110	14487	 18-36 
36	94	0.383	8	29	0.276	13	23	0.565	16	32	48	24	4	4	11	18	93	18997	 18-37 
33	97	0.34	3	32	0.094	12	18	0.667	11	33	44	15	8	4	11	23	81	15993	 18-38 
46	84	0.548	7	19	0.368	14	25	0.56	8	28	36	24	7	9	15	24	113	16325	 18-39 
33	95	0.347	3	23	0.13	14	22	0.636	15	32	47	13	2	3	15	17	83	19596	 18-40 
34	79	0.43	12	29	0.414	17	24	0.708	5	36	41	19	5	6	12	25	97	18306	 18-41 
45	103	0.437	9	31	0.29	18	31	0.581	16	32	48	22	12	5	10	25	117	17126	 18-42 
39	87	0.448	11	26	0.423	15	21	0.714	6	45	51	23	5	10	13	24	104	17112	 18-43 
42	97	0.433	7	24	0.292	25	32	0.781	14	37	51	23	9	5	14	33	116	14302	 18-44 
38	83	0.458	6	21	0.286	28	38	0.737	8	39	47	19	12	6	16	28	110	13484	 19-44 
46	96	0.479	11	25	0.44	13	18	0.722	13	31	44	26	5	12	13	25	116	18055	 19-45 
46	92	0.5	11	26	0.423	9	15	0.6	5	36	41	33	6	6	14	19	112	15166	 19-46 
42	87	0.483	10	24	0.417	9	18	0.5	12	28	40	21	3	2	17	20	103	19600	 19-47 
31	92	0.337	9	37	0.243	16	18	0.889	7	36	43	15	9	4	13	25	87	18203	 19-48 
42	83	0.506	18	32	0.563	13	19	0.684	5	30	35	27	9	3	14	25	115	19336	 19-49 
38	98	0.388	6	32	0.188	25	30	0.833	11	36	47	17	10	2	18	21	107	18055	 19-50 
32	83	0.386	7	16	0.438	17	24	0.708	9	42	51	14	4	4	22	25	88	18306	 19-51 
39	82	0.476	11	24	0.458	20	29	0.69	9	33	42	22	8	5	19	19	109	18055	 19-52 
34	90	0.378	7	34	0.206	13	20	0.65	12	37	49	22	1	8	19	16	88	17400	 19-53 
38	87	0.437	7	28	0.25	12	20	0.6	7	29	36	24	9	4	17	23	95	20562	 19-54 
36	89	0.404	7	29	0.241	20	26	0.769	10	31	41	21	14	2	14	22	99	17393	 19-55 
36	81	0.444	12	35	0.343	10	19	0.526	11	36	47	18	8	5	15	18	94	18055	 19-56 
38	88	0.432	10	34	0.294	13	18	0.722	9	30	39	17	13	4	14	20	99	17005	 19-57 
41	84	0.488	12	32	0.375	9	13	0.692	8	38	46	23	8	5	17	21	103	18055	 19-58 
41	90	0.456	11	31	0.355	14	16	0.875	9	33	42	26	8	4	15	12	107	19596	 19-59 
35	77	0.455	6	17	0.353	21	33	0.636	6	46	52	18	6	5	14	22	97	16826	 20-59 
37	94	0.394	9	33	0.273	20	26	0.769	12	36	48	20	8	4	14	18	103	18055	 20-60 
39	92	0.424	10	35	0.286	12	16	0.75	8	36	44	24	4	0	13	16	100	18055	 20-61 
48	76	0.632	13	26	0.5	15	21	0.714	5	41	46	35	5	6	14	16	124	20041	 21-61 
