fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
38	76	0.5	7	21	0.333	25	30	0.833	6	39	45	19	6	4	15	22	108	18624	 01-00 
38	82	0.463	11	35	0.314	10	12	0.833	8	22	30	23	9	2	14	17	97	18717	 01-01 
42	80	0.525	7	18	0.389	22	30	0.733	7	28	35	22	9	8	14	23	113	16211	 02-01 
40	85	0.471	9	26	0.346	14	16	0.875	5	37	42	24	8	4	13	27	103	12887	 03-01 
35	77	0.455	11	25	0.44	8	14	0.571	2	35	37	22	6	3	16	20	89	11046	 03-02 
44	81	0.543	13	26	0.5	16	21	0.762	5	38	43	30	9	3	14	27	117	14014	 04-02 
32	77	0.416	9	31	0.29	18	22	0.818	4	27	31	24	8	4	14	22	91	16713	 04-03 
45	91	0.495	19	36	0.528	12	15	0.8	9	31	40	29	3	3	14	25	121	15655	 04-04 
39	83	0.47	10	25	0.4	8	9	0.889	7	29	36	27	6	6	13	24	96	17207	 04-05 
47	83	0.566	13	30	0.433	12	16	0.75	8	28	36	29	6	8	16	31	119	20562	 04-06 
41	89	0.461	5	18	0.278	7	14	0.5	11	36	47	27	10	7	13	13	94	18418	 05-06 
35	85	0.412	6	23	0.261	22	26	0.846	9	33	42	16	11	4	12	27	98	18717	 06-06 
40	82	0.488	12	22	0.545	18	25	0.72	10	26	36	23	6	5	9	19	110	13244	 07-06 
38	78	0.487	8	22	0.364	15	20	0.75	11	32	43	24	10	16	15	19	99	14594	 08-06 
28	74	0.378	6	25	0.24	17	31	0.548	8	30	38	13	8	5	12	25	79	19949	 08-07 
35	79	0.443	4	22	0.182	14	19	0.737	6	27	33	17	10	7	9	19	88	16122	 08-08 
42	97	0.433	8	29	0.276	21	31	0.677	13	29	42	19	16	6	14	30	113	16270	 09-08 
41	77	0.532	8	21	0.381	18	23	0.783	8	32	40	19	5	6	16	21	108	17298	 09-09 
42	71	0.592	9	22	0.409	19	31	0.613	1	37	38	27	13	5	12	22	112	17583	 10-09 
42	87	0.483	6	20	0.3	13	15	0.867	5	30	35	19	11	5	9	20	103	19459	 11-09 
34	69	0.493	6	19	0.316	35	42	0.833	9	27	36	20	9	6	15	18	109	15581	 12-09 
35	78	0.449	9	21	0.429	21	24	0.875	3	25	28	17	6	2	9	17	100	18624	 12-10 
39	79	0.494	8	22	0.364	18	26	0.692	13	28	41	22	7	5	12	21	104	15841	 13-10 
36	79	0.456	8	24	0.333	29	34	0.853	7	33	40	20	10	6	10	24	109	15889	 14-10 
44	81	0.543	7	17	0.412	22	26	0.846	8	33	41	22	8	6	11	29	117	16675	 15-10 
44	95	0.463	8	27	0.296	12	19	0.632	15	23	38	23	14	5	9	13	108	16863	 15-11 
40	83	0.482	9	33	0.273	20	29	0.69	9	34	43	24	6	5	11	24	109	16921	 15-12 
38	82	0.463	8	27	0.296	27	33	0.818	8	32	40	17	12	7	14	34	111	18055	 15-13 
43	82	0.524	11	29	0.379	22	27	0.815	8	32	40	27	12	3	14	18	119	18717	 16-13 
41	87	0.471	8	29	0.276	19	23	0.826	6	37	43	27	7	5	7	16	109	17018	 17-13 
42	87	0.483	8	26	0.308	14	17	0.824	7	28	35	25	4	2	9	32	106	18363	 17-14 
39	83	0.47	10	31	0.323	18	24	0.75	4	37	41	23	2	8	17	21	106	18717	 17-15 
41	75	0.547	5	15	0.333	15	16	0.938	7	29	36	23	10	0	16	18	102	18717	 18-15 
