fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
42	88	0.477	8	23	0.348	8	10	0.8	9	33	42	19	5	4	17	20	100	17583	 00-01 
37	87	0.425	10	23	0.435	9	13	0.692	16	41	57	20	8	3	14	18	93	19273	 01-01 
31	85	0.365	8	22	0.364	9	13	0.692	12	27	39	15	6	3	13	21	79	19520	 01-02 
43	99	0.434	9	22	0.409	20	29	0.69	13	24	37	19	13	2	9	25	115	14903	 01-03 
38	81	0.469	7	20	0.35	23	25	0.92	5	29	34	25	7	5	12	17	106	17583	 01-04 
32	82	0.39	6	22	0.273	13	16	0.813	11	32	43	13	8	2	17	20	83	17583	 01-05 
37	88	0.42	2	14	0.143	7	14	0.5	9	36	45	15	8	5	14	18	83	12245	 01-06 
35	81	0.432	6	20	0.3	10	12	0.833	7	19	26	24	10	5	15	18	86	18624	 01-07 
40	76	0.526	10	21	0.476	9	13	0.692	3	29	32	24	6	1	17	23	99	17683	 01-08 
37	79	0.468	9	24	0.375	11	12	0.917	5	42	47	21	6	5	23	24	94	17583	 02-08 
40	93	0.43	12	27	0.444	17	28	0.607	8	37	45	29	6	5	9	19	109	17583	 03-08 
30	80	0.375	7	22	0.318	24	30	0.8	11	31	42	19	6	4	13	18	91	19812	 03-09 
34	84	0.405	12	23	0.522	12	18	0.667	10	25	35	19	8	4	10	15	92	14660	 03-10 
31	88	0.352	6	28	0.214	12	20	0.6	11	18	29	18	12	2	12	19	80	13860	 03-11 
36	85	0.424	4	14	0.286	10	15	0.667	12	31	43	20	11	5	13	22	86	17583	 04-11 
34	89	0.382	8	17	0.471	14	18	0.778	9	27	36	14	9	4	11	24	90	19522	 04-12 
41	86	0.477	8	20	0.4	8	9	0.889	5	29	34	18	11	6	12	19	98	17583	 04-13 
47	85	0.553	10	21	0.476	9	14	0.643	10	34	44	26	9	4	17	20	113	17583	 05-13 
38	83	0.458	11	21	0.524	8	9	0.889	8	29	37	19	9	8	18	17	95	17583	 05-14 
42	79	0.532	9	17	0.529	17	21	0.81	11	25	36	27	7	6	13	15	110	19596	 06-14 
31	77	0.403	5	17	0.294	20	29	0.69	9	31	40	15	5	2	16	21	87	17583	 06-15 
45	85	0.529	6	18	0.333	11	14	0.786	8	35	43	29	5	10	12	15	107	19268	 07-15 
37	77	0.481	11	24	0.458	19	21	0.905	6	27	33	20	7	1	15	28	104	15581	 07-16 
39	86	0.453	10	32	0.313	7	13	0.538	9	36	45	25	15	5	12	20	95	20562	 07-17 
47	97	0.485	13	30	0.433	9	14	0.643	11	35	46	21	12	4	17	21	116	15019	 08-17 
35	73	0.479	10	23	0.435	7	14	0.5	7	35	42	15	7	6	21	17	87	17583	 08-18 
38	89	0.427	7	22	0.318	16	22	0.727	11	34	45	21	9	3	9	18	99	17583	 09-18 
36	87	0.414	14	33	0.424	10	12	0.833	15	27	42	24	4	2	14	21	96	11126	 09-19 
38	81	0.469	11	26	0.423	6	8	0.75	6	26	32	25	9	9	15	19	93	19800	 09-20 
41	91	0.451	7	27	0.259	12	23	0.522	9	30	39	21	11	6	12	20	101	20558	 10-20 
40	82	0.488	7	19	0.368	17	20	0.85	13	35	48	14	4	4	12	19	104	13179	 11-20 
