fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
43	90	0.478	8	21	0.381	22	29	0.759	11	39	50	22	8	9	14	18	116	18846	 01-00 
45	89	0.506	18	33	0.545	13	15	0.867	9	31	40	30	9	3	22	27	121	16144	 01-01 
40	90	0.444	17	35	0.486	17	20	0.85	12	38	50	28	7	6	12	28	114	20562	 02-01 
41	83	0.494	8	23	0.348	35	40	0.875	6	38	44	20	8	5	11	23	125	16015	 03-01 
48	84	0.571	11	23	0.478	7	14	0.5	6	39	45	22	9	7	17	24	114	17337	 04-01 
41	97	0.423	11	33	0.333	20	26	0.769	9	30	39	28	11	4	11	20	113	15531	 04-02 
43	85	0.506	16	34	0.471	13	18	0.722	6	37	43	27	10	1	16	19	115	14004	 05-02 
38	75	0.507	13	29	0.448	12	14	0.857	6	32	38	25	6	8	24	22	101	15434	 06-02 
35	86	0.407	10	35	0.286	3	5	0.6	7	31	38	23	6	2	16	11	83	19171	 06-03 
33	91	0.363	6	29	0.207	16	18	0.889	10	35	45	18	4	4	13	19	88	17731	 06-04 
43	80	0.538	13	28	0.464	13	22	0.591	6	23	29	31	16	7	12	15	112	18803	 07-04 
43	82	0.524	13	28	0.464	29	43	0.674	7	37	44	29	8	5	18	20	128	16507	 08-04 
41	87	0.471	11	31	0.355	14	20	0.7	8	28	36	24	7	5	12	19	107	16688	 08-05 
37	88	0.42	10	32	0.313	16	18	0.889	4	31	35	26	10	3	11	18	100	19596	 08-06 
37	79	0.468	11	29	0.379	9	9	1	7	34	41	19	6	4	15	16	94	19206	 08-07 
31	81	0.383	8	29	0.276	15	23	0.652	11	35	46	13	10	5	16	20	85	19157	 08-08 
35	84	0.417	13	38	0.342	14	23	0.609	11	39	50	23	6	7	22	20	97	17239	 08-09 
46	91	0.505	12	37	0.324	14	22	0.636	7	37	44	28	4	4	14	31	118	16402	 08-10 
41	95	0.432	9	24	0.375	12	19	0.632	16	35	51	21	6	4	12	16	103	18624	 08-11 
39	86	0.453	12	31	0.387	21	31	0.677	7	34	41	22	8	5	9	17	111	20585	 08-12 
40	92	0.435	16	41	0.39	13	16	0.813	10	25	35	22	4	9	14	23	109	12501	 08-13 
45	76	0.592	13	30	0.433	18	26	0.692	2	35	37	28	9	7	13	22	121	17797	 09-13 
44	96	0.458	11	28	0.393	13	18	0.722	13	22	35	23	9	4	14	15	112	18846	 09-14 
37	82	0.451	6	28	0.214	25	29	0.862	8	34	42	19	8	3	10	11	105	19082	 10-14 
36	82	0.439	10	32	0.313	12	14	0.857	5	35	40	24	5	5	20	30	94	14419	 10-15 
46	98	0.469	6	28	0.214	12	18	0.667	13	39	52	17	9	7	16	23	110	16167	 11-15 
33	83	0.398	5	21	0.238	18	23	0.783	11	31	42	18	5	7	14	17	89	16024	 11-16 
45	92	0.489	13	34	0.382	7	8	0.875	10	29	39	39	7	2	12	24	110	12719	 11-17 
37	88	0.42	9	27	0.333	12	21	0.571	7	38	45	24	6	6	12	13	95	16011	 11-18 
32	84	0.381	10	29	0.345	14	19	0.737	8	37	45	15	7	3	15	18	88	16963	 11-19 
41	85	0.482	17	33	0.515	11	17	0.647	8	32	40	27	6	4	16	16	110	16312	 11-20 
35	89	0.393	5	27	0.185	19	23	0.826	6	29	35	23	5	1	9	15	94	20285	 11-21 
36	85	0.424	4	20	0.2	21	29	0.724	10	30	40	16	7	2	14	19	97	18846	 11-22 
42	87	0.483	8	26	0.308	11	17	0.647	4	24	28	17	7	3	12	22	103	17218	 11-23 
33	81	0.407	5	20	0.25	18	22	0.818	10	32	42	14	8	5	17	20	89	19600	 11-24 
37	82	0.451	11	26	0.423	17	17	1	9	39	48	22	10	3	18	17	102	18846	 12-24 
44	81	0.543	12	27	0.444	11	15	0.733	9	28	37	31	2	9	12	20	111	18846	 12-25 
35	96	0.365	6	31	0.194	19	25	0.76	19	33	52	16	5	5	12	18	95	16164	 12-26 
35	91	0.385	6	31	0.194	22	25	0.88	9	39	48	16	7	3	12	19	98	18588	 12-27 
49	98	0.5	14	37	0.378	15	22	0.682	14	32	46	29	5	2	19	28	127	18997	 12-28 
36	79	0.456	11	29	0.379	16	22	0.727	9	32	41	27	2	4	13	23	99	19306	 12-29 
39	90	0.433	8	29	0.276	17	18	0.944	8	26	34	26	6	4	8	21	103	14543	 12-30 
41	80	0.513	12	29	0.414	25	31	0.806	12	28	40	32	7	3	15	21	119	18171	 12-31 
40	90	0.444	11	31	0.355	17	19	0.895	15	36	51	24	4	10	16	15	108	18589	 13-31 
41	88	0.466	5	22	0.227	16	21	0.762	9	33	42	25	12	6	14	22	103	20562	 13-32 
43	92	0.467	6	21	0.286	11	16	0.688	13	31	44	20	7	9	10	19	103	18624	 14-32 
36	83	0.434	11	31	0.355	16	19	0.842	11	29	40	23	9	4	17	17	99	18846	 14-33 
42	77	0.545	8	25	0.32	20	32	0.625	13	27	40	21	6	7	14	18	112	17923	 14-34 
42	83	0.506	15	31	0.484	8	10	0.8	7	26	33	26	6	4	10	22	107	18055	 14-35 
44	81	0.543	18	32	0.563	21	29	0.724	4	31	35	28	13	4	14	23	127	18553	 15-35 
34	77	0.442	10	32	0.313	20	22	0.909	10	25	35	17	12	4	20	15	98	18846	 15-36 
41	84	0.488	13	30	0.433	16	19	0.842	5	34	39	25	8	5	11	26	111	19600	 16-36 
46	88	0.523	6	22	0.273	18	27	0.667	12	38	50	27	7	8	12	16	116	18846	 17-36 
36	84	0.429	9	29	0.31	19	22	0.864	8	28	36	20	10	6	13	22	100	16215	 18-36 
37	83	0.446	8	30	0.267	22	26	0.846	10	31	41	23	7	3	12	14	104	18347	 18-37 
37	84	0.44	10	31	0.323	17	19	0.895	7	32	39	24	8	7	9	18	101	18611	 18-38 
36	86	0.419	15	37	0.405	15	17	0.882	9	39	48	21	7	0	20	17	102	18428	 18-39 
43	83	0.518	11	24	0.458	16	23	0.696	5	34	39	28	7	5	13	15	113	18846	 18-40 
38	85	0.447	13	31	0.419	16	19	0.842	6	27	33	27	7	5	11	20	105	20594	 18-41 
39	84	0.464	12	29	0.414	15	21	0.714	8	27	35	23	15	6	16	19	105	18203	 18-42 
39	82	0.476	13	30	0.433	13	23	0.565	8	34	42	27	8	2	13	19	104	17328	 18-43 
44	86	0.512	13	36	0.361	14	19	0.737	7	38	45	34	8	3	16	23	115	17223	 19-43 
36	72	0.5	8	25	0.32	27	33	0.818	5	39	44	19	4	9	14	23	107	17875	 20-43 
29	85	0.341	11	34	0.324	11	14	0.786	6	30	36	18	7	4	14	19	80	18306	 20-44 
42	84	0.5	12	28	0.429	11	19	0.579	8	35	43	31	5	4	16	22	107	18997	 20-45 
33	78	0.423	9	29	0.31	13	16	0.813	5	29	34	17	7	4	14	17	88	17583	 20-46 
38	84	0.452	8	24	0.333	21	27	0.778	9	24	33	20	12	2	14	19	105	16561	 20-47 
28	82	0.341	7	23	0.304	9	9	1	9	32	41	16	5	3	20	19	72	18418	 20-48 
44	87	0.506	18	34	0.529	20	23	0.87	9	33	42	31	10	4	17	16	126	17713	 21-48 
34	87	0.391	5	28	0.179	10	11	0.909	7	33	40	14	12	7	15	23	83	18981	 21-49 
37	90	0.411	9	25	0.36	3	5	0.6	10	35	45	22	13	7	12	16	86	16228	 21-50 
