fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
38	83	0.458	5	22	0.227	21	25	0.84	9	41	50	19	3	4	17	25	102	20562	 01-0 
44	81	0.543	11	26	0.423	17	17	1	9	35	44	25	8	3	17	11	116	18717	 02-0 
33	86	0.384	7	25	0.28	20	27	0.741	11	33	44	15	4	7	16	14	93	20562	 02-1 
43	83	0.518	16	38	0.421	17	22	0.773	8	31	39	28	5	3	9	14	119	20562	 03-1 
39	81	0.481	12	35	0.343	17	26	0.654	9	38	47	21	5	7	21	17	107	17732	 03-2 
36	78	0.462	12	32	0.375	17	23	0.739	5	32	37	19	8	2	18	19	101	18539	 03-3 
31	81	0.383	10	33	0.303	23	27	0.852	7	34	41	20	5	5	15	23	95	20562	 03-4 
43	86	0.5	7	31	0.226	14	20	0.7	8	33	41	25	6	3	16	19	107	20562	 03-5 
46	82	0.561	12	27	0.444	26	28	0.929	8	26	34	20	11	4	14	27	130	20356	 04-5 
42	96	0.438	10	36	0.278	21	23	0.913	15	32	47	27	6	6	13	29	115	20562	 04-6 
41	82	0.5	9	18	0.5	33	38	0.868	12	27	39	18	7	4	12	16	124	20562	 05-6 
45	81	0.556	12	27	0.444	11	14	0.786	4	22	26	24	9	1	18	30	113	18055	 05-7 
35	81	0.432	12	31	0.387	29	35	0.829	10	43	53	18	8	3	17	18	111	20378	 06-7 
35	88	0.398	16	45	0.356	18	22	0.818	14	34	48	21	7	7	20	21	104	19812	 07-7 
42	95	0.442	13	38	0.342	18	20	0.9	16	35	51	25	9	4	13	24	115	19427	 08-7 
42	90	0.467	11	33	0.333	23	29	0.793	8	43	51	24	9	4	15	20	118	20562	 09-7 
42	80	0.525	16	33	0.485	16	17	0.941	7	35	42	28	4	2	11	14	116	20491	 10-7 
43	82	0.524	14	34	0.412	19	27	0.704	4	29	33	21	8	2	10	19	119	20562	 11-7 
38	83	0.458	13	39	0.333	11	15	0.733	3	42	45	25	4	7	12	24	100	20562	 12-7 
41	86	0.477	15	37	0.405	16	20	0.8	11	35	46	25	7	3	11	21	113	20527	 13-7 
40	81	0.494	11	33	0.333	17	23	0.739	5	40	45	21	12	2	13	17	108	20562	 14-7 
41	79	0.519	18	39	0.462	21	27	0.778	12	28	40	30	9	5	19	20	121	16379	 15-7 
42	75	0.56	11	24	0.458	21	23	0.913	1	30	31	24	8	7	10	14	116	20562	 16-7 
42	81	0.519	13	36	0.361	16	17	0.941	5	41	46	22	6	2	7	13	113	21323	 17-7 
37	78	0.474	14	39	0.359	13	21	0.619	7	36	43	28	5	3	15	10	101	20562	 18-7 
37	85	0.435	11	36	0.306	17	22	0.773	9	35	44	23	4	4	11	23	102	17032	 18-8 
36	75	0.48	14	29	0.483	19	25	0.76	6	27	33	26	12	2	17	16	105	20562	 19-8 
48	86	0.558	20	38	0.526	7	10	0.7	6	31	37	35	5	2	13	18	123	20562	 20-8 
43	86	0.5	15	36	0.417	20	25	0.8	8	31	39	32	10	5	14	16	121	20562	 21-8 
42	79	0.532	10	22	0.455	15	17	0.882	8	33	41	30	9	1	12	15	109	20562	 22-8 
41	87	0.471	14	34	0.412	10	12	0.833	4	38	42	24	6	4	8	16	106	20356	 23-8 
40	80	0.5	16	41	0.39	20	24	0.833	7	30	37	26	9	3	14	20	116	18717	 23-9 
28	88	0.318	15	36	0.417	21	25	0.84	19	31	50	12	8	0	14	19	92	19596	 24-10 
32	74	0.432	12	31	0.387	19	25	0.76	7	30	37	19	9	4	11	15	95	17583	 24-11 
34	81	0.42	12	40	0.3	21	26	0.808	9	37	46	20	6	5	15	19	101	18306	 24-12 
42	82	0.512	12	29	0.414	19	22	0.864	7	28	35	25	10	3	12	14	115	20562	 24-9 
43	83	0.518	13	32	0.406	28	37	0.757	8	32	40	28	11	4	10	17	127	20562	 25-12 
31	89	0.348	8	32	0.25	18	18	1	9	39	48	16	6	7	14	17	88	18624	 25-13 
47	94	0.5	15	34	0.441	22	31	0.71	14	31	45	25	11	2	17	26	131	18997	 26-13 
37	84	0.44	13	38	0.342	12	16	0.75	8	29	37	26	0	4	13	15	99	18978	 26-14 
34	89	0.382	6	26	0.231	25	30	0.833	9	26	35	18	3	4	9	16	99	19923	 26-15 
37	85	0.435	7	34	0.206	14	19	0.737	9	37	46	19	12	5	11	15	95	17923	 26-16 
43	94	0.457	7	28	0.25	15	22	0.682	12	31	43	26	9	5	15	22	108	20562	 26-17 
38	85	0.447	10	34	0.294	18	27	0.667	14	32	46	22	8	4	20	21	104	20562	 27-17 
46	89	0.517	10	37	0.27	22	27	0.815	3	25	28	32	7	4	15	18	124	20562	 27-18 
35	72	0.486	6	21	0.286	26	31	0.839	6	35	41	19	6	3	18	14	102	18418	 27-19 
46	82	0.561	13	37	0.351	10	13	0.769	8	36	44	27	13	4	20	11	115	20562	 28-19 
42	83	0.506	15	35	0.429	22	26	0.846	4	41	45	27	2	3	10	14	121	20562	 29-19 
38	84	0.452	13	35	0.371	25	32	0.781	7	34	41	24	2	5	15	22	114	18508	 29-20 
28	80	0.35	6	26	0.231	29	38	0.763	7	38	45	18	9	5	16	20	91	20562	 30-20 
34	87	0.391	8	30	0.267	12	16	0.75	5	42	47	22	4	3	11	16	88	20562	 30-21 
36	84	0.429	12	37	0.324	14	20	0.7	9	27	36	19	4	4	14	24	98	18846	 30-22 
52	88	0.591	21	41	0.512	15	23	0.652	7	34	41	33	5	1	15	21	140	20562	 31-22 
46	86	0.535	15	35	0.429	16	24	0.667	6	37	43	31	8	4	9	17	123	16438	 32-22 
45	84	0.536	16	30	0.533	15	20	0.75	5	36	41	22	7	6	11	20	121	18624	 33-22 
45	88	0.511	16	36	0.444	14	22	0.636	10	31	41	24	6	3	7	28	120	18203	 34-22 
42	84	0.5	8	35	0.229	11	19	0.579	6	30	36	20	5	2	13	15	103	20562	 34-23 
40	87	0.46	11	29	0.379	21	22	0.955	7	39	46	26	13	9	18	23	112	18119	 35-23 
38	91	0.418	8	34	0.235	10	14	0.714	13	34	47	18	8	3	15	24	94	20562	 35-24 
50	97	0.515	12	24	0.5	17	27	0.63	14	41	55	24	7	1	11	24	129	20562	 36-24 
36	87	0.414	9	32	0.281	16	23	0.696	10	35	45	23	4	6	9	21	97	20562	 36-25 
46	88	0.523	9	24	0.375	16	21	0.762	12	29	41	25	5	2	9	16	117	20562	 36-26 
43	88	0.489	12	33	0.364	14	17	0.824	11	42	53	29	8	2	14	18	112	20562	 37-26 
44	87	0.506	13	29	0.448	12	18	0.667	7	28	35	25	10	4	10	19	113	20062	 38-26 
39	87	0.448	12	36	0.333	12	18	0.667	8	32	40	22	10	7	12	28	102	19130	 38-27 
41	88	0.466	12	31	0.387	19	23	0.826	7	30	37	22	4	5	12	18	113	18997	 38-28 
43	87	0.494	17	35	0.486	26	30	0.867	5	39	44	25	12	9	19	25	129	18055	 39-28 
