fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
30	79	0.38	7	25	0.28	24	29	0.828	16	35	51	15	4	12	17	31	91	17794	 00-01 
45	98	0.459	16	36	0.444	14	22	0.636	16	35	51	26	8	4	17	19	120	18171	 00-02 
47	83	0.566	10	32	0.313	15	21	0.714	6	36	42	26	14	5	18	20	119	18997	 01-02 
30	76	0.395	9	30	0.3	24	32	0.75	4	38	42	17	5	7	17	26	93	19446	 01-03 
42	86	0.488	13	32	0.406	17	23	0.739	10	37	47	22	5	3	15	24	114	17583	 02-03 
49	95	0.516	13	33	0.394	12	16	0.75	10	37	47	33	10	4	11	20	123	18539	 03-03 
39	85	0.459	7	28	0.25	14	18	0.778	9	34	43	30	9	5	19	22	99	14004	 03-04 
36	84	0.429	8	31	0.258	18	21	0.857	9	29	38	27	13	4	19	24	98	14788	 03-05 
36	89	0.404	7	29	0.241	20	26	0.769	9	44	53	23	9	4	12	22	99	19894	 04-05 
35	87	0.402	9	31	0.29	17	22	0.773	5	47	52	23	9	4	13	9	96	21254	 05-05 
44	87	0.506	14	35	0.4	15	22	0.682	11	32	43	23	6	5	12	18	117	15014	 06-05 
44	82	0.537	13	31	0.419	17	25	0.68	4	34	38	31	7	4	13	20	118	19800	 06-06 
43	80	0.538	6	16	0.375	19	24	0.792	8	43	51	26	7	4	23	19	111	17624	 07-06 
41	75	0.547	13	33	0.394	11	17	0.647	7	31	38	31	10	5	19	13	106	14631	 08-06 
46	91	0.505	10	27	0.37	14	14	1	10	22	32	31	13	3	14	21	116	15654	 08-07 
48	91	0.527	12	33	0.364	6	10	0.6	8	21	29	32	2	0	13	19	114	16816	 08-08 
41	80	0.513	7	25	0.28	25	32	0.781	7	42	49	26	8	3	19	22	114	16765	 09-08 
39	81	0.481	7	24	0.292	22	24	0.917	7	38	45	23	7	2	15	18	107	17539	 10-08 
45	91	0.495	9	27	0.333	16	22	0.727	13	36	49	29	10	4	15	18	115	16574	 11-08 
34	84	0.405	11	31	0.355	16	23	0.696	9	36	45	24	2	9	17	24	95	19596	 11-09 
39	84	0.464	14	35	0.4	10	11	0.909	8	20	28	27	8	2	16	17	102	15555	 11-10 
42	87	0.483	15	30	0.5	9	15	0.6	6	36	42	28	4	7	10	20	108	17725	 11-11 
45	86	0.523	15	31	0.484	18	25	0.72	4	44	48	22	2	3	10	16	123	18730	 12-11 
45	91	0.495	16	39	0.41	9	15	0.6	11	36	47	33	11	4	21	26	115	17004	 12-12 
46	86	0.535	12	31	0.387	19	29	0.655	11	38	49	28	4	5	11	19	123	15353	 13-12 
41	89	0.461	10	28	0.357	17	19	0.895	7	28	35	19	7	3	17	14	109	15019	 13-13 
46	80	0.575	15	24	0.625	24	32	0.75	5	28	33	31	11	9	14	21	131	16878	 14-13 
49	85	0.576	18	33	0.545	7	13	0.538	6	35	41	32	6	2	18	19	123	18055	 14-14 
45	80	0.563	13	25	0.52	12	15	0.8	9	32	41	35	5	8	21	16	115	16863	 15-14 
43	91	0.473	15	34	0.441	10	14	0.714	7	35	42	27	8	8	19	15	111	17584	 15-15 
34	80	0.425	5	20	0.25	33	40	0.825	11	31	42	20	7	1	16	16	106	16529	 15-16 
43	86	0.5	10	30	0.333	15	24	0.625	11	37	48	23	10	2	15	25	111	18846	 16-16 
39	73	0.534	15	25	0.6	16	19	0.842	6	31	37	27	5	10	14	20	109	19600	 17-16 
48	90	0.533	17	33	0.515	15	19	0.789	6	37	43	40	8	9	10	15	128	16707	 18-16 
42	85	0.494	8	31	0.258	28	32	0.875	4	27	31	28	8	6	8	19	120	16878	 18-17 
38	84	0.452	6	26	0.231	21	27	0.778	4	44	48	24	3	5	10	19	103	16947	 18-18 
41	82	0.5	14	30	0.467	12	12	1	7	35	42	23	8	2	20	18	108	18306	 19-18 
33	78	0.423	6	29	0.207	26	28	0.929	7	31	38	20	5	6	15	19	98	18978	 19-19 
46	82	0.561	6	22	0.273	14	21	0.667	9	32	41	31	7	9	16	18	112	12874	 20-19 
34	77	0.442	11	35	0.314	23	34	0.676	9	31	40	20	5	7	12	26	102	14312	 20-20 
45	82	0.549	7	19	0.368	22	23	0.957	9	34	43	26	7	6	18	16	119	17003	 21-20 
45	95	0.474	9	32	0.281	24	34	0.706	12	34	46	19	17	7	19	17	123	19812	 22-20 
45	100	0.45	7	27	0.259	19	25	0.76	13	42	55	28	11	6	15	14	116	18624	 23-20 
35	80	0.438	10	27	0.37	13	19	0.684	9	34	43	27	5	6	12	20	93	10894	 23-21 
39	78	0.5	7	27	0.259	26	32	0.813	6	35	41	23	6	5	10	15	111	18212	 24-21 
47	113	0.416	16	44	0.364	22	26	0.846	15	40	55	32	14	3	13	28	132	17101	 25-21 
39	87	0.448	9	26	0.346	14	18	0.778	8	34	42	26	6	10	15	19	101	14588	 26-21 
44	82	0.537	11	27	0.407	16	21	0.762	6	36	42	36	8	5	15	26	115	17186	 27-21 
38	85	0.447	9	35	0.257	18	25	0.72	7	40	47	23	9	6	15	20	103	16378	 27-22 
39	77	0.506	9	25	0.36	16	22	0.727	2	34	36	26	7	8	15	18	103	14292	 27-23 
46	90	0.511	13	24	0.542	9	13	0.692	5	36	41	30	10	2	16	20	114	18203	 28-23 
42	101	0.416	8	33	0.242	15	17	0.882	18	33	51	23	9	8	13	11	107	17954	 28-24 
47	93	0.505	8	22	0.364	7	13	0.538	6	24	30	24	10	6	14	15	109	14293	 28-25 
33	95	0.347	8	31	0.258	8	16	0.5	8	38	46	17	8	6	12	12	82	20489	 28-26 
