fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
43	93	0.462	15	35	0.429	14	19	0.737	11	37	48	25	6	6	17	28	115	20356	 00-1 
35	92	0.38	10	32	0.313	12	16	0.75	14	33	47	20	7	4	16	30	92	20816	 00-2 
32	82	0.39	8	24	0.333	22	36	0.611	8	33	41	18	5	4	20	26	94	19800	 00-3 
35	75	0.467	9	24	0.375	18	24	0.75	8	41	49	25	11	0	21	24	97	13709	 01-3 
43	97	0.443	12	36	0.333	6	10	0.6	12	31	43	29	14	7	14	19	104	20682	 01-4 
43	87	0.494	16	35	0.457	10	14	0.714	11	31	42	25	10	1	13	21	112	19567	 02-4 
44	80	0.55	10	24	0.417	17	24	0.708	7	41	48	27	10	4	19	31	115	16714	 03-4 
46	99	0.465	13	35	0.371	14	25	0.56	15	38	53	36	10	4	16	26	119	20549	 04-4 
46	92	0.5	18	36	0.5	11	14	0.786	12	38	50	34	7	9	18	20	121	20668	 05-4 
34	81	0.42	12	27	0.444	24	30	0.8	8	48	56	23	5	6	22	34	104	16063	 06-4 
37	87	0.425	15	37	0.405	19	27	0.704	13	43	56	23	6	5	17	28	108	17583	 06-5 
44	94	0.468	12	28	0.429	14	20	0.7	13	25	38	30	10	2	19	19	114	19596	 06-6 
38	77	0.494	7	32	0.219	26	35	0.743	10	41	51	27	9	2	20	26	109	19068	 07-6 
42	86	0.488	7	32	0.219	24	30	0.8	8	44	52	27	7	15	16	19	115	18997	 08-6 
47	97	0.485	10	29	0.345	12	16	0.75	11	29	40	28	8	5	11	22	116	20848	 08-7 
44	85	0.518	4	15	0.267	15	22	0.682	9	46	55	20	11	7	19	18	107	20587	 09-7 
39	90	0.433	11	32	0.344	12	17	0.706	11	46	57	23	12	8	18	21	101	20605	 10-7 
48	95	0.505	16	34	0.471	18	20	0.9	11	42	53	35	7	2	11	22	130	20585	 11-7 
36	96	0.375	3	28	0.107	16	20	0.8	22	31	53	15	6	2	12	18	91	20527	 11-8 
37	81	0.457	3	18	0.167	41	64	0.641	21	43	64	23	6	8	17	27	118	20492	 12-8 
35	84	0.417	16	32	0.5	11	18	0.611	15	30	45	24	11	1	19	22	97	18624	 12-9 
39	91	0.429	7	30	0.233	16	16	1	13	34	47	23	9	6	14	22	101	20564	 13-10 
39	81	0.481	10	26	0.385	16	21	0.762	7	37	44	29	3	13	18	26	104	20495	 13-11 
37	78	0.474	11	33	0.333	13	13	1	7	32	39	31	10	2	19	21	98	20562	 13-12 
44	96	0.458	9	29	0.31	27	30	0.9	22	25	47	26	5	4	17	29	124	16878	 13-13 
35	86	0.407	10	28	0.357	28	32	0.875	17	30	47	27	7	4	17	24	108	20562	 13-9 
40	80	0.5	11	26	0.423	27	32	0.844	7	45	52	32	6	3	24	18	118	14659	 14-13 
44	100	0.44	13	46	0.283	16	20	0.8	7	43	50	35	13	4	19	20	117	20612	 14-14 
44	91	0.484	14	33	0.424	13	18	0.722	9	38	47	30	9	8	20	23	115	20796	 14-15 
34	81	0.42	10	35	0.286	17	24	0.708	13	40	53	21	7	6	19	19	95	20558	 14-16 
45	86	0.523	9	29	0.31	10	14	0.714	13	27	40	27	14	6	23	27	109	20680	 14-17 
33	80	0.413	7	27	0.259	13	20	0.65	7	34	41	19	10	7	22	23	86	19800	 14-18 
35	82	0.427	10	28	0.357	25	30	0.833	12	36	48	21	7	7	15	22	105	19812	 15-18 
42	87	0.483	16	32	0.5	10	14	0.714	5	32	37	28	8	2	13	26	110	20104	 15-19 
45	93	0.484	8	24	0.333	9	10	0.9	7	34	41	34	6	3	13	25	107	19599	 16-19 
43	77	0.558	10	24	0.417	27	34	0.794	11	33	44	24	11	7	21	32	123	16983	 17-19 
36	80	0.45	7	22	0.318	33	43	0.767	13	32	45	23	10	5	13	21	112	20642	 18-19 
44	90	0.489	14	30	0.467	12	13	0.923	13	42	55	29	5	4	12	17	114	20592	 19-19 
38	82	0.463	11	28	0.393	16	18	0.889	3	34	37	20	12	4	19	19	103	19078	 19-20 
