fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
38	86	0.442	17	45	0.378	18	21	0.857	9	32	41	27	5	4	15	19	111	19709	 00-01 
31	75	0.413	11	33	0.333	15	21	0.714	7	29	36	19	8	7	12	13	88	19273	 00-02 
31	84	0.369	13	31	0.419	16	21	0.762	8	33	41	19	6	0	14	19	91	18055	 00-03 
38	96	0.396	9	29	0.31	18	30	0.6	14	28	42	21	11	0	12	20	103	19875	 00-04 
36	74	0.486	11	26	0.423	20	29	0.69	4	31	35	20	6	4	11	20	103	19674	 01-04 
32	94	0.34	10	34	0.294	17	20	0.85	18	35	53	20	10	3	14	22	91	15839	 01-05 
38	74	0.514	19	40	0.475	15	19	0.789	3	30	33	22	7	2	17	15	110	19567	 01-06 
34	76	0.447	12	24	0.5	9	11	0.818	9	33	42	17	4	3	24	16	89	16221	 01-07 
35	89	0.393	12	36	0.333	16	20	0.8	9	29	38	20	8	5	14	22	98	13487	 01-08 
34	88	0.386	9	34	0.265	17	22	0.773	9	38	47	19	4	7	15	24	94	19894	 01-09 
40	87	0.46	10	27	0.37	9	12	0.75	7	24	31	18	7	2	15	19	99	16837	 01-10 
43	91	0.473	11	30	0.367	16	20	0.8	11	42	53	26	6	8	11	23	113	14505	 02-10 
39	92	0.424	10	34	0.294	16	21	0.762	9	33	42	21	7	3	10	26	104	20378	 02-11 
37	87	0.425	11	37	0.297	14	18	0.778	11	30	41	18	9	4	20	20	99	18203	 02-12 
33	81	0.407	10	34	0.294	15	18	0.833	5	35	40	18	7	4	15	23	91	19535	 02-13 
32	86	0.372	8	38	0.211	15	17	0.882	11	30	41	18	3	3	11	20	87	19459	 02-14 
38	79	0.481	19	38	0.5	16	19	0.842	7	42	49	27	7	2	16	26	111	19949	 03-14 
39	96	0.406	7	33	0.212	17	20	0.85	8	37	45	18	7	3	11	22	102	20302	 03-15 
39	91	0.429	9	28	0.321	8	16	0.5	4	36	40	23	9	2	8	14	95	16101	 04-15 
37	75	0.493	15	35	0.429	8	11	0.727	8	35	43	25	11	5	17	18	97	20340	 05-15 
41	85	0.482	14	32	0.438	12	17	0.706	4	36	40	25	7	0	11	19	108	17918	 05-16 
39	84	0.464	9	27	0.333	17	21	0.81	7	37	44	26	5	3	11	23	104	19327	 05-17 
36	79	0.456	16	35	0.457	20	26	0.769	15	39	54	24	4	7	15	20	108	19245	 06-17 
49	86	0.57	12	26	0.462	12	17	0.706	5	37	42	26	4	6	7	18	122	19419	 07-17 
34	86	0.395	9	28	0.321	13	17	0.765	6	39	45	19	7	5	9	12	90	18624	 07-18 
35	75	0.467	10	24	0.417	22	26	0.846	4	32	36	18	6	2	11	22	102	15889	 07-19 
37	81	0.457	11	31	0.355	7	9	0.778	6	27	33	23	6	5	10	22	92	13094	 07-20 
38	89	0.427	9	24	0.375	10	12	0.833	8	41	49	17	8	2	6	19	95	19874	 08-20 
37	82	0.451	10	29	0.345	13	17	0.765	8	23	31	25	7	1	11	16	97	19596	 08-21 
39	80	0.488	10	28	0.357	8	9	0.889	4	34	38	23	4	4	9	16	96	18418	 08-22 
32	88	0.364	11	37	0.297	16	17	0.941	8	34	42	21	10	5	15	18	91	19245	 08-23 
40	75	0.533	14	30	0.467	16	20	0.8	4	33	37	22	6	7	12	17	110	19580	 09-23 
38	75	0.507	17	35	0.486	8	11	0.727	3	19	22	28	5	2	8	12	101	19600	 09-24 
43	85	0.506	9	33	0.273	12	15	0.8	7	23	30	31	8	3	10	17	107	13402	 09-25 
40	94	0.426	6	24	0.25	12	16	0.75	16	40	56	20	5	11	13	24	98	20005	 10-25 
40	78	0.513	8	29	0.276	10	15	0.667	4	31	35	26	7	3	9	12	98	17923	 11-25 
46	83	0.554	22	39	0.564	14	18	0.778	5	38	43	27	5	4	15	23	128	16878	 12-25 
46	89	0.517	15	34	0.441	9	14	0.643	8	28	36	26	5	5	7	18	116	18203	 13-25 
43	90	0.478	19	43	0.442	17	22	0.773	7	33	40	29	6	2	12	17	122	20212	 13-26 
49	92	0.533	14	32	0.438	12	17	0.706	7	27	34	33	11	2	13	24	124	20073	 13-27 
35	92	0.38	6	24	0.25	20	24	0.833	9	31	40	22	7	3	7	20	96	20171	 13-28 
43	83	0.518	9	26	0.346	19	22	0.864	5	33	38	27	6	2	4	22	114	19306	 14-28 
39	83	0.47	15	36	0.417	22	28	0.786	3	36	39	23	7	7	8	22	115	14462	 15-28 
34	90	0.378	11	43	0.256	22	28	0.786	4	35	39	20	5	1	8	17	101	20209	 15-29 
38	78	0.487	8	27	0.296	18	22	0.818	5	30	35	17	10	3	16	24	102	14097	 15-30 
38	83	0.458	10	25	0.4	22	28	0.786	11	26	37	19	9	5	9	21	108	19464	 15-31 
38	87	0.437	10	31	0.323	12	17	0.706	9	43	52	20	9	9	11	21	98	19328	 16-31 
35	82	0.427	15	35	0.429	12	18	0.667	9	40	49	24	5	2	13	21	97	19378	 16-32 
35	89	0.393	10	30	0.333	13	17	0.765	8	29	37	17	9	3	5	19	93	19876	 16-33 
34	85	0.4	11	31	0.355	10	19	0.526	8	35	43	17	8	5	8	15	89	19520	 16-34 
33	86	0.384	8	29	0.276	14	16	0.875	11	29	40	20	10	3	12	22	88	19555	 16-35 
32	88	0.364	10	36	0.278	14	26	0.538	15	34	49	18	11	4	12	18	88	15923	 16-36 
41	83	0.494	13	41	0.317	11	14	0.786	9	27	36	28	8	0	13	12	106	17583	 17-36 
33	80	0.413	17	42	0.405	18	20	0.9	7	31	38	22	5	5	20	23	101	15127	 17-37 
40	92	0.435	9	37	0.243	14	17	0.824	9	25	34	19	15	7	10	16	103	19596	 17-38 
48	89	0.539	12	27	0.444	22	27	0.815	10	30	40	32	8	3	9	21	130	20162	 18-38 
38	93	0.409	10	31	0.323	11	16	0.688	12	40	52	26	6	4	14	25	97	18055	 18-39 
38	83	0.458	15	40	0.375	18	23	0.783	4	33	37	29	4	4	9	15	109	19801	 18-40 
37	91	0.407	19	42	0.452	9	11	0.818	3	26	29	25	9	8	11	19	102	18997	 18-41 
