fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
39	92	0.424	9	29	0.31	16	28	0.571	15	30	45	19	9	8	11	29	103	17794	 01-00 
36	77	0.468	10	27	0.37	29	37	0.784	6	34	40	20	8	4	14	25	111	17794	 02-00
29	68	0.426	6	19	0.316	34	37	0.919	3	35	38	16	5	2	12	21	98	17129	 03-00
33	72	0.458	12	31	0.387	16	24	0.667	6	30	36	14	7	2	17	22	94	19674	 03-01 
30	73	0.411	10	34	0.294	26	30	0.867	9	37	46	18	7	6	18	23	96	15839	 04-01 
40	85	0.471	14	33	0.424	9	12	0.75	6	36	42	26	10	6	9	20	103	17033	 05-01 
32	93	0.344	8	35	0.229	27	33	0.818	11	37	48	17	7	8	7	22	99	15771	 05-02 
39	82	0.476	10	30	0.333	11	16	0.688	5	26	31	21	12	3	13	16	99	15434	 05-03 
40	84	0.476	13	31	0.419	20	24	0.833	9	30	39	21	8	7	11	28	113	14777	 06-03 
40	87	0.46	11	37	0.297	11	14	0.786	6	33	39	23	6	7	12	22	102	18997	 06-04 
35	73	0.479	7	19	0.368	21	25	0.84	5	29	34	18	8	10	14	21	98	18692	 07-04 
38	79	0.481	6	20	0.3	14	18	0.778	5	36	41	23	9	5	19	20	96	18055	 07-05 
37	76	0.487	11	26	0.423	18	21	0.857	8	29	37	21	5	1	14	25	103	13244	 07-06 
44	86	0.512	8	32	0.25	17	22	0.773	11	32	43	29	5	10	14	19	113	16033	 07-07 
31	86	0.36	7	27	0.259	14	19	0.737	15	33	48	18	6	7	12	18	83	17266	 07-08 
33	86	0.384	8	30	0.267	18	23	0.783	5	30	35	23	6	9	8	26	92	15785	 07-09 
37	81	0.457	7	29	0.241	13	14	0.929	6	46	52	25	7	6	17	25	94	16101	 07-10 
36	73	0.493	9	24	0.375	11	16	0.688	3	20	23	28	10	3	18	21	92	16736	 07-11 
32	80	0.4	8	25	0.32	16	18	0.889	11	24	35	15	8	3	14	24	88	14889	 07-12 
35	77	0.455	11	22	0.5	14	16	0.875	11	26	37	21	4	1	17	19	95	18013	 07-13 
30	74	0.405	5	15	0.333	14	18	0.778	8	30	38	19	8	6	16	26	79	16413	 07-14 
43	84	0.512	13	23	0.565	12	14	0.857	6	30	36	31	6	4	12	19	111	20562	 07-15 
34	72	0.472	6	21	0.286	21	24	0.875	6	35	41	22	6	8	16	22	95	14012	 08-15 
29	70	0.414	12	28	0.429	18	22	0.818	4	23	27	14	8	5	15	24	88	19812	 08-16 
41	82	0.5	9	27	0.333	16	22	0.727	11	24	35	24	8	3	16	25	107	15417	 08-17 
39	88	0.443	13	33	0.394	10	17	0.588	13	34	47	23	5	5	13	30	101	17794	 08-18 
28	72	0.389	8	27	0.296	18	27	0.667	6	25	31	17	6	1	14	22	82	14857	 08-19 
31	81	0.383	10	28	0.357	15	16	0.938	10	37	47	18	6	2	16	23	87	15297	 08-20 
36	78	0.462	12	25	0.48	12	17	0.706	10	33	43	21	12	6	21	24	96	15803	 09-20 
32	79	0.405	14	34	0.412	15	17	0.882	10	28	38	18	8	3	13	19	93	17794	 09-21 
28	84	0.333	12	31	0.387	16	19	0.842	15	26	41	20	10	6	16	23	84	19596	 09-22 
39	90	0.433	5	26	0.192	12	16	0.75	15	35	50	15	5	7	9	22	95	16339	 09-23 
40	90	0.444	13	31	0.419	22	25	0.88	15	32	47	28	5	5	9	26	115	16844	 10-23 
35	87	0.402	3	20	0.15	24	29	0.828	10	28	38	12	10	11	10	28	97	17105	 10-24 
35	71	0.493	5	21	0.238	34	39	0.872	5	32	37	20	3	9	10	20	109	18997	 11-24 
49	94	0.521	15	21	0.714	15	22	0.682	13	25	38	29	6	0	7	22	128	19596	 11-25 
41	76	0.539	14	30	0.467	18	24	0.75	6	38	44	22	11	8	16	21	114	17583	 12-25 
38	79	0.481	8	26	0.308	21	33	0.636	10	28	38	18	10	2	14	29	105	15711	 12-26 
35	86	0.407	10	30	0.333	20	26	0.769	11	35	46	20	6	9	16	25	100	16988	 12-27 
37	88	0.42	5	19	0.263	26	32	0.813	14	36	50	21	7	5	9	26	105	14312	 13-27 
30	77	0.39	7	24	0.292	11	14	0.786	8	28	36	17	8	5	14	28	78	15607	 13-28 
42	82	0.512	10	22	0.455	29	34	0.853	6	42	48	24	8	8	18	26	123	17794	 14-28 
41	91	0.451	10	28	0.357	13	17	0.765	15	29	44	23	9	3	11	19	105	12885	 15-28 
39	88	0.443	10	34	0.294	18	23	0.783	14	35	49	24	12	5	13	17	106	16831	 16-28 
37	82	0.451	15	35	0.429	15	16	0.938	10	34	44	22	2	1	14	29	104	18212	 16-29 
33	78	0.423	10	26	0.385	29	35	0.829	11	21	32	14	14	2	12	26	105	14288	 17-29 
36	83	0.434	2	18	0.111	11	14	0.786	9	32	41	19	7	4	17	25	85	15812	 17-30 
39	81	0.481	8	27	0.296	14	18	0.778	8	35	43	31	1	9	19	24	100	16369	 17-31 
47	83	0.566	11	22	0.5	15	18	0.833	12	26	38	29	7	9	20	27	120	13202	 18-31 
39	82	0.476	12	26	0.462	11	15	0.733	14	27	41	20	10	1	18	21	101	15093	 18-32 
40	96	0.417	8	31	0.258	14	14	1	10	39	49	22	3	3	9	24	102	17481	 18-33 
29	81	0.358	8	25	0.32	20	23	0.87	13	32	45	17	7	6	19	23	86	19800	 18-34 
34	79	0.43	4	22	0.182	10	13	0.769	9	28	37	23	7	5	25	24	82	11866	 18-35 
34	81	0.42	8	23	0.348	12	16	0.75	9	27	36	18	12	5	15	26	88	13187	 18-36 
