fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
41	89	0.461	8	21	0.381	17	19	0.895	12	38	50	22	8	11	11	18	107	18418	 01-00 
38	93	0.409	1	12	0.083	10	16	0.625	14	38	52	25	8	3	11	14	87	21640	 02-00 
40	90	0.444	5	20	0.25	16	23	0.696	18	37	55	19	4	12	20	22	101	18418	 03-00 
42	76	0.553	10	17	0.588	23	30	0.767	8	36	44	18	6	3	13	20	117	19600	 04-00 
30	89	0.337	4	24	0.167	23	27	0.852	17	32	49	19	8	8	17	15	87	17337	 04-01 
36	90	0.4	9	28	0.321	13	18	0.722	12	32	44	19	12	8	15	11	94	15013	 04-02 
36	87	0.414	12	26	0.462	10	20	0.5	12	28	40	24	8	4	11	14	94	18624	 04-03 
34	87	0.391	7	24	0.292	17	23	0.739	14	32	46	19	6	8	16	10	92	18418	 04-04 
39	83	0.47	9	27	0.333	21	26	0.808	7	38	45	31	7	6	15	26	108	18418	 05-04 
44	88	0.5	11	22	0.5	13	18	0.722	8	35	43	21	9	4	9	19	112	18038	 06-04 
45	84	0.536	15	28	0.536	15	19	0.789	11	28	39	33	13	3	13	21	120	18418	 07-04 
34	80	0.425	9	29	0.31	10	11	0.909	9	34	43	23	8	6	18	15	87	18418	 07-05 
51	85	0.6	18	27	0.667	13	16	0.813	8	36	44	33	5	6	13	16	133	18418	 08-05 
35	79	0.443	6	26	0.231	21	27	0.778	8	39	47	18	9	7	12	16	97	19535	 09-05 
33	79	0.418	7	24	0.292	13	15	0.867	13	32	45	20	4	4	16	18	86	18978	 09-06 
34	77	0.442	14	35	0.4	22	28	0.786	12	32	44	23	6	7	13	18	104	18418	 10-06 
40	89	0.449	10	31	0.323	6	6	1	14	38	52	29	7	5	18	17	96	18418	 11-06 
35	88	0.398	6	24	0.25	14	15	0.933	8	31	39	22	10	5	15	23	90	17539	 11-07 
39	81	0.481	6	25	0.24	22	25	0.88	8	37	45	22	8	7	11	19	106	18597	 12-07 
43	82	0.524	10	24	0.417	19	21	0.905	4	39	43	27	7	5	10	16	115	17918	 13-07 
38	75	0.507	8	20	0.4	20	24	0.833	5	27	32	22	9	5	8	17	104	18013	 14-07 
31	70	0.443	11	27	0.407	22	32	0.688	7	36	43	20	8	5	13	18	95	16413	 15-07 
31	76	0.408	8	28	0.286	17	23	0.739	8	31	39	14	11	9	17	24	87	18203	 15-08 
35	82	0.427	14	31	0.452	12	12	1	10	41	51	30	2	7	16	20	96	18288	 16-08 
46	87	0.529	13	25	0.52	12	14	0.857	10	24	34	30	6	7	11	13	117	18252	 17-08 
38	81	0.469	8	27	0.296	21	24	0.875	14	32	46	16	6	3	13	14	105	18418	 18-08 
40	87	0.46	6	19	0.316	18	25	0.72	18	34	52	18	5	6	15	23	104	16575	 19-08 
35	87	0.402	7	28	0.25	12	19	0.632	10	39	49	20	4	5	10	11	89	19874	 19-09 
46	94	0.489	10	26	0.385	7	13	0.538	12	27	39	22	10	5	17	17	109	18055	 19-10 
39	86	0.453	5	25	0.2	15	18	0.833	9	32	41	14	5	2	7	14	98	18418	 20-10 
40	82	0.488	9	24	0.375	20	25	0.8	8	37	45	22	7	4	16	19	109	18418	 21-10 
41	79	0.519	6	17	0.353	5	6	0.833	9	44	53	17	7	9	23	16	93	19393	 22-10 
34	78	0.436	10	21	0.476	11	16	0.688	5	33	38	14	7	3	14	21	89	18306	 22-11 
44	88	0.5	11	23	0.478	9	11	0.818	7	37	44	29	3	1	8	11	108	17583	 23-11 
41	80	0.513	7	16	0.438	20	24	0.833	5	38	43	18	7	5	12	14	109	18492	 24-11 
41	80	0.513	9	20	0.45	28	39	0.718	10	33	43	28	2	4	9	18	119	18935	 25-11 
31	84	0.369	5	26	0.192	12	13	0.923	10	36	46	18	8	5	14	13	79	19671	 25-12 
31	82	0.378	10	27	0.37	28	34	0.824	14	36	50	18	11	5	8	17	100	19812	 26-12 
39	87	0.448	8	25	0.32	20	23	0.87	12	31	43	15	4	4	15	25	106	20642	 26-13 
41	87	0.471	11	30	0.367	10	18	0.556	7	37	44	21	15	6	15	16	103	18501	 27-13 
40	81	0.494	11	23	0.478	19	26	0.731	10	32	42	26	4	5	14	16	110	19393	 27-14 
44	90	0.489	11	26	0.423	8	13	0.615	8	29	37	23	11	4	10	12	107	17583	 28-14 
31	76	0.408	8	20	0.4	11	15	0.733	7	38	45	21	6	5	20	15	81	18997	 28-15 
41	79	0.519	14	27	0.519	16	18	0.889	6	37	43	23	9	3	15	17	112	18418	 29-15 
37	87	0.425	8	22	0.364	17	20	0.85	8	29	37	24	12	5	9	13	99	15806	 29-16 
34	82	0.415	9	19	0.474	23	31	0.742	7	35	42	24	8	4	9	20	100	15425	 30-16 
31	91	0.341	5	20	0.25	16	20	0.8	17	39	56	18	9	7	12	13	83	19800	 30-17 
35	82	0.427	9	34	0.265	7	12	0.583	10	36	46	24	8	10	20	14	86	18418	 30-18 
47	94	0.5	8	28	0.286	12	16	0.75	13	32	45	23	11	4	9	19	114	18418	 31-18 
38	82	0.463	10	24	0.417	22	25	0.88	11	34	45	29	9	6	13	19	108	15812	 32-18 
30	75	0.4	3	24	0.125	15	18	0.833	5	31	36	20	6	5	9	14	78	18418	 32-19 
45	90	0.5	11	25	0.44	12	17	0.706	13	39	52	33	4	2	7	13	113	18418	 33-19 
46	92	0.5	9	24	0.375	5	5	1	13	30	43	33	4	9	16	15	106	18418	 34-19 
35	83	0.422	6	24	0.25	15	17	0.882	9	37	46	21	7	5	16	12	91	18418	 34-20 
44	91	0.484	10	26	0.385	13	18	0.722	11	25	36	25	9	5	12	27	111	18418	 34-21 
46	93	0.495	16	32	0.5	21	27	0.778	14	48	62	26	6	6	12	17	129	15993	 35-21 
43	94	0.457	5	27	0.185	14	19	0.737	11	23	34	30	8	5	10	13	105	19596	 35-22 
38	85	0.447	6	25	0.24	17	25	0.68	8	36	44	23	5	8	11	24	99	18306	 35-23 
44	82	0.537	6	22	0.273	15	22	0.682	10	32	42	24	6	7	18	22	109	17623	 35-24 
43	85	0.506	5	16	0.313	28	39	0.718	11	27	38	28	4	4	7	20	119	20027	 35-25 
38	86	0.442	9	19	0.474	25	32	0.781	10	34	44	22	11	9	9	12	110	20562	 36-25 
48	99	0.485	9	26	0.346	11	14	0.786	13	34	47	23	7	9	11	15	116	18418	 36-26 
44	98	0.449	7	30	0.233	17	20	0.85	12	38	50	28	10	5	16	19	112	18557	 36-27 
35	76	0.461	6	22	0.273	24	31	0.774	4	32	36	18	14	4	11	10	100	18418	 37-27 
43	95	0.453	6	22	0.273	15	18	0.833	10	35	45	29	7	3	12	20	107	19596	 37-28 
40	86	0.465	10	20	0.5	4	7	0.571	6	37	43	26	6	3	14	22	94	18203	 37-29 
33	81	0.407	11	28	0.393	16	23	0.696	7	29	36	20	5	2	13	17	93	18092	 37-30 
40	84	0.476	9	19	0.474	19	23	0.826	11	37	48	24	10	7	12	13	108	18418	 38-30 
37	99	0.374	7	26	0.269	17	19	0.895	15	37	52	16	10	11	10	14	98	18418	 39-30 
49	96	0.51	6	26	0.231	13	14	0.929	14	27	41	32	11	8	5	17	117	18418	 40-30 
33	82	0.402	8	23	0.348	15	21	0.714	11	37	48	21	6	5	14	20	89	18418	 41-30 
39	79	0.494	7	23	0.304	13	18	0.722	12	30	42	21	7	10	15	17	98	18418	 42-30 
47	92	0.511	7	17	0.412	23	27	0.852	11	38	49	21	9	7	13	25	124	18418	 43-30 
41	92	0.446	4	17	0.235	17	21	0.81	20	33	53	16	4	2	12	17	103	18717	 43-31 
39	87	0.448	10	25	0.4	18	33	0.545	10	27	37	29	7	5	8	17	106	19588	 43-32 
34	81	0.42	13	31	0.419	22	30	0.733	14	34	48	22	13	6	16	18	103	18418	 44-32 
40	81	0.494	6	17	0.353	14	21	0.667	8	40	48	19	8	8	8	19	100	18418	 45-32 
39	88	0.443	8	24	0.333	24	28	0.857	10	29	39	24	13	10	12	29	110	17449	 45-33 
42	97	0.433	9	23	0.391	19	27	0.704	15	31	46	25	7	5	10	20	112	18997	 45-34 
47	84	0.56	7	21	0.333	15	21	0.714	4	32	36	21	12	3	7	12	116	18610	 46-34 
34	82	0.415	6	27	0.222	24	29	0.828	11	34	45	18	6	6	8	14	98	18418	 47-34 
37	92	0.402	8	24	0.333	16	19	0.842	12	26	38	22	9	1	17	17	98	18573	 47-35 
