fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
48	94	0.511	9	18	0.5	12	15	0.8	14	36	50	20	11	6	13	18	117	19709	 01-00 
36	95	0.379	7	30	0.233	12	14	0.857	6	32	38	19	11	4	13	29	91	18417	 01-01 
32	94	0.34	7	27	0.259	33	36	0.917	16	32	48	21	6	2	16	25	104	13917	 01-02 
36	76	0.474	7	17	0.412	14	18	0.778	6	35	41	14	9	1	20	17	93	19600	 01-03 
32	81	0.395	11	28	0.393	11	13	0.846	7	33	40	22	10	5	10	23	86	21104	 01-04 
37	89	0.416	14	33	0.424	12	12	1	11	32	43	23	7	4	12	21	100	16220	 01-05 
36	77	0.468	13	29	0.448	21	26	0.808	3	28	31	27	9	2	16	21	106	14014	 01-06 
41	94	0.436	8	23	0.348	19	27	0.704	12	37	49	22	11	4	18	28	109	20549	 01-07 
39	81	0.481	11	33	0.333	15	18	0.833	5	36	41	16	8	8	18	16	104	14087	 01-08 
41	86	0.477	11	25	0.44	24	34	0.706	11	33	44	24	4	6	17	20	117	20562	 02-08 
39	81	0.481	13	26	0.5	16	20	0.8	5	31	36	24	8	4	14	22	107	13215	 02-09 
44	89	0.494	8	24	0.333	8	11	0.727	11	34	45	28	11	7	15	21	104	16687	 02-10 
34	83	0.41	14	33	0.424	12	17	0.706	10	22	32	19	11	1	24	23	94	17260	 02-11 
40	87	0.46	17	36	0.472	8	9	0.889	10	26	36	25	14	1	16	18	105	14631	 02-12 
50	79	0.633	16	32	0.5	10	16	0.625	9	44	53	40	9	6	18	23	126	13860	 03-12 
37	78	0.474	9	24	0.375	16	20	0.8	6	29	35	24	7	1	13	19	99	16381	 03-13 
37	85	0.435	8	30	0.267	3	8	0.375	9	29	38	21	7	7	15	15	85	18418	 03-14 
40	83	0.482	10	29	0.345	13	15	0.867	9	27	36	26	10	2	15	20	103	12675	 03-15 
47	99	0.475	13	31	0.419	9	12	0.75	13	27	40	30	7	2	9	16	116	14355	 04-15 
26	75	0.347	6	27	0.222	20	23	0.87	7	25	32	18	9	1	18	15	78	12278	 04-16 
41	79	0.519	12	31	0.387	20	24	0.833	8	21	29	24	9	4	17	20	114	16379	 04-17 
47	99	0.475	10	27	0.37	10	14	0.714	13	34	47	18	12	5	8	19	114	13949	 05-17 
30	82	0.366	9	30	0.3	21	27	0.778	9	29	38	18	9	2	18	19	90	12056	 05-18 
40	93	0.43	11	27	0.407	15	20	0.75	11	38	49	25	7	3	17	16	106	16167	 05-19 
41	80	0.513	17	33	0.515	18	25	0.72	9	31	40	33	7	6	12	13	117	12719	 06-19 
37	77	0.481	9	31	0.29	24	30	0.8	6	29	35	22	5	4	16	28	107	19189	 06-20 
43	92	0.467	16	36	0.444	12	13	0.923	10	27	37	26	8	4	10	17	114	20562	 06-21 
32	70	0.457	11	31	0.355	16	26	0.615	7	27	34	28	6	6	16	12	91	13548	 06-22 
34	77	0.442	12	31	0.387	14	16	0.875	7	28	35	27	12	5	17	19	94	15803	 06-23 
38	83	0.458	8	22	0.364	26	31	0.839	10	29	39	25	8	6	12	23	110	14227	 07-23 
35	81	0.432	8	29	0.276	17	20	0.85	11	32	43	27	5	6	13	17	95	14830	 07-24 
44	85	0.518	15	32	0.469	14	17	0.824	7	20	27	28	12	3	15	24	117	18203	 07-25 
42	75	0.56	10	24	0.417	18	22	0.818	6	32	38	29	5	2	15	19	112	13402	 08-25 
41	94	0.436	11	37	0.297	20	29	0.69	16	37	53	28	7	7	11	21	113	15763	 09-25 
38	88	0.432	9	24	0.375	13	20	0.65	14	34	48	21	6	7	18	15	98	19800	 09-26 
40	89	0.449	14	30	0.467	10	15	0.667	13	32	45	29	12	3	13	16	104	15877	 10-26 
36	87	0.414	10	31	0.323	21	25	0.84	17	23	40	18	11	3	16	22	103	15921	 10-27 
30	83	0.361	8	26	0.308	21	25	0.84	11	28	39	14	7	5	16	16	89	19393	 10-28 
41	94	0.436	12	34	0.353	19	23	0.826	10	27	37	22	5	4	15	16	113	18997	 10-29 
38	96	0.396	10	37	0.27	21	29	0.724	19	37	56	20	9	8	14	26	107	14624	 10-30 
40	80	0.5	12	27	0.444	18	18	1	6	38	44	25	6	4	16	23	110	14182	 11-30 
37	80	0.463	11	28	0.393	20	26	0.769	8	38	46	21	6	3	18	25	105	13093	 11-31 
40	86	0.465	9	25	0.36	13	14	0.929	11	39	50	23	8	2	15	23	102	15806	 12-31 
37	89	0.416	10	40	0.25	10	13	0.769	12	31	43	32	5	3	10	22	94	10894	 13-31 
35	92	0.38	11	48	0.229	16	23	0.696	9	36	45	27	5	4	13	21	97	15597	 13-32 
40	83	0.482	12	26	0.462	12	12	1	10	34	44	24	8	5	17	24	104	11096	 14-32 
37	94	0.394	7	21	0.333	12	17	0.706	12	35	47	19	8	9	16	21	93	12780	 14-33 
37	79	0.468	15	30	0.5	21	25	0.84	6	33	39	23	6	5	20	26	110	15479	 14-34 
38	88	0.432	12	43	0.279	16	21	0.762	11	21	32	24	2	4	12	15	104	15843	 14-35 
39	79	0.494	13	34	0.382	14	16	0.875	8	36	44	27	8	8	21	18	105	12589	 15-35 
39	77	0.506	12	32	0.375	20	22	0.909	4	25	29	26	5	4	9	16	110	13103	 15-36 
