fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
36	88	0.409	8	32	0.25	19	25	0.76	9	37	46	24	11	4	10	24	99	20562	 00-1 
39	91	0.429	11	28	0.393	11	21	0.524	11	32	43	23	12	2	12	27	100	18624	 00-2 
35	84	0.417	10	29	0.345	22	32	0.688	14	41	55	16	4	5	19	24	102	20816	 01-2 
37	75	0.493	14	29	0.483	22	27	0.815	5	36	41	26	11	7	12	24	110	18624	 02-2 
33	78	0.423	11	30	0.367	19	22	0.864	6	39	45	21	7	4	15	14	96	11046	 03-2 
34	81	0.42	6	23	0.261	22	26	0.846	11	30	41	15	11	5	12	14	96	19600	 04-2 
42	88	0.477	11	31	0.355	13	16	0.813	15	39	54	24	10	6	13	22	108	18624	 05-2 
40	82	0.488	17	41	0.415	16	19	0.842	16	36	52	30	10	3	16	19	113	18624	 06-2 
36	84	0.429	13	28	0.464	16	24	0.667	11	38	49	23	6	2	10	14	101	18203	 07-2 
39	89	0.438	11	33	0.333	15	20	0.75	9	45	54	26	10	1	13	21	104	17731	 08-2 
39	81	0.481	14	36	0.389	18	22	0.818	7	35	42	28	3	3	13	21	110	13215	 09-2 
38	98	0.388	7	29	0.241	24	31	0.774	16	32	48	20	8	6	13	20	107	18624	 10-2 
30	84	0.357	9	31	0.29	21	25	0.84	9	40	49	15	6	5	13	26	90	18624	 11-2 
35	87	0.402	10	26	0.385	15	19	0.789	15	31	46	24	9	2	14	18	95	18624	 12-2 
39	86	0.453	9	27	0.333	22	27	0.815	9	40	49	15	8	3	14	14	109	17732	 13-2 
26	79	0.329	7	32	0.219	33	38	0.868	7	45	52	15	8	5	15	15	92	18624	 14-2 
39	82	0.476	16	34	0.471	16	20	0.8	9	32	41	21	9	6	15	22	110	16381	 15-2 
38	84	0.452	13	36	0.361	21	26	0.808	5	48	53	24	8	4	17	24	110	20302	 16-2 
35	84	0.417	9	26	0.346	19	27	0.704	7	30	37	19	11	4	11	19	98	19704	 16-3 
42	91	0.462	17	42	0.405	17	25	0.68	13	33	46	27	6	10	8	20	118	18624	 17-3 
45	80	0.563	10	25	0.4	8	9	0.889	4	26	30	22	8	4	14	13	108	16303	 18-3 
40	77	0.519	16	33	0.485	12	21	0.571	5	31	36	27	2	4	17	23	108	18624	 18-4 
40	79	0.506	12	29	0.414	16	20	0.8	7	33	40	25	7	7	16	20	108	18624	 19-4 
42	80	0.525	14	31	0.452	18	23	0.783	4	27	31	32	8	6	9	16	116	18624	 20-4 
43	78	0.551	10	22	0.455	15	19	0.789	8	37	45	25	5	3	14	20	111	18624	 21-4 
36	87	0.414	12	34	0.353	13	17	0.765	9	44	53	25	8	8	11	15	97	18624	 22-4 
38	83	0.458	11	38	0.289	15	17	0.882	11	28	39	14	10	0	14	22	102	18418	 22-5 
33	79	0.418	11	30	0.367	14	18	0.778	9	41	50	16	4	4	13	18	91	18776	 23-5 
33	83	0.398	10	40	0.25	9	14	0.643	11	35	46	22	2	2	15	19	85	19617	 23-6 
47	79	0.595	11	25	0.44	19	24	0.792	4	26	30	29	10	7	13	20	124	18624	 24-6 
35	86	0.407	9	31	0.29	16	19	0.842	2	29	31	20	10	5	8	18	95	18624	 24-7 
39	80	0.488	14	30	0.467	10	14	0.714	14	28	42	21	6	6	16	19	102	17794	 25-7 
44	79	0.557	16	26	0.615	8	14	0.571	6	32	38	26	6	4	19	31	112	16055	 26-7 
30	80	0.375	13	32	0.406	16	21	0.762	5	39	44	18	5	5	10	22	89	18624	 26-8 
33	86	0.384	13	38	0.342	14	19	0.737	9	26	35	17	11	1	10	20	93	19812	 26-9 
39	81	0.481	14	29	0.483	11	17	0.647	8	37	45	20	2	4	16	23	103	18624	 27-10 
44	92	0.478	12	32	0.375	17	21	0.81	8	38	46	29	9	5	5	18	117	18624	 27-9 
37	78	0.474	15	34	0.441	13	13	1	6	37	43	20	4	7	15	20	102	19611	 28-10 
37	82	0.451	8	29	0.276	17	24	0.708	10	34	44	18	9	8	16	22	99	18624	 29-10 
39	79	0.494	14	33	0.424	16	25	0.64	8	42	50	21	7	8	17	22	108	18624	 30-10 
41	92	0.446	12	36	0.333	8	11	0.727	9	43	52	27	9	2	15	20	102	18624	 31-10 
38	94	0.404	6	36	0.167	9	13	0.692	17	39	56	24	6	4	10	22	91	18624	 32-10 
37	98	0.378	5	18	0.278	8	15	0.533	12	32	44	12	8	13	4	17	87	17732	 33-10 
43	89	0.483	13	35	0.371	15	19	0.789	11	35	46	24	11	2	18	18	114	19078	 34-10 
40	101	0.396	19	50	0.38	14	16	0.875	12	41	53	27	7	3	18	24	113	18624	 34-11 
30	74	0.405	7	29	0.241	13	17	0.765	3	28	31	13	7	5	19	20	80	18624	 34-12 
37	85	0.435	8	27	0.296	13	14	0.929	11	33	44	22	6	9	15	18	95	18624	 34-13 
42	90	0.467	15	44	0.341	8	10	0.8	7	35	42	22	3	5	11	25	107	18997	 34-14 
39	93	0.419	14	40	0.35	21	22	0.955	10	37	47	25	10	3	13	28	113	19430	 35-14 
37	85	0.435	14	28	0.5	17	24	0.708	11	34	45	17	6	2	14	23	105	19596	 35-15 
43	91	0.473	17	36	0.472	8	10	0.8	10	30	40	28	4	6	9	19	111	19520	 36-15 
40	83	0.482	11	26	0.423	12	20	0.6	5	44	49	27	8	3	9	22	103	18624	 37-15 
45	89	0.506	11	24	0.458	18	20	0.9	7	35	42	26	8	3	11	23	119	18624	 38-15 
35	85	0.412	15	36	0.417	12	17	0.706	9	42	51	24	3	6	11	16	97	18624	 39-15 
33	83	0.398	10	23	0.435	15	20	0.75	9	29	38	21	3	3	17	19	91	20017	 39-16 
39	84	0.464	9	26	0.346	23	34	0.676	7	38	45	16	9	6	18	20	110	20356	 40-16 
34	89	0.382	7	27	0.259	16	20	0.8	12	26	38	16	5	8	10	21	91	18624	 40-17 
36	89	0.404	10	38	0.263	17	22	0.773	13	30	43	22	3	4	14	14	99	18624	 40-18 
42	97	0.433	15	31	0.484	20	21	0.952	11	35	46	24	4	7	8	31	119	18624	 40-19 
41	85	0.482	17	39	0.436	11	18	0.611	10	32	42	30	8	5	11	22	110	20491	 41-19 
42	93	0.452	13	33	0.394	24	28	0.857	11	34	45	21	11	5	11	15	121	19812	 42-19 
39	86	0.453	12	37	0.324	19	27	0.704	9	35	44	25	5	5	8	23	109	18624	 43-19 
54	87	0.621	12	20	0.6	14	15	0.933	4	43	47	31	3	4	10	20	134	18624	 44-19 
44	91	0.484	13	24	0.542	19	21	0.905	10	28	38	22	6	3	13	21	120	18476	 44-20 
41	84	0.488	12	36	0.333	11	12	0.917	12	41	53	25	7	4	18	13	105	21286	 45-20 
43	87	0.494	11	32	0.344	20	27	0.741	9	37	46	28	7	2	11	17	117	18978	 46-20 
34	81	0.42	12	37	0.324	17	21	0.81	10	32	42	26	10	5	16	13	97	18624	 46-21 
48	99	0.485	12	26	0.462	16	23	0.696	10	34	44	30	9	5	17	22	124	18624	 46-22 
31	82	0.378	9	26	0.346	21	28	0.75	16	39	55	16	7	6	18	17	92	18981	 47-22 
35	87	0.402	9	26	0.346	10	20	0.5	9	35	44	17	8	3	12	21	89	18277	 47-23 
36	87	0.414	13	36	0.361	15	16	0.938	11	41	52	22	6	5	17	24	100	18624	 48-23 
35	77	0.455	11	18	0.611	24	26	0.923	9	36	45	22	5	4	13	18	105	19575	 49-23 
40	72	0.556	12	22	0.545	12	17	0.706	3	32	35	23	9	2	15	11	104	17583	 50-23 
37	87	0.425	14	29	0.483	14	14	1	10	34	44	24	10	3	12	19	102	18055	 51-23 
35	79	0.443	12	21	0.571	15	20	0.75	11	31	42	20	11	2	16	18	97	18306	 52-23 
40	88	0.455	7	17	0.412	23	27	0.852	8	33	41	19	6	3	5	23	110	18624	 53-23 
38	81	0.469	7	23	0.304	19	24	0.792	10	27	37	19	10	6	17	17	102	16188	 53-24 
25	75	0.333	3	22	0.136	25	28	0.893	8	35	43	10	7	3	16	16	78	19963	 53-25 
45	81	0.556	14	34	0.412	7	17	0.412	6	40	46	35	9	6	18	15	111	18624	 54-25 
42	82	0.512	9	23	0.391	13	20	0.65	10	31	41	33	9	6	12	18	106	18624	 54-26 
33	87	0.379	13	33	0.394	22	27	0.815	13	31	44	22	14	1	16	18	101	18887	 54-27 
46	102	0.451	6	24	0.25	12	15	0.8	20	42	62	22	6	6	13	14	110	18624	 55-27 
