fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
24	78	0.308	3	18	0.167	26	35	0.743	15	35	50	13	11	3	26	26	77	17317	 00-01 
34	81	0.42	4	10	0.4	31	35	0.886	14	35	49	14	6	2	10	24	103	14648	 01-01 
34	68	0.5	3	10	0.3	27	33	0.818	9	37	46	21	4	11	19	22	98	19060	 02-01 
34	81	0.42	2	9	0.222	40	47	0.851	14	36	50	21	8	5	15	28	110	12516	 03-01 
42	76	0.553	8	20	0.4	39	50	0.78	9	31	40	21	8	3	13	30	131	14539	 04-01 
39	91	0.429	3	16	0.188	33	39	0.846	13	47	60	16	6	4	15	27	114	15476	 05-01 
36	80	0.45	6	24	0.25	15	22	0.682	9	28	37	23	11	2	10	24	93	18203	 05-02 
32	72	0.444	9	19	0.474	25	32	0.781	12	31	43	17	5	1	20	32	98	19663	 05-03 
37	77	0.481	7	13	0.538	29	34	0.853	13	31	44	12	6	5	14	26	110	15666	 05-04 
37	86	0.43	0	12	0	20	24	0.833	8	34	42	19	5	6	9	18	94	17317	 06-04 
38	86	0.442	4	11	0.364	20	29	0.69	17	35	52	23	3	2	15	15	100	16526	 06-05 
38	74	0.514	4	6	0.667	23	27	0.852	7	33	40	26	5	4	13	21	103	17317	 07-05 
40	81	0.494	8	26	0.308	25	30	0.833	14	36	50	24	4	2	18	19	113	13191	 08-05 
37	77	0.481	5	14	0.357	20	24	0.833	7	31	38	16	9	4	9	22	99	17037	 09-05 
31	71	0.437	5	16	0.313	22	28	0.786	10	38	48	16	2	8	20	19	89	18058	 09-06 
38	75	0.507	6	10	0.6	22	26	0.846	8	38	46	22	4	4	14	20	104	18581	 09-07 
33	70	0.471	1	11	0.091	18	27	0.667	11	31	42	16	7	4	23	25	85	16240	 09-08 
39	75	0.52	3	10	0.3	28	37	0.757	13	21	34	28	5	3	15	23	109	15522	 09-09 
36	83	0.434	2	10	0.2	28	40	0.7	11	38	49	16	6	2	14	24	102	15512	 10-09 
35	79	0.443	4	15	0.267	22	28	0.786	9	26	35	22	5	2	11	16	96	16021	 10-10 
35	74	0.473	3	8	0.375	28	36	0.778	10	35	45	18	8	2	16	24	101	16511	 11-10 
32	70	0.457	7	15	0.467	24	37	0.649	9	39	48	20	3	3	16	25	95	18267	 11-11 
39	84	0.464	8	18	0.444	23	34	0.676	11	33	44	22	8	4	21	23	109	16676	 11-12 
33	93	0.355	11	29	0.379	13	19	0.684	22	33	55	21	4	7	16	18	90	16242	 11-13 
