fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
31	84	0.369	6	26	0.231	11	19	0.579	8	37	45	15	4	5	15	27	79	17136	 00-01 
38	91	0.418	7	21	0.333	8	13	0.615	14	32	46	20	3	5	12	24	91	18296	 00-02 
32	76	0.421	1	17	0.059	25	35	0.714	10	31	41	21	3	3	7	15	90	19904	 00-03 
32	87	0.368	11	23	0.478	23	33	0.697	19	36	55	17	5	4	8	16	98	11915	 01-03 
37	75	0.493	11	23	0.478	13	24	0.542	12	28	40	18	7	5	18	24	98	16102	 02-03 
36	93	0.387	6	23	0.261	18	25	0.72	18	33	51	19	6	2	11	22	96	12888	 02-04 
34	80	0.425	7	14	0.5	16	25	0.64	9	37	46	19	5	6	15	21	91	21431	 02-05 
38	81	0.469	9	22	0.409	18	22	0.818	7	32	39	19	5	6	13	25	103	14708	 02-06 
38	89	0.427	11	31	0.355	9	15	0.6	14	41	55	18	8	5	16	17	96	18203	 03-06 
34	82	0.415	10	26	0.385	10	17	0.588	9	34	43	15	4	6	9	22	88	17215	 03-07 
32	80	0.4	11	24	0.458	18	24	0.75	10	31	41	17	5	4	14	19	93	11619	 03-08 
33	87	0.379	7	25	0.28	13	19	0.684	15	28	43	21	9	1	14	16	86	10686	 03-09 
31	83	0.373	4	21	0.19	23	24	0.958	13	32	45	12	6	3	12	20	89	16517	 03-10 
36	78	0.462	7	20	0.35	7	17	0.412	8	28	36	23	7	5	19	18	86	15265	 03-11 
35	78	0.449	10	27	0.37	18	24	0.75	12	26	38	18	8	4	15	17	98	13461	 03-12 
34	83	0.41	6	23	0.261	14	25	0.56	14	25	39	25	8	5	14	19	88	13127	 03-13 
33	91	0.363	11	23	0.478	16	24	0.667	15	29	44	25	11	5	13	20	93	12737	 03-14 
33	90	0.367	6	21	0.286	24	31	0.774	16	33	49	20	6	5	14	16	96	14083	 03-15 
37	102	0.363	8	27	0.296	20	29	0.69	16	39	55	20	7	7	11	23	102	15870	 03-16 
34	87	0.391	6	23	0.261	27	35	0.771	12	35	47	22	11	6	19	24	101	16514	 03-17 
34	76	0.447	7	23	0.304	19	28	0.679	8	31	39	25	5	1	12	21	94	13090	 03-18 
34	97	0.351	5	22	0.227	13	16	0.813	17	30	47	23	7	2	6	8	86	12813	 03-19 
40	84	0.476	4	15	0.267	21	27	0.778	13	34	47	17	11	3	18	18	105	17007	 04-19 
35	79	0.443	6	20	0.3	19	23	0.826	8	35	43	22	10	9	13	18	95	16242	 05-19 
35	83	0.422	8	27	0.296	13	22	0.591	17	24	41	23	10	3	17	19	91	19060	 05-20 
40	89	0.449	13	33	0.394	13	19	0.684	10	32	42	22	9	4	11	27	106	12287	 05-21 
41	94	0.436	8	25	0.32	10	15	0.667	14	35	49	28	5	7	11	20	100	16274	 05-22 
40	91	0.44	9	27	0.333	16	26	0.615	18	32	50	26	10	6	13	22	105	17732	 05-23 
47	86	0.547	10	26	0.385	15	29	0.517	12	30	42	25	11	6	9	22	119	13408	 06-23 
41	91	0.451	17	31	0.548	4	9	0.444	14	33	47	21	12	6	10	21	103	20562	 07-23 
40	86	0.465	14	33	0.424	15	29	0.517	16	38	54	22	9	9	11	14	109	17414	 08-23 
38	76	0.5	13	33	0.394	8	14	0.571	9	40	49	24	10	3	16	16	97	19812	 09-23 
45	91	0.495	12	31	0.387	12	16	0.75	8	41	49	21	8	3	13	27	114	12254	 10-23 
41	87	0.471	3	19	0.158	20	28	0.714	15	30	45	19	10	3	14	28	105	18581	 11-23 
43	97	0.443	10	21	0.476	12	14	0.857	18	42	60	22	9	2	15	17	108	20279	 12-23 
38	96	0.396	13	43	0.302	14	18	0.778	11	35	46	24	9	3	7	19	103	18859	 12-24 
34	80	0.425	11	33	0.333	19	26	0.731	9	35	44	27	8	3	10	10	98	19301	 13-24 
41	96	0.427	7	21	0.333	25	31	0.806	17	29	46	24	10	4	8	15	114	19800	 14-24 
34	73	0.466	8	22	0.364	18	23	0.783	3	27	30	23	8	10	7	16	94	12016	 14-25 
32	85	0.376	13	31	0.419	21	24	0.875	15	34	49	17	6	5	15	17	98	17558	 15-25 
38	88	0.432	15	35	0.429	16	19	0.842	18	29	47	27	16	5	16	16	107	15496	 16-25 
29	82	0.354	9	35	0.257	15	26	0.577	20	41	61	17	6	2	18	17	82	19108	 16-26 
49	94	0.521	10	24	0.417	20	24	0.833	11	34	45	35	10	5	15	17	128	12148	 17-26 
31	86	0.36	6	25	0.24	18	25	0.72	16	30	46	14	11	2	19	14	86	16388	 17-27 
41	90	0.456	12	34	0.353	16	23	0.696	14	30	44	24	5	2	14	21	110	19800	 17-28 
35	83	0.422	8	24	0.333	17	23	0.739	16	35	51	21	4	8	18	17	95	18178	 17-29 
23	75	0.307	2	20	0.1	21	23	0.913	14	24	38	15	12	5	17	16	69	11213	 17-30 
41	82	0.5	10	25	0.4	22	35	0.629	12	32	44	28	8	8	12	11	114	18213	 18-30 
42	88	0.477	9	20	0.45	15	18	0.833	14	31	45	27	7	5	6	17	108	12768	 19-30 
43	87	0.494	12	24	0.5	11	15	0.733	12	23	35	23	7	2	10	18	109	15892	 19-31 
37	82	0.451	4	24	0.167	20	26	0.769	11	40	51	23	4	4	16	16	98	17035	 20-31 
37	79	0.468	10	31	0.323	17	22	0.773	12	23	35	18	8	4	15	25	101	16075	 20-32 
37	83	0.446	5	19	0.263	27	30	0.9	10	38	48	21	8	5	8	18	106	15876	 21-32 
33	81	0.407	9	21	0.429	12	17	0.706	10	26	36	17	4	4	10	14	87	14617	 21-33 
