fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
34	89	0.382	6	21	0.286	17	30	0.567	15	27	42	17	10	5	11	29	91	18165	 00-01 
32	86	0.372	5	23	0.217	12	22	0.545	12	30	42	20	9	5	16	18	81	18717	 00-02 
35	67	0.522	7	23	0.304	19	26	0.731	4	33	37	28	9	10	24	21	96	19753	 00-03 
33	74	0.446	11	22	0.5	16	23	0.696	6	25	31	19	12	4	17	20	93	12896	 00-04 
33	77	0.429	8	25	0.32	15	23	0.652	6	32	38	22	12	12	20	18	89	12111	 00-05 
43	91	0.473	12	30	0.4	17	25	0.68	17	25	42	29	7	2	12	29	115	16820	 00-06 
33	87	0.379	10	34	0.294	12	18	0.667	11	20	31	19	11	6	17	23	88	18470	 00-07 
23	77	0.299	7	27	0.259	17	33	0.515	18	28	46	9	7	4	27	24	70	19604	 00-08 
34	80	0.425	7	21	0.333	12	18	0.667	14	32	46	19	10	5	23	28	87	18138	 00-09 
27	83	0.325	4	26	0.154	17	24	0.708	5	34	39	15	11	4	13	18	75	18581	 00-10 
34	86	0.395	7	21	0.333	15	21	0.714	9	35	44	22	10	2	15	20	90	12701	 00-11 
36	78	0.462	4	23	0.174	20	33	0.606	10	29	39	18	10	1	17	23	96	16789	 00-12 
30	75	0.4	8	26	0.308	15	25	0.6	10	26	36	13	8	1	18	21	83	19812	 00-13 
42	84	0.5	0	8	0	20	24	0.833	7	22	29	28	11	6	10	20	104	11094	 00-14 
34	85	0.4	9	24	0.375	14	17	0.824	13	29	42	23	11	5	20	24	91	11223	 00-15 
36	85	0.424	6	21	0.286	25	31	0.806	22	33	55	26	10	4	24	26	103	16145	 00-16 
38	89	0.427	12	29	0.414	15	25	0.6	8	34	42	22	9	3	10	29	103	12843	 00-17 
32	82	0.39	5	24	0.208	16	25	0.64	13	36	49	15	12	7	18	17	85	10463	 01-17 
32	84	0.381	8	28	0.286	19	30	0.633	19	25	44	25	13	2	17	24	91	15092	 01-18 
40	87	0.46	7	23	0.304	21	30	0.7	12	41	53	27	12	8	18	27	108	16514	 02-18 
30	72	0.417	6	25	0.24	13	22	0.591	7	32	39	21	10	10	18	18	79	11733	 02-19 
22	69	0.319	11	28	0.393	15	20	0.75	10	27	37	18	10	4	23	20	70	16326	 02-20 
40	82	0.488	11	28	0.393	24	34	0.706	10	35	45	22	11	4	16	24	115	13698	 02-21 
33	93	0.355	4	28	0.143	17	21	0.81	16	32	48	19	11	9	22	28	87	12903	 02-22 
32	71	0.451	12	26	0.462	15	17	0.882	2	33	35	23	6	12	24	17	91	13398	 02-23 
35	82	0.427	6	23	0.261	20	25	0.8	15	37	52	20	8	6	19	19	96	15682	 03-23 
33	77	0.429	5	19	0.263	20	27	0.741	14	28	42	11	13	11	16	20	91	19600	 04-23 
36	81	0.444	3	14	0.214	18	33	0.545	9	33	42	16	13	7	18	14	93	19972	 04-24 
24	74	0.324	5	26	0.192	18	28	0.643	10	34	44	11	8	5	16	20	71	18890	 04-25 
33	86	0.384	6	20	0.3	14	23	0.609	18	30	48	16	11	2	27	16	86	19596	 04-26 
37	87	0.425	7	26	0.269	15	25	0.6	16	25	41	20	12	7	16	15	96	16514	 04-27 
32	79	0.405	9	25	0.36	18	26	0.692	15	30	45	17	7	1	21	19	91	19060	 04-28 
38	79	0.481	7	23	0.304	12	15	0.8	8	35	43	31	5	8	17	24	95	17771	 05-28 
25	83	0.301	2	25	0.08	25	29	0.862	15	29	44	14	11	6	24	19	77	10288	 05-29 
36	79	0.456	8	17	0.471	10	17	0.588	11	27	38	22	15	4	14	22	90	16172	 06-29 
32	80	0.4	11	24	0.458	18	25	0.72	12	32	44	21	4	12	16	31	93	17496	 07-29 
31	76	0.408	9	25	0.36	16	25	0.64	12	23	35	20	8	6	18	22	87	10466	 07-30 
31	80	0.388	3	19	0.158	19	31	0.613	11	34	45	13	10	8	12	22	84	19800	 07-31 
36	80	0.45	7	22	0.318	17	27	0.63	9	30	39	22	12	10	8	20	96	15672	 08-31 
38	82	0.463	7	28	0.25	6	7	0.857	10	32	42	24	10	5	22	16	89	15496	 08-32 
28	85	0.329	6	24	0.25	14	23	0.609	10	20	30	19	11	4	16	17	76	19040	 08-33 
29	79	0.367	8	23	0.348	25	32	0.781	15	28	43	20	7	13	14	19	91	13201	 08-34 
31	81	0.383	9	29	0.31	15	18	0.833	15	33	48	21	9	6	18	19	86	13640	 08-35 
31	81	0.383	9	24	0.375	12	22	0.545	15	33	48	18	7	2	23	19	83	17579	 08-36 
