fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
40	80	0.5	13	22	0.591	9	17	0.529	10	32	42	26	6	8	17	24	102	19800	 00-01 
35	69	0.507	7	20	0.35	25	33	0.758	3	34	37	26	10	6	12	20	102	19118	 01-01 
38	92	0.413	8	25	0.32	8	11	0.727	10	27	37	26	14	5	13	25	92	18581	 01-02 
43	93	0.462	13	33	0.394	20	26	0.769	7	31	38	28	8	3	19	33	119	15891	 01-03 
33	81	0.407	9	22	0.409	28	36	0.778	12	29	41	18	10	5	8	17	103	17521	 02-03 
27	71	0.38	10	27	0.37	27	28	0.964	9	29	38	20	7	3	15	16	91	19812	 03-03 
39	76	0.513	9	20	0.45	13	18	0.722	13	33	46	23	8	4	18	12	100	12595	 04-03 
42	75	0.56	11	28	0.393	19	23	0.826	3	33	36	33	10	5	13	20	114	17090	 05-03 
40	90	0.444	3	22	0.136	11	13	0.846	11	26	37	26	6	8	18	12	94	20562	 05-04 
41	85	0.482	9	27	0.333	18	23	0.783	13	25	38	22	7	3	10	17	109	17848	 05-05 
38	80	0.475	5	24	0.208	18	26	0.692	8	38	46	20	7	5	9	18	99	16517	 06-05 
36	85	0.424	7	25	0.28	27	34	0.794	12	31	43	17	16	6	10	23	106	15440	 07-05 
42	82	0.512	10	24	0.417	21	24	0.875	9	23	32	31	2	4	13	24	115	16253	 07-06 
38	76	0.5	5	17	0.294	19	22	0.864	11	31	42	26	6	7	18	14	100	17079	 08-06 
40	75	0.533	12	23	0.522	13	16	0.813	5	39	44	31	8	5	12	17	105	14185	 09-06 
43	82	0.524	11	24	0.458	12	14	0.857	4	27	31	36	8	8	16	14	109	12705	 10-06 
40	74	0.541	12	25	0.48	20	23	0.87	5	25	30	25	9	1	16	24	112	19600	 11-06 
35	81	0.432	13	34	0.382	15	24	0.625	6	40	46	22	12	4	10	22	98	16146	 12-06 
36	87	0.414	10	27	0.37	14	19	0.737	11	32	43	26	9	4	12	15	96	12143	 13-06 
40	77	0.519	9	21	0.429	19	27	0.704	6	41	47	27	11	7	16	20	108	14519	 14-06 
38	91	0.418	10	30	0.333	9	13	0.692	16	36	52	26	15	1	14	16	95	11733	 15-06 
29	78	0.372	9	29	0.31	20	27	0.741	5	37	42	24	12	3	12	12	87	13247	 16-06 
35	84	0.417	8	27	0.296	21	24	0.875	9	32	41	24	4	4	10	19	99	15939	 16-07 
36	83	0.434	7	21	0.333	14	17	0.824	5	35	40	26	10	7	9	17	93	16805	 17-07 
49	76	0.645	16	28	0.571	13	16	0.813	6	34	40	36	3	5	9	17	127	20562	 18-07 
38	74	0.514	10	26	0.385	18	24	0.75	4	33	37	26	7	9	15	15	104	16998	 19-07 
40	81	0.494	7	19	0.368	18	27	0.667	6	37	43	26	6	6	17	21	105	20339	 20-07 
34	76	0.447	12	23	0.522	27	35	0.771	9	34	43	28	6	3	14	21	107	19191	 21-07 
31	76	0.408	4	23	0.174	11	14	0.786	8	30	38	20	8	4	22	19	77	19016	 21-08 
33	90	0.367	9	29	0.31	15	19	0.789	17	34	51	25	9	4	11	17	90	16788	 22-08 
40	79	0.506	10	29	0.345	19	26	0.731	7	37	44	23	13	5	15	19	109	19215	 23-08 
33	81	0.407	6	23	0.261	26	30	0.867	11	36	47	24	9	3	10	17	98	19029	 24-08 
