fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
32	70	0.457	9	24	0.375	17	20	0.85	11	22	33	22	5	2	19	15	90	20562	 00-01 
41	104	0.394	3	15	0.2	29	33	0.879	20	32	52	18	8	4	9	18	114	22879	 01-01 
31	85	0.365	9	21	0.429	11	14	0.786	13	28	41	18	5	3	14	19	82	19441	 01-02 
30	72	0.417	6	16	0.375	34	40	0.85	7	23	30	6	8	4	12	22	100	19911	 01-03 
40	84	0.476	6	23	0.261	24	33	0.727	6	36	42	25	5	3	8	14	110	19623	 02-03 
40	81	0.494	13	27	0.481	25	30	0.833	12	33	45	26	3	5	9	13	118	20562	 03-03 
43	85	0.506	8	23	0.348	28	37	0.757	8	32	40	22	5	5	11	21	122	18624	 04-03 
49	90	0.544	19	31	0.613	10	13	0.769	12	35	47	39	12	2	13	14	127	20562	 05-03 
34	79	0.43	10	29	0.345	19	23	0.826	9	33	42	18	7	8	15	15	97	20562	 05-04 
37	83	0.446	7	18	0.389	9	13	0.692	10	28	38	23	7	5	16	21	90	20562	 05-05 
27	75	0.36	6	27	0.222	18	23	0.783	9	32	41	13	12	4	19	21	78	20356	 05-06 
35	81	0.432	3	16	0.188	20	29	0.69	11	35	46	24	4	6	18	28	93	20562	 05-07 
42	81	0.519	6	16	0.375	16	22	0.727	12	32	44	30	14	9	12	23	106	20562	 06-07 
38	74	0.514	6	20	0.3	31	38	0.816	7	25	32	23	13	2	9	18	113	20562	 07-07 
41	78	0.526	7	16	0.438	20	32	0.625	9	35	44	20	4	6	9	20	109	20562	 08-07 
39	73	0.534	6	21	0.286	27	38	0.711	7	33	40	22	5	5	19	17	111	20562	 09-07 
32	70	0.457	5	18	0.278	21	26	0.808	6	27	33	19	8	1	17	16	90	19812	 10-07 
41	84	0.488	9	20	0.45	14	21	0.667	15	33	48	28	7	2	13	21	105	20077	 11-07 
43	90	0.478	9	25	0.36	15	22	0.682	20	35	55	25	10	5	13	17	110	17732	 12-07 
39	79	0.494	9	26	0.346	18	21	0.857	12	19	31	27	4	5	11	17	105	20562	 13-07 
31	85	0.365	9	28	0.321	23	30	0.767	15	33	48	20	5	4	14	20	94	18203	 13-08 
44	89	0.494	8	22	0.364	18	23	0.783	11	29	40	22	6	6	6	19	114	18069	 13-09 
38	83	0.458	9	24	0.375	12	17	0.706	8	35	43	28	10	5	10	14	97	20562	 14-09 
37	82	0.451	8	30	0.267	16	21	0.762	10	23	33	24	3	0	8	17	98	20562	 14-10 
31	77	0.403	9	24	0.375	24	29	0.828	11	33	44	22	7	4	16	16	95	20562	 15-10 
46	76	0.605	7	14	0.5	6	10	0.6	4	29	33	34	2	4	14	19	105	20562	 16-10 
44	84	0.524	12	24	0.5	25	31	0.806	12	26	38	24	11	6	17	23	125	20562	 17-10 
32	72	0.444	6	26	0.231	21	33	0.636	11	26	37	16	8	4	15	15	91	19817	 17-11 
33	80	0.413	8	30	0.267	24	26	0.923	8	29	37	19	10	5	9	14	98	18846	 18-11 
31	82	0.378	5	29	0.172	13	17	0.765	10	36	46	25	4	5	17	15	80	20562	 18-12 
37	84	0.44	13	31	0.419	14	21	0.667	11	31	42	23	10	2	18	24	101	19215	 18-13 
29	85	0.341	8	31	0.258	14	16	0.875	13	36	49	19	5	5	12	16	80	20562	 18-14 
33	87	0.379	4	15	0.267	21	30	0.7	13	33	46	16	8	5	7	23	91	19307	 19-14 
35	86	0.407	8	25	0.32	12	17	0.706	12	26	38	26	6	3	12	14	90	20562	 19-15 
33	85	0.388	11	30	0.367	15	22	0.682	13	30	43	23	8	1	11	13	92	17771	 19-16 
34	82	0.415	10	29	0.345	15	19	0.789	13	24	37	16	9	4	15	18	93	20562	 19-17 
35	86	0.407	7	23	0.304	17	23	0.739	14	31	45	13	8	1	14	14	94	19596	 19-18 
33	78	0.423	11	32	0.344	7	12	0.583	6	35	41	18	2	6	14	18	84	16143	 19-19 
36	82	0.439	13	35	0.371	15	20	0.75	16	26	42	16	7	1	19	21	100	16819	 19-20 
37	78	0.474	9	30	0.3	26	36	0.722	12	26	38	14	8	3	9	15	109	18997	 20-20 
46	83	0.554	10	23	0.435	24	31	0.774	12	32	44	23	9	3	19	30	126	19380	 21-20 
41	90	0.456	8	18	0.444	18	25	0.72	20	34	54	20	5	4	12	19	108	20562	 22-20 
42	81	0.519	5	24	0.208	17	25	0.68	15	30	45	24	15	4	13	12	106	20562	 23-20 
46	89	0.517	15	28	0.536	22	28	0.786	11	45	56	29	7	5	11	19	129	20562	 24-20 
36	82	0.439	16	36	0.444	20	29	0.69	11	37	48	17	5	8	11	14	108	20562	 25-20 
39	93	0.419	9	34	0.265	16	17	0.941	13	34	47	19	9	4	9	20	103	18178	 26-20 
34	85	0.4	15	37	0.405	16	18	0.889	14	32	46	16	3	1	8	15	99	20562	 27-20 
38	80	0.475	11	31	0.355	14	22	0.636	7	37	44	22	11	5	17	24	101	20562	 28-20 
42	87	0.483	10	32	0.313	12	19	0.632	18	34	52	16	8	6	13	19	106	19562	 29-20 
35	78	0.449	12	27	0.444	15	22	0.682	11	32	43	22	8	6	18	17	97	20562	 30-20 
31	72	0.431	8	30	0.267	35	44	0.795	14	38	52	23	10	4	18	21	105	20562	 31-20 
40	89	0.449	11	35	0.314	8	12	0.667	15	28	43	18	6	3	15	20	99	18165	 31-21 
45	82	0.549	18	33	0.545	12	20	0.6	6	40	46	31	6	7	14	15	120	20562	 32-21 
44	78	0.564	10	25	0.4	15	19	0.789	10	33	43	32	9	3	15	19	113	20562	 33-21 
37	85	0.435	8	31	0.258	16	22	0.727	10	33	43	20	5	3	16	23	98	21920	 33-22 
46	90	0.511	14	33	0.424	21	28	0.75	10	32	42	28	12	4	10	17	127	20356	 34-22 
40	79	0.506	12	33	0.364	9	15	0.6	7	40	47	22	5	3	15	14	101	19812	 35-22 
34	77	0.442	14	37	0.378	20	24	0.833	4	36	40	22	9	5	14	25	102	19087	 36-22 
36	77	0.468	9	28	0.321	29	35	0.829	8	43	51	15	10	2	16	19	110	20562	 37-22 
33	92	0.359	9	29	0.31	11	14	0.786	14	35	49	20	3	7	15	23	86	18165	 37-23 
40	98	0.408	12	40	0.3	11	21	0.524	22	31	53	19	11	5	15	29	103	18345	 37-24 
43	89	0.483	10	28	0.357	14	14	1	12	40	52	28	10	6	11	18	110	20562	 38-24 
40	78	0.513	15	36	0.417	25	34	0.735	9	26	35	27	7	3	9	16	120	19800	 39-24 
29	69	0.42	13	38	0.342	26	33	0.788	10	27	37	18	7	6	17	14	97	19244	 39-25 
31	75	0.413	8	20	0.4	19	23	0.826	12	34	46	22	5	1	14	14	89	20562	 40-25 
44	87	0.506	15	32	0.469	24	29	0.828	12	38	50	25	11	5	12	28	127	20501	 41-25 
44	91	0.484	14	26	0.538	26	30	0.867	11	26	37	19	8	2	12	22	128	18581	 42-25 
45	76	0.592	18	35	0.514	15	19	0.789	3	31	34	26	9	6	16	21	123	17786	 43-25 
30	79	0.38	11	33	0.333	21	27	0.778	7	25	32	17	8	4	14	21	92	19626	 43-26 
45	82	0.549	15	29	0.517	12	20	0.6	11	32	43	32	2	3	11	17	117	20562	 44-26 
35	82	0.427	9	26	0.346	16	21	0.762	11	34	45	18	4	6	9	16	95	20562	 45-26 
42	84	0.5	13	31	0.419	11	16	0.688	9	27	36	22	14	1	13	12	108	16687	 46-26 
43	84	0.512	14	34	0.412	11	13	0.846	11	38	49	30	6	5	18	18	111	18119	 47-26 
37	81	0.457	8	30	0.267	16	20	0.8	6	34	40	17	10	4	16	19	98	17732	 47-27 
33	85	0.388	9	23	0.391	12	18	0.667	18	35	53	17	7	2	17	12	87	20562	 48-27 
40	80	0.5	15	35	0.429	19	25	0.76	10	33	43	23	12	7	14	21	114	20562	 49-27 
35	83	0.422	16	37	0.432	13	22	0.591	10	30	40	24	9	4	10	17	99	20562	 50-27 
36	74	0.486	11	34	0.324	21	26	0.808	11	33	44	23	8	5	18	17	104	14629	 51-27 
32	77	0.416	9	34	0.265	17	25	0.68	12	30	42	25	4	2	20	21	90	20562	 51-28 
31	79	0.392	3	22	0.136	13	19	0.684	11	33	44	18	1	5	24	18	78	18624	 51-29 
43	85	0.506	17	32	0.531	6	12	0.5	13	32	45	30	5	7	10	19	109	20562	 52-29 
43	91	0.473	16	30	0.533	11	17	0.647	11	33	44	29	7	4	16	17	113	20562	 53-29 
