fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
37	70	0.529	14	28	0.5	13	16	0.813	9	29	38	23	5	3	20	20	101	19615	 01-00 
32	78	0.41	8	25	0.32	17	23	0.739	5	40	45	20	3	3	12	25	89	15050	 01-01 
31	69	0.449	5	17	0.294	27	38	0.711	11	39	50	25	7	9	19	15	94	18581	 02-01 
31	90	0.344	2	20	0.1	17	19	0.895	12	29	41	17	12	1	14	24	81	18311	 02-02 
36	80	0.45	5	18	0.278	22	29	0.759	17	32	49	15	4	7	18	17	99	18581	 02-03 
33	83	0.398	2	19	0.105	21	27	0.778	10	29	39	20	11	4	8	17	89	19313	 03-03 
46	93	0.495	10	25	0.4	11	15	0.733	8	28	36	28	9	1	8	19	113	19596	 04-03 
33	80	0.413	10	23	0.435	17	20	0.85	7	37	44	28	9	2	10	23	93	18997	 05-03 
34	80	0.425	7	24	0.292	16	18	0.889	7	31	38	24	6	8	14	25	91	17317	 05-04 
36	81	0.444	10	26	0.385	18	21	0.857	6	46	52	27	9	8	17	17	100	18581	 06-04 
35	74	0.473	5	16	0.313	17	25	0.68	10	32	42	26	11	4	15	20	92	20562	 07-04 
46	84	0.548	13	21	0.619	16	18	0.889	14	39	53	26	6	11	20	22	121	12414	 08-04 
41	79	0.519	8	21	0.381	9	11	0.818	6	42	48	29	7	9	14	9	99	18581	 09-04 
41	74	0.554	5	15	0.333	19	29	0.655	8	37	45	21	8	5	15	20	106	18581	 10-04 
42	82	0.512	12	24	0.5	16	20	0.8	4	29	33	29	8	9	6	19	112	18581	 11-04 
41	85	0.482	11	26	0.423	18	20	0.9	10	35	45	25	9	5	14	11	111	17121	 12-04 
36	83	0.434	9	26	0.346	28	35	0.8	11	41	52	25	6	3	14	20	109	12843	 13-04 
36	101	0.356	12	32	0.375	9	12	0.75	18	40	58	23	5	6	8	19	93	15989	 13-05 
40	84	0.476	14	25	0.56	13	16	0.813	12	32	44	25	5	8	14	22	107	18119	 14-05 
47	82	0.573	7	18	0.389	22	25	0.88	8	35	43	30	5	6	16	24	123	18581	 15-05 
39	84	0.464	4	20	0.2	14	23	0.609	11	26	37	23	12	8	13	21	96	18382	 15-06 
37	73	0.507	10	19	0.526	25	30	0.833	8	27	35	22	10	4	9	16	109	18581	 16-06 
42	90	0.467	12	31	0.387	14	21	0.667	12	35	47	23	10	5	19	16	110	18581	 16-07 
34	74	0.459	5	16	0.313	26	35	0.743	11	32	43	26	9	11	13	20	99	16544	 17-07 
38	78	0.487	4	11	0.364	15	22	0.682	9	33	42	19	5	4	15	21	95	19441	 17-08 
43	105	0.41	17	35	0.486	13	27	0.481	19	41	60	31	6	11	14	16	116	18581	 17-09 
45	109	0.413	8	20	0.4	21	26	0.808	17	43	60	24	8	4	16	22	119	18581	 17-10 
32	77	0.416	3	13	0.231	26	26	1	12	36	48	10	6	2	19	20	93	20504	 17-11 
49	77	0.636	13	23	0.565	14	22	0.636	2	31	33	37	6	2	11	19	125	18581	 18-11 
42	81	0.519	7	23	0.304	15	21	0.714	10	28	38	33	8	5	16	26	106	18581	 18-12 
37	75	0.493	6	14	0.429	10	14	0.714	1	38	39	25	2	4	17	17	90	18376	 18-13 
39	83	0.47	11	30	0.367	21	24	0.875	11	27	38	22	12	6	19	28	110	18581	 19-13 
35	78	0.449	5	22	0.227	12	17	0.706	10	27	37	17	9	4	16	18	87	18119	 19-14 
39	89	0.438	6	24	0.25	11	18	0.611	8	40	48	24	5	7	14	19	95	18581	 20-14 
