fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
38	81	0.469	3	18	0.167	14	17	0.824	13	21	34	16	8	6	13	16	93	19911	 00-01 
36	83	0.434	14	35	0.4	16	18	0.889	15	25	40	22	6	0	16	21	102	19697	 00-02 
42	88	0.477	7	26	0.269	27	33	0.818	13	39	52	19	10	6	13	15	118	17721	 01-02 
36	77	0.468	10	27	0.37	19	24	0.792	9	34	43	24	4	2	17	20	101	19060	 01-03 
39	77	0.506	7	21	0.333	17	22	0.773	13	28	41	26	3	8	12	26	102	19911	 02-03 
29	68	0.426	9	28	0.321	15	19	0.789	9	32	41	19	4	6	21	17	82	18419	 02-04 
33	72	0.458	6	15	0.4	25	35	0.714	9	34	43	20	7	2	11	18	97	12888	 03-04 
32	74	0.432	6	21	0.286	16	21	0.762	5	32	37	18	5	6	11	18	86	12513	 03-05 
43	86	0.5	5	23	0.217	6	12	0.5	8	22	30	28	12	8	11	17	97	12595	 03-06 
36	70	0.514	10	22	0.455	20	25	0.8	11	28	39	25	6	8	18	20	102	19812	 04-06 
33	75	0.44	5	16	0.313	22	30	0.733	10	28	38	22	5	3	11	21	93	19800	 04-07 
35	81	0.432	10	24	0.417	18	26	0.692	12	43	55	22	8	4	13	17	98	17190	 05-07 
35	82	0.427	6	17	0.353	12	19	0.632	14	31	45	26	12	5	19	16	88	19596	 05-08 
33	71	0.465	5	14	0.357	23	29	0.793	11	31	42	15	6	8	18	25	94	18452	 05-09 
42	86	0.488	3	9	0.333	8	10	0.8	11	30	41	22	9	6	13	20	95	18904	 05-10 
31	70	0.443	3	16	0.188	17	28	0.607	8	30	38	11	9	2	19	16	82	18203	 05-11 
34	75	0.453	7	21	0.333	21	33	0.636	12	25	37	19	6	2	13	15	96	18479	 05-12 
36	84	0.429	7	18	0.389	22	30	0.733	14	34	48	18	3	6	14	15	101	16768	 05-13 
42	87	0.483	8	28	0.286	12	15	0.8	13	22	35	21	7	5	8	15	104	16677	 05-14 
36	79	0.456	8	16	0.5	13	21	0.619	13	28	41	23	4	6	11	21	93	18997	 05-15 
32	79	0.405	3	17	0.176	25	37	0.676	11	24	35	20	7	7	13	26	92	16511	 05-16 
40	80	0.5	4	14	0.286	16	22	0.727	8	35	43	18	5	7	18	23	100	18382	 06-16 
