fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
39	87	0.448	6	25	0.24	16	17	0.941	16	27	43	17	7	2	9	25	100	19600	 26-36 
37	85	0.435	8	27	0.296	13	17	0.765	12	24	36	28	11	5	16	16	95	17135	 27-36 
37	86	0.43	10	26	0.385	11	20	0.55	10	37	47	19	7	4	16	23	95	18624	 28-36 
35	83	0.422	8	28	0.286	15	21	0.714	9	38	47	28	7	4	11	18	93	18165	 29-36 
44	88	0.5	8	20	0.4	12	15	0.8	5	37	42	27	7	3	11	21	108	16553	 30-36 
44	84	0.524	13	34	0.382	17	28	0.607	11	28	39	32	10	5	20	28	118	18203	 30-37 
35	88	0.398	5	20	0.25	14	20	0.7	14	33	47	19	10	2	15	19	89	18581	 30-38 
38	105	0.362	8	27	0.296	13	17	0.765	18	41	59	24	7	5	13	23	97	18624	 30-39 
47	92	0.511	6	22	0.273	10	14	0.714	8	39	47	25	7	4	9	21	110	16814	 31-39 
28	69	0.406	5	19	0.263	25	37	0.676	10	33	43	16	8	4	16	25	86	18624	 31-40 
29	69	0.42	4	20	0.2	34	43	0.791	9	35	44	18	6	1	16	17	96	19812	 32-40 
39	93	0.419	8	31	0.258	20	23	0.87	9	31	40	29	8	1	10	32	106	18624	 32-41 
45	89	0.506	9	26	0.346	17	23	0.739	13	29	42	28	7	1	7	21	116	15140	 33-41 
39	86	0.453	6	27	0.222	16	18	0.889	7	39	46	29	9	2	10	23	100	18624	 34-41 
39	88	0.443	8	24	0.333	15	16	0.938	9	32	41	19	7	2	16	20	101	18624	 34-42 
47	97	0.485	8	26	0.308	15	22	0.682	12	32	44	26	10	4	15	28	117	19800	 35-42 
36	80	0.45	8	28	0.286	33	34	0.971	10	27	37	20	12	2	11	15	113	14284	 36-42 
38	84	0.452	8	22	0.364	15	21	0.714	11	32	43	30	11	2	14	24	99	20562	 37-42 
46	84	0.548	10	24	0.417	15	22	0.682	6	32	38	29	20	1	7	22	117	18624	 38-42 
38	99	0.384	6	27	0.222	13	15	0.867	17	33	50	24	7	6	14	19	95	18624	 39-42 
42	85	0.494	13	30	0.433	8	14	0.571	8	30	38	37	9	5	16	16	105	17316	 40-42 
