fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
39	87	0.448	11	29	0.379	17	22	0.773	13	29	42	23	4	9	10	19	106	19441	 01-00 
34	83	0.41	9	26	0.346	17	19	0.895	10	28	38	20	5	8	10	26	94	14648	 01-01 
37	92	0.402	7	27	0.259	9	14	0.643	17	39	56	20	9	2	19	19	90	19441	 01-02 
37	75	0.493	8	25	0.32	19	25	0.76	9	39	48	21	7	4	11	20	101	19441	 02-02 
40	77	0.519	12	30	0.4	16	19	0.842	12	41	53	25	3	6	17	21	108	19441	 03-02 
36	80	0.45	10	25	0.4	20	25	0.8	9	34	43	25	2	3	16	26	102	19060	 03-03 
45	100	0.45	16	31	0.516	10	14	0.714	16	35	51	27	7	11	10	21	116	16046	 04-03 
40	93	0.43	8	25	0.32	14	16	0.875	15	33	48	25	6	4	12	21	102	18495	 05-03 
45	88	0.511	16	33	0.485	24	29	0.828	12	34	46	30	7	9	14	21	130	12611	 06-03 
33	78	0.423	11	26	0.423	20	27	0.741	13	34	47	26	6	3	14	16	97	19441	 07-03 
38	76	0.5	7	19	0.368	19	23	0.826	10	33	43	20	7	1	18	21	102	19441	 08-03 
39	79	0.494	9	16	0.563	18	22	0.818	6	40	46	26	8	5	17	19	105	19866	 09-03 
37	86	0.43	7	19	0.368	13	15	0.867	10	45	55	20	7	3	16	13	94	16692	 10-03 
44	89	0.494	7	27	0.259	19	23	0.826	18	34	52	30	6	5	15	19	114	11094	 11-03 
39	92	0.424	12	27	0.444	15	20	0.75	10	40	50	21	4	7	8	18	105	16972	 12-03 
39	97	0.402	8	28	0.286	13	18	0.722	15	30	45	22	6	6	7	18	99	19459	 12-04 
39	86	0.453	12	33	0.364	17	25	0.68	15	39	54	27	8	9	18	17	107	18843	 13-04 
43	86	0.5	5	22	0.227	14	17	0.824	4	33	37	26	7	5	12	19	105	12822	 14-04 
33	83	0.398	4	21	0.19	18	23	0.783	5	43	48	20	9	5	12	16	88	19191	 15-04 
36	85	0.424	10	28	0.357	21	29	0.724	16	28	44	21	8	2	9	17	103	19812	 16-04 
41	84	0.488	9	21	0.429	7	8	0.875	10	37	47	25	4	7	13	12	98	12813	 17-04 
31	80	0.388	10	35	0.286	10	12	0.833	11	27	38	20	7	10	20	25	82	10337	 17-05 
43	88	0.489	12	24	0.5	8	11	0.727	11	26	37	20	3	5	10	17	106	21725	 17-06 
40	90	0.444	5	17	0.294	10	12	0.833	11	35	46	21	9	5	12	21	95	17206	 18-06 
41	89	0.461	7	18	0.389	19	22	0.864	11	35	46	18	8	2	11	19	108	19441	 19-06 
41	87	0.471	7	23	0.304	15	29	0.517	16	36	52	25	4	3	14	19	104	19495	 20-06 
47	110	0.427	13	35	0.371	22	23	0.957	15	43	58	18	12	5	14	24	129	18581	 21-06 
48	90	0.533	9	25	0.36	9	15	0.6	10	35	45	25	11	3	13	25	114	16079	 22-06 
34	76	0.447	10	27	0.37	17	18	0.944	5	30	35	19	9	5	22	23	95	18316	 22-07 
38	91	0.418	17	31	0.548	22	24	0.917	9	37	46	22	6	2	14	20	115	18203	 23-07 
42	88	0.477	18	43	0.419	12	14	0.857	9	39	48	25	10	8	19	22	114	19972	 24-07 
38	81	0.469	16	36	0.444	9	12	0.75	7	41	48	25	8	7	11	15	101	19800	 25-07 
38	95	0.4	12	36	0.333	14	18	0.778	15	36	51	21	5	8	14	17	102	20053	 26-07 
42	93	0.452	13	33	0.394	10	12	0.833	11	33	44	24	6	7	18	23	107	19829	 26-08 
33	83	0.398	11	26	0.423	21	24	0.875	10	35	45	18	7	4	9	12	98	19827	 27-08 
40	95	0.421	8	27	0.296	11	15	0.733	15	35	50	19	5	6	7	21	99	19441	 28-08 
36	76	0.474	10	26	0.385	21	26	0.808	6	37	43	22	6	8	20	17	103	19546	 29-08 
41	86	0.477	13	31	0.419	11	17	0.647	6	37	43	28	5	0	11	18	106	18997	 30-08 
35	87	0.402	6	26	0.231	18	20	0.9	11	37	48	22	5	1	12	18	94	19441	 30-09 
37	74	0.5	6	19	0.316	16	20	0.8	2	30	32	20	6	6	16	15	96	18581	 30-10 
36	93	0.387	13	36	0.361	13	15	0.867	15	25	40	20	7	5	7	22	98	18119	 30-11 
35	88	0.398	11	36	0.306	17	26	0.654	9	26	35	21	16	3	13	21	98	19441	 31-11 
39	87	0.448	13	32	0.406	22	28	0.786	10	34	44	21	8	4	14	18	113	16703	 31-12 
33	89	0.371	9	28	0.321	14	19	0.737	13	32	45	16	8	6	10	13	89	19567	 31-13 
35	87	0.402	13	31	0.419	20	20	1	8	36	44	22	8	1	12	14	103	19775	 32-13 
35	80	0.438	10	31	0.323	14	17	0.824	11	28	39	18	5	5	8	20	94	20562	 32-14 
39	87	0.448	11	30	0.367	10	11	0.909	9	37	46	25	7	3	17	20	99	19018	 32-15 
33	89	0.371	9	31	0.29	13	18	0.722	11	33	44	19	11	3	16	15	88	18717	 32-16 
36	76	0.474	7	23	0.304	24	34	0.706	12	33	45	18	8	6	14	20	103	19441	 33-16 
40	90	0.444	8	31	0.258	20	23	0.87	13	44	57	21	7	7	14	14	108	19488	 34-16 
37	89	0.416	10	32	0.313	17	24	0.708	17	41	58	24	11	4	22	21	101	20398	 34-17 
40	76	0.526	9	29	0.31	20	23	0.87	4	35	39	20	8	5	11	19	109	18243	 35-17 
35	86	0.407	10	30	0.333	22	23	0.957	15	37	52	27	5	5	10	11	102	19585	 36-17 
26	72	0.361	4	22	0.182	20	22	0.909	3	34	37	12	5	5	13	13	76	19911	 36-18 
33	82	0.402	13	33	0.394	13	16	0.813	8	38	46	24	4	4	15	15	92	19782	 36-19 
43	85	0.506	13	26	0.5	12	15	0.8	12	33	45	25	9	4	13	16	111	19650	 37-19 
39	89	0.438	10	26	0.385	27	31	0.871	12	31	43	20	7	4	9	14	115	19962	 38-19 
41	83	0.494	10	24	0.417	18	20	0.9	11	32	43	19	5	3	17	20	110	16776	 39-19 
34	87	0.391	8	32	0.25	22	29	0.759	10	51	61	19	3	4	15	21	98	19060	 40-19 
34	82	0.415	7	22	0.318	19	21	0.905	8	48	56	20	7	5	16	15	94	19499	 41-19 
43	88	0.489	14	27	0.519	13	17	0.765	9	27	36	18	3	3	10	23	113	19356	 41-20 
42	92	0.457	10	33	0.303	11	14	0.786	16	44	60	25	5	2	19	18	105	19279	 42-20 
46	80	0.575	11	21	0.524	15	17	0.882	7	36	43	28	2	2	10	12	118	19486	 43-20 
45	86	0.523	13	29	0.448	10	16	0.625	7	30	37	27	6	5	10	15	113	19800	 44-20 
36	89	0.404	8	28	0.286	17	20	0.85	14	34	48	19	2	3	10	19	97	17324	 44-21 
41	81	0.506	10	26	0.385	12	21	0.571	13	32	45	22	3	2	15	15	104	19621	 44-22 
38	80	0.475	7	24	0.292	21	24	0.875	11	33	44	13	4	2	13	19	104	16203	 44-23 
33	76	0.434	6	22	0.273	14	15	0.933	5	39	44	15	6	3	17	17	86	17898	 44-24 
39	92	0.424	15	34	0.441	15	19	0.789	12	23	35	23	9	2	10	14	108	19985	 44-25 
34	81	0.42	7	27	0.259	17	20	0.85	11	34	45	19	4	5	14	18	92	19911	 45-25 
36	89	0.404	7	26	0.269	8	18	0.444	15	39	54	15	4	4	13	18	87	17219	 46-25 
48	85	0.565	8	18	0.444	16	18	0.889	8	37	45	29	8	5	16	18	120	19769	 47-25 
44	86	0.512	12	27	0.444	9	10	0.9	9	38	47	26	6	5	14	10	109	19441	 48-25 
45	89	0.506	13	25	0.52	19	25	0.76	13	30	43	25	4	3	8	19	122	19639	 48-26 
43	88	0.489	10	26	0.385	11	11	1	6	47	53	21	7	6	8	14	107	18997	 49-26 
36	84	0.429	6	16	0.375	21	23	0.913	18	33	51	17	4	3	10	9	99	19781	 50-26 
39	87	0.448	11	26	0.423	7	9	0.778	11	39	50	17	4	3	12	21	96	17416	 50-27 
42	85	0.494	12	33	0.364	20	23	0.87	12	41	53	25	8	2	15	23	116	19499	 51-27 
46	98	0.469	7	24	0.292	6	8	0.75	11	30	41	28	6	5	9	12	105	19596	 51-28 
41	87	0.471	6	30	0.2	17	22	0.773	9	30	39	22	11	4	12	25	105	19908	 51-29 
38	83	0.458	8	23	0.348	6	9	0.667	3	32	35	22	1	4	12	21	90	18203	 51-30 
38	91	0.418	7	25	0.28	15	18	0.833	12	33	45	20	7	4	19	22	98	20352	 51-31 
