fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
39	86	0.453	6	12	0.5	17	23	0.739	19	28	47	20	8	4	23	21	101	17731	 00-01 
37	76	0.487	4	10	0.4	19	28	0.679	10	33	43	18	8	3	12	21	97	18296	 01-01 
38	85	0.447	4	12	0.333	25	31	0.806	13	29	42	26	9	4	10	29	105	19356	 01-02 
37	90	0.411	7	17	0.412	17	22	0.773	13	38	51	22	9	4	11	21	98	16302	 02-02 
40	93	0.43	4	18	0.222	19	25	0.76	9	29	38	24	9	7	12	22	103	16379	 02-03 
35	87	0.402	4	16	0.25	18	23	0.783	17	32	49	13	9	2	16	17	92	19735	 02-04 
36	81	0.444	6	12	0.5	23	30	0.767	9	32	41	22	6	6	13	17	101	18996	 02-05 
29	72	0.403	3	14	0.214	30	41	0.732	11	26	37	13	5	3	22	17	91	14775	 02-06 
43	86	0.5	7	17	0.412	24	29	0.828	12	29	41	24	2	2	17	30	117	19730	 02-07 
44	89	0.494	11	22	0.5	16	22	0.727	15	20	35	26	15	2	14	23	115	15304	 03-07 
37	90	0.411	4	13	0.308	14	22	0.636	11	23	34	16	12	3	11	17	92	12414	 03-08 
37	90	0.411	6	17	0.353	21	27	0.778	15	22	37	23	10	7	10	24	101	13191	 03-09 
31	81	0.383	3	14	0.214	21	34	0.618	14	24	38	19	11	6	19	22	86	14710	 03-10 
45	79	0.57	10	18	0.556	20	24	0.833	6	25	31	37	8	1	18	20	120	18997	 04-10 
39	90	0.433	2	9	0.222	13	20	0.65	11	32	43	24	12	4	14	23	93	18843	 04-11 
35	82	0.427	2	12	0.167	29	40	0.725	6	26	32	26	9	3	10	27	101	19060	 04-12 
30	84	0.357	3	17	0.176	14	17	0.824	11	39	50	17	8	5	18	21	77	10463	 04-13 
45	97	0.464	3	10	0.3	19	27	0.704	14	29	43	23	12	5	14	26	112	12101	 04-14 
35	83	0.422	6	16	0.375	25	32	0.781	8	25	33	20	10	2	8	22	101	18581	 04-15 
32	88	0.364	2	11	0.182	20	29	0.69	18	31	49	22	12	4	19	10	86	10296	 04-16 
32	81	0.395	1	12	0.083	25	33	0.758	20	36	56	22	13	3	18	19	90	10337	 05-16 
36	78	0.462	1	7	0.143	19	29	0.655	9	22	31	21	11	9	15	16	92	13557	 05-17 
38	90	0.422	3	10	0.3	15	20	0.75	14	32	46	25	6	3	14	21	94	15008	 05-18 
36	81	0.444	3	8	0.375	20	35	0.571	11	30	41	17	7	5	9	18	95	15823	 05-19 
42	93	0.452	6	12	0.5	8	16	0.5	15	22	37	23	8	5	13	13	98	17042	 05-20 
36	77	0.468	5	11	0.455	19	24	0.792	9	34	43	23	8	1	16	19	96	12687	 05-21 
39	88	0.443	4	13	0.308	22	29	0.759	16	24	40	25	13	9	18	23	104	20562	 05-22 
41	103	0.398	3	15	0.2	17	24	0.708	14	30	44	29	5	9	7	24	102	14516	 05-23 
34	77	0.442	8	19	0.421	21	36	0.583	13	34	47	29	10	5	24	18	97	19596	 05-24 
