fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
30	85	0.353	6	24	0.25	23	31	0.742	14	37	51	17	7	4	15	21	89	17136	 01-00 
35	80	0.438	7	26	0.269	14	20	0.7	11	30	41	19	4	10	17	26	91	18203	 01-01 
36	93	0.387	5	24	0.208	28	33	0.848	15	27	42	22	4	7	15	35	105	12516	 01-02 
37	82	0.451	9	28	0.321	26	31	0.839	7	25	32	24	4	5	14	37	109	14539	 01-03 
40	85	0.471	11	29	0.379	10	15	0.667	8	34	42	22	5	5	13	22	101	19623	 01-04 
36	91	0.396	5	13	0.385	23	30	0.767	18	37	55	14	5	7	15	22	100	16046	 01-05 
39	90	0.433	8	23	0.348	27	33	0.818	15	32	47	21	10	2	12	24	113	12611	 01-06 
43	87	0.494	8	23	0.348	14	25	0.56	13	33	46	20	8	5	8	25	108	16286	 02-06 
32	82	0.39	13	34	0.382	16	26	0.615	10	29	39	20	9	0	17	21	93	19812	 02-07 
41	85	0.482	12	31	0.387	12	15	0.8	9	30	39	25	10	4	15	18	106	20562	 03-07 
40	82	0.488	10	29	0.345	17	22	0.773	12	30	42	25	6	5	8	20	107	14140	 04-07 
43	82	0.524	11	24	0.458	20	25	0.8	8	33	41	24	8	10	10	24	117	15232	 05-07 
34	90	0.378	10	37	0.27	23	38	0.605	14	43	57	20	7	2	16	28	101	18997	 06-07 
43	85	0.506	8	16	0.5	20	27	0.741	14	31	45	22	5	7	14	25	114	17033	 07-07 
39	90	0.433	8	25	0.32	26	34	0.765	20	27	47	19	10	4	17	22	112	16099	 07-08 
41	88	0.466	8	21	0.381	32	36	0.889	16	42	58	20	10	3	18	27	122	15509	 08-08 
41	87	0.471	9	26	0.346	12	17	0.706	8	31	39	23	7	6	10	22	103	16768	 09-08 
41	81	0.506	7	20	0.35	14	19	0.737	7	34	41	21	8	2	14	19	103	12822	 09-09 
31	82	0.378	5	22	0.227	22	30	0.733	10	26	36	16	8	7	19	22	89	19451	 09-10 
34	93	0.366	6	35	0.171	10	13	0.769	16	36	52	25	9	4	14	22	84	12143	 09-11 
43	104	0.413	10	30	0.333	11	15	0.733	19	30	49	21	7	2	13	28	107	19800	 09-12 
38	85	0.447	8	23	0.348	18	27	0.667	17	33	50	21	7	4	10	18	102	13433	 10-12 
36	96	0.375	7	28	0.25	17	26	0.654	15	36	51	24	7	7	15	26	96	18136	 10-13 
34	83	0.41	8	16	0.5	15	21	0.714	15	30	45	20	10	4	21	29	91	16544	 10-14 
40	99	0.404	13	30	0.433	18	23	0.783	16	35	51	30	8	1	15	36	111	12107	 10-15 
