fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
39	80	0.488	7	19	0.368	20	26	0.769	9	30	39	20	6	7	20	21	105	18624	 00-01 
42	87	0.483	7	26	0.269	11	13	0.846	12	36	48	18	3	3	8	23	102	19904	 01-01 
44	84	0.524	11	23	0.478	17	19	0.895	9	33	42	25	11	3	8	21	116	17732	 02-01 
36	82	0.439	8	21	0.381	11	17	0.647	7	35	42	17	6	5	18	22	91	16302	 02-02 
38	74	0.514	14	24	0.583	20	26	0.769	7	35	42	18	6	6	16	24	110	17732	 03-02 
40	83	0.482	4	14	0.286	20	23	0.87	14	31	45	23	10	5	14	21	104	16127	 04-02 
35	74	0.473	9	21	0.429	25	32	0.781	8	29	37	17	9	4	19	25	104	15184	 04-03 
39	89	0.438	3	16	0.188	18	20	0.9	7	34	41	19	5	2	12	22	99	19596	 04-04 
35	89	0.393	1	19	0.053	16	17	0.941	12	31	43	15	7	2	9	24	87	19441	 04-05 
29	70	0.414	9	23	0.391	16	26	0.615	11	24	35	18	10	5	12	19	83	17732	 04-06 
44	92	0.478	9	31	0.29	21	29	0.724	10	39	49	26	7	6	20	25	118	15694	 04-07 
31	67	0.463	5	15	0.333	27	30	0.9	10	28	38	17	2	6	18	17	94	18203	 05-07 
34	91	0.374	9	27	0.333	10	10	1	13	31	44	24	5	5	11	14	87	18581	 05-08 
35	71	0.493	8	24	0.333	21	28	0.75	4	36	40	25	10	7	24	19	99	11223	 06-08 
32	86	0.372	2	14	0.143	18	24	0.75	7	27	34	16	9	0	10	25	84	17732	 06-09 
39	89	0.438	6	17	0.353	14	20	0.7	21	28	49	22	7	5	14	20	98	19812	 07-09 
37	90	0.411	9	19	0.474	12	18	0.667	9	45	54	20	2	2	10	10	95	15989	 08-09 
30	80	0.375	3	18	0.167	12	19	0.632	9	42	51	16	4	2	17	21	75	16146	 08-10 
36	81	0.444	4	19	0.211	12	19	0.632	10	23	33	25	6	2	12	18	88	17732	 08-11 
29	88	0.33	3	14	0.214	19	24	0.792	15	29	44	16	9	5	11	25	80	11733	 08-12 
36	81	0.444	5	20	0.25	11	17	0.647	13	34	47	25	16	5	17	15	88	16326	 09-12 
42	72	0.583	16	23	0.696	14	20	0.7	4	39	43	29	4	4	13	24	114	17113	 10-12 
30	77	0.39	8	28	0.286	23	32	0.719	11	26	37	25	9	2	17	26	91	16827	 10-13 
35	81	0.432	9	27	0.333	10	22	0.455	14	29	43	20	3	8	13	16	89	19800	 10-14 
37	78	0.474	9	24	0.375	8	12	0.667	4	33	37	23	8	8	16	26	91	20562	 10-15 
40	76	0.526	8	20	0.4	22	29	0.759	3	34	37	29	9	4	15	18	110	17732	 11-15 
