fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
36	71	0.507	7	24	0.292	25	30	0.833	10	37	47	21	9	4	15	18	104	19812	 01-00 
41	90	0.456	13	31	0.419	13	17	0.765	11	31	42	25	4	14	19	28	108	22879	 01-01 
33	69	0.478	9	23	0.391	31	40	0.775	5	33	38	15	3	8	14	24	106	19356	 02-01 
35	75	0.467	7	15	0.467	21	27	0.778	10	34	44	23	6	9	12	18	98	21809	 03-01 
34	73	0.466	5	16	0.313	22	30	0.733	7	35	42	24	8	3	16	18	95	13098	 04-01 
40	78	0.513	12	24	0.5	26	34	0.765	12	28	40	25	4	6	17	21	118	16820	 05-01 
42	92	0.457	8	18	0.444	9	15	0.6	11	27	38	26	5	2	8	16	101	22104	 05-02 
39	88	0.443	7	20	0.35	17	20	0.85	9	40	49	22	6	8	10	19	102	21431	 06-02 
37	77	0.481	4	15	0.267	22	32	0.688	13	35	48	26	7	7	19	18	100	19800	 07-02 
35	83	0.422	4	17	0.235	16	23	0.696	10	24	34	18	6	7	13	19	90	22248	 07-03 
39	80	0.488	10	26	0.385	17	25	0.68	9	36	45	28	7	2	8	24	105	19319	 08-03 
36	84	0.429	5	19	0.263	11	16	0.688	13	29	42	23	6	4	14	26	88	17317	 08-04 
30	83	0.361	8	22	0.364	19	28	0.679	11	37	48	14	9	2	14	18	87	19866	 08-05 
36	72	0.5	9	20	0.45	16	23	0.696	7	28	35	20	9	3	16	14	97	18904	 09-05 
35	82	0.427	7	21	0.333	32	37	0.865	11	26	37	20	9	4	12	22	109	17033	 09-06 
37	90	0.411	5	17	0.294	30	37	0.811	18	34	52	18	5	13	13	21	109	18203	 10-06 
34	69	0.493	7	24	0.292	27	34	0.794	7	43	50	19	6	5	19	24	102	17732	 11-06 
47	103	0.456	8	26	0.308	27	34	0.794	15	37	52	38	5	6	18	22	129	22042	 11-07 
37	80	0.463	12	28	0.429	16	21	0.762	4	45	49	27	4	1	11	18	102	16887	 12-07 
36	83	0.434	7	21	0.333	23	27	0.852	17	33	50	24	6	3	22	23	102	22353	 12-08 
37	79	0.468	8	22	0.364	23	32	0.719	15	42	57	21	6	11	15	18	105	11733	 13-08 
44	88	0.5	5	15	0.333	22	28	0.786	14	33	47	18	5	3	7	11	115	21725	 14-08 
33	71	0.465	9	18	0.5	18	21	0.857	8	36	44	21	4	8	19	18	93	19600	 15-08 
35	93	0.376	6	29	0.207	10	14	0.714	15	42	57	18	3	6	14	17	86	16805	 15-09 
34	75	0.453	12	23	0.522	23	30	0.767	11	21	32	23	9	8	11	17	103	21875	 16-09 
32	73	0.438	10	26	0.385	29	33	0.879	8	43	51	17	2	3	9	18	103	18119	 17-09 
40	74	0.541	6	12	0.5	43	47	0.915	12	29	41	20	4	13	15	20	129	21846	 18-09 
39	85	0.459	5	17	0.294	16	24	0.667	8	44	52	20	5	7	10	14	99	20356	 19-09 
42	86	0.488	10	24	0.417	19	25	0.76	20	37	57	27	1	7	13	12	113	22865	 20-09 
41	89	0.461	6	20	0.3	19	22	0.864	15	30	45	19	8	6	13	17	107	21935	 21-09 
29	84	0.345	5	13	0.385	29	33	0.879	14	32	46	17	8	7	10	16	92	18165	 22-09 
33	86	0.384	8	25	0.32	8	15	0.533	13	35	48	22	5	11	12	18	82	22032	 22-10 
38	91	0.418	8	15	0.533	22	25	0.88	13	33	46	22	7	18	7	19	106	21794	 23-10 
37	100	0.37	6	28	0.214	29	40	0.725	24	35	59	19	10	9	16	14	109	21820	 24-10 
41	85	0.482	5	17	0.294	27	30	0.9	17	30	47	27	10	12	17	13	114	21510	 25-10 
28	84	0.333	6	20	0.3	15	20	0.75	16	27	43	17	5	5	15	20	77	21379	 25-11 
32	83	0.386	10	26	0.385	12	19	0.632	11	35	46	16	9	8	16	15	86	20356	 25-12 
35	88	0.398	4	17	0.235	21	24	0.875	22	29	51	24	5	5	12	18	95	21781	 26-12 
41	84	0.488	8	27	0.296	24	33	0.727	11	32	43	25	6	5	14	20	114	21302	 26-13 
34	79	0.43	13	27	0.481	18	24	0.75	8	25	33	18	10	5	12	21	99	21498	 26-14 
48	89	0.539	13	25	0.52	10	12	0.833	8	28	36	28	12	6	7	14	119	18624	 27-14 
37	80	0.463	9	26	0.346	16	20	0.8	7	36	43	25	5	5	13	21	99	22024	 27-15 
30	80	0.375	8	16	0.5	26	32	0.813	11	29	40	12	5	9	8	16	94	20562	 27-16 
36	76	0.474	6	19	0.316	26	32	0.813	8	38	46	19	7	8	10	16	104	21648	 28-16 
38	78	0.487	9	16	0.563	17	20	0.85	15	32	47	22	8	5	21	18	102	20408	 29-16 
31	87	0.356	7	24	0.292	15	19	0.789	14	29	43	15	5	10	9	16	84	21918	 29-17 
42	98	0.429	8	29	0.276	21	23	0.913	19	42	61	19	6	6	21	18	113	19596	 30-17 
43	104	0.413	6	25	0.24	26	32	0.813	17	32	49	26	9	6	11	21	118	18997	 30-18 
36	87	0.414	4	18	0.222	17	27	0.63	12	37	49	20	6	3	11	18	93	18055	 30-19 
31	89	0.348	8	25	0.32	20	26	0.769	18	42	60	16	3	5	12	17	90	18325	 30-20 
43	84	0.512	10	22	0.455	11	13	0.846	8	37	45	18	6	4	11	7	107	18402	 31-20 
37	77	0.481	8	22	0.364	16	18	0.889	7	28	35	27	11	1	15	11	98	16944	 32-20 
42	80	0.525	7	20	0.35	13	15	0.867	5	28	33	26	8	3	7	21	104	21560	 33-20 
42	92	0.457	9	23	0.391	20	26	0.769	13	34	47	29	10	3	8	23	113	21920	 34-20 
33	78	0.423	5	16	0.313	20	22	0.909	13	30	43	16	2	7	20	23	91	19053	 34-21 
43	89	0.483	12	24	0.5	14	16	0.875	14	33	47	27	5	3	17	14	112	22292	 35-21 
27	76	0.355	8	26	0.308	25	32	0.781	18	44	62	20	4	7	18	16	87	21434	 36-21 
34	77	0.442	3	17	0.176	15	23	0.652	9	34	43	24	6	11	12	17	86	21509	 36-22 
37	96	0.385	9	31	0.29	13	16	0.813	22	31	53	24	5	5	9	24	96	21635	 37-22 
27	87	0.31	10	26	0.385	22	30	0.733	17	34	51	18	2	1	11	17	86	21680	 37-23 
33	78	0.423	9	29	0.31	22	30	0.733	10	37	47	20	5	7	16	16	97	21468	 38-23 
40	87	0.46	7	25	0.28	21	26	0.808	12	36	48	26	4	3	10	15	108	21696	 39-23 
31	86	0.36	5	23	0.217	17	19	0.895	14	30	44	20	5	3	11	25	84	18165	 39-24 
37	73	0.507	5	15	0.333	26	29	0.897	7	37	44	20	6	6	20	24	105	18581	 39-25 
35	80	0.438	10	22	0.455	11	14	0.786	9	35	44	18	7	2	15	13	91	21815	 39-26 
40	87	0.46	10	24	0.417	14	20	0.7	8	50	58	24	6	2	18	16	104	12400	 40-26 
31	82	0.378	15	32	0.469	14	19	0.737	4	32	36	18	4	6	10	25	91	19183	 40-27 
37	83	0.446	9	29	0.31	17	24	0.708	9	24	33	20	5	3	11	24	100	18203	 40-28 
34	82	0.415	10	24	0.417	25	28	0.893	9	43	52	22	6	4	12	23	103	21753	 41-28 
42	79	0.532	9	28	0.321	15	17	0.882	13	34	47	32	4	7	12	21	108	21998	 42-28 
33	77	0.429	6	21	0.286	19	24	0.792	8	37	45	22	2	1	11	11	91	20347	 42-29 
37	82	0.451	3	16	0.188	21	29	0.724	6	40	46	21	5	7	6	20	98	21646	 43-29 
45	74	0.608	12	23	0.522	14	17	0.824	2	29	31	26	4	6	8	16	116	19800	 44-29 
43	84	0.512	6	17	0.353	19	22	0.864	12	39	51	28	8	5	12	16	111	22152	 45-29 
31	74	0.419	5	26	0.192	24	37	0.649	12	28	40	18	11	3	20	21	91	15215	 45-30 
33	85	0.388	4	17	0.235	18	21	0.857	19	25	44	18	9	5	10	15	88	22058	 46-30 
34	76	0.447	11	27	0.407	15	21	0.714	9	36	45	28	7	2	16	22	94	20562	 46-31 
34	79	0.43	12	26	0.462	23	31	0.742	12	29	41	25	9	4	15	16	103	18249	 46-32 
35	91	0.385	6	23	0.261	13	17	0.765	15	36	51	17	10	2	11	11	89	19641	 47-32 
40	90	0.444	9	26	0.346	25	36	0.694	13	35	48	20	8	5	10	20	114	22273	 48-32 
44	88	0.5	12	30	0.4	13	17	0.765	9	37	46	26	7	8	7	18	113	17732	 49-32 
31	77	0.403	7	24	0.292	22	26	0.846	7	43	50	14	11	9	21	12	91	22172	 50-32 
