fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
33	75	0.44	6	27	0.222	23	32	0.719	7	37	44	21	12	8	22	32	95	17317	 01-00 
46	83	0.554	11	23	0.478	24	28	0.857	12	31	43	30	10	4	20	26	127	19596	 02-00 
36	81	0.444	6	19	0.316	17	21	0.81	7	34	41	22	11	7	17	16	95	19441	 03-00 
43	74	0.581	15	25	0.6	20	20	1	4	35	39	29	7	3	23	22	121	19596	 04-00 
39	87	0.448	9	28	0.321	11	17	0.647	15	39	54	22	11	8	26	19	98	18312	 05-00 
33	69	0.478	11	24	0.458	18	21	0.857	3	33	36	16	9	7	26	26	95	16046	 05-01 
38	70	0.543	7	20	0.35	17	20	0.85	1	37	38	23	5	4	19	16	100	19596	 05-02 
41	90	0.456	11	34	0.324	14	21	0.667	14	31	45	30	7	10	10	16	107	19596	 06-02 
45	87	0.517	11	26	0.423	11	14	0.786	11	40	51	30	7	3	14	25	112	19596	 07-02 
46	86	0.535	14	28	0.5	30	34	0.882	11	40	51	32	4	5	16	26	136	18997	 08-02 
41	82	0.5	6	23	0.261	13	19	0.684	6	34	40	28	10	5	13	18	101	19596	 09-02 
33	93	0.355	7	25	0.28	18	24	0.75	13	39	52	26	7	8	9	18	91	18203	 10-02 
43	75	0.573	13	28	0.464	15	23	0.652	5	40	45	21	6	9	11	24	114	19647	 11-02 
44	85	0.518	12	26	0.462	11	19	0.579	8	39	47	30	7	6	15	19	111	17702	 12-02 
42	99	0.424	7	26	0.269	15	16	0.938	16	30	46	28	7	8	12	26	106	19381	 13-02 
37	79	0.468	9	21	0.429	21	27	0.778	9	40	49	24	5	8	16	19	104	12737	 14-02 
38	82	0.463	8	27	0.296	14	18	0.778	13	36	49	25	8	5	15	15	98	19596	 15-02 
47	100	0.47	10	22	0.455	8	17	0.471	18	38	56	31	11	8	9	8	112	19596	 16-02 
40	89	0.449	12	30	0.4	20	25	0.8	15	25	40	27	14	6	11	21	112	22353	 17-02 
42	91	0.462	5	22	0.227	13	14	0.929	15	36	51	24	15	6	17	18	102	10296	 18-02 
40	81	0.494	8	23	0.348	17	20	0.85	6	37	43	21	9	5	15	16	105	19596	 19-02 
37	83	0.446	10	32	0.313	21	27	0.778	9	36	45	21	7	7	13	24	105	20317	 20-02 
44	86	0.512	11	24	0.458	29	35	0.829	8	38	46	22	7	9	19	19	128	15037	 21-02 
39	95	0.411	9	31	0.29	11	12	0.917	15	34	49	18	9	11	14	19	98	18119	 21-03 
48	94	0.511	12	31	0.387	6	10	0.6	10	29	39	32	9	7	9	15	114	19596	 22-03 
49	91	0.538	9	25	0.36	21	24	0.875	10	35	45	36	9	6	12	19	128	19596	 23-03 
39	84	0.464	12	26	0.462	15	17	0.882	11	28	39	20	8	2	19	18	105	18997	 23-04 
34	80	0.425	6	28	0.214	12	22	0.545	8	36	44	24	11	4	16	21	86	19540	 23-05 
41	88	0.466	11	28	0.393	17	21	0.81	9	34	43	32	17	6	16	21	110	19596	 24-05 
46	82	0.561	12	28	0.429	22	27	0.815	8	34	42	38	19	11	14	20	126	19596	 25-05 
49	92	0.533	12	28	0.429	16	20	0.8	14	31	45	35	8	8	9	18	126	19596	 26-05 
41	88	0.466	15	28	0.536	20	32	0.625	10	44	54	27	8	4	12	22	117	19596	 27-05 
45	91	0.495	12	28	0.429	15	20	0.75	10	29	39	30	11	3	11	23	117	19596	 28-05 
43	86	0.5	10	30	0.333	16	17	0.941	9	35	44	35	9	8	13	20	112	19596	 29-05 
46	91	0.505	13	25	0.52	11	13	0.846	6	25	31	32	10	5	9	16	116	19911	 30-05 
38	81	0.469	13	29	0.448	15	19	0.789	10	26	36	29	5	5	13	21	104	19596	 31-05 
42	92	0.457	9	24	0.375	22	28	0.786	13	30	43	24	10	2	14	14	115	18203	 31-06 
50	91	0.549	9	22	0.409	22	33	0.667	12	37	49	32	11	11	14	21	131	18458	 32-06 
44	81	0.543	13	27	0.481	21	27	0.778	7	46	53	30	10	6	13	14	122	19596	 33-06 
49	98	0.5	13	29	0.448	15	18	0.833	16	30	46	26	13	9	16	23	126	19596	 34-06 
