fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
33	84	0.393	7	28	0.25	15	25	0.6	15	34	49	17	8	9	17	14	88	18846	 01-00 
35	68	0.515	12	21	0.571	36	44	0.818	8	29	37	25	7	5	21	20	118	13858	 02-00 
38	90	0.422	6	22	0.273	28	33	0.848	11	32	43	17	9	3	17	32	110	20356	 02-01 
42	87	0.483	8	23	0.348	10	14	0.714	4	29	33	27	11	3	10	19	102	17721	 03-01 
36	88	0.409	8	25	0.32	18	23	0.783	10	35	45	23	10	8	24	27	98	18624	 03-02 
38	78	0.487	8	24	0.333	15	17	0.882	8	33	41	27	11	3	24	18	99	18047	 03-03 
38	97	0.392	5	24	0.208	20	26	0.769	12	29	41	17	8	5	8	22	101	20356	 03-04 
39	83	0.47	12	29	0.414	18	26	0.692	7	42	49	29	6	6	11	23	108	18311	 04-04 
37	70	0.529	12	22	0.545	29	41	0.707	6	36	42	25	8	3	12	19	115	15485	 05-04 
38	78	0.487	7	19	0.368	14	20	0.7	9	33	42	22	10	0	11	19	97	15890	 06-04 
38	83	0.458	13	33	0.394	17	24	0.708	10	30	40	27	9	1	21	18	106	15486	 06-05 
31	87	0.356	10	32	0.313	15	18	0.833	11	30	41	15	13	4	14	20	87	17064	 06-06 
27	84	0.321	5	18	0.278	19	22	0.864	13	33	46	16	7	4	22	19	78	18624	 06-07 
27	82	0.329	7	23	0.304	21	27	0.778	10	32	42	20	11	3	14	16	82	16841	 06-08 
39	83	0.47	7	28	0.25	12	16	0.75	2	37	39	23	7	5	12	23	97	20562	 07-08 
37	79	0.468	7	21	0.333	23	31	0.742	8	33	41	24	11	2	23	15	104	20356	 07-09 
40	82	0.488	10	26	0.385	19	25	0.76	15	26	41	19	9	2	21	21	109	17255	 08-09 
42	89	0.472	8	27	0.296	12	21	0.571	6	25	31	22	9	0	6	22	104	16394	 08-10 
46	92	0.5	9	18	0.5	13	17	0.765	12	25	37	23	7	2	10	19	114	19600	 09-10 
39	89	0.438	5	25	0.2	20	24	0.833	11	36	47	20	8	3	18	25	103	16041	 09-11 
40	80	0.5	12	27	0.444	13	21	0.619	6	27	33	27	10	1	10	17	105	16875	 09-12 
44	85	0.518	14	29	0.483	12	15	0.8	4	35	39	33	6	6	13	22	114	20088	 10-12 
37	86	0.43	9	24	0.375	12	20	0.6	10	26	36	22	9	3	14	13	95	15397	 10-13 
35	84	0.417	3	15	0.2	22	25	0.88	10	28	38	22	6	4	12	18	95	18418	 10-14 
40	79	0.506	9	20	0.45	20	23	0.87	5	33	38	26	10	4	14	14	109	16987	 11-14 
42	83	0.506	14	24	0.583	15	17	0.882	4	34	38	31	9	5	11	19	113	15124	 12-14 
37	82	0.451	11	25	0.44	15	19	0.789	12	32	44	26	3	2	14	23	100	15879	 13-14 
42	84	0.5	12	27	0.444	15	22	0.682	7	32	39	32	10	5	11	20	111	17732	 14-14 
34	87	0.391	7	24	0.292	16	24	0.667	13	32	45	19	10	3	16	18	91	20356	 14-15 
35	87	0.402	8	22	0.364	13	17	0.765	8	36	44	24	8	4	10	27	91	19800	 14-16 
43	92	0.467	8	26	0.308	9	10	0.9	12	34	46	25	11	5	9	11	103	16986	 15-16 
31	91	0.341	4	30	0.133	9	13	0.692	11	34	45	19	5	2	10	12	75	17793	 15-17 
42	76	0.553	14	24	0.583	17	27	0.63	5	28	33	31	7	1	12	18	115	20356	 15-18 
33	84	0.393	8	25	0.32	14	15	0.933	7	28	35	18	9	9	19	22	88	17064	 15-19 
42	76	0.553	13	23	0.565	8	10	0.8	4	23	27	29	10	3	15	24	105	18058	 16-19 
48	99	0.485	9	24	0.375	9	10	0.9	13	30	43	31	10	7	9	23	114	21409	 17-19 
38	84	0.452	12	27	0.444	18	24	0.75	9	21	30	27	18	4	16	26	106	16248	 18-19 
51	98	0.52	11	25	0.44	5	10	0.5	17	37	54	26	8	2	15	29	118	18165	 19-19 
40	89	0.449	6	22	0.273	31	36	0.861	14	28	42	25	13	5	13	27	117	20356	 19-20 
37	77	0.481	9	21	0.429	15	20	0.75	4	31	35	25	6	3	9	16	98	17236	 19-21 
45	86	0.523	5	16	0.313	11	13	0.846	11	23	34	27	11	3	10	19	106	17008	 20-21 
32	75	0.427	7	24	0.292	20	30	0.667	5	34	39	24	5	3	20	19	91	11753	 20-22 
32	78	0.41	4	15	0.267	21	28	0.75	7	28	35	20	7	3	11	24	89	19800	 20-23 
39	88	0.443	11	28	0.393	24	30	0.8	12	29	41	21	13	7	14	28	113	15146	 20-24 
45	86	0.523	11	32	0.344	22	30	0.733	7	38	45	30	6	5	12	25	123	18320	 21-24 
40	86	0.465	7	26	0.269	11	15	0.733	2	25	27	20	8	3	13	18	98	18203	 21-25 
46	91	0.505	8	23	0.348	21	30	0.7	4	34	38	26	16	4	13	22	121	20356	 21-26 
