fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
42	93	0.452	9	23	0.391	29	35	0.829	19	30	49	24	11	7	11	28	122	18717	 01-00 
38	93	0.409	6	29	0.207	19	21	0.905	16	32	48	21	10	4	21	24	101	19812	 01-01 
41	86	0.477	9	19	0.474	26	32	0.813	9	31	40	21	8	5	18	30	117	20356	 02-01 
32	89	0.36	4	13	0.308	16	21	0.762	17	32	49	17	8	3	10	18	84	19812	 02-02 
33	84	0.393	8	24	0.333	12	15	0.8	9	31	40	16	6	7	12	23	86	20562	 02-03 
33	81	0.407	4	24	0.167	22	28	0.786	14	29	43	20	3	5	15	22	92	19812	 02-04 
33	84	0.393	9	27	0.333	24	29	0.828	10	42	52	22	5	5	9	15	99	19812	 03-04 
42	95	0.442	11	23	0.478	16	18	0.889	13	31	44	22	8	7	9	27	111	19800	 04-04 
42	86	0.488	4	21	0.19	5	7	0.714	11	41	52	20	5	5	16	24	93	16643	 04-05 
29	79	0.367	9	27	0.333	17	21	0.81	10	36	46	16	7	4	14	26	84	19812	 04-06 
38	88	0.432	4	18	0.222	15	19	0.789	10	31	41	18	8	4	9	20	95	19812	 05-06 
36	89	0.404	10	20	0.5	20	21	0.952	10	35	45	22	4	6	10	20	102	19812	 06-06 
33	72	0.458	12	20	0.6	15	23	0.652	6	30	36	23	10	5	20	20	93	18203	 07-06 
34	80	0.425	12	25	0.48	27	34	0.794	19	26	45	20	4	8	11	22	107	18226	 08-06 
28	87	0.322	4	24	0.167	18	21	0.857	15	34	49	12	7	4	11	23	78	19777	 08-07 
31	83	0.373	9	27	0.333	20	25	0.8	12	35	47	16	2	10	11	23	91	18846	 08-08 
32	85	0.376	3	14	0.214	11	15	0.733	7	32	39	16	7	5	10	24	78	19812	 08-09 
45	78	0.577	6	18	0.333	15	17	0.882	5	38	43	22	5	7	21	24	111	19812	 08-10 
38	88	0.432	4	19	0.211	19	22	0.864	8	42	50	19	5	9	17	17	99	19812	 09-10 
39	87	0.448	12	27	0.444	18	21	0.857	8	36	44	25	8	6	13	14	108	19812	 10-10 
32	76	0.421	6	25	0.24	21	28	0.75	6	31	37	22	4	4	15	24	91	16223	 10-11 
40	84	0.476	9	25	0.36	8	9	0.889	3	34	37	25	4	4	13	21	97	19812	 10-12 
31	78	0.397	8	21	0.381	15	27	0.556	7	29	36	20	10	3	10	24	85	18586	 10-13 
33	83	0.398	9	29	0.31	22	28	0.786	13	41	54	17	9	6	18	22	97	17317	 10-14 
39	75	0.52	9	21	0.429	25	28	0.893	7	27	34	17	3	3	11	22	112	19511	 11-14 
37	85	0.435	8	21	0.381	25	30	0.833	14	36	50	28	2	10	14	17	107	19812	 12-14 
40	85	0.471	6	19	0.316	21	28	0.75	14	35	49	24	8	6	15	19	107	17880	 13-14 
41	82	0.5	5	20	0.25	20	24	0.833	10	33	43	19	6	2	11	15	107	19812	 14-14 
39	76	0.513	7	24	0.292	14	16	0.875	9	30	39	21	5	6	15	14	99	19812	 14-15 
32	82	0.39	5	16	0.313	15	16	0.938	9	35	44	19	5	7	11	17	84	20562	 14-16 
39	81	0.481	7	24	0.292	13	17	0.765	12	30	42	25	6	8	22	15	98	19015	 14-17 
33	89	0.371	4	19	0.211	21	24	0.875	13	35	48	15	6	4	13	23	91	18624	 14-18 
43	79	0.544	8	16	0.5	14	17	0.824	6	30	36	23	5	8	10	18	108	19812	 15-18 
31	84	0.369	6	19	0.316	13	17	0.765	11	31	42	16	3	7	11	25	81	22443	 15-19 
44	88	0.5	11	26	0.423	12	14	0.857	12	34	46	27	8	7	16	19	111	19812	 16-19 
40	84	0.476	5	18	0.278	22	24	0.917	11	35	46	20	7	6	9	20	107	15082	 17-19 
39	70	0.557	3	8	0.375	17	18	0.944	5	29	34	15	6	5	11	18	98	19987	 18-19 
38	91	0.418	9	21	0.429	14	17	0.824	10	34	44	19	1	4	8	14	99	18420	 18-20 
39	84	0.464	7	24	0.292	15	18	0.833	12	31	43	25	5	7	11	21	100	19812	 19-20 
43	81	0.531	7	20	0.35	27	30	0.9	6	33	39	24	5	5	11	17	120	19812	 20-20 
41	91	0.451	7	22	0.318	15	23	0.652	15	32	47	19	10	3	13	13	104	17732	 20-21 
35	77	0.455	5	20	0.25	20	24	0.833	6	30	36	20	4	6	8	20	95	18119	 20-22 
43	97	0.443	8	20	0.4	25	30	0.833	10	43	53	26	6	8	14	19	119	19812	 21-22 
47	90	0.522	7	17	0.412	17	18	0.944	12	26	38	20	3	7	9	25	118	19812	 22-22 
33	85	0.388	4	18	0.222	18	20	0.9	12	30	42	24	5	2	17	22	88	19812	 22-23 
29	77	0.377	7	24	0.292	19	32	0.594	8	43	51	23	4	8	14	26	84	17768	 22-24 
44	95	0.463	11	23	0.478	23	30	0.767	9	33	42	24	9	7	9	21	122	19812	 22-25 
38	87	0.437	7	18	0.389	10	20	0.5	12	28	40	20	6	8	9	19	93	19800	 22-26 
36	84	0.429	7	20	0.35	23	26	0.885	10	39	49	24	12	7	8	18	102	19812	 23-26 
33	90	0.367	6	18	0.333	23	26	0.885	12	29	41	19	6	4	11	20	95	19812	 23-27 
31	82	0.378	6	20	0.3	21	28	0.75	16	34	50	13	3	4	16	16	89	19812	 23-28 
36	84	0.429	6	22	0.273	27	34	0.794	8	35	43	20	7	0	9	25	105	17095	 23-29 
30	80	0.375	10	29	0.345	15	17	0.882	14	33	47	15	2	6	14	23	85	19812	 23-30 
37	84	0.44	8	22	0.364	14	20	0.7	10	36	46	19	2	6	10	24	96	19812	 23-31 
44	83	0.53	8	26	0.308	12	14	0.857	7	39	46	22	6	5	15	20	108	19812	 23-32 
36	82	0.439	10	26	0.385	16	18	0.889	8	36	44	20	6	6	16	17	98	17732	 23-33 
42	83	0.506	5	17	0.294	14	16	0.875	11	40	51	17	4	7	16	19	103	16663	 24-33 
37	84	0.44	6	20	0.3	15	23	0.652	12	28	40	18	2	3	8	20	95	19812	 24-34 
35	77	0.455	13	26	0.5	22	25	0.88	8	30	38	22	4	5	13	17	105	16018	 24-35 
37	80	0.463	4	16	0.25	30	36	0.833	11	40	51	18	7	4	11	15	108	19812	 25-35 
32	87	0.368	6	15	0.4	11	12	0.917	12	27	39	16	8	9	11	23	81	19812	 25-36 
33	88	0.375	6	21	0.286	13	18	0.722	8	38	46	11	4	4	8	17	85	19812	 25-37 
42	92	0.457	9	23	0.391	11	14	0.786	10	35	45	22	4	3	10	18	104	18624	 25-38 
42	79	0.532	4	16	0.25	14	18	0.778	8	39	47	19	4	5	10	14	102	19812	 26-38 
33	75	0.44	6	18	0.333	22	26	0.846	6	37	43	21	1	9	16	20	94	13305	 26-39 
46	82	0.561	16	24	0.667	20	24	0.833	7	36	43	31	8	9	10	18	128	17105	 27-39 
34	83	0.41	4	20	0.2	22	25	0.88	14	34	48	23	7	3	14	20	94	19175	 27-40 
33	75	0.44	5	21	0.238	19	27	0.704	5	40	45	19	5	6	10	16	90	18997	 28-40 
36	91	0.396	7	19	0.368	6	10	0.6	11	27	38	29	7	3	9	11	85	19596	 28-41 
32	81	0.395	10	21	0.476	15	17	0.882	9	33	42	21	2	9	17	18	89	20356	 28-42 
32	91	0.352	4	19	0.211	12	15	0.8	19	36	55	16	5	7	14	16	80	19812	 28-43 
45	87	0.517	14	25	0.56	11	15	0.733	14	39	53	28	4	6	10	16	115	21788	 29-43 
39	76	0.513	13	30	0.433	15	16	0.938	5	40	45	19	4	9	17	12	106	19812	 30-43 
33	79	0.418	8	23	0.348	19	28	0.679	10	31	41	20	5	0	8	23	93	19812	 30-44 
36	89	0.404	10	31	0.323	9	13	0.692	6	36	42	26	9	6	14	26	91	17000	 30-45 
35	77	0.455	3	17	0.176	16	18	0.889	9	34	43	17	11	2	20	19	89	20435	 30-46 
42	84	0.5	14	23	0.609	7	7	1	7	39	46	24	4	8	17	12	105	19812	 31-46 
33	96	0.344	7	25	0.28	14	20	0.7	18	33	51	20	7	9	10	18	87	19812	 31-47 
37	78	0.474	10	26	0.385	13	15	0.867	10	33	43	24	5	6	18	16	97	19812	 31-48 
43	91	0.473	4	16	0.25	19	30	0.633	12	47	59	19	6	8	9	23	109	16076	 32-48 
32	89	0.36	7	20	0.35	18	21	0.857	13	34	47	14	4	3	8	15	89	19812	 32-49 
36	80	0.45	10	27	0.37	8	9	0.889	8	29	37	27	6	8	15	17	90	17906	 32-50 
