fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
32	86	0.372	9	23	0.391	26	31	0.839	8	32	40	23	14	3	13	30	99	19800	 00-01 
37	78	0.474	12	30	0.4	17	24	0.708	10	28	38	23	7	4	20	22	103	18165	 00-02 
28	70	0.4	4	17	0.235	16	21	0.762	7	27	34	10	8	7	24	19	76	14412	 00-03 
38	88	0.432	7	23	0.304	11	12	0.917	12	30	42	21	15	5	15	19	94	13325	 01-03 
35	91	0.385	8	23	0.348	22	29	0.759	21	32	53	18	10	1	14	20	100	14022	 02-03 
36	80	0.45	5	15	0.333	13	24	0.542	9	34	43	21	4	5	12	15	90	16914	 03-03 
39	90	0.433	6	18	0.333	13	19	0.684	12	35	47	22	5	4	7	20	97	20562	 03-04 
34	77	0.442	11	25	0.44	18	22	0.818	6	36	42	25	12	4	18	16	97	13104	 04-04 
38	79	0.481	6	17	0.353	20	31	0.645	10	31	41	20	9	6	18	28	102	17879	 05-04 
41	86	0.477	10	25	0.4	15	23	0.652	12	28	40	23	9	5	11	9	107	16797	 06-04 
35	87	0.402	9	21	0.429	16	24	0.667	11	39	50	19	4	5	12	21	95	21660	 06-05 
42	92	0.457	12	27	0.444	16	20	0.8	16	32	48	28	18	8	18	17	112	11080	 07-05 
47	91	0.516	15	30	0.5	14	23	0.609	11	31	42	28	15	5	14	13	123	17137	 08-05 
44	80	0.55	19	26	0.731	16	23	0.696	7	34	41	25	11	0	20	18	123	15486	 09-05 
37	87	0.425	8	28	0.286	22	29	0.759	8	43	51	18	8	4	13	18	104	18165	 10-05 
34	83	0.41	9	27	0.333	30	37	0.811	9	41	50	17	4	5	15	18	107	18997	 11-05 
32	76	0.421	7	20	0.35	32	39	0.821	9	38	47	16	7	6	14	26	103	19060	 12-05 
38	88	0.432	13	30	0.433	22	24	0.917	15	26	41	18	4	3	12	17	111	19206	 12-06 
40	93	0.43	12	29	0.414	27	34	0.794	12	32	44	17	10	2	15	34	119	19500	 12-07 
44	100	0.44	14	33	0.424	21	26	0.808	16	28	44	23	8	3	16	18	123	18165	 12-08 
36	86	0.419	6	28	0.214	18	20	0.9	7	38	45	22	13	6	12	13	96	16184	 13-08 
41	82	0.5	3	16	0.188	11	18	0.611	5	28	33	17	7	2	16	16	96	14858	 13-09 
41	86	0.477	10	22	0.455	14	16	0.875	10	34	44	14	8	3	14	21	106	16598	 14-09 
43	89	0.483	11	29	0.379	10	17	0.588	5	42	47	28	9	4	8	17	107	14824	 15-09 
37	89	0.416	7	28	0.25	23	26	0.885	14	38	52	17	4	4	11	15	104	16548	 16-09 
30	77	0.39	5	28	0.179	19	25	0.76	13	32	45	12	8	2	17	20	84	18119	 16-10 
38	90	0.422	7	19	0.368	9	15	0.6	13	35	48	21	5	3	14	15	92	18418	 16-11 
41	89	0.461	12	32	0.375	12	20	0.6	6	32	38	20	14	4	11	16	106	18165	 16-12 
40	80	0.5	9	26	0.346	13	14	0.929	10	29	39	25	10	2	21	13	102	15076	 17-12 
38	87	0.437	7	26	0.269	10	18	0.556	11	29	40	9	16	3	14	20	93	18165	 18-12 
37	97	0.381	7	22	0.318	19	24	0.792	16	30	46	18	14	7	12	21	100	22206	 18-13 
41	82	0.5	13	30	0.433	21	26	0.808	7	28	35	27	9	6	19	25	116	16348	 18-14 
33	73	0.452	7	18	0.389	21	29	0.724	6	41	47	11	7	9	13	22	94	18165	 19-14 
37	94	0.394	8	28	0.286	18	25	0.72	14	41	55	18	4	3	10	26	100	19874	 19-15 
32	76	0.421	6	22	0.273	25	29	0.862	9	33	42	19	11	6	16	18	95	18846	 20-15 
36	81	0.444	5	21	0.238	14	19	0.737	14	40	54	21	7	7	24	17	91	16895	 21-15 
43	90	0.478	9	31	0.29	8	10	0.8	5	34	39	33	12	5	18	21	103	18133	 21-16 
41	79	0.519	10	24	0.417	24	31	0.774	8	33	41	25	13	5	13	21	116	15284	 22-16 
37	91	0.407	5	30	0.167	15	20	0.75	13	35	48	18	12	3	17	20	94	18624	 22-17 
