fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
37	96	0.385	12	29	0.414	20	26	0.769	23	36	59	23	5	3	15	15	106	19187	 01-00 
30	74	0.405	7	19	0.368	25	34	0.735	8	35	43	16	2	4	10	20	92	18434	 02-00 
39	104	0.375	6	28	0.214	14	28	0.5	20	41	61	18	9	2	14	19	98	16035	 03-00 
33	86	0.384	5	22	0.227	11	17	0.647	19	31	50	14	8	5	23	21	82	13325	 03-01 
37	74	0.5	8	22	0.364	18	36	0.5	6	41	47	15	8	3	15	21	100	16676	 04-01 
47	96	0.49	11	30	0.367	15	22	0.682	18	28	46	16	13	5	9	16	120	19393	 05-01 
40	85	0.471	6	19	0.316	9	15	0.6	12	29	41	15	9	3	20	14	95	19596	 05-02 
34	89	0.382	9	32	0.281	15	20	0.75	14	31	45	16	10	3	16	20	92	17317	 05-03 
33	74	0.446	7	27	0.259	23	35	0.657	11	31	42	15	8	2	15	23	96	19060	 05-04 
35	96	0.365	7	27	0.259	8	15	0.533	12	34	46	16	7	2	10	25	85	18997	 05-05 
36	84	0.429	7	21	0.333	25	31	0.806	11	37	48	20	11	1	13	15	104	18442	 06-05 
40	87	0.46	6	28	0.214	10	13	0.769	8	37	45	13	11	5	14	23	96	13445	 07-05 
36	79	0.456	8	26	0.308	15	21	0.714	8	30	38	20	3	2	13	17	95	15890	 07-06 
31	91	0.341	6	28	0.214	20	24	0.833	22	26	48	19	7	3	17	18	88	12319	 07-07 
41	98	0.418	16	31	0.516	6	7	0.857	18	36	54	24	6	7	7	16	104	15119	 08-07 
31	90	0.344	9	29	0.31	16	20	0.8	13	25	38	17	9	1	8	21	87	18203	 08-08 
34	101	0.337	6	24	0.25	9	21	0.429	19	32	51	19	11	1	14	15	83	12823	 08-09 
45	85	0.529	8	23	0.348	18	37	0.486	14	32	46	22	8	8	11	19	116	14818	 09-09 
44	87	0.506	12	27	0.444	27	44	0.614	13	37	50	24	10	1	18	20	127	13985	 10-09 
34	82	0.415	7	23	0.304	27	39	0.692	8	38	46	18	8	4	9	11	102	16963	 11-09 
41	93	0.441	9	24	0.375	20	26	0.769	17	44	61	20	11	1	16	21	111	20228	 12-09 
32	87	0.368	10	34	0.294	10	22	0.455	7	34	41	17	11	2	12	20	84	15481	 12-10 
37	87	0.425	8	29	0.276	10	15	0.667	13	30	43	17	9	6	12	16	92	13411	 12-11 
43	93	0.462	10	27	0.37	11	16	0.688	17	31	48	18	9	9	14	21	107	17239	 13-11 
45	90	0.5	13	29	0.448	15	19	0.789	10	36	46	26	11	6	14	18	118	14858	 14-11 
37	89	0.416	6	19	0.316	23	31	0.742	15	39	54	17	8	0	18	21	103	13525	 14-12 
38	78	0.487	11	21	0.524	32	43	0.744	7	29	36	13	5	4	11	22	119	13120	 15-12 
56	124	0.452	8	29	0.276	27	46	0.587	19	45	64	28	7	4	11	35	147	21534	 16-12 
35	78	0.449	15	30	0.5	8	14	0.571	12	31	43	16	3	3	16	11	93	19901	 17-12 
38	89	0.427	7	21	0.333	17	33	0.515	13	33	46	18	7	9	14	20	100	17575	 17-13 
35	91	0.385	6	25	0.24	17	25	0.68	18	33	51	16	11	2	15	24	93	18288	 17-14 
37	89	0.416	10	27	0.37	12	17	0.706	15	24	39	21	6	4	10	14	96	19812	 17-15 
41	86	0.477	14	35	0.4	19	28	0.679	12	40	52	24	7	3	16	16	115	15475	 18-15 
33	93	0.355	3	20	0.15	13	23	0.565	12	36	48	17	5	2	10	18	82	18165	 18-16 
43	88	0.489	14	30	0.467	15	21	0.714	18	36	54	25	6	6	10	18	115	14301	 19-16 
33	74	0.446	10	27	0.37	23	36	0.639	11	36	47	18	4	5	18	27	99	18624	 20-16 
43	92	0.467	8	27	0.296	9	14	0.643	11	36	47	23	10	5	9	12	103	16406	 21-16 
38	91	0.418	6	23	0.261	17	26	0.654	11	30	41	22	8	2	12	24	99	14273	 21-17 
37	72	0.514	15	32	0.469	12	17	0.706	8	27	35	18	3	2	20	21	101	15977	 21-18 
47	101	0.465	8	23	0.348	11	20	0.55	17	40	57	22	8	11	9	22	113	21584	 22-18 
42	95	0.442	5	26	0.192	12	20	0.6	20	30	50	18	8	2	11	16	101	18935	 22-19 
38	80	0.475	12	30	0.4	35	59	0.593	14	38	52	23	8	7	10	17	123	17203	 23-19 
38	91	0.418	7	30	0.233	16	20	0.8	18	26	44	17	5	2	15	14	99	15281	 23-20 
40	84	0.476	11	29	0.379	10	19	0.526	11	40	51	23	4	5	16	22	101	14646	 23-21 
34	75	0.453	11	22	0.5	16	33	0.485	7	35	42	19	7	1	10	18	95	18783	 24-21 
39	91	0.429	5	21	0.238	27	38	0.711	21	30	51	15	9	2	10	19	110	13712	 25-21 
40	84	0.476	7	23	0.304	19	26	0.731	9	30	39	20	5	4	9	24	106	21012	 25-22 
39	87	0.448	9	29	0.31	20	34	0.588	10	29	39	9	10	6	11	29	107	19800	 25-23 
42	98	0.429	10	30	0.333	11	16	0.688	19	30	49	18	5	4	9	15	105	13290	 26-23 
32	85	0.376	11	34	0.324	20	28	0.714	9	39	48	18	3	5	16	18	95	17297	 26-24 
40	79	0.506	9	17	0.529	22	33	0.667	4	38	42	17	7	3	13	22	111	17095	 27-24 
38	79	0.481	12	33	0.364	16	31	0.516	11	27	38	14	7	3	14	26	104	18165	 27-25 
36	80	0.45	8	28	0.286	9	17	0.529	11	28	39	22	7	2	16	18	89	14103	 27-26 
38	88	0.432	10	27	0.37	6	7	0.857	7	35	42	21	5	8	14	19	92	19971	 27-27 
35	82	0.427	7	23	0.304	9	17	0.529	6	35	41	13	2	3	12	20	86	20356	 27-28 
37	89	0.416	12	33	0.364	20	32	0.625	11	30	41	18	9	6	11	25	106	17886	 27-29 
37	80	0.463	8	25	0.32	14	21	0.667	6	37	43	17	10	3	13	15	96	20562	 28-29 
39	83	0.47	11	28	0.393	22	34	0.647	10	40	50	22	10	1	16	19	111	13429	 29-29 
37	88	0.42	12	30	0.4	16	24	0.667	17	29	46	24	13	2	10	18	102	17165	 30-29 
41	71	0.577	12	23	0.522	20	27	0.741	7	31	38	28	2	1	10	20	114	17201	 31-29 
31	78	0.397	6	19	0.316	13	23	0.565	7	35	42	19	3	1	15	13	81	18418	 31-30 
36	92	0.391	6	26	0.231	11	15	0.733	14	28	42	13	6	1	9	21	89	19812	 31-31 
44	84	0.524	12	22	0.545	23	28	0.821	10	35	45	22	7	1	12	23	123	18386	 32-31 
38	85	0.447	9	27	0.333	17	30	0.567	15	36	51	19	7	3	11	14	102	20249	 33-31 
36	76	0.474	9	30	0.3	22	27	0.815	3	30	33	19	7	4	12	21	103	18189	 33-32 
49	91	0.538	9	18	0.5	18	22	0.818	12	40	52	26	6	3	13	20	125	16087	 34-32 
32	79	0.405	3	23	0.13	14	22	0.636	11	28	39	17	5	4	20	21	81	18042	 34-33 
39	84	0.464	8	25	0.32	28	39	0.718	9	39	48	23	3	4	13	25	114	14121	 34-34 
44	92	0.478	12	26	0.462	15	18	0.833	16	33	49	25	7	6	15	22	115	15982	 35-34 
46	94	0.489	10	24	0.417	13	21	0.619	15	30	45	30	5	4	6	17	115	17559	 36-34 
35	85	0.412	9	33	0.273	13	17	0.765	10	29	39	18	6	3	12	14	92	13577	 37-34 
43	80	0.538	11	24	0.458	21	25	0.84	9	36	45	30	4	5	15	15	118	16609	 38-34 
42	91	0.462	8	30	0.267	20	26	0.769	15	47	62	22	4	6	14	22	112	17209	 39-34 
34	88	0.386	7	29	0.241	20	28	0.714	14	39	53	25	2	4	11	14	95	17857	 39-35 
33	87	0.379	4	19	0.211	18	20	0.9	16	37	53	20	6	4	16	18	88	18201	 40-35 
31	81	0.383	13	33	0.394	14	24	0.583	12	35	47	23	4	4	11	17	89	19031	 40-36 
32	76	0.421	10	20	0.5	20	34	0.588	7	38	45	17	8	2	10	16	94	22197	 41-36 
32	80	0.4	5	22	0.227	20	25	0.8	12	31	43	14	7	1	13	14	89	19621	 41-37 
39	86	0.453	11	27	0.407	19	31	0.613	12	32	44	24	9	6	12	16	108	16553	 42-37 
36	77	0.468	14	32	0.438	26	29	0.897	7	37	44	17	5	2	12	18	112	18207	 43-37 
34	84	0.405	5	18	0.278	20	30	0.667	18	30	48	15	9	4	15	17	93	18575	 43-38 
37	85	0.435	16	33	0.485	22	28	0.786	9	38	47	24	5	11	12	15	112	20562	 44-38 
