fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
30	86	0.349	9	18	0.5	28	31	0.903	18	29	47	17	7	4	18	27	97	18717	 00-01 
42	82	0.512	7	24	0.292	22	28	0.786	6	26	32	33	9	2	16	32	113	13858	 00-02 
29	69	0.42	5	19	0.263	24	24	1	7	26	33	21	6	8	18	21	87	19800	 00-03 
38	73	0.521	9	23	0.391	18	26	0.692	8	28	36	24	6	7	14	23	103	12576	 01-03 
35	86	0.407	8	23	0.348	13	17	0.765	8	28	36	24	6	4	10	19	91	12437	 02-03 
35	81	0.432	3	14	0.214	26	29	0.897	13	28	41	21	6	5	12	24	99	19812	 03-03 
37	82	0.451	8	20	0.4	12	16	0.75	10	31	41	27	9	6	15	16	94	15228	 04-03 
30	73	0.411	6	17	0.353	17	23	0.739	9	32	41	14	10	2	17	18	83	11822	 04-04 
42	79	0.532	10	22	0.455	8	9	0.889	8	25	33	26	8	4	16	23	102	9403	 04-05 
43	102	0.422	6	16	0.375	16	22	0.727	15	36	51	20	6	9	12	25	108	18717	 05-05 
31	72	0.431	10	21	0.476	14	24	0.583	6	28	34	22	5	3	19	27	86	15485	 05-06 
38	73	0.521	3	8	0.375	21	26	0.808	6	16	22	22	8	2	11	29	100	20562	 05-07 
34	79	0.43	5	17	0.294	13	19	0.684	13	30	43	19	9	5	23	19	86	17137	 05-08 
43	83	0.518	9	13	0.692	14	17	0.824	12	33	45	30	12	4	12	23	109	12319	 06-08 
42	88	0.477	13	31	0.419	21	27	0.778	10	27	37	30	7	7	11	22	118	14120	 06-09 
31	74	0.419	8	26	0.308	20	22	0.909	6	32	38	20	8	2	21	20	90	16317	 06-10 
33	82	0.402	8	28	0.286	8	14	0.571	13	33	46	25	9	2	14	24	82	14224	 06-11 
35	77	0.455	6	18	0.333	16	22	0.727	8	30	38	25	10	12	13	19	92	10187	 07-11 
26	78	0.333	3	14	0.214	15	18	0.833	6	38	44	17	7	6	16	20	70	18418	 07-12 
39	87	0.448	4	18	0.222	13	14	0.929	9	42	51	21	6	6	14	33	95	16963	 07-13 
44	89	0.494	2	4	0.5	16	24	0.667	13	36	49	25	5	6	13	22	106	16223	 08-13 
30	73	0.411	4	13	0.308	26	33	0.788	10	35	45	22	8	7	16	19	90	14389	 09-13 
42	90	0.467	2	10	0.2	9	12	0.75	7	33	40	26	7	1	11	29	95	14224	 09-14 
33	80	0.413	4	11	0.364	13	16	0.813	10	30	40	19	9	4	15	19	83	19800	 09-15 
44	90	0.489	6	14	0.429	14	18	0.778	8	36	44	31	12	4	16	24	108	18717	 10-15 
40	85	0.471	4	13	0.308	11	20	0.55	12	26	38	23	7	7	11	20	95	18997	 10-16 
38	88	0.432	5	16	0.313	9	11	0.818	15	26	41	21	9	6	11	21	90	19060	 10-17 
42	91	0.462	4	18	0.222	24	28	0.857	14	27	41	25	6	7	16	29	112	19596	 10-18 
41	79	0.519	5	16	0.313	14	24	0.583	6	31	37	25	8	6	13	23	101	16859	 11-18 
51	85	0.6	5	12	0.417	6	8	0.75	5	29	34	34	14	12	16	22	113	15754	 12-18 
34	81	0.42	6	14	0.429	16	18	0.889	9	29	38	25	3	5	13	17	90	16329	 12-19 
38	79	0.481	4	14	0.286	13	15	0.867	9	43	52	14	4	5	17	22	93	20300	 12-20 
49	100	0.49	10	16	0.625	15	22	0.682	18	29	47	29	6	5	14	26	123	18203	 12-21 
