fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
44	88	0.5	12	32	0.375	12	14	0.857	6	45	51	22	7	4	12	21	112	19393	 01-00 
34	86	0.395	9	24	0.375	15	19	0.789	11	31	42	17	9	5	23	33	92	18055	 01-01 
33	79	0.418	8	30	0.267	16	28	0.571	10	35	45	20	7	5	16	20	90	17906	 01-02 
41	89	0.461	9	30	0.3	15	20	0.75	11	35	46	18	5	6	16	27	106	18903	 02-02 
41	77	0.532	11	25	0.44	15	32	0.469	13	35	48	11	5	7	19	25	108	19911	 03-02 
44	87	0.506	15	30	0.5	12	20	0.6	14	33	47	29	3	3	8	19	115	19393	 04-02 
41	76	0.539	9	25	0.36	12	18	0.667	7	33	40	24	5	2	22	22	103	19393	 04-03 
36	91	0.396	10	29	0.345	22	27	0.815	10	29	39	20	6	3	9	22	104	9153	 04-04 
39	88	0.443	9	22	0.409	14	23	0.609	10	26	36	26	6	3	9	15	101	19393	 04-05 
33	69	0.478	8	22	0.364	26	29	0.897	10	33	43	17	5	10	22	22	100	16919	 04-06 
35	89	0.393	5	21	0.238	19	21	0.905	16	30	46	20	5	3	12	25	94	15317	 04-07 
31	75	0.413	7	19	0.368	11	13	0.846	4	35	39	15	4	3	12	18	80	18418	 04-08 
35	88	0.398	9	30	0.3	24	29	0.828	10	38	48	18	11	7	19	27	103	17107	 04-09 
38	90	0.422	8	25	0.32	18	24	0.75	17	38	55	16	8	3	14	17	102	19393	 05-09 
43	87	0.494	8	25	0.32	13	17	0.765	7	36	43	27	7	8	10	18	107	18997	 06-09 
31	88	0.352	6	22	0.273	20	27	0.741	16	39	55	18	5	9	14	21	88	19393	 06-10 
38	78	0.487	12	30	0.4	20	26	0.769	12	34	46	24	5	2	16	16	108	20019	 07-10 
33	87	0.379	5	23	0.217	16	27	0.593	13	41	54	18	6	2	18	38	87	19060	 07-11 
41	100	0.41	15	40	0.375	15	17	0.882	13	37	50	24	6	1	15	23	112	19393	 07-12 
44	85	0.518	18	36	0.5	17	20	0.85	15	33	48	26	11	3	15	20	123	19206	 08-12 
39	77	0.506	10	20	0.5	21	30	0.7	8	32	40	23	7	3	14	21	109	16203	 09-12 
