fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
36	73	0.493	12	20	0.6	20	21	0.952	2	39	41	23	5	7	13	25	104	19724	 01-00 
33	77	0.429	6	21	0.286	20	22	0.909	6	32	38	21	5	7	13	20	92	20562	 01-01 
42	86	0.488	9	22	0.409	16	21	0.762	11	37	48	24	11	5	12	16	109	19600	 02-01 
38	86	0.442	5	28	0.179	11	16	0.688	13	36	49	13	10	9	18	21	92	19600	 02-02 
37	76	0.487	4	14	0.286	18	25	0.72	7	35	42	14	6	6	16	19	96	11794	 03-02 
36	81	0.444	6	20	0.3	9	13	0.692	7	33	40	21	5	6	11	19	87	16914	 03-03 
35	83	0.422	8	20	0.4	18	25	0.72	13	35	48	18	8	8	10	20	96	19600	 04-03 
38	84	0.452	5	20	0.25	20	27	0.741	15	32	47	23	7	7	10	12	101	19825	 05-03 
36	77	0.468	4	13	0.308	16	25	0.64	8	39	47	14	6	11	15	20	92	19600	 06-03 
36	79	0.456	5	24	0.208	14	30	0.467	10	41	51	20	3	12	22	26	91	19600	 06-04 
42	89	0.472	7	24	0.292	25	33	0.758	12	29	41	25	11	7	7	15	116	19600	 07-04 
30	69	0.435	5	18	0.278	31	45	0.689	9	36	45	16	7	14	16	19	96	19673	 08-04 
31	81	0.383	5	19	0.263	28	36	0.778	16	40	56	18	8	7	9	19	95	19777	 09-04 
32	79	0.405	6	20	0.3	11	16	0.688	10	33	43	21	2	7	13	14	81	15119	 09-05 
33	76	0.434	7	17	0.412	24	28	0.857	8	34	42	16	4	7	12	13	97	19812	 10-05 
36	75	0.48	5	17	0.294	18	24	0.75	11	27	38	21	9	6	18	19	95	19600	 10-06 
40	81	0.494	3	13	0.231	14	24	0.583	6	29	35	25	10	3	9	14	97	19600	 11-06 
37	68	0.544	7	16	0.438	18	29	0.621	3	38	41	21	5	9	15	25	99	19600	 12-06 
41	69	0.594	5	16	0.313	16	22	0.727	4	30	34	25	5	6	16	18	103	19600	 12-07 
29	75	0.387	6	21	0.286	17	24	0.708	7	36	43	17	3	8	17	14	81	17404	 12-08 
35	81	0.432	5	20	0.25	8	13	0.615	8	37	45	14	6	8	19	16	83	16184	 12-09 
37	77	0.481	7	22	0.318	19	23	0.826	7	28	35	18	9	1	10	15	100	19813	 13-09 
40	89	0.449	7	16	0.438	13	15	0.867	15	39	54	26	6	5	15	16	100	15039	 14-09 
