fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
41	94	0.436	11	24	0.458	11	18	0.611	12	37	49	24	8	3	16	27	104	17458	 00-01 
52	101	0.515	6	22	0.273	22	30	0.733	16	40	56	26	6	7	14	23	132	17391	 01-01 
43	101	0.426	6	18	0.333	17	25	0.68	19	30	49	20	9	2	13	34	109	19060	 01-02 
29	74	0.392	7	20	0.35	24	40	0.6	8	27	35	17	8	1	13	21	89	17317	 01-03 
40	84	0.476	11	24	0.458	6	12	0.5	7	26	33	25	9	4	17	22	97	16497	 01-04 
40	93	0.43	9	28	0.321	21	29	0.724	14	29	43	26	14	3	15	19	110	16983	 01-05 
38	87	0.437	6	19	0.316	12	16	0.75	13	32	45	26	9	3	21	19	94	17317	 01-06 
34	84	0.405	7	19	0.368	13	19	0.684	11	31	42	25	10	5	19	14	88	17317	 01-07 
37	74	0.5	9	16	0.563	18	24	0.75	7	39	46	20	7	2	18	20	101	17317	 02-07 
40	94	0.426	11	27	0.407	20	26	0.769	15	35	50	25	11	3	14	16	111	17131	 03-07 
39	76	0.513	10	25	0.4	19	24	0.792	9	33	42	23	8	5	19	19	107	17006	 04-07 
38	86	0.442	5	16	0.313	16	18	0.889	13	39	52	26	7	1	20	22	97	13008	 04-08 
43	84	0.512	12	23	0.522	11	20	0.55	9	33	42	25	3	3	18	27	109	19600	 04-09 
31	81	0.383	7	20	0.35	28	31	0.903	10	37	47	23	11	5	14	16	97	16104	 05-09 
52	104	0.5	8	31	0.258	10	16	0.625	8	38	46	34	10	8	20	30	122	14163	 05-10 
44	77	0.571	10	23	0.435	31	37	0.838	7	35	42	23	9	7	8	19	129	14120	 06-10 
37	86	0.43	8	22	0.364	9	15	0.6	12	24	36	21	4	3	15	16	91	17317	 06-11 
39	100	0.39	10	25	0.4	13	15	0.867	19	29	48	22	9	7	14	24	101	19596	 06-12 
