fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
33	91	0.363	10	37	0.27	24	37	0.649	16	29	45	21	12	6	14	21	100	19596	 00-01 
34	95	0.358	7	33	0.212	17	23	0.739	15	37	52	18	5	4	12	29	92	14816	 00-02 
46	104	0.442	9	39	0.231	19	30	0.633	18	33	51	23	11	9	18	29	120	18203	 00-03 
37	94	0.394	7	28	0.25	14	25	0.56	16	41	57	19	5	6	16	27	95	18203	 00-04 
43	85	0.506	7	24	0.292	24	35	0.686	9	34	43	22	16	3	15	24	117	18203	 01-04 
48	94	0.511	9	17	0.529	23	32	0.719	9	32	41	19	16	6	15	35	128	18203	 02-04 
41	96	0.427	8	37	0.216	21	29	0.724	14	35	49	20	12	9	10	21	111	14583	 03-04 
49	86	0.57	15	32	0.469	21	26	0.808	7	31	38	34	13	5	13	20	134	20409	 04-04 
45	93	0.484	10	27	0.37	22	31	0.71	9	32	41	26	15	3	12	23	122	18203	 05-04 
35	84	0.417	7	27	0.259	18	26	0.692	7	37	44	10	13	9	12	23	95	19432	 06-04 
36	81	0.444	9	37	0.243	17	24	0.708	13	39	52	18	10	4	14	16	98	18203	 07-04 
38	97	0.392	9	34	0.265	11	18	0.611	26	27	53	17	9	2	16	19	96	19818	 07-05 
43	92	0.467	13	27	0.481	19	20	0.95	12	30	42	23	12	6	13	15	118	18203	 08-05 
51	95	0.537	16	33	0.485	10	12	0.833	13	34	47	32	11	7	16	21	128	18203	 09-05 
38	85	0.447	7	24	0.292	27	32	0.844	14	38	52	17	9	7	18	20	110	16376	 10-05 
45	108	0.417	12	41	0.293	11	16	0.688	13	40	53	22	8	3	13	22	113	16250	 10-06 
51	106	0.481	13	35	0.371	8	15	0.533	18	43	61	29	10	5	10	23	123	19596	 11-06 
41	93	0.441	11	33	0.333	16	24	0.667	11	35	46	24	6	2	14	18	109	18203	 12-06 
37	103	0.359	9	39	0.231	15	23	0.652	19	35	54	22	9	5	10	24	98	18203	 12-07 
41	86	0.477	6	27	0.222	12	15	0.8	8	42	50	25	5	11	13	18	100	18203	 13-07 
46	88	0.523	18	41	0.439	14	15	0.933	7	39	46	30	12	7	20	24	124	18203	 14-07 
43	85	0.506	7	25	0.28	17	20	0.85	6	46	52	23	10	8	17	24	110	14372	 15-07 
43	99	0.434	13	38	0.342	15	26	0.577	17	43	60	28	8	6	13	23	114	13161	 16-07 
43	94	0.457	10	28	0.357	16	24	0.667	14	37	51	25	12	6	22	22	112	19842	 16-08 
43	85	0.506	8	21	0.381	28	39	0.718	12	31	43	25	12	2	17	26	122	18203	 17-08 
42	87	0.483	13	43	0.302	17	27	0.63	9	30	39	23	10	6	18	27	114	14450	 17-09 
37	90	0.411	7	19	0.368	17	29	0.586	19	24	43	14	9	4	13	17	98	19520	 17-10 
42	90	0.467	9	22	0.409	17	24	0.708	9	31	40	26	13	7	11	20	110	18203	 18-10 
43	89	0.483	8	21	0.381	27	33	0.818	17	32	49	24	14	2	19	21	121	18203	 19-10 
51	102	0.5	13	32	0.406	17	27	0.63	18	48	66	27	8	6	17	24	132	17583	 20-10 
42	89	0.472	9	25	0.36	14	22	0.636	8	43	51	19	11	5	17	21	107	18306	 21-10 
43	90	0.478	9	25	0.36	17	22	0.773	9	36	45	17	4	10	13	27	112	18203	 21-11 
43	98	0.439	9	30	0.3	14	21	0.667	18	34	52	23	12	11	15	22	109	18055	 21-12 
51	95	0.537	7	20	0.35	9	13	0.692	11	38	49	22	12	4	16	13	118	18055	 22-12 
40	93	0.43	9	38	0.237	14	21	0.667	7	32	39	17	15	2	11	23	103	20380	 22-13 
46	103	0.447	6	24	0.25	24	35	0.686	11	35	46	22	13	3	10	30	122	18203	 23-13 
40	105	0.381	7	31	0.226	20	31	0.645	17	47	64	22	8	5	11	24	107	18997	 24-13 
40	94	0.426	8	25	0.32	23	26	0.885	11	38	49	18	9	6	10	21	111	19393	 25-13 
