fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
38	88	0.432	10	33	0.303	14	20	0.7	10	28	38	28	7	5	9	16	100	18055	 00-01 
49	98	0.5	17	50	0.34	25	34	0.735	15	27	42	29	8	8	16	28	140	20205	 01-01 
40	93	0.43	15	47	0.319	20	21	0.952	13	28	41	25	8	2	15	16	115	19291	 02-01 
38	91	0.418	12	40	0.3	16	26	0.615	9	43	52	25	7	9	17	27	104	16705	 02-02 
38	92	0.413	12	30	0.4	19	24	0.792	10	34	44	22	6	6	14	17	107	19800	 02-03 
38	91	0.418	9	28	0.321	19	25	0.76	12	31	43	24	6	3	13	19	104	19571	 02-04 
43	91	0.473	10	34	0.294	12	17	0.706	8	41	49	15	9	3	22	21	108	18354	 02-05 
43	86	0.5	13	29	0.448	14	19	0.737	10	30	40	24	5	5	23	24	113	18997	 02-06 
40	81	0.494	11	29	0.379	15	24	0.625	11	29	40	22	6	1	18	28	106	20008	 02-07 
39	82	0.476	15	34	0.441	26	27	0.963	10	40	50	25	4	6	17	22	119	19234	 03-07 
29	73	0.397	8	24	0.333	36	40	0.9	12	37	49	14	3	4	24	27	102	18306	 03-08 
43	77	0.558	14	29	0.483	11	17	0.647	4	34	38	31	9	5	16	23	111	19818	 04-08 
37	79	0.468	10	33	0.303	19	29	0.655	7	42	49	18	11	7	19	22	103	19012	 05-08 
45	77	0.584	12	28	0.429	16	24	0.667	7	44	51	24	12	6	19	19	118	19371	 06-08 
40	86	0.465	10	34	0.294	22	34	0.647	8	38	46	18	6	5	10	18	112	20260	 07-08 
30	88	0.341	10	32	0.313	18	21	0.857	7	36	43	17	8	4	9	19	88	15997	 07-09 
38	78	0.487	11	27	0.407	32	41	0.78	8	37	45	21	10	3	13	20	119	19926	 08-09 
42	87	0.483	16	41	0.39	13	21	0.619	13	30	43	27	12	3	16	16	113	20226	 09-09 
46	85	0.541	17	34	0.5	19	24	0.792	10	27	37	27	10	7	14	17	128	18055	 10-09 
34	86	0.395	10	39	0.256	25	34	0.735	9	37	46	20	9	4	16	25	103	18997	 10-10 
42	95	0.442	8	23	0.348	22	26	0.846	17	47	64	20	6	5	16	21	114	19551	 11-10 
38	88	0.432	11	30	0.367	24	35	0.686	15	35	50	25	11	4	13	19	111	19341	 12-10 
39	91	0.429	14	46	0.304	14	21	0.667	11	34	45	26	7	4	18	17	106	14810	 12-11 
41	83	0.494	12	30	0.4	13	16	0.813	14	30	44	21	9	3	15	14	107	20254	 13-11 
35	82	0.427	10	35	0.286	21	25	0.84	9	43	52	28	7	4	12	11	101	19334	 14-11 
35	75	0.467	12	34	0.353	32	43	0.744	4	32	36	22	13	5	14	16	114	19643	 15-11 
31	78	0.397	5	33	0.152	22	33	0.667	14	39	53	14	7	4	23	19	89	13265	 15-12 
40	96	0.417	9	35	0.257	24	31	0.774	16	37	53	22	6	5	14	18	113	19935	 15-13 
40	86	0.465	15	37	0.405	23	30	0.767	6	27	33	26	8	1	8	17	118	15764	 15-14 
43	92	0.467	10	28	0.357	25	33	0.758	16	29	45	24	8	0	11	30	121	17528	 15-15 
42	92	0.457	14	39	0.359	18	28	0.643	11	35	46	28	9	3	13	14	116	19596	 15-16 
43	103	0.417	12	34	0.353	20	28	0.714	8	41	49	22	1	2	9	20	118	19707	 15-17 
39	81	0.481	12	35	0.343	32	38	0.842	8	38	46	23	3	13	12	25	122	20340	 16-17 
37	78	0.474	15	32	0.469	23	33	0.697	11	28	39	19	7	6	16	22	112	18364	 16-18 
37	81	0.457	14	39	0.359	17	22	0.773	9	40	49	21	8	3	23	19	105	20380	 17-18 
31	74	0.419	14	38	0.368	26	34	0.765	5	44	49	21	7	3	26	29	102	18203	 17-19 
44	95	0.463	18	45	0.4	16	18	0.889	12	45	57	31	9	4	10	14	122	16955	 18-19 
34	88	0.386	11	44	0.25	14	19	0.737	11	38	49	16	9	2	14	13	93	18624	 18-20 
38	88	0.432	9	31	0.29	15	23	0.652	9	40	49	27	4	3	15	23	100	20656	 18-21 
36	86	0.419	8	30	0.267	17	24	0.708	14	38	52	12	10	7	18	20	97	20354	 18-22 
30	70	0.429	12	34	0.353	32	45	0.711	8	34	42	21	7	5	19	17	104	19596	 19-22 
44	97	0.454	13	38	0.342	18	24	0.75	11	32	43	25	7	7	7	16	119	18978	 20-22 
38	91	0.418	16	38	0.421	22	29	0.759	18	33	51	21	5	4	12	14	114	20340	 20-23 
37	86	0.43	15	42	0.357	12	16	0.75	13	29	42	22	6	3	13	14	101	20214	 20-24 
37	88	0.42	9	37	0.243	16	20	0.8	14	30	44	21	5	4	13	18	99	17508	 20-25 
41	99	0.414	14	40	0.35	10	17	0.588	11	37	48	24	7	11	11	19	106	17963	 20-26 
38	81	0.469	10	34	0.294	20	29	0.69	9	39	48	21	5	6	11	25	106	19466	 21-26 
37	81	0.457	14	36	0.389	18	30	0.6	9	34	43	24	8	6	9	25	106	20327	 22-26 
43	88	0.489	11	36	0.306	23	34	0.676	7	36	43	25	5	2	11	29	120	20308	 22-27 
45	84	0.536	15	38	0.395	9	11	0.818	7	42	49	31	4	1	18	19	114	18842	 23-27 
36	88	0.409	7	25	0.28	10	14	0.714	11	33	44	18	2	5	10	21	89	14075	 23-28 
40	84	0.476	16	39	0.41	15	19	0.789	9	41	50	20	2	4	13	26	111	19432	 24-28 
38	94	0.404	11	36	0.306	12	17	0.706	15	42	57	25	8	5	13	12	99	19606	 25-28 
36	87	0.414	22	53	0.415	13	20	0.65	9	28	37	23	6	5	14	15	107	20420	 25-29 
36	87	0.414	12	37	0.324	18	23	0.783	11	28	39	20	6	3	15	20	102	20340	 26-29 
35	73	0.479	13	36	0.361	21	27	0.778	3	30	33	21	5	1	18	17	104	18055	 26-30 
34	88	0.386	15	52	0.288	18	22	0.818	10	28	38	24	10	0	12	17	101	20364	 26-31 
34	84	0.405	10	41	0.244	26	33	0.788	7	35	42	19	7	2	15	21	104	20382	 26-32 
41	97	0.423	13	36	0.361	14	18	0.778	8	34	42	25	2	3	3	28	109	18306	 26-33 
37	76	0.487	14	36	0.389	24	27	0.889	7	38	45	28	3	9	17	20	112	19068	 26-34 
40	81	0.494	16	37	0.432	14	23	0.609	10	32	42	27	11	1	15	22	110	19978	 27-34 
26	85	0.306	7	40	0.175	22	33	0.667	13	30	43	17	9	5	10	23	81	20233	 27-35 
