fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
34	85	0.4	7	19	0.368	29	39	0.744	14	35	49	17	4	0	16	25	104	19915	 00-01 
45	93	0.484	8	23	0.348	25	29	0.862	13	30	43	26	5	2	14	24	123	18978	 00-02 
46	99	0.465	10	27	0.37	9	14	0.643	15	34	49	23	5	2	18	25	111	19432	 00-03 
34	89	0.382	3	18	0.167	15	16	0.938	16	37	53	18	5	2	15	19	86	19432	 00-04 
41	89	0.461	8	24	0.333	13	15	0.867	7	23	30	18	11	1	9	25	103	15896	 00-05 
40	86	0.465	7	25	0.28	20	22	0.909	16	23	39	21	9	2	15	20	107	19432	 00-06 
45	90	0.5	13	25	0.52	33	43	0.767	13	35	48	23	13	1	13	20	136	19432	 01-06 
34	83	0.41	5	18	0.278	18	19	0.947	13	22	35	18	11	4	13	22	91	19432	 01-07 
35	81	0.432	10	26	0.385	14	15	0.933	3	23	26	22	10	2	13	20	94	16221	 01-08 
41	80	0.513	10	23	0.435	8	12	0.667	8	34	42	20	8	2	18	17	100	15009	 01-09 
33	89	0.371	9	31	0.29	11	13	0.846	12	39	51	17	3	4	19	26	86	19432	 01-10 
39	91	0.429	8	21	0.381	12	18	0.667	15	38	53	15	5	6	12	17	98	21506	 01-11 
45	85	0.529	13	24	0.542	10	12	0.833	14	46	60	23	5	3	19	20	113	19432	 02-11 
35	77	0.455	4	21	0.19	21	31	0.677	9	33	42	22	12	6	23	24	95	14537	 02-12 
35	79	0.443	8	21	0.381	24	34	0.706	11	25	36	16	8	3	9	22	102	15769	 02-13 
39	102	0.382	13	34	0.382	14	15	0.933	15	31	46	18	3	2	3	22	105	19432	 02-14 
49	93	0.527	11	22	0.5	12	16	0.75	14	28	42	16	7	1	8	25	121	20524	 03-14 
44	90	0.489	7	22	0.318	22	29	0.759	20	29	49	15	11	2	13	24	117	19432	 04-14 
36	86	0.419	10	31	0.323	13	14	0.929	9	31	40	24	4	3	16	18	95	19432	 04-15 
35	89	0.393	9	23	0.391	4	9	0.444	7	36	43	20	4	1	12	19	83	18203	 04-16 
30	77	0.39	7	22	0.318	28	35	0.8	9	27	36	18	5	1	13	21	95	18624	 04-17 
34	88	0.386	5	22	0.227	22	25	0.88	11	33	44	14	6	0	11	23	95	19432	 04-18 
38	88	0.432	4	15	0.267	19	20	0.95	14	41	55	15	5	4	9	17	99	10983	 05-18 
39	89	0.438	11	32	0.344	16	23	0.696	12	29	41	17	7	2	10	19	105	19432	 05-19 
43	81	0.531	10	26	0.385	14	19	0.737	7	28	35	20	4	0	16	17	110	19432	 05-20 
47	89	0.528	15	31	0.484	7	10	0.7	12	37	49	26	5	5	7	20	116	19432	 06-20 
36	96	0.375	10	30	0.333	10	15	0.667	8	38	46	24	5	2	9	15	92	17155	 06-21 
43	91	0.473	10	34	0.294	17	21	0.81	12	39	51	19	7	4	12	18	113	19432	 07-21 
35	87	0.402	13	36	0.361	19	21	0.905	13	37	50	24	7	2	15	24	102	19432	 07-22 
41	88	0.466	12	30	0.4	11	17	0.647	6	27	33	28	8	0	12	20	105	19432	 07-23 
38	91	0.418	6	31	0.194	10	13	0.769	12	39	51	19	7	5	9	16	92	15630	 08-23 
41	85	0.482	10	23	0.435	7	12	0.583	4	31	35	24	8	6	7	18	99	15179	 08-24 
39	82	0.476	9	24	0.375	23	30	0.767	11	29	40	20	5	5	11	23	110	19800	 08-25 
38	84	0.452	7	23	0.304	9	14	0.643	7	24	31	11	5	2	11	20	92	19432	 08-26 
33	93	0.355	9	29	0.31	12	15	0.8	19	34	53	19	9	1	16	21	87	16424	 08-27 
31	81	0.383	13	37	0.351	19	22	0.864	9	33	42	21	6	2	14	15	94	19617	 08-28 
40	85	0.471	5	23	0.217	23	29	0.793	10	34	44	27	9	2	12	23	108	16460	 08-29 
34	75	0.453	13	31	0.419	11	13	0.846	2	20	22	23	8	3	12	16	92	19432	 08-30 
32	82	0.39	11	21	0.524	16	17	0.941	7	32	39	14	6	1	13	21	91	19432	 08-31 
36	88	0.409	12	33	0.364	14	18	0.778	10	24	34	22	12	3	17	23	98	19432	 08-32 
41	76	0.539	13	29	0.448	20	23	0.87	8	27	35	24	4	3	16	20	115	19432	 08-33 
42	88	0.477	14	30	0.467	26	30	0.867	9	22	31	27	7	3	13	30	124	15058	 08-34 
40	89	0.449	9	33	0.273	24	26	0.923	6	33	39	24	12	4	13	24	113	18055	 08-35 
38	89	0.427	8	21	0.381	17	23	0.739	10	42	52	18	5	2	10	21	101	18997	 09-35 
45	95	0.474	6	19	0.316	16	19	0.842	12	29	41	17	0	5	3	18	112	19089	 09-36 
36	87	0.414	7	24	0.292	20	26	0.769	6	31	37	16	9	3	14	19	99	18306	 09-37 
35	72	0.486	10	29	0.345	22	26	0.846	5	23	28	20	5	1	12	15	102	19520	 09-38 
31	87	0.356	6	27	0.222	20	29	0.69	11	27	38	16	8	4	14	18	88	19432	 09-39 
