fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
45	99	0.455	12	33	0.364	24	31	0.774	10	36	46	21	12	6	15	23	126	18249	 01-00 
39	97	0.402	9	28	0.321	18	20	0.9	12	24	36	14	10	1	3	19	105	17732	 01-01 
36	87	0.414	12	35	0.343	17	27	0.63	11	35	46	23	8	1	16	25	101	19427	 01-02 
45	99	0.455	10	29	0.345	13	15	0.867	11	32	43	22	6	2	11	21	113	16228	 01-03 
33	91	0.363	12	33	0.364	9	14	0.643	10	35	45	20	5	3	12	23	87	19600	 01-04 
39	90	0.433	13	39	0.333	9	12	0.75	11	29	40	17	6	1	19	18	100	19812	 01-05 
45	92	0.489	9	24	0.375	16	18	0.889	16	37	53	21	5	3	13	21	115	19221	 02-05 
34	79	0.43	12	25	0.48	21	24	0.875	9	26	35	18	6	6	17	19	101	18295	 02-06 
46	84	0.548	7	29	0.241	19	26	0.731	10	30	40	26	13	4	12	24	118	20008	 03-06 
39	93	0.419	5	27	0.185	12	16	0.75	15	36	51	19	5	5	18	28	95	16679	 03-07 
41	106	0.387	7	26	0.269	26	29	0.897	21	41	62	20	7	6	17	27	115	19812	 03-08 
34	77	0.442	11	30	0.367	33	47	0.702	11	37	48	15	8	7	16	30	112	12412	 04-08 
44	96	0.458	6	22	0.273	18	22	0.818	16	31	47	18	12	6	14	26	112	19800	 04-09 
31	88	0.352	5	28	0.179	22	30	0.733	13	41	54	13	4	15	19	21	89	19812	 04-10 
39	88	0.443	7	26	0.269	18	23	0.783	9	27	36	18	8	8	18	17	103	18203	 04-11 
48	98	0.49	11	34	0.324	17	24	0.708	12	32	44	15	10	6	13	31	124	14717	 04-12 
40	87	0.46	8	24	0.333	29	35	0.829	17	25	42	12	7	2	14	26	117	15898	 04-13 
42	83	0.506	13	29	0.448	17	22	0.773	10	32	42	22	8	5	15	15	114	19812	 04-14 
44	89	0.494	15	30	0.5	14	17	0.824	9	40	49	25	3	11	17	24	117	18624	 05-14 
41	91	0.451	12	33	0.364	20	27	0.741	12	34	46	22	9	10	8	26	114	18948	 06-14 
34	91	0.374	8	22	0.364	27	32	0.844	14	42	56	17	4	5	7	21	103	14331	 07-14 
36	91	0.396	9	27	0.333	27	32	0.844	13	37	50	16	5	5	13	31	108	13935	 07-15 
32	92	0.348	6	29	0.207	21	22	0.955	11	30	41	14	11	5	13	21	91	20274	 07-16 
51	96	0.531	20	34	0.588	14	21	0.667	6	35	41	30	5	2	16	23	136	19812	 08-16 
37	90	0.411	12	34	0.353	21	28	0.75	19	36	55	20	4	5	16	14	107	19440	 08-17 
36	91	0.396	12	35	0.343	16	20	0.8	14	33	47	21	4	5	16	23	100	18624	 08-18 
39	83	0.47	8	26	0.308	18	30	0.6	9	31	40	22	8	2	12	18	104	18662	 08-19 
44	93	0.473	13	26	0.5	6	7	0.857	8	33	41	28	5	2	17	25	107	18602	 08-20 
41	94	0.436	11	27	0.407	13	14	0.929	9	34	43	21	7	7	12	18	106	19432	 08-21 
47	98	0.48	12	34	0.353	20	31	0.645	9	37	46	27	11	8	10	16	126	17622	 09-21 
37	89	0.416	10	32	0.313	15	22	0.682	13	31	44	21	7	1	15	19	99	16646	 09-22 
40	99	0.404	9	35	0.257	21	29	0.724	16	34	50	15	5	0	11	21	110	18437	 09-23 
37	86	0.43	10	31	0.323	25	31	0.806	4	31	35	22	2	2	8	19	109	20424	 09-24 
41	84	0.488	8	27	0.296	17	24	0.708	4	31	35	20	8	3	12	22	107	19080	 09-25 
35	97	0.361	8	29	0.276	17	21	0.81	15	42	57	17	4	3	14	25	95	19812	 09-26 
36	97	0.371	13	31	0.419	11	16	0.688	10	33	43	21	8	6	10	20	96	18058	 09-27 
32	86	0.372	15	32	0.469	18	22	0.818	8	27	35	17	10	1	15	19	97	18306	 09-28 
42	93	0.452	11	27	0.407	13	18	0.722	15	28	43	28	4	3	8	21	108	19520	 09-29 
37	99	0.374	11	37	0.297	34	41	0.829	13	43	56	20	12	4	6	20	119	18997	 10-29 
36	89	0.404	7	23	0.304	22	27	0.815	14	34	48	18	9	2	11	19	101	19026	 10-30 
35	88	0.398	6	24	0.25	19	21	0.905	9	30	39	13	11	1	16	12	95	19596	 10-31 
39	88	0.443	14	39	0.359	14	16	0.875	8	29	37	22	8	5	16	18	106	19812	 10-32 
37	86	0.43	10	31	0.323	21	30	0.7	7	27	34	24	8	5	10	21	105	18596	 10-33 
39	87	0.448	12	29	0.414	10	12	0.833	6	36	42	15	6	3	14	16	100	19078	 10-34 
39	87	0.448	7	23	0.304	24	32	0.75	11	25	36	25	8	3	12	23	109	19493	 10-35 
37	81	0.457	11	30	0.367	25	30	0.833	10	38	48	15	5	7	18	23	110	18819	 10-36 
37	87	0.425	8	31	0.258	17	26	0.654	6	27	33	17	12	11	8	31	99	17033	 10-37 
36	84	0.429	7	26	0.269	18	24	0.75	7	31	38	22	13	3	11	20	97	18852	 10-38 
34	85	0.4	7	23	0.304	17	26	0.654	8	38	46	19	6	6	8	15	92	13963	 10-39 
32	78	0.41	6	26	0.231	20	28	0.714	5	29	34	16	10	5	12	15	90	18842	 10-40 
39	86	0.453	9	31	0.29	12	12	1	8	40	48	21	2	2	17	15	99	18343	 10-41 
28	74	0.378	12	40	0.3	16	22	0.727	6	39	45	20	4	6	15	16	84	17025	 10-42 
36	90	0.4	9	33	0.273	11	15	0.733	13	31	44	17	5	4	11	23	92	17853	 10-43 
35	78	0.449	7	22	0.318	26	41	0.634	10	29	39	22	6	5	13	23	103	14430	 10-44 
39	94	0.415	10	25	0.4	11	19	0.579	15	42	57	22	9	4	14	26	99	18886	 10-45 
42	92	0.457	7	26	0.269	13	20	0.65	10	36	46	21	8	9	10	17	104	19432	 10-46 
40	100	0.4	9	29	0.31	22	27	0.815	14	29	43	27	8	4	12	27	111	18983	 10-47 
38	84	0.452	12	31	0.387	18	26	0.692	11	41	52	21	9	9	14	22	106	14179	 11-47 
37	86	0.43	11	29	0.379	19	24	0.792	8	39	47	15	9	8	20	22	104	19096	 11-48 
50	98	0.51	16	37	0.432	14	19	0.737	12	37	49	25	3	7	6	27	130	18019	 12-48 
38	89	0.427	7	24	0.292	25	32	0.781	14	37	51	17	11	7	10	15	108	17833	 13-48 
46	95	0.484	11	32	0.344	15	23	0.652	14	26	40	26	4	3	8	28	118	17573	 13-49 
35	88	0.398	11	29	0.379	26	34	0.765	9	37	46	23	9	9	13	19	107	19068	 13-50 
39	85	0.459	12	29	0.414	18	28	0.643	10	38	48	17	8	5	17	25	108	17034	 13-51 
35	77	0.455	6	15	0.4	20	25	0.8	8	38	46	17	6	7	21	23	96	14427	 13-52 
35	94	0.372	10	35	0.286	14	21	0.667	13	45	58	16	3	5	9	20	94	19812	 13-53 
37	86	0.43	10	25	0.4	8	14	0.571	10	33	43	20	5	8	17	14	92	13806	 13-54 
35	80	0.438	13	28	0.464	15	18	0.833	8	40	48	22	4	5	19	23	98	16679	 13-55 
35	86	0.407	8	20	0.4	5	9	0.556	9	32	41	21	6	4	16	13	83	18354	 13-56 
44	76	0.579	12	26	0.462	24	29	0.828	10	35	45	24	4	5	23	26	124	19812	 14-56 
28	85	0.329	8	35	0.229	28	32	0.875	7	29	36	16	8	4	13	18	92	19800	 14-57 
45	86	0.523	13	31	0.419	13	21	0.619	8	32	40	23	6	6	14	21	116	18530	 14-58 
34	90	0.378	9	32	0.281	16	21	0.762	8	37	45	20	3	5	7	15	93	19290	 14-59 
41	86	0.477	9	33	0.273	22	25	0.88	13	31	44	22	5	7	14	24	113	18263	 14-60 
31	85	0.365	6	26	0.231	24	32	0.75	14	40	54	16	3	5	16	22	92	19812	 14-61 
31	77	0.403	9	38	0.237	21	25	0.84	8	34	42	20	10	7	18	16	92	19812	 14-62 
