fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
45	93	0.484	7	30	0.233	22	29	0.759	8	38	46	23	10	6	15	26	119	19996	 00-01 
48	100	0.48	8	32	0.25	11	18	0.611	9	35	44	28	8	10	10	21	115	18997	 00-02 
55	107	0.514	14	39	0.359	18	26	0.692	13	39	52	33	5	6	15	29	142	18997	 00-03 
52	100	0.52	10	28	0.357	17	23	0.739	11	32	43	34	13	5	8	19	131	18055	 01-03 
46	92	0.5	10	29	0.345	19	23	0.826	9	33	42	27	13	3	13	19	121	18997	 02-03 
41	86	0.477	13	33	0.394	11	18	0.611	7	35	42	19	5	5	17	25	106	18589	 02-04 
49	104	0.471	12	33	0.364	10	15	0.667	17	31	48	24	8	8	18	24	120	18978	 02-05 
43	84	0.512	10	17	0.588	18	24	0.75	8	31	39	23	12	6	20	27	114	18997	 03-05 
45	86	0.523	8	21	0.381	16	25	0.64	9	41	50	20	9	11	20	22	114	19848	 04-05 
39	85	0.459	6	24	0.25	23	29	0.793	6	32	38	25	6	4	16	18	107	18997	 04-06 
44	91	0.484	15	34	0.441	11	14	0.786	12	35	47	32	6	4	16	14	114	18997	 05-06 
41	99	0.414	12	38	0.316	7	17	0.412	17	42	59	23	11	3	14	20	101	17583	 06-06 
39	92	0.424	14	38	0.368	15	24	0.625	17	31	48	28	12	9	22	23	107	18997	 07-06 
44	93	0.473	15	32	0.469	23	26	0.885	11	37	48	25	11	6	13	18	126	18997	 08-06 
43	90	0.478	10	30	0.333	21	25	0.84	8	33	41	22	5	6	14	20	117	19249	 08-07 
42	95	0.442	11	27	0.407	18	21	0.857	14	36	50	16	7	5	9	19	113	19686	 09-07 
40	78	0.513	9	25	0.36	20	28	0.714	7	44	51	23	2	9	15	20	109	19432	 10-07 
36	79	0.456	7	23	0.304	11	18	0.611	5	42	47	10	11	5	23	20	90	18997	 11-07 
37	79	0.468	10	26	0.385	20	31	0.645	5	37	42	22	9	10	18	17	104	18997	 11-08 
34	87	0.391	5	35	0.143	12	18	0.667	8	31	39	19	5	8	12	19	85	19583	 11-09 
42	86	0.488	7	24	0.292	13	23	0.565	11	39	50	25	8	11	18	23	104	18997	 12-09 
42	86	0.488	9	30	0.3	21	32	0.656	9	38	47	23	8	3	17	29	114	18997	 13-09 
46	92	0.5	11	27	0.407	17	23	0.739	11	45	56	26	9	4	19	15	120	18997	 14-09 
42	88	0.477	14	39	0.359	23	33	0.697	6	36	42	21	6	3	12	18	121	18997	 15-09 
46	100	0.46	11	36	0.306	17	21	0.81	10	33	43	24	8	1	8	24	120	18354	 15-10 
43	97	0.443	16	40	0.4	9	12	0.75	19	38	57	27	11	6	18	22	111	17794	 16-10 
41	90	0.456	14	32	0.438	12	20	0.6	12	34	46	24	9	7	12	10	108	18997	 17-10 
43	80	0.538	10	32	0.313	15	27	0.556	7	24	31	23	9	5	12	21	111	18055	 17-11 
49	92	0.533	14	34	0.412	16	24	0.667	10	42	52	34	12	6	15	20	128	19641	 18-11 
