fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
44	100	0.44	13	37	0.351	27	29	0.931	14	40	54	21	9	10	16	26	128	19996	 01-00 
45	84	0.536	15	32	0.469	16	19	0.842	8	38	46	24	5	3	12	14	121	19461	 02-00 
43	108	0.398	11	39	0.282	27	31	0.871	17	53	70	22	6	4	19	22	124	19187	 02-01 
48	87	0.552	11	27	0.407	21	26	0.808	12	32	44	24	6	6	10	22	128	15114	 03-01 
37	88	0.42	12	33	0.364	25	28	0.893	8	34	42	14	7	8	9	25	111	19600	 03-02 
38	78	0.487	10	26	0.385	17	18	0.944	9	41	50	19	3	3	18	23	103	15788	 04-02 
38	80	0.475	8	20	0.4	20	23	0.87	7	44	51	17	4	4	17	19	104	18055	 05-02 
44	87	0.506	18	35	0.514	26	31	0.839	8	38	46	26	4	4	14	30	132	18921	 06-02 
44	104	0.423	6	35	0.171	16	22	0.727	16	34	50	20	10	5	14	21	110	19848	 06-03 
38	86	0.442	7	28	0.25	28	32	0.875	17	49	66	15	7	1	16	20	111	19522	 07-03 
48	91	0.527	17	43	0.395	5	8	0.625	11	40	51	23	7	3	12	17	118	19512	 08-03 
40	97	0.412	10	26	0.385	26	28	0.929	14	39	53	18	4	8	6	20	116	19170	 09-03 
39	86	0.453	14	36	0.389	8	10	0.8	15	40	55	22	4	2	21	14	100	19712	 10-03 
41	93	0.441	14	33	0.424	21	23	0.913	11	36	47	24	8	10	14	21	117	18997	 10-04 
37	88	0.42	8	29	0.276	14	20	0.7	11	37	48	16	6	1	18	14	96	18978	 10-05 
39	86	0.453	11	30	0.367	30	35	0.857	9	43	52	26	4	3	15	25	119	16647	 11-05 
45	95	0.474	16	35	0.457	12	17	0.706	14	29	43	25	8	4	11	19	118	19812	 12-05 
34	93	0.366	9	41	0.22	23	28	0.821	10	30	40	13	8	6	17	20	100	17591	 12-06 
38	93	0.409	9	24	0.375	12	22	0.545	12	27	39	22	9	2	13	16	97	19596	 12-07 
42	97	0.433	8	38	0.211	8	10	0.8	16	42	58	18	2	5	12	24	100	19138	 12-08 
37	85	0.435	19	39	0.487	22	32	0.688	13	34	47	24	8	1	11	17	115	18865	 13-08 
45	85	0.529	6	22	0.273	16	21	0.762	12	32	44	19	7	6	14	23	112	19459	 13-09 
45	86	0.523	12	29	0.414	16	16	1	9	26	35	25	6	5	17	21	118	18354	 13-10 
38	84	0.452	7	24	0.292	19	23	0.826	11	37	48	20	7	6	18	29	102	19341	 13-11 
41	85	0.482	9	27	0.333	17	27	0.63	13	43	56	24	10	6	17	19	108	19001	 14-11 
39	83	0.47	10	33	0.303	25	30	0.833	14	39	53	23	10	9	19	20	113	19359	 15-11 
38	87	0.437	10	25	0.4	18	21	0.857	13	31	44	20	1	4	14	17	104	18055	 15-12 
32	87	0.368	6	22	0.273	13	16	0.813	4	40	44	15	11	9	14	19	83	16282	 15-13 
48	94	0.511	13	27	0.481	19	21	0.905	12	26	38	29	10	4	8	15	128	19458	 16-13 
47	86	0.547	10	20	0.5	27	31	0.871	6	27	33	26	5	4	11	32	131	16030	 17-13 
35	75	0.467	11	26	0.423	18	20	0.9	12	31	43	16	9	4	21	23	99	19412	 18-13 
35	87	0.402	10	32	0.313	10	18	0.556	13	29	42	17	8	6	14	16	90	19127	 18-14 
49	104	0.471	11	38	0.289	12	17	0.706	7	46	53	29	5	6	9	26	121	19707	 19-14 
35	89	0.393	9	23	0.391	17	26	0.654	11	31	42	20	7	3	12	20	96	18306	 19-15 
38	105	0.362	13	40	0.325	21	23	0.913	11	43	54	20	7	4	14	18	110	19596	 20-15 
39	91	0.429	9	31	0.29	18	22	0.818	11	35	46	18	6	4	13	17	105	19797	 20-16 
49	83	0.59	12	22	0.545	19	25	0.76	7	52	59	28	2	2	21	22	129	19393	 21-16 
39	90	0.433	9	32	0.281	26	30	0.867	10	46	56	22	11	10	18	19	113	17583	 22-16 
41	95	0.432	9	31	0.29	18	21	0.857	11	39	50	30	6	5	12	17	109	19393	 22-17 
43	94	0.457	9	28	0.321	15	20	0.75	17	30	47	27	7	2	9	11	110	19577	 23-17 
40	85	0.471	11	31	0.355	20	29	0.69	12	39	51	25	7	5	14	21	111	19026	 24-17 
47	83	0.566	11	26	0.423	19	21	0.905	6	37	43	28	6	7	16	21	124	19393	 25-17 
52	93	0.559	15	40	0.375	8	9	0.889	7	40	47	31	10	16	9	20	127	19393	 26-17 
40	88	0.455	12	34	0.353	21	22	0.955	8	31	39	25	5	1	9	22	113	19520	 26-18 
37	92	0.402	10	31	0.323	23	29	0.793	17	32	49	22	6	3	14	23	107	17583	 26-19 
47	89	0.528	16	29	0.552	19	23	0.826	7	34	41	28	1	6	4	17	129	19089	 27-19 
48	103	0.466	11	34	0.324	21	26	0.808	18	35	53	30	8	3	6	22	128	19598	 28-19 
45	90	0.5	8	18	0.444	11	15	0.733	7	37	44	30	6	9	8	22	109	18306	 29-19 
43	95	0.453	10	36	0.278	18	22	0.818	20	32	52	21	7	3	19	20	114	18203	 29-20 
44	94	0.468	12	26	0.462	20	20	1	14	39	53	25	8	8	16	24	120	15441	 30-20 
41	82	0.5	11	30	0.367	27	30	0.9	11	36	47	26	8	7	18	23	120	19629	 31-20 
48	90	0.533	16	32	0.5	20	23	0.87	11	35	46	28	7	5	13	17	132	19393	 32-20 
42	93	0.452	15	39	0.385	9	12	0.75	7	26	33	30	6	2	11	21	108	19468	 32-21 
49	91	0.538	11	31	0.355	18	18	1	4	29	33	26	11	4	8	14	127	19393	 33-21 
42	86	0.488	9	29	0.31	8	14	0.571	12	36	48	24	7	4	19	26	101	20340	 33-22 
36	87	0.414	11	29	0.379	28	38	0.737	10	36	46	18	8	7	13	24	111	18203	 33-23 
43	93	0.462	16	37	0.432	27	34	0.794	14	34	48	24	3	4	4	16	129	19549	 34-23 
46	105	0.438	7	32	0.219	14	16	0.875	19	41	60	19	7	9	13	21	113	17732	 35-23 
49	99	0.495	5	23	0.217	27	29	0.931	19	34	53	29	8	6	11	23	130	20619	 36-23 
44	78	0.564	18	29	0.621	17	22	0.773	6	39	45	26	5	6	13	24	123	19432	 37-23 
38	90	0.422	6	33	0.182	15	20	0.75	13	35	48	14	11	2	11	15	97	18624	 38-23 
42	85	0.494	14	33	0.424	19	23	0.826	9	33	42	24	9	4	16	25	117	19800	 38-24 
43	96	0.448	11	32	0.344	21	23	0.913	13	35	48	26	9	3	11	23	118	18355	 39-24 
42	79	0.532	9	29	0.31	18	21	0.857	5	31	36	25	7	4	20	29	111	13801	 39-25 
37	94	0.394	9	41	0.22	38	47	0.809	14	37	51	14	7	8	14	27	121	20037	 39-26 
43	86	0.5	13	29	0.448	28	36	0.778	12	40	52	19	5	7	16	27	127	19851	 40-26 
