fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
40	93	0.43	11	25	0.44	21	29	0.724	19	33	52	22	3	4	12	22	112	18354	 01-00 
42	100	0.42	13	30	0.433	11	14	0.786	15	25	40	29	5	4	6	17	108	19461	 01-01 
50	97	0.515	15	28	0.536	28	38	0.737	10	37	47	32	9	3	9	26	143	18997	 02-01 
35	87	0.402	6	19	0.316	20	21	0.952	15	31	46	16	3	3	13	16	96	18354	 02-02 
44	91	0.484	3	16	0.188	19	24	0.792	12	37	49	20	7	5	13	17	110	18589	 03-02 
42	91	0.462	9	20	0.45	20	21	0.952	5	36	41	27	17	2	17	19	113	18354	 04-02 
46	83	0.554	4	18	0.222	24	26	0.923	6	41	47	24	7	6	14	15	120	12328	 05-02 
45	96	0.469	8	23	0.348	11	14	0.786	8	35	43	29	8	4	9	21	109	18354	 06-02 
38	88	0.432	12	35	0.343	22	25	0.88	10	33	43	25	3	5	11	21	110	18354	 06-03 
31	94	0.33	13	32	0.406	13	14	0.929	12	37	49	19	8	5	12	19	88	19600	 06-04 
33	74	0.446	10	20	0.5	20	27	0.741	8	38	46	17	3	5	15	20	96	18354	 07-04 
38	87	0.437	10	31	0.323	13	16	0.813	9	34	43	25	5	4	15	12	99	15500	 07-05 
35	83	0.422	7	23	0.304	19	24	0.792	13	30	43	16	7	4	18	12	96	14532	 07-06 
41	102	0.402	9	29	0.31	20	25	0.8	15	30	45	19	7	6	5	24	111	17463	 07-07 
41	92	0.446	10	24	0.417	12	17	0.706	11	37	48	24	3	5	10	18	104	18354	 08-07 
45	94	0.479	12	24	0.5	24	30	0.8	18	26	44	22	7	0	15	20	126	14675	 08-08 
35	82	0.427	7	22	0.318	26	30	0.867	10	33	43	21	4	5	8	20	103	18354	 08-09 
42	83	0.506	10	21	0.476	17	24	0.708	9	37	46	28	3	4	15	19	111	17262	 09-09 
49	92	0.533	10	21	0.476	21	28	0.75	9	30	39	27	8	3	10	21	129	17559	 09-10 
45	93	0.484	10	30	0.333	8	9	0.889	7	39	46	29	7	2	10	16	108	19006	 10-10 
34	87	0.391	8	27	0.296	13	13	1	12	34	46	23	1	8	18	17	89	11023	 10-11 
39	86	0.453	10	28	0.357	17	20	0.85	9	32	41	24	4	4	13	18	105	18354	 10-12 
