fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
44	81	0.543	19	34	0.559	14	16	0.875	6	38	44	35	5	2	11	22	121	18055	 01-00 
29	77	0.377	11	39	0.282	22	35	0.629	10	30	40	20	6	4	19	26	91	19592	 01-01 
39	86	0.453	9	34	0.265	16	18	0.889	12	33	45	24	8	1	21	21	103	19596	 01-02 
44	84	0.524	10	31	0.323	15	21	0.714	9	35	44	27	4	4	19	23	113	18055	 01-03 
36	78	0.462	9	33	0.273	15	19	0.789	5	30	35	28	5	1	19	25	96	15926	 01-04 
38	86	0.442	8	27	0.296	26	27	0.963	10	34	44	21	10	3	22	32	110	18203	 01-05 
35	90	0.389	6	24	0.25	14	18	0.778	7	28	35	21	10	3	15	26	90	12328	 01-06 
40	91	0.44	8	26	0.308	10	18	0.556	12	37	49	20	3	4	15	18	98	15843	 01-07 
33	64	0.516	14	32	0.438	22	26	0.846	5	32	37	25	7	3	24	27	102	13074	 02-07 
28	81	0.346	9	25	0.36	17	20	0.85	9	40	49	16	4	3	20	20	82	14205	 02-08 
41	93	0.441	11	35	0.314	16	19	0.842	4	38	42	25	10	6	15	23	109	17359	 02-09 
35	86	0.407	10	36	0.278	19	20	0.95	10	27	37	16	10	7	14	27	99	15222	 02-10 
39	81	0.481	7	26	0.269	16	19	0.842	10	27	37	25	5	5	18	21	101	18203	 02-11 
47	84	0.56	15	31	0.484	7	8	0.875	5	33	38	27	9	4	16	23	116	14532	 03-11 
37	82	0.451	12	29	0.414	14	21	0.667	4	27	31	25	14	6	14	28	100	16376	 03-12 
44	87	0.506	13	33	0.394	13	24	0.542	5	26	31	25	9	4	13	34	114	20459	 03-13 
48	98	0.49	10	34	0.294	10	10	1	6	30	36	28	9	5	13	20	116	19014	 03-14 
45	90	0.5	9	26	0.346	17	22	0.773	6	34	40	21	8	4	11	25	116	17852	 04-14 
42	82	0.512	8	25	0.32	15	21	0.714	10	32	42	22	6	6	17	22	107	14413	 04-15 
41	92	0.446	10	30	0.333	12	18	0.667	12	33	45	20	8	6	8	17	104	13038	 04-16 
39	89	0.438	8	26	0.308	13	18	0.722	7	27	34	20	17	6	16	24	99	16372	 04-17 
34	84	0.405	7	28	0.25	10	14	0.714	9	31	40	22	5	0	12	15	85	13228	 04-18 
37	93	0.398	13	33	0.394	9	11	0.818	7	33	40	24	12	8	15	22	96	18997	 04-19 
38	87	0.437	12	43	0.279	17	21	0.81	13	30	43	27	9	4	21	27	105	12977	 04-20 
35	91	0.385	5	27	0.185	11	14	0.786	11	30	41	20	11	2	16	21	86	19001	 04-21 
36	79	0.456	14	34	0.412	12	16	0.75	4	38	42	27	7	4	20	21	98	14273	 04-22 
47	94	0.5	9	25	0.36	16	20	0.8	10	30	40	31	14	8	15	29	119	12088	 04-23 
33	82	0.402	8	28	0.286	12	14	0.857	8	32	40	19	7	5	17	22	86	17676	 04-24 
37	92	0.402	10	27	0.37	15	18	0.833	12	28	40	20	15	5	13	27	99	13265	 05-24 
41	90	0.456	9	28	0.321	16	20	0.8	11	40	51	30	6	7	15	22	107	14244	 06-24 
48	92	0.522	9	27	0.333	23	27	0.852	4	40	44	27	8	5	7	20	128	18437	 07-24 
41	96	0.427	11	27	0.407	18	22	0.818	21	35	56	23	8	6	17	19	111	18624	 08-24 
55	115	0.478	11	35	0.314	25	33	0.758	19	31	50	30	14	7	14	28	146	16571	 08-25 
43	89	0.483	3	17	0.176	14	16	0.875	10	31	41	24	10	5	12	27	103	15310	 08-26 
48	95	0.505	13	24	0.542	13	17	0.765	11	34	45	22	9	9	18	19	122	16755	 09-26 
39	90	0.433	9	29	0.31	15	16	0.938	7	27	34	22	12	7	17	18	102	18055	 09-27 
49	91	0.538	11	29	0.379	9	14	0.643	12	25	37	29	15	5	13	21	118	14975	 09-28 
37	85	0.435	9	26	0.346	26	30	0.867	7	31	38	20	7	3	13	29	109	16906	 09-29 
43	95	0.453	11	34	0.324	30	36	0.833	13	24	37	22	10	3	15	34	127	15226	 09-30 
41	77	0.532	9	19	0.474	20	27	0.741	7	18	25	24	13	9	17	26	111	14764	 09-31 
43	83	0.518	10	25	0.4	17	19	0.895	3	33	36	23	8	4	14	25	113	13110	 09-32 
