fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
45	92	0.489	14	33	0.424	12	20	0.6	8	35	43	21	6	7	9	29	116	19915	 01-00 
43	92	0.467	13	35	0.371	14	19	0.737	12	37	49	24	3	3	12	19	113	19800	 02-00 
39	88	0.443	10	29	0.345	29	36	0.806	14	38	52	21	5	5	17	29	117	16185	 03-00 
50	87	0.575	15	39	0.385	12	14	0.857	5	41	46	36	10	8	13	21	127	19800	 04-00 
46	89	0.517	11	32	0.344	9	12	0.75	11	33	44	26	9	8	16	18	112	19800	 05-00 
44	91	0.484	11	27	0.407	17	20	0.85	12	38	50	23	10	5	12	22	116	19800	 06-00 
39	103	0.379	9	45	0.2	22	28	0.786	15	36	51	25	9	7	10	19	109	17341	 06-01 
47	92	0.511	11	27	0.407	24	28	0.857	9	34	43	29	13	6	15	26	129	19800	 07-01 
41	81	0.506	12	33	0.364	13	21	0.619	6	33	39	29	11	10	13	23	107	15843	 08-01 
49	98	0.5	10	35	0.286	13	14	0.929	13	36	49	32	9	4	12	24	121	18997	 09-01 
49	86	0.57	13	33	0.394	13	14	0.929	7	36	43	21	9	3	14	28	124	18306	 10-01 
41	89	0.461	11	36	0.306	21	23	0.913	13	40	53	17	10	4	20	20	114	17583	 11-01 
42	79	0.532	14	35	0.4	30	40	0.75	12	34	46	24	8	4	15	20	128	19800	 12-01 
39	97	0.402	13	45	0.289	19	22	0.864	13	30	43	22	9	5	10	20	110	19800	 12-02 
45	92	0.489	4	20	0.2	10	17	0.588	12	37	49	23	9	3	20	19	104	19800	 12-03 
42	97	0.433	8	29	0.276	24	29	0.828	11	32	43	20	12	4	13	23	116	18624	 12-04 
48	89	0.539	14	35	0.4	12	13	0.923	8	46	54	31	14	10	23	24	122	21263	 13-04 
39	87	0.448	9	34	0.265	6	8	0.75	6	37	43	23	7	5	16	19	93	16016	 14-04 
48	90	0.533	11	29	0.379	17	23	0.739	14	41	55	33	6	1	17	21	124	15058	 15-04 
46	93	0.495	17	39	0.436	16	19	0.842	13	37	50	32	5	6	15	23	125	19800	 16-04 
47	90	0.522	11	35	0.314	20	25	0.8	11	36	47	25	4	7	9	21	125	19800	 17-04 
42	69	0.609	18	33	0.545	20	28	0.714	4	27	31	25	5	5	15	18	122	14187	 18-04 
47	90	0.522	15	38	0.395	22	24	0.917	7	30	37	25	5	6	14	23	131	20073	 19-04 
39	80	0.488	7	26	0.269	21	25	0.84	6	36	42	15	5	5	10	19	106	19432	 20-04 
40	87	0.46	11	41	0.268	12	12	1	7	34	41	28	11	5	17	21	103	19800	 20-05 
43	100	0.43	8	29	0.276	19	22	0.864	17	36	53	25	12	3	11	13	113	19800	 21-05 
35	89	0.393	11	35	0.314	24	29	0.828	6	35	41	25	9	7	15	19	105	14035	 21-06 
39	94	0.415	15	44	0.341	6	7	0.857	11	34	45	24	6	11	11	21	99	19800	 21-07 
50	96	0.521	14	29	0.483	9	12	0.75	10	33	43	34	8	6	7	22	123	17812	 22-07 
44	91	0.484	9	28	0.321	16	19	0.842	10	38	48	27	12	3	11	17	113	19596	 23-07 
43	78	0.551	18	31	0.581	18	21	0.857	6	31	37	20	4	4	16	21	122	19458	 23-08 
35	88	0.398	7	35	0.2	9	14	0.643	13	38	51	13	5	4	11	16	86	19520	 23-09 
38	93	0.409	7	30	0.233	16	21	0.762	11	32	43	20	15	9	9	19	99	19800	 24-09 
48	91	0.527	9	31	0.29	21	26	0.808	13	31	44	21	9	5	8	23	126	19800	 25-09 
37	95	0.389	10	40	0.25	17	19	0.895	8	33	41	17	5	2	15	24	101	20691	 25-10 
37	79	0.468	13	30	0.433	19	23	0.826	10	33	43	19	8	2	16	16	106	19902	 26-10 
28	95	0.295	12	34	0.353	19	24	0.792	14	27	41	18	4	10	11	21	87	18846	 26-11 
34	92	0.37	9	33	0.273	18	20	0.9	17	35	52	17	5	8	11	15	95	19800	 27-11 
45	82	0.549	7	20	0.35	25	35	0.714	5	40	45	18	4	6	9	21	122	19800	 28-11 
39	87	0.448	6	30	0.2	23	29	0.793	9	30	39	21	9	6	10	23	107	18354	 28-12 
42	82	0.512	14	31	0.452	25	31	0.806	4	34	38	28	9	6	11	22	123	18028	 29-12 
44	85	0.518	17	33	0.515	16	17	0.941	8	33	41	30	9	4	15	21	121	19800	 30-12 
37	80	0.463	10	32	0.313	20	27	0.741	6	33	39	26	18	7	18	20	104	19800	 31-12 
48	105	0.457	11	35	0.314	15	24	0.625	13	42	55	32	10	4	9	22	122	19800	 32-12 
49	104	0.471	13	36	0.361	29	36	0.806	17	42	59	24	16	8	21	27	140	16919	 33-12 
41	92	0.446	7	29	0.241	19	21	0.905	14	28	42	20	9	2	10	14	108	18624	 33-13 
43	86	0.5	7	28	0.25	18	25	0.72	9	30	39	27	8	8	14	27	111	19800	 34-13 
44	90	0.489	17	36	0.472	14	16	0.875	8	29	37	31	19	8	10	17	119	19800	 35-13 
40	91	0.44	16	40	0.4	24	35	0.686	12	34	46	25	7	5	16	21	120	19800	 36-13 
38	92	0.413	12	39	0.308	18	23	0.783	10	35	45	28	2	5	9	22	106	16879	 36-14 
44	91	0.484	14	36	0.389	17	18	0.944	12	35	47	27	4	1	19	25	119	18055	 36-15 
37	83	0.446	17	34	0.5	32	38	0.842	8	36	44	24	6	5	7	27	123	20308	 37-15 
37	93	0.398	7	27	0.259	11	13	0.846	8	31	39	16	9	4	16	20	92	19800	 37-16 
43	94	0.457	9	33	0.273	26	31	0.839	16	40	56	21	10	5	14	28	121	19800	 38-16 
41	89	0.461	11	31	0.355	26	32	0.813	15	27	42	27	12	0	10	27	119	20472	 39-16 
40	87	0.46	13	40	0.325	26	33	0.788	12	38	50	29	6	2	8	23	119	16036	 40-16 
33	86	0.384	14	35	0.4	24	29	0.828	10	37	47	27	8	5	12	15	104	18886	 41-16 
50	92	0.543	9	31	0.29	18	20	0.9	5	35	40	32	12	3	13	16	127	19800	 42-16 
44	92	0.478	16	38	0.421	25	30	0.833	9	43	52	32	8	8	14	27	129	19800	 43-16 
40	94	0.426	14	30	0.467	26	32	0.813	14	33	47	24	8	3	9	20	120	20058	 44-16 
38	91	0.418	11	28	0.393	11	14	0.786	6	36	42	30	6	2	13	20	98	19800	 44-17 
46	94	0.489	17	36	0.472	9	14	0.643	8	37	45	33	7	5	8	24	118	19800	 45-17 
45	81	0.556	10	28	0.357	19	21	0.905	2	30	32	29	9	6	14	17	119	19800	 46-17 
37	96	0.385	14	39	0.359	19	24	0.792	18	32	50	22	8	3	15	28	107	19161	 46-18 
37	89	0.416	9	32	0.281	12	16	0.75	16	31	47	16	1	5	13	15	95	19800	 46-19 
53	99	0.535	13	37	0.351	8	9	0.889	7	44	51	31	10	12	16	14	127	17325	 47-19 
42	74	0.568	21	40	0.525	20	26	0.769	6	38	44	32	8	8	19	23	125	19600	 48-19 
40	84	0.476	11	39	0.282	10	17	0.588	6	37	43	20	8	3	20	24	101	19432	 48-20 
36	91	0.396	16	41	0.39	23	29	0.793	13	39	52	21	15	6	17	20	111	19962	 49-20 
39	82	0.476	18	36	0.5	11	14	0.786	7	31	38	25	2	2	12	22	107	19277	 49-21 
49	88	0.557	17	40	0.425	13	22	0.591	5	45	50	36	5	6	14	22	128	19800	 50-21 
