fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
40	82	0.488	5	27	0.185	15	22	0.682	5	34	39	28	9	5	17	23	100	20332	 00-01 
37	75	0.493	12	30	0.4	21	24	0.875	12	43	55	22	2	6	22	23	107	17732	 01-01 
41	86	0.477	16	37	0.432	14	22	0.636	9	31	40	25	6	6	20	18	112	17007	 01-02 
38	87	0.437	14	34	0.412	12	15	0.8	8	36	44	23	8	1	14	16	102	19432	 02-02 
43	98	0.439	19	40	0.475	10	15	0.667	16	38	54	26	6	8	18	22	115	15272	 02-03 
42	87	0.483	20	42	0.476	10	15	0.667	5	32	37	28	5	3	15	20	114	17732	 02-04 
34	84	0.405	11	38	0.289	17	22	0.773	11	21	32	22	6	7	10	20	96	19221	 02-05 
43	101	0.426	12	38	0.316	22	30	0.733	18	37	55	26	5	3	16	33	120	12862	 03-05 
42	85	0.494	15	34	0.441	12	20	0.6	9	29	38	22	5	4	10	28	111	14013	 03-06 
50	105	0.476	9	28	0.321	13	18	0.722	15	23	38	27	11	3	9	28	122	12826	 04-06 
41	92	0.446	9	36	0.25	13	19	0.684	13	39	52	22	9	5	10	22	104	14205	 05-06 
36	88	0.409	12	33	0.364	28	42	0.667	12	30	42	21	7	9	8	24	112	19520	 06-06 
36	77	0.468	7	24	0.292	21	29	0.724	12	29	41	20	7	2	14	22	100	19596	 06-07 
40	101	0.396	18	50	0.36	15	22	0.682	19	23	42	28	10	2	13	29	113	10186	 06-08 
41	101	0.406	8	28	0.286	17	24	0.708	16	30	46	17	10	2	15	29	107	13317	 06-09 
38	90	0.422	9	33	0.273	30	38	0.789	13	34	47	19	8	3	11	24	115	15102	 07-09 
40	88	0.455	13	28	0.464	26	34	0.765	15	32	47	25	4	5	11	22	119	12944	 07-10 
38	88	0.432	8	31	0.258	20	26	0.769	13	40	53	17	6	4	11	21	104	19600	 08-10 
42	94	0.447	14	42	0.333	15	21	0.714	16	26	42	23	8	2	14	31	113	19926	 08-11 
33	79	0.418	14	45	0.311	22	26	0.846	9	37	46	26	2	4	18	22	102	12814	 08-12 
50	88	0.568	10	25	0.4	15	20	0.75	10	33	43	19	2	4	16	25	125	15217	 08-13 
30	86	0.349	11	30	0.367	20	28	0.714	14	34	48	11	12	5	20	20	91	12928	 08-14 
42	94	0.447	16	44	0.364	25	30	0.833	11	40	51	26	7	4	16	28	125	12983	 08-15 
30	81	0.37	8	33	0.242	20	25	0.8	11	31	42	19	8	2	17	17	88	15448	 08-16 
39	99	0.394	10	40	0.25	9	16	0.563	17	33	50	17	5	2	7	20	97	10983	 08-17 
37	86	0.43	15	36	0.417	23	30	0.767	10	35	45	21	7	4	14	24	112	13161	 08-18 
43	98	0.439	11	35	0.314	9	13	0.692	16	44	60	22	8	2	20	28	106	14035	 09-18 
43	88	0.489	11	22	0.5	15	25	0.6	12	33	45	27	5	5	12	25	112	18662	 10-18 
38	74	0.514	14	28	0.5	37	43	0.86	7	30	37	20	10	1	16	23	127	20376	 11-18 
44	84	0.524	11	31	0.355	26	31	0.839	9	36	45	34	5	3	9	17	125	13232	 12-18 
49	88	0.557	16	40	0.4	30	33	0.909	10	29	39	34	12	3	13	21	144	13955	 13-18 
44	91	0.484	14	34	0.412	13	19	0.684	4	36	40	27	5	4	11	18	115	17732	 14-18 
34	74	0.459	8	25	0.32	20	25	0.8	7	38	45	23	3	2	13	14	96	18065	 15-18 
33	72	0.458	16	31	0.516	24	34	0.706	11	30	41	28	5	3	20	23	106	13302	 15-19 
40	85	0.471	10	27	0.37	21	33	0.636	14	35	49	25	7	4	17	15	111	15310	 16-19 
51	104	0.49	19	47	0.404	13	18	0.722	10	47	57	31	8	7	17	26	134	14309	 17-19 
33	83	0.398	4	27	0.148	17	20	0.85	9	39	48	15	4	10	14	20	87	19411	 17-20 
38	79	0.481	15	35	0.429	24	35	0.686	5	35	40	28	6	3	14	17	115	17918	 17-21 
47	93	0.505	16	31	0.516	16	21	0.762	12	31	43	27	7	5	10	23	126	16890	 18-21 
36	79	0.456	13	34	0.382	24	26	0.923	8	37	45	25	6	2	20	19	109	16683	 19-21 
42	83	0.506	16	46	0.348	17	22	0.773	6	32	38	29	6	3	9	16	117	19265	 20-21 
32	79	0.405	11	42	0.262	20	22	0.909	9	38	47	19	5	4	23	16	95	18624	 20-22 
43	95	0.453	10	30	0.333	20	26	0.769	18	36	54	21	10	9	18	28	116	14531	 21-22 
37	88	0.42	11	30	0.367	20	30	0.667	9	45	54	20	4	4	17	21	105	19800	 21-23 
37	86	0.43	13	38	0.342	22	25	0.88	13	42	55	18	5	7	17	20	109	16247	 22-23 
56	108	0.519	16	36	0.444	17	22	0.773	16	41	57	29	4	3	13	25	145	18055	 23-23 
44	97	0.454	19	46	0.413	10	15	0.667	9	32	41	24	5	5	11	19	117	17840	 24-23 
45	90	0.5	13	35	0.371	20	24	0.833	12	44	56	25	9	4	16	15	123	14233	 25-23 
43	90	0.478	10	32	0.313	18	23	0.783	12	33	45	20	7	2	16	22	114	13185	 26-23 
34	84	0.405	9	33	0.273	32	47	0.681	18	42	60	19	5	2	19	21	109	17033	 27-23 
39	103	0.379	13	34	0.382	13	16	0.813	16	32	48	20	10	5	17	20	104	18624	 27-24 
42	94	0.447	10	35	0.286	28	40	0.7	7	36	43	25	11	2	8	21	122	12726	 28-24 
42	89	0.472	11	34	0.324	19	29	0.655	5	41	46	30	5	7	14	23	114	18057	 28-25 
33	91	0.363	10	38	0.263	13	16	0.813	8	42	50	23	6	2	18	11	89	17385	 28-26 
33	102	0.324	5	42	0.119	23	28	0.821	16	40	56	23	5	9	13	21	94	16209	 28-27 
46	90	0.511	19	34	0.559	24	33	0.727	5	35	40	36	9	5	13	22	135	14516	 29-27 
39	94	0.415	13	41	0.317	15	16	0.938	6	27	33	26	9	1	11	21	106	15267	 29-28 
46	88	0.523	20	41	0.488	13	18	0.722	5	26	31	33	6	3	14	18	125	19800	 29-29 
52	113	0.46	18	45	0.4	26	34	0.765	16	44	60	31	4	13	18	23	148	17434	 30-29 
36	92	0.391	7	36	0.194	20	26	0.769	12	37	49	26	4	2	12	19	99	17732	 30-30 
40	87	0.46	17	43	0.395	20	26	0.769	11	31	42	23	5	6	12	26	117	19158	 31-30 
35	81	0.432	19	50	0.38	12	16	0.75	6	45	51	24	5	5	15	15	101	13479	 32-30 
39	85	0.459	8	35	0.229	30	39	0.769	7	34	41	20	7	3	16	27	116	13683	 32-31 
44	86	0.512	10	32	0.313	14	18	0.778	7	30	37	27	2	5	15	19	112	15578	 32-32 
31	88	0.352	9	42	0.214	17	22	0.773	7	29	36	20	6	6	11	14	88	19600	 32-33 
48	85	0.565	17	41	0.415	14	19	0.737	3	45	48	29	8	1	13	23	127	17064	 33-33 
43	91	0.473	12	33	0.364	15	26	0.577	11	39	50	21	5	7	14	22	113	14177	 34-33 
33	86	0.384	15	44	0.341	33	54	0.611	15	39	54	21	7	3	14	23	114	16527	 35-33 
39	79	0.494	11	31	0.355	14	22	0.636	5	48	53	21	9	4	17	18	103	17732	 36-33 
35	84	0.417	13	35	0.371	13	19	0.684	7	36	43	19	7	5	16	18	96	18203	 36-34 
33	95	0.347	12	36	0.333	20	22	0.909	8	36	44	20	9	5	7	24	98	18306	 36-35 
