fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
47	83	0.566	10	26	0.385	7	13	0.538	13	44	57	29	2	7	20	24	111	17923	 01-00 
38	87	0.437	6	18	0.333	19	27	0.704	9	32	41	14	7	3	17	25	101	17341	 01-01 
51	92	0.554	16	24	0.667	14	22	0.636	10	30	40	21	12	5	10	18	132	17007	 02-01 
36	92	0.391	8	26	0.308	11	16	0.688	12	33	45	18	6	6	15	24	91	10371	 02-02 
46	87	0.529	17	32	0.531	7	8	0.875	5	35	40	34	9	5	10	22	116	18354	 03-02 
48	74	0.649	5	13	0.385	18	26	0.692	4	20	24	28	13	3	15	15	119	19432	 04-02 
37	90	0.411	6	19	0.316	13	20	0.65	7	28	35	19	8	5	8	20	93	15788	 04-03 
45	83	0.542	6	20	0.3	11	17	0.647	10	31	41	24	10	10	15	19	107	18295	 05-03 
40	85	0.471	7	26	0.269	20	22	0.909	9	33	42	21	8	9	11	13	107	19704	 06-03 
36	86	0.419	11	32	0.344	19	25	0.76	8	37	45	23	10	2	13	16	102	17505	 07-03 
33	75	0.44	8	28	0.286	20	30	0.667	7	32	39	17	8	3	15	15	94	14735	 07-04 
37	94	0.394	8	31	0.258	12	17	0.706	8	33	41	19	9	6	9	21	94	16434	 07-05 
43	79	0.544	7	20	0.35	17	29	0.586	6	33	39	20	10	5	18	26	110	19600	 08-05 
36	78	0.462	11	29	0.379	20	26	0.769	5	30	35	24	10	6	13	22	103	18055	 08-06 
36	81	0.444	14	27	0.519	13	15	0.867	4	43	47	22	10	6	19	14	99	17923	 09-06 
35	87	0.402	12	30	0.4	15	21	0.714	10	43	53	25	11	6	22	26	97	17491	 10-06 
49	93	0.527	12	25	0.48	11	17	0.647	11	33	44	35	13	3	9	17	121	17000	 11-06 
41	84	0.488	11	33	0.333	16	17	0.941	10	27	37	26	5	7	14	19	109	15913	 11-07 
46	99	0.465	3	24	0.125	5	9	0.556	11	34	45	31	9	2	12	22	100	17262	 11-08 
49	84	0.583	9	18	0.5	14	17	0.824	4	35	39	33	13	4	16	17	121	18306	 12-08 
38	90	0.422	11	26	0.423	22	29	0.759	17	38	55	25	8	6	12	13	109	13038	 13-08 
32	86	0.372	10	23	0.435	22	27	0.815	10	34	44	23	14	4	17	22	96	18997	 13-09 
43	82	0.524	10	24	0.417	14	18	0.778	6	36	42	32	11	5	25	26	110	17583	 13-10 
35	76	0.461	6	22	0.273	20	24	0.833	6	39	45	22	10	6	18	13	96	16446	 14-10 
44	93	0.473	9	26	0.346	15	18	0.833	11	42	53	26	8	8	9	17	112	17214	 15-10 
40	92	0.435	8	30	0.267	19	22	0.864	15	37	52	26	7	8	15	17	107	16867	 16-10 
41	76	0.539	10	20	0.5	17	22	0.773	7	43	50	29	7	7	23	25	109	14645	 17-10 
43	91	0.473	12	30	0.4	15	20	0.75	14	40	54	31	7	4	16	13	113	17070	 18-10 
42	95	0.442	8	20	0.4	21	24	0.875	11	36	47	33	7	2	7	22	113	20337	 19-10 
40	87	0.46	12	34	0.353	18	23	0.783	11	34	45	28	9	4	13	18	110	16646	 20-10 
37	93	0.398	4	22	0.182	13	21	0.619	14	38	52	21	7	9	9	12	91	15630	 20-11 
38	80	0.475	9	20	0.45	11	16	0.688	9	40	49	19	6	7	20	21	96	19800	 20-12 
44	82	0.537	11	26	0.423	15	18	0.833	6	23	29	24	10	8	11	26	114	13302	 21-12 
43	97	0.443	9	30	0.3	10	12	0.833	16	41	57	24	12	6	17	25	105	17923	 22-12 
46	83	0.554	13	27	0.481	24	33	0.727	10	29	39	35	13	3	16	17	129	15026	 23-12 
53	87	0.609	5	19	0.263	14	20	0.7	7	36	43	33	11	5	13	17	125	17923	 24-12 
42	84	0.5	11	24	0.458	21	29	0.724	8	31	39	29	13	6	11	18	116	17923	 25-12 
49	93	0.527	9	28	0.321	12	17	0.706	9	31	40	25	7	3	13	17	119	21284	 26-12 
43	94	0.457	4	17	0.235	15	20	0.75	12	32	44	24	8	4	14	19	105	19800	 26-13 
49	91	0.538	10	26	0.385	15	19	0.789	6	26	32	34	11	0	6	18	123	19432	 27-13 
39	91	0.429	9	28	0.321	21	33	0.636	12	27	39	26	6	0	11	18	108	18624	 27-14 
49	94	0.521	12	26	0.462	11	11	1	11	36	47	30	8	1	14	15	121	19812	 28-14 
46	89	0.517	12	25	0.48	27	36	0.75	9	43	52	31	11	7	14	17	131	15698	 29-14 
39	97	0.402	9	29	0.31	9	12	0.75	12	28	40	23	9	3	12	14	96	16007	 29-15 
42	85	0.494	8	24	0.333	19	24	0.792	11	34	45	23	6	4	11	22	111	17508	 30-15 
47	100	0.47	14	27	0.519	12	12	1	12	39	51	34	10	7	8	18	120	15015	 31-15 
40	92	0.435	9	26	0.346	21	25	0.84	12	36	48	27	6	7	6	23	110	16879	 32-15 
32	74	0.432	9	27	0.333	30	36	0.833	7	33	40	20	7	5	17	26	103	14486	 32-16 
40	94	0.426	12	30	0.4	8	10	0.8	10	28	38	29	4	5	15	18	100	17923	 32-17 
33	84	0.393	9	31	0.29	14	18	0.778	10	29	39	27	6	3	15	21	89	15354	 32-18 
41	91	0.451	4	19	0.211	14	16	0.875	6	36	42	26	8	2	9	18	100	16625	 32-19 
38	89	0.427	7	24	0.292	12	17	0.706	14	29	43	26	15	4	13	20	95	19600	 33-19 
41	91	0.451	10	28	0.357	17	24	0.708	8	35	43	25	5	3	9	17	109	15780	 34-19 
56	98	0.571	19	34	0.559	5	8	0.625	10	30	40	37	11	7	10	20	136	17265	 35-19 
49	87	0.563	9	22	0.409	9	11	0.818	7	35	42	26	15	12	19	20	116	15756	 36-19 
45	84	0.536	9	26	0.346	6	10	0.6	6	37	43	31	8	5	9	13	105	17923	 37-19 
38	74	0.514	8	25	0.32	15	17	0.882	5	34	39	25	3	3	12	22	99	15734	 38-19 
37	88	0.42	10	27	0.37	13	15	0.867	4	39	43	22	6	4	11	23	97	17311	 38-20 
44	93	0.473	14	32	0.438	24	35	0.686	13	35	48	28	10	5	11	24	126	16962	 39-20 
47	83	0.566	11	25	0.44	14	22	0.636	12	29	41	29	13	0	23	21	119	19648	 40-20 
40	87	0.46	10	26	0.385	19	21	0.905	12	30	42	23	8	8	11	23	109	15321	 40-21 
37	77	0.481	10	28	0.357	17	21	0.81	6	32	38	19	10	3	14	23	101	19978	 40-22 
40	84	0.476	16	27	0.593	26	31	0.839	8	27	35	35	8	11	11	21	122	17003	 41-22 
42	77	0.545	7	27	0.259	21	24	0.875	3	33	36	31	5	6	11	17	112	17923	 41-23 
38	84	0.452	11	25	0.44	18	24	0.75	11	39	50	19	6	9	12	22	105	15753	 42-23 
35	90	0.389	14	37	0.378	14	20	0.7	6	34	40	26	10	7	10	16	98	17884	 42-24 
31	83	0.373	5	16	0.313	22	37	0.595	12	32	44	18	8	4	14	27	89	20636	 42-25 
37	85	0.435	8	28	0.286	21	29	0.724	8	34	42	26	11	3	10	22	103	16679	 43-25 
37	82	0.451	7	22	0.318	27	32	0.844	6	33	39	24	11	3	16	17	108	16656	 44-25 
