fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
42	97	0.433	11	37	0.297	10	14	0.714	12	43	55	21	7	5	14	20	105	18624	 01-00 
40	99	0.404	14	36	0.389	7	10	0.7	16	33	49	29	4	6	14	27	101	19800	 01-01 
33	82	0.402	9	25	0.36	28	33	0.848	11	36	47	21	8	2	15	26	103	19427	 02-01 
37	91	0.407	9	40	0.225	7	9	0.778	9	42	51	21	6	3	12	15	90	18624	 02-02 
33	86	0.384	11	32	0.344	24	33	0.727	10	35	45	19	7	1	11	27	101	18203	 03-02 
39	86	0.453	14	34	0.412	17	25	0.68	8	46	54	25	4	8	13	26	109	18120	 04-02 
37	84	0.44	9	31	0.29	25	32	0.781	8	38	46	25	8	4	14	20	108	18624	 05-02 
41	92	0.446	24	55	0.436	11	13	0.846	8	34	42	30	5	8	12	23	117	18624	 06-02 
38	88	0.432	19	46	0.413	6	9	0.667	10	35	45	23	6	8	14	20	101	17505	 06-03 
44	87	0.506	9	31	0.29	10	12	0.833	7	33	40	22	9	9	12	21	107	19520	 06-04 
39	97	0.402	14	37	0.378	24	31	0.774	17	39	56	21	6	6	16	18	116	17359	 07-04 
39	88	0.443	17	43	0.395	20	22	0.909	5	23	28	31	11	3	8	20	115	18306	 07-05 
36	93	0.387	14	42	0.333	8	10	0.8	11	31	42	19	11	5	12	16	94	19712	 07-06 
42	90	0.467	15	34	0.441	12	14	0.857	8	43	51	27	12	5	13	12	111	18624	 08-06 
47	89	0.528	9	26	0.346	20	24	0.833	9	37	46	25	9	6	18	23	123	18624	 09-06 
35	91	0.385	5	33	0.152	11	20	0.55	17	34	51	16	11	4	14	22	86	18624	 09-07 
45	89	0.506	9	32	0.281	13	18	0.722	8	33	41	31	9	6	12	22	112	18040	 09-08 
38	97	0.392	10	33	0.303	23	32	0.719	15	35	50	30	10	9	8	16	109	18624	 09-09 
42	91	0.462	13	40	0.325	17	21	0.81	7	36	43	31	11	7	16	29	114	15017	 10-09 
41	86	0.477	10	28	0.357	12	13	0.923	9	33	42	19	8	3	17	21	104	20226	 10-10 
48	97	0.495	19	39	0.487	9	10	0.9	14	28	42	27	14	4	13	25	124	15189	 11-10 
49	92	0.533	17	31	0.548	13	16	0.813	12	35	47	30	4	4	10	27	128	18624	 12-10 
40	85	0.471	17	44	0.386	21	21	1	7	33	40	30	9	3	14	25	118	17663	 13-10 
49	92	0.533	13	38	0.342	17	20	0.85	7	39	46	32	8	6	9	24	128	18624	 14-10 
50	93	0.538	22	43	0.512	11	15	0.733	13	41	54	34	10	4	7	14	133	20923	 15-10 
44	90	0.489	12	39	0.308	13	19	0.684	14	37	51	23	8	5	13	21	113	18624	 16-10 
47	104	0.452	11	38	0.289	25	25	1	14	36	50	20	6	2	13	19	130	20409	 17-10 
46	95	0.484	19	39	0.487	18	20	0.9	13	34	47	28	15	9	21	21	129	18624	 18-10 
39	94	0.415	9	33	0.273	17	23	0.739	12	32	44	19	11	4	14	25	104	17078	 18-11 
38	85	0.447	15	39	0.385	12	14	0.857	9	28	37	26	13	15	16	17	103	18624	 18-12 
35	91	0.385	10	34	0.294	27	36	0.75	9	27	36	22	13	3	5	16	107	18624	 18-13 
43	86	0.5	13	39	0.333	20	25	0.8	11	36	47	30	8	4	14	22	119	18624	 19-13 
45	108	0.417	14	41	0.341	17	20	0.85	13	42	55	21	8	4	9	21	121	18624	 20-13 
38	81	0.469	12	31	0.387	25	31	0.806	6	31	37	28	9	3	11	22	113	18055	 20-14 
40	80	0.5	16	36	0.444	16	18	0.889	7	29	36	29	10	4	17	24	112	17794	 21-14 
43	88	0.489	11	34	0.324	14	20	0.7	9	31	40	30	5	8	12	17	111	18354	 21-15 
45	76	0.592	12	30	0.4	13	15	0.867	3	30	33	34	10	9	16	21	115	18624	 22-15 
42	96	0.438	21	45	0.467	9	11	0.818	14	39	53	35	12	4	12	16	114	18624	 23-15 
47	93	0.505	12	32	0.375	10	12	0.833	6	37	43	37	13	2	13	21	116	18624	 24-15 
50	88	0.568	14	32	0.438	21	24	0.875	9	39	48	32	7	7	13	25	135	18624	 25-15 
36	89	0.404	12	34	0.353	15	17	0.882	9	28	37	20	5	8	10	10	99	19600	 25-16 
38	90	0.422	8	32	0.25	19	28	0.679	10	36	46	19	7	3	8	18	103	18846	 25-17 
37	91	0.407	11	36	0.306	17	23	0.739	10	31	41	21	10	8	10	21	102	16247	 25-18 
46	92	0.5	14	30	0.467	11	13	0.846	14	35	49	32	7	6	14	24	117	18624	 26-18 
44	86	0.512	17	38	0.447	17	22	0.773	10	42	52	29	5	9	17	20	122	18624	 27-18 
39	88	0.443	12	32	0.375	23	25	0.92	11	32	43	19	10	8	15	18	113	16626	 28-18 
43	87	0.494	12	30	0.4	9	10	0.9	8	28	36	26	13	7	19	21	107	18624	 29-18 
45	86	0.523	12	25	0.48	21	23	0.913	9	34	43	25	12	5	14	20	123	18624	 30-18 
41	99	0.414	15	40	0.375	14	15	0.933	15	34	49	23	6	4	14	22	111	18624	 30-19 
45	100	0.45	13	40	0.325	9	10	0.9	16	36	52	29	11	16	17	16	112	18624	 31-19 
50	90	0.556	12	29	0.414	14	16	0.875	12	41	53	34	10	7	10	14	126	18624	 32-19 
46	100	0.46	13	37	0.351	8	10	0.8	11	32	43	25	11	7	7	18	113	18343	 33-19 
54	91	0.593	13	34	0.382	13	17	0.765	5	33	38	36	8	6	14	22	134	18624	 34-19 
40	82	0.488	9	26	0.346	14	14	1	8	34	42	29	10	10	13	14	103	19432	 35-19 
46	94	0.489	16	38	0.421	20	20	1	11	37	48	35	7	5	8	16	128	18624	 35-20 
39	92	0.424	9	26	0.346	25	31	0.806	8	37	45	21	9	3	12	29	112	18624	 35-21 
41	88	0.466	13	29	0.448	17	21	0.81	8	33	41	24	9	3	5	23	112	20582	 36-21 
45	88	0.511	16	39	0.41	12	15	0.8	10	37	47	32	8	2	16	22	118	18624	 37-21 
39	102	0.382	14	40	0.35	5	6	0.833	12	38	50	19	11	9	7	15	97	17926	 37-22 
45	92	0.489	10	29	0.345	16	21	0.762	6	26	32	26	6	7	7	18	116	21295	 37-23 
33	86	0.384	6	30	0.2	23	28	0.821	10	37	47	24	6	4	14	20	95	19800	 37-24 
40	86	0.465	5	28	0.179	7	10	0.7	8	33	41	20	5	4	16	20	92	18624	 37-25 
42	94	0.447	10	35	0.286	13	17	0.765	11	35	46	26	12	3	12	18	107	18624	 38-25 
37	77	0.481	8	28	0.286	22	29	0.759	8	36	44	23	7	0	13	23	104	18624	 38-26 
49	96	0.51	14	34	0.412	16	17	0.941	9	37	46	38	12	5	11	24	128	19596	 39-26 
40	79	0.506	13	33	0.394	18	21	0.857	3	32	35	26	11	1	17	22	111	17583	 40-26 
48	93	0.516	14	38	0.368	10	14	0.714	6	37	43	32	6	5	13	17	120	18997	 41-26 
44	91	0.484	14	36	0.389	13	19	0.684	7	22	29	26	11	4	13	24	115	19068	 41-27 
49	97	0.505	9	28	0.321	19	26	0.731	10	42	52	32	7	2	13	20	126	18624	 42-27 
44	93	0.473	13	36	0.361	28	37	0.757	11	35	46	30	10	7	14	21	129	18624	 43-27 
39	93	0.419	12	39	0.308	15	19	0.789	12	25	37	24	12	5	12	16	105	18624	 43-28 
45	96	0.469	12	32	0.375	13	16	0.813	10	36	46	22	1	3	8	25	115	20606	 43-29 
44	93	0.473	19	43	0.442	10	15	0.667	7	35	42	31	6	8	10	23	117	19438	 43-30 
38	94	0.404	7	35	0.2	13	16	0.813	11	34	45	23	4	2	8	14	96	18624	 43-31 
46	91	0.505	10	25	0.4	14	19	0.737	11	35	46	23	8	3	10	21	116	19432	 44-31 
44	86	0.512	13	27	0.481	13	17	0.765	7	36	43	27	8	5	14	19	114	18624	 45-31 
35	83	0.422	8	20	0.4	18	23	0.783	7	32	39	19	8	7	15	25	96	17732	 45-32 
36	91	0.396	17	40	0.425	21	24	0.875	14	35	49	25	8	2	12	18	110	18624	 46-32 
38	80	0.475	9	24	0.375	27	31	0.871	6	36	42	25	8	7	11	21	112	19904	 47-32 
