fieldgoal	fieldgoalattempt	fgpct	3pt	3pa	3ptrate	fthrw	fta	ftpct	orb	drb	trb	ast	stl	blk	tov	pfoul	pts	 	W/L
44	101	0.436	11	33	0.333	9	12	0.75	5	34	39	28	4	6	12	23	108	20302	 00-01 
44	87	0.506	7	21	0.333	21	26	0.808	5	36	41	26	4	3	11	20	116	21289	 00-02 
41	80	0.513	13	23	0.565	14	21	0.667	7	27	34	18	6	4	19	29	109	19291	 00-03 
37	77	0.481	10	29	0.345	28	35	0.8	9	36	45	21	4	5	14	24	112	19170	 01-03 
37	85	0.435	16	36	0.444	16	22	0.727	8	26	34	21	5	7	13	16	106	15220	 01-04 
36	83	0.434	12	33	0.364	13	16	0.813	8	44	52	25	14	6	20	21	97	15549	 02-04 
46	94	0.489	11	35	0.314	21	34	0.618	12	32	44	25	6	3	9	19	124	21076	 02-05 
39	92	0.424	16	34	0.471	13	18	0.722	10	33	43	27	7	6	13	23	107	19027	 02-06 
42	89	0.472	13	31	0.419	8	9	0.889	11	32	43	33	2	7	14	20	105	19704	 02-07 
28	71	0.394	6	23	0.261	26	27	0.963	4	33	37	15	13	4	19	18	88	20505	 02-08 
43	95	0.453	8	30	0.267	22	30	0.733	11	37	48	15	9	9	19	22	116	19812	 03-08 
38	96	0.396	9	31	0.29	13	17	0.765	7	39	46	18	9	7	11	16	98	15514	 03-09 
39	82	0.476	7	18	0.389	14	21	0.667	5	33	38	20	7	5	11	19	99	21506	 04-09 
35	89	0.393	8	33	0.242	20	22	0.909	8	37	45	16	11	3	17	26	98	19012	 04-10 
33	84	0.393	7	23	0.304	9	9	1	7	40	47	16	8	3	22	16	82	18624	 04-11 
41	94	0.436	13	33	0.394	9	13	0.692	4	32	36	22	8	3	12	15	104	17341	 04-12 
30	86	0.349	8	27	0.296	15	21	0.714	7	27	34	21	13	3	22	19	83	21263	 04-13 
46	81	0.568	11	25	0.44	21	24	0.875	4	35	39	28	8	2	17	19	124	19014	 05-13 
35	94	0.372	7	28	0.25	19	20	0.95	11	40	51	23	8	6	17	23	96	20935	 05-14 
32	81	0.395	10	33	0.303	22	31	0.71	6	34	40	22	7	4	13	19	96	17119	 05-15 
42	90	0.467	14	33	0.424	9	11	0.818	5	38	43	23	6	5	11	12	107	19006	 05-16 
40	89	0.449	11	37	0.297	22	29	0.759	9	36	45	28	9	3	11	23	113	16660	 05-17 
37	86	0.43	3	21	0.143	11	14	0.786	7	33	40	25	5	7	15	20	88	15372	 05-18 
39	88	0.443	8	32	0.25	19	24	0.792	7	34	41	15	11	6	13	22	105	18055	 05-19 
37	94	0.394	11	31	0.355	5	5	1	12	32	44	26	8	2	18	23	90	16446	 05-20 
43	82	0.524	12	25	0.48	16	23	0.696	5	34	39	25	15	6	20	26	114	19842	 06-20 
31	81	0.383	6	24	0.25	9	14	0.643	8	29	37	16	3	2	15	17	77	20923	 06-21 
34	76	0.447	8	28	0.286	13	13	1	7	33	40	16	10	3	27	17	89	18164	 06-22 
34	71	0.479	10	18	0.556	13	20	0.65	1	32	33	18	10	4	18	23	91	20201	 06-23 
37	86	0.43	6	29	0.207	18	21	0.857	8	32	40	16	12	8	7	20	98	18354	 07-23 
38	85	0.447	8	22	0.364	12	16	0.75	13	28	41	20	10	7	23	31	96	18203	 07-24 
40	91	0.44	6	19	0.316	7	10	0.7	9	30	39	21	7	5	8	22	93	18065	 07-25 
33	75	0.44	5	17	0.294	19	26	0.731	9	41	50	23	5	6	7	21	90	20436	 08-25 
43	78	0.551	11	22	0.5	15	17	0.882	7	36	43	26	7	3	11	19	112	19432	 09-25 
39	95	0.411	6	23	0.261	10	16	0.625	12	33	45	22	6	5	10	21	94	21852	 09-26 
37	79	0.468	8	22	0.364	19	25	0.76	7	39	46	20	9	6	10	18	101	20409	 10-26 
33	80	0.413	7	20	0.35	16	18	0.889	7	37	44	16	7	2	16	16	89	19800	 10-27 
36	86	0.419	7	20	0.35	5	8	0.625	5	27	32	18	8	0	11	17	84	19013	 10-28 
47	91	0.516	12	28	0.429	10	13	0.769	8	32	40	30	10	2	17	23	116	21284	 10-29 
41	88	0.466	7	18	0.389	11	15	0.733	11	33	44	20	6	4	12	15	100	19265	 10-30 
43	93	0.462	9	22	0.409	17	19	0.895	10	27	37	22	5	3	12	18	112	19393	 10-31 
35	78	0.449	9	20	0.45	30	34	0.882	5	24	29	16	9	1	13	21	109	19596	 10-32 
40	97	0.412	7	25	0.28	15	17	0.882	10	37	47	24	8	7	9	19	102	18306	 10-33 
37	92	0.402	9	31	0.29	17	24	0.708	13	33	46	21	11	6	13	26	100	18997	 10-34 
44	93	0.473	10	28	0.357	7	11	0.636	16	29	45	27	3	3	12	21	105	17289	 10-35 
35	89	0.393	12	27	0.444	21	26	0.808	12	31	43	19	9	1	13	25	103	20926	 10-36 
36	76	0.474	15	30	0.5	17	22	0.773	8	42	50	24	8	2	18	26	104	19432	 11-36 
35	79	0.443	8	26	0.308	23	27	0.852	7	30	37	20	7	6	15	21	101	18223	 11-37 
40	102	0.392	10	35	0.286	11	12	0.917	12	37	49	20	11	5	8	23	101	19354	 11-38 
39	88	0.443	9	26	0.346	14	17	0.824	8	39	47	22	5	8	10	17	101	19675	 11-39 
47	94	0.5	9	28	0.321	14	19	0.737	5	45	50	17	6	8	17	29	117	12726	 11-40 
40	78	0.513	8	19	0.421	17	21	0.81	5	35	40	26	6	3	12	20	105	19600	 12-40 
42	81	0.519	9	24	0.375	25	25	1	8	31	39	20	4	2	10	20	118	19114	 12-41 
45	91	0.495	16	36	0.444	14	19	0.737	9	27	36	27	8	6	8	23	120	18116	 12-42 
46	85	0.541	14	28	0.5	19	24	0.792	8	42	50	27	5	5	16	21	125	15267	 13-42 
49	97	0.505	6	23	0.261	21	28	0.75	14	31	45	28	7	5	11	15	125	19942	 13-43 
37	96	0.385	9	28	0.321	16	18	0.889	9	36	45	24	8	2	13	22	99	18833	 13-44 
45	80	0.563	8	20	0.4	24	29	0.828	9	37	46	28	2	3	14	19	122	19114	 14-44 
40	90	0.444	12	29	0.414	18	19	0.947	6	33	39	18	8	4	8	19	110	18846	 15-44 
47	88	0.534	12	30	0.4	20	21	0.952	11	38	49	26	4	2	13	22	126	21295	 16-44 
41	92	0.446	9	26	0.346	15	22	0.682	6	35	41	31	3	3	7	18	106	20936	 16-45 
39	82	0.476	8	24	0.333	23	25	0.92	7	35	42	20	12	9	15	20	109	13711	 17-45 
56	119	0.471	21	48	0.438	35	48	0.729	11	51	62	30	10	5	16	30	168	15267	 18-45 
47	92	0.511	8	27	0.296	16	21	0.762	9	33	42	25	6	5	14	20	118	20526	 18-46 
36	93	0.387	4	25	0.16	20	24	0.833	15	34	49	16	7	7	9	20	96	15753	 18-47 
41	93	0.441	6	23	0.261	20	27	0.741	16	31	47	21	7	3	13	17	108	19927	 19-47 
42	82	0.512	5	17	0.294	15	23	0.652	8	27	35	20	9	4	16	18	104	21048	 19-48 
41	82	0.5	9	18	0.5	17	26	0.654	6	31	37	18	4	5	10	18	108	19356	 19-49 
42	91	0.462	11	27	0.407	12	12	1	11	33	44	23	6	0	16	22	107	21359	 19-50 
42	80	0.525	11	21	0.524	26	33	0.788	8	36	44	24	3	6	16	26	121	17404	 19-51 
39	88	0.443	10	26	0.385	14	21	0.667	10	29	39	20	6	6	19	16	102	17583	 19-52 
46	89	0.517	4	16	0.25	20	24	0.833	11	38	49	21	9	4	13	22	116	15879	 20-52 
50	106	0.472	12	23	0.522	14	17	0.824	15	33	48	29	10	2	13	16	126	19470	 21-52 
33	92	0.359	2	16	0.125	15	20	0.75	11	34	45	16	6	3	12	16	83	20506	 21-53 
39	86	0.453	8	23	0.348	17	20	0.85	7	38	45	20	12	2	18	16	103	19800	 21-54 
39	91	0.429	5	23	0.217	15	19	0.789	16	28	44	22	4	0	8	19	98	20227	 21-55 
